表代号,表名,选择字母,内容,
CM_0_1_4_2,CM-0-1-4-2,8,85.2000 乳房组织切除术或破坏术,
CM_0_1_4_2,CM-0-1-4-2,9,85.2000x001 乳房皮肤和皮下坏死组织切除清创术,
CM_0_1_4_2,CM-0-1-4-2,10,85.2000x002 乳房皮肤和皮下组织非切除性清创,
CM_0_1_4_2,CM-0-1-4-2,11,85.2100 乳房病损局部切除术,
CM_0_1_4_2,CM-0-1-4-2,12,85.2100x003 乳房病损切除术,
CM_0_1_4_2,CM-0-1-4-2,13,85.2100x004 乳房病损微创旋切术,
CM_0_1_4_2,CM-0-1-4-2,14,85.2100x019 乳房腺体区段切除术,
CM_0_1_4_2,CM-0-1-4-2,15,85.2100x020 腔镜下乳房病损切除术,
CM_0_1_4_2,CM-0-1-4-2,16,85.2100x021 乳腺导管选择性切除术(单根),
CM_0_1_4_2,CM-0-1-4-2,17,85.2100x022 乳房病损消融术,
CM_0_1_4_2,CM-0-1-4-2,18,85.2100x023 腔镜下乳房腺体区段切除术,
CM_0_1_4_2,CM-0-1-4-2,19,85.2200 乳房象限切除术,
CM_0_1_4_2,CM-0-1-4-2,20,85.2300 乳房次全切除术,
CM_0_1_4_2,CM-0-1-4-2,21,85.2300x001 乳腺局部扩大切除术,
CM_0_1_4_2,CM-0-1-4-2,22,85.2301 乳腺部分切除术,
CM_0_1_4_2,CM-0-1-4-2,23,85.4100 单侧单纯乳房切除术,
CM_0_1_4_2,CM-0-1-4-2,24,85.4100x001 单侧乳房切除术,
CM_0_1_4_2,CM-0-1-4-2,25,85.4200 双侧单纯乳房切除术,
CM_0_1_4_2,CM-0-1-4-2,26,85.4200x001 双侧乳房切除术,
CM_0_1_4_2,CM-0-1-4-2,27,85.4200x003 腔镜下双侧乳房切除术,
CM_0_1_4_2,CM-0-1-4-2,28,85.4300 单侧扩大的单纯乳房切除术,
CM_0_1_4_2,CM-0-1-4-2,29,85.4300x003 单侧乳房切除伴同侧腋窝淋巴结活检术,
CM_0_1_4_2,CM-0-1-4-2,30,85.4300x004 腔镜下单侧乳房改良根治术,
CM_0_1_4_2,CM-0-1-4-2,31,85.4301 单侧乳腺改良根治术,
CM_0_1_4_2,CM-0-1-4-2,32,85.4302 单侧保乳乳腺改良根治术,
CM_0_1_4_2,CM-0-1-4-2,33,85.4303 单侧单纯乳房切除术伴区域性淋巴结切除术,
CM_0_1_4_2,CM-0-1-4-2,34,85.4400 双侧扩大的单纯乳房切除术,
CM_0_1_4_2,CM-0-1-4-2,35,85.4401 双侧乳腺改良根治术,
CM_0_1_4_2,CM-0-1-4-2,36,85.4402 双侧保乳乳腺改良根治术,
CM_0_1_4_2,CM-0-1-4-2,37,85.4403 双侧单纯乳房切除术伴区域性淋巴结切除术,
CM_0_1_4_2,CM-0-1-4-2,38,85.4500 单侧根治性乳房切除术,
CM_0_1_4_2,CM-0-1-4-2,39,85.4500x001 单侧乳房根治性切除伴同侧腋窝前哨淋巴结活检术,
CM_0_1_4_2,CM-0-1-4-2,40,85.4500x003 腔镜下单侧乳房根治性切除伴同侧腋窝前哨淋巴结活检术,
CM_0_1_4_2,CM-0-1-4-2,41,85.4501 腔镜单侧乳腺根治性切术,
CM_0_1_4_2,CM-0-1-4-2,42,85.4600 双侧根治性乳房切除术,
CM_0_1_4_2,CM-0-1-4-2,43,85.4700 单侧扩大根治性乳房切除术,
CM_0_1_4_2,CM-0-1-4-2,44,85.4800 双侧扩大根治性乳房切除术,
BC_0_1_5,BC-0-1-5,def,请选择,
BC_0_1_5,BC-0-1-5,1,Z51.000 放射治疗疗程,
BC_0_1_5,BC-0-1-5,2,Z51.000x003 放射治疗,
BC_0_1_5,BC-0-1-5,3,Z51.000x008 恶性肿瘤放射性粒子置入治疗,
BC_0_1_5,BC-0-1-5,4,Z51.000x012 恶性肿瘤术中放疗,
BC_0_1_5,BC-0-1-5,5,Z51.000x013 恶性肿瘤终末期放疗,
BC_0_1_5,BC-0-1-5,6,Z51.001 恶性肿瘤术前放射治疗,
BC_0_1_5,BC-0-1-5,7,Z51.002 恶性肿瘤术后放射治疗,
BC_0_1_5,BC-0-1-5,8,Z51.003 恶性肿瘤放射治疗,
BC_0_1_5,BC-0-1-5,9,Z51.100 为肿瘤化学治疗疗程,
BC_0_1_5,BC-0-1-5,10,Z51.100x002 恶性肿瘤术前化疗,
BC_0_1_5,BC-0-1-5,11,Z51.100x004 恶性肿瘤终末期化疗,
BC_0_1_5,BC-0-1-5,12,Z51.101 手术前恶性肿瘤化学治疗,
BC_0_1_5,BC-0-1-5,13,Z51.102 手术后恶性肿瘤化学治疗,
BC_0_1_5,BC-0-1-5,14,Z51.103 恶性肿瘤维持性化学治疗,
BC_0_1_5,BC-0-1-5,15,Z51.104 姑息性化疗,
BC_0_1_5,BC-0-1-5,16,Z51.200 化学治疗，其他的,
BC_0_1_5,BC-0-1-5,17,Z51.200x008 化学治疗,
BC_0_1_5,BC-0-1-5,18,Z51.800x092 恶性肿瘤介入治疗,
BC_0_1_5,BC-0-1-5,19,Z51.800x094 恶性肿瘤内分泌治疗,
BC_0_1_5,BC-0-1-5,20,Z51.800x095 恶性肿瘤免疫治疗,
BC_0_1_5,BC-0-1-5,21,Z51.800x096 恶性肿瘤生物治疗,
BC_0_1_5,BC-0-1-5,22,Z51.800x097 恶性肿瘤射频治疗,
BC_0_1_5,BC-0-1-5,23,Z51.800x921 恶性肿瘤冷冻治疗,
BC_0_1_5,BC-0-1-5,24,Z51.800x922 恶性肿瘤灌注治疗,
BC_0_1_5,BC-0-1-5,25,Z51.800x924 恶性肿瘤热疗,
BC_0_1_5,BC-0-1-5,26,Z51.800x925 恶性肿瘤激光治疗,
BC_0_1_5,BC-0-1-5,27,Z51.800x927 恶性肿瘤光动力治疗,
BC_0_1_5,BC-0-1-5,28,Z51.800x951 恶性肿瘤术前免疫治疗,
BC_0_1_5,BC-0-1-5,29,Z51.800x952 恶性肿瘤术后免疫治疗,
BC_0_1_5,BC-0-1-5,30,Z51.800x953 恶性肿瘤终末期免疫治疗,
BC_0_1_5,BC-0-1-5,31,Z51.800x981恶性肿瘤术前靶向治疗,
BC_0_1_5,BC-0-1-5,32,Z51.800x983 恶性肿瘤终末期靶向治疗,
BC_0_1_5,BC-0-1-5,33,Z51.801 恶性肿瘤靶向治疗,
BC_0_1_5,BC-0-1-5,34,Z51.802 恶性肿瘤中医治疗,
BC_0_1_5,BC-0-1-5,35,Z51.804 肿瘤内分泌治疗,
BC_0_1_5,BC-0-1-5,36,Z51.805 肿瘤术后免疫治疗,
BC_0_1_5,BC-0-1-5,37,Z51.806 肿瘤术后同位素治疗,
BC_0_1_5,BC-0-1-5,38,Z51.807 恶性肿瘤术后靶向治疗,
BC_0_1_5,BC-0-1-5,39,Z51.808 恶性肿瘤术后中医治疗,
BC_0_1_5,BC-0-1-5,40,Z51.809 肿瘤术后内分泌治疗,
BC_0_1_5,BC-0-1-5,41,Z51.810肿瘤免疫治疗,
BC_0_1_5,BC-0-1-5,42,Z51.811肿瘤同位素治疗,
BC_0_1_5,BC-0-1-5,oth,其他治疗,
CM_0_1_5,CM-0-1-5,y,是,
CM_0_1_5,CM-0-1-5,n,否,
CM_0_2_1_2,CM-0-2-1-2,M,男,
CM_0_2_1_2,CM-0-2-1-2,F,女,
CM_0_2_2_1,CM-0-2-2-1,UTD,无法确定或无记录,
CM_0_3_1,CM-0-3-1,def,请选择,
CM_0_3_1,CM-0-3-1,a,城镇职工基本医疗保险,
CM_0_3_1,CM-0-3-1,b,城镇居民基本医疗保险,
CM_0_3_1,CM-0-3-1,c,新型农村合作医疗,
CM_0_3_1,CM-0-3-1,d,贫困救助,
CM_0_3_1,CM-0-3-1,e,商业医疗保险,
CM_0_3_1,CM-0-3-1,f,公费医疗,
CM_0_3_1,CM-0-3-1,g,全自费,
CM_0_3_1,CM-0-3-1,h,其他社会保险（ 生育保险、工伤保险、农民工保险等）,
CM_0_3_1,CM-0-3-1,i,其他,
CM_0_3_2,CM-0-3-2,def,请选择,
CM_0_3_2,CM-0-3-2,a,门诊,
CM_0_3_2,CM-0-3-2,b,急诊,
CM_0_3_2,CM-0-3-2,c,其他医疗机构转入,
CM_0_3_2,CM-0-3-2,d,院内其他临床科室转入,
CM_0_3_2,CM-0-3-2,e,其他,
CM_0_3_3,CM-0-3-3,def,请选择,
CM_0_3_3,CM-0-3-3,a,救护车,
CM_0_3_3,CM-0-3-3,b,出租车,
CM_0_3_3,CM-0-3-3,c,私家车,
CM_0_3_3,CM-0-3-3,d,其他,
BC_1_1_1,BC-1-1-1,y,是,
BC_1_1_1,BC-1-1-1,n,否,
BC_1_1_2,BC-1-1-2,a,"是,手术前一月内",
BC_1_1_2,BC-1-1-2,b,"是,入院后",
BC_1_1_2,BC-1-1-2,n,否,
BC_1_1_3,BC-1-1-3,def,请选择,
BC_1_1_3,BC-1-1-3,a,40.22001 内乳淋巴结切除术,
BC_1_1_3,BC-1-1-3,b,40.23001 腋淋巴结切除术,
BC_1_1_3,BC-1-1-3,UTD,无法确定或无记录,
BC_1_2_1,BC-1-2-1,a,"是,治疗前3个月內",
BC_1_2_1,BC-1-2-1,b,"是,入院后",
BC_1_2_1,BC-1-2-1,n,否,
BC_1_2_2,BC-1-2-2,def,请选择,
BC_1_2_2,BC-1-2-2,a,0级：需要其他影像检查（超声、MRI检查、局部加压摄影及放大摄影）,
BC_1_2_2,BC-1-2-2,b,I级：阴性，未见异常发现,
BC_1_2_2,BC-1-2-2,c,II级：考虑良性病变,
BC_1_2_2,BC-1-2-2,d,III级：可能良性大，建议短期随访,
BC_1_2_2,BC-1-2-2,e,IV级：可疑异常，需要活检明确,
BC_1_2_2,BC-1-2-2,f,IVA：需活检但恶性可能性较低的病变,
BC_1_2_2,BC-1-2-2,g,IVB：中度恶性可能,
BC_1_2_2,BC-1-2-2,h,IVC：恶性病变可能性很高,
BC_1_2_2,BC-1-2-2,i,V级：高度提示恶性可能，临床应采取适当措施，检出恶性可能性大于95%,
BC_1_2_2,BC-1-2-2,j,VI级：已经活检病理学确诊为恶性,
BC_1_4_1,BC-1-4-1,a,"是,治疗前3个月內",
BC_1_4_1,BC-1-4-1,b,"是,入院后",
BC_1_4_1,BC-1-4-1,n,否,
BC_1_4_2,BC-1-4-2,def,请选择,
BC_1_4_2,BC-1-4-2,a,1类：阴性，无异常所见,
BC_1_4_2,BC-1-4-2,b,2类：良性病变，包括单纯性囊肿、积乳囊肿；乳房内移植物；稳定的术后改变,
BC_1_4_2,BC-1-4-2,c,3类：良性可能大,
BC_1_4_2,BC-1-4-2,d,4A类：低度可疑恶性（≥3%-≤10%）,
BC_1_4_2,BC-1-4-2,e,4B类：中度可能恶性的病灶（＞10%至≤50%）,
BC_1_4_2,BC-1-4-2,f,4C类：恶性可能较大（＞50%至≤94%）,
BC_1_4_2,BC-1-4-2,g,5类：高度可疑恶性,
BC_1_4_2,BC-1-4-2,h,6类：已行活检证实为恶性,
BC_1_4_2,BC-1-4-2,UTD,无法确定或无记录,
BC_1_3_1,BC-1-3-1,y,是,
BC_1_3_1,BC-1-3-1,n,否,
BC_2_1_1,BC-2-1-1,y,是,
BC_2_1_1,BC-2-1-1,n,否,
BC_2_1_2,BC-2-1-2,a,乳腺肿块,
BC_2_1_2,BC-2-1-2,b,乳头溢液,
BC_2_1_2,BC-2-1-2,c,淋巴结肿大,
BC_2_1_2,BC-2-1-2,d,隐匿性乳腺癌,
BC_2_1_2,BC-2-1-2,e,炎性乳癌,
BC_2_1_2,BC-2-1-2,oth,其他,
BC_2_1_2,BC-2-1-2,UTD,无法确定或无记录,
BC_2_1_3,BC-2-1-3,a,实验室检查,
BC_2_1_3,BC-2-1-3,b,乳腺 X 线摄影 (含治疗前3个月内),
BC_2_1_3,BC-2-1-3,c,乳腺超声检查,
BC_2_1_3,BC-2-1-3,oth,其他,
BC_2_1_3,BC-2-1-3,UTD,无法确定或无记录,
BC_2_1_4,BC-2-1-4,a,核芯针穿刺活检（CNB),
BC_2_1_4,BC-2-1-4,b,细针穿刺活检,
BC_2_1_4,BC-2-1-4,c,切取活检,
BC_2_1_4,BC-2-1-4,d,术中冰冻活检（根治术开始之前）,
BC_2_1_4,BC-2-1-4,oth,其他,
BC_2_1_4,BC-2-1-4,UTD,无法确定或无记录,
BC_2_2_1,BC-2-2-1,def,请选择,
BC_2_2_1,BC-2-2-1,a,T0 没有原发肿瘤证据,
BC_2_2_1,BC-2-2-1,b,Tis 原位癌,
BC_2_2_1,BC-2-2-1,c,T1 肿瘤最大直径≤20mm,
BC_2_2_1,BC-2-2-1,d,T2 肿瘤最大直径＞20mm，≤50mm,
BC_2_2_1,BC-2-2-1,e,T3 肿瘤最大直径＞50mm,
BC_2_2_1,BC-2-2-1,f,T4 不论肿瘤大小，直接侵犯胸壁和/或皮肤（包括炎性乳腺癌）,
BC_2_2_2,BC-2-2-2,def,请选择,
BC_2_2_2,BC-2-2-2,a,N0 无区域淋巴结转移,
BC_2_2_2,BC-2-2-2,b,N1 1~3个腋窝淋巴结转移,
BC_2_2_2,BC-2-2-2,c,N2 4~9个腋窝淋巴结转移；或内乳淋巴结转移,
BC_2_2_2,BC-2-2-2,d,N3 ≥10个腋窝淋巴结转移；或锁骨下或上淋巴结转移；或腋窝淋巴结合并内乳淋巴结转移。,
BC_2_2_3,BC-2-2-3,def,请选择,
BC_2_2_3,BC-2-2-3,a,M0 无远处转移,
BC_2_2_3,BC-2-2-3,b,M1 远处转移,
BC_2_2_4,BC-2-2-4,def,请选择,
BC_2_2_4,BC-2-2-4,a,0期 Tis N0 M0,
BC_2_2_4,BC-2-2-4,b,IA期 T1 N0 M0,
BC_2_2_4,BC-2-2-4,c,IB期 T0 N1 M0,
BC_2_2_4,BC-2-2-4,d,IIA期 T1 N1 M0,
BC_2_2_4,BC-2-2-4,e,IIA期 T2 N0 M0,
BC_2_2_4,BC-2-2-4,f,IIB期 T2 N1 M0,
BC_2_2_4,BC-2-2-4,g,IIB期 T3 N0 M0,
BC_2_2_4,BC-2-2-4,h,IIIA期 T0 N2 M0,
BC_2_2_4,BC-2-2-4,i,IIIA期 T1 N2 M0,
BC_2_2_4,BC-2-2-4,j,IIIA期 T2 N2 M0,
BC_2_2_4,BC-2-2-4,k,IIIA期 T3 N1 M0,
BC_2_2_4,BC-2-2-4,l,IIIA期 T3 N2 M0,
BC_2_2_4,BC-2-2-4,m,IIIB期 T4 N0 M0,
BC_2_2_4,BC-2-2-4,n,IIIB期 T4 N1 M0,
BC_2_2_4,BC-2-2-4,o,IIIB期 T4 N2 M0,
BC_2_2_4,BC-2-2-4,p,IIIC期 任何T N3 M0,
BC_2_2_4,BC-2-2-4,q,IV期 任何T 任何N M1,
BC_2_2_4,BC-2-2-4,UTD,"无法确定, 或者无记录",
BC_3_1_1,BC-3-1-1,y,是,
BC_3_1_1,BC-3-1-1,n,否,
BC_3_1_2,BC-3-1-2,a,乳腺癌改良根治术,
BC_3_1_2,BC-3-1-2,b,乳腺单纯切除术,
BC_3_1_2,BC-3-1-2,c,乳腺癌保留乳房手术（简称保乳术）,
BC_3_1_2,BC-3-1-2,oth,其他,
BC_3_1_2,BC-3-1-2,UTD,"无法确定,或者无记录",
BC_3_1_3,BC-3-1-3,y,是,
BC_3_1_3,BC-3-1-3,n,否,
BC_3_1_4,BC-3-1-4,a,Ⅳ期浸润性乳腺癌,
BC_3_1_4,BC-3-1-4,b,复发转移性乳腺癌,
BC_3_1_4,BC-3-1-4,c,放化疗期间,
BC_3_1_4,BC-3-1-4,d,放疗后半年内,
BC_3_1_4,BC-3-1-4,e,对于接受过放疗或准备进行放疗的患者,
BC_3_1_4,BC-3-1-4,f,严重肥胖和吸烟,
BC_3_1_4,BC-3-1-4,g,严重内科疾病,
BC_3_1_4,BC-3-1-4,h,外周血管疾病,
BC_3_1_4,BC-3-1-4,UTD,"无法确定,或者无记录",
BC_3_1_5,BC-3-1-5,a,单发病灶或局灶性微小钙化灶,
BC_3_1_5,BC-3-1-5,b,肿块 ≤3cm,
BC_3_1_5,BC-3-1-5,c,乳房足够大，行肿瘤切除术后乳房外型无明显改变,
BC_3_1_5,BC-3-1-5,d,病变位于乳晕区以外的部位,
BC_3_1_5,BC-3-1-5,e,无胶原血管性疾病及胸壁/乳腺长期照射史,
BC_3_1_5,BC-3-1-5,oth,其他,
BC_3_1_5,BC-3-1-5,UTD,"无法确定,或者无记录",
BC_3_2_4,BC-3-2-4,y,是,
BC_3_2_4,BC-3-2-4,n,否,
BC_3_2_5,BC-3-2-5,a,临床腋窝淋巴结阳性且经穿刺/手术活检证实有转移的患者,
BC_3_2_5,BC-3-2-5,b,前哨淋巴结阳性，且不符合ACOSOG Z0011入组标准的患者如T3、超过2枚前哨阳性以及需全部乳腺切除者,
BC_3_2_5,BC-3-2-5,c,近期不充分的腋窝淋巴结清扫,
BC_3_2_5,BC-3-2-5,d,前哨淋巴结验证试验,
BC_3_2_5,BC-3-2-5,e,前哨淋巴结活检失败,
BC_3_2_5,BC-3-2-5,f,前哨淋巴结活检发现临床可疑的淋巴结,
BC_3_2_5,BC-3-2-5,g,T4,
BC_3_2_5,BC-3-2-5,h,不能施行前哨淋巴结活检,
BC_3_2_5,BC-3-2-5,i,前哨淋巴结活检后腋窝复发,
BC_3_2_5,BC-3-2-5,UTD,"无法确定,或者无记录",
BC_3_3_2,BC-3-3-2,y,是,
BC_3_3_2,BC-3-3-2,n,否,
BC_3_2_2,BC-3-2-2,def,请选择,
BC_3_2_2,BC-3-2-2,a,ICD-9DCM-3: 85.43003 单侧乳房切除伴区域淋巴结切除术,
BC_3_2_2,BC-3-2-2,b,ICD-9DCM-3: 85.45001 单侧乳房根治性切除伴区域淋巴结切除术,
BC_3_2_2,BC-3-2-2,c,ICD-9DCM-3: 85.45003 腔镜下单侧乳房根治性切除伴腋窝淋巴结切除术,
BC_3_2_2,BC-3-2-2,oth,其他,
BC_3_2_2,BC-3-2-2,UTD,"无法确定,或者无记录",
BC_3_2_3,BC-3-2-3,def,请选择,
BC_3_2_3,BC-3-2-3,a,level 1 水平，为清扫到胸小肌外侧缘以外范围,
BC_3_2_3,BC-3-2-3,b,level 2 水平，为清扫到胸小肌后方范围,
BC_3_2_3,BC-3-2-3,c,level 3 水平，为胸小肌内侧缘，至锁骨下静脉交角范围,
BC_3_2_3,BC-3-2-3,UTD,"无法确定,或者无记录",
BC_3_2_6,BC-3-2-6,y,是,
BC_3_2_6,BC-3-2-6,n,否,
BC_3_2_7,BC-3-2-7,def,请选择,
BC_3_2_7,BC-3-2-7,a,核素示踪剂(目前临床常用的是99mTc标记的硫胶体),
BC_3_2_7,BC-3-2-7,b,蓝染料示踪剂(包括亚甲蓝、异硫蓝、专利蓝等蓝染料示踪剂),
BC_3_2_7,BC-3-2-7,c,荧光示踪剂(纳米炭黑染示踪剂和以吲哚菁绿为代表),
BC_3_2_7,BC-3-2-7,d,核素+染料,
BC_3_2_7,BC-3-2-7,e,未采用示踪方法,
BC_3_2_7,BC-3-2-7,UTD,"无法确定,或者无记录",
BC_4_1_1,BC-4-1-1,y,是,
BC_4_1_1,BC-4-1-1,n,否,
BC_4_1_2,BC-4-1-2,y,是,
BC_4_1_2,BC-4-1-2,n,否,
BC_4_1_3,BC-4-1-3,y,是,
BC_4_1_3,BC-4-1-3,n,否,
BC_4_1_4,BC-4-1-4,y,是,
BC_4_1_4,BC-4-1-4,n,否,
BC_4_1_4_1,BC-4-1-4-1,a,ER,
BC_4_1_4_1,BC-4-1-4-1,b,PR,
BC_4_1_4_1,BC-4-1-4-1,c,HER2,
BC_4_1_4_1,BC-4-1-4-1,d,Ki67,
BC_4_1_4_1,BC-4-1-4-1,e,CK5/6,
BC_4_1_4_1,BC-4-1-4-1,f,EGFR,
BC_4_1_4_1,BC-4-1-4-1,oth,其他,
BC_4_1_4_1,BC-4-1-4-1,UTD,"无法确定,或者无记录",
BC_4_1_5,BC-4-1-5,y,是,
BC_4_1_5,BC-4-1-5,n,否,
BC_4_1_6,BC-4-1-6,def,请选择,
BC_4_1_6,BC-4-1-6,a,总分为3～5分，组织学分级为Ⅰ级,
BC_4_1_6,BC-4-1-6,b,总分为6～7分，组织学分级为Ⅱ级,
BC_4_1_6,BC-4-1-6,c,总分为8～9分，组织学分级为Ⅲ级,
BC_4_1_6,BC-4-1-6,UTD,"无法确定,或者无记录",
BC_4_1_7,BC-4-1-7,def,请选择,
BC_4_1_7,BC-4-1-7,a,低核级导管原位癌,
BC_4_1_7,BC-4-1-7,b,中核级导管原位癌,
BC_4_1_7,BC-4-1-7,c,高核级导管原位癌,
BC_4_1_7,BC-4-1-7,UTD,"无法确定,或者无记录",
BC_4_3_1,BC-4-3-1,def,请选择,
BC_4_3_1,BC-4-3-1,a,TX 原发肿瘤无法评估,
BC_4_3_1,BC-4-3-1,b,T0 无原肿瘤证据,
BC_4_3_1,BC-4-3-1,c,Tis(DCIS) 导管原位癌,
BC_4_3_1,BC-4-3-1,d,"Tis (Paget) 乳头Paget病, 乳腺实质中无浸润癌和/或原位癌。伴有Paget病的乳腺实质肿瘤应根据实质病变大小和特征进行分期，半对Paget病加以注明",
BC_4_3_1,BC-4-3-1,e,T1 肿瘤最大直径≦20mm,
BC_4_3_1,BC-4-3-1,f,T1mi 微1小浸洎癌，肿瘤最大直徑≤1mm,
BC_4_3_1,BC-4-3-1,g,T1a 1mm&lt;肿瘤最大直徑≤5mm,
BC_4_3_1,BC-4-3-1,h,T1b 5mm&lt;肿瘤最大直徑≤10mm,
BC_4_3_1,BC-4-3-1,i,T1c 10mm&lt;肿瘤最大直徑≤20mm,
BC_4_3_1,BC-4-3-1,j,T2 20mm&lt;肿瘤最大直徑≤50mm,
BC_4_3_1,BC-4-3-1,k,T3 肿瘤的最大直径&gt;50mm,
BC_4_3_1,BC-4-3-1,l,"T4 任何大小肿瘤,侵及胸壁或皮肤（溃疡或者卫星结节形成)",
BC_4_3_1,BC-4-3-1,m,"T4a 侵犯至胸壁,单纯的胸肌受累不在此列",
BC_4_3_1,BC-4-3-1,n,T4b 没有达到炎性乳癌诊断标准的皮肤溃疡和/或卫星结节和/或水月半（包括橘皮样变),
BC_4_3_1,BC-4-3-1,o,T4c 同时存在T4a和T4b,
BC_4_3_1,BC-4-3-1,p,T4d 炎性乳癌,
BC_4_3_2,BC-4-3-2,def,请选择,
BC_4_3_2,BC-4-3-2,a,pNX 区域淋巴结无法评估(例如以前被切除),
BC_4_3_2,BC-4-3-2,b,pN0 无区域淋巴结转移证据或者只有孤立的肿瘤细胞群（ITCs),
