表代号,表名,选择字母,内容,
HBV_0_1_3_3,HBV-0-1-3-3,9,O81.4 借助真空吸引器分娩,
HBV_0_1_3_3,HBV-0-1-3-3,10,O81.5 同时借助产钳和真空吸引器分娩,
HBV_0_1_3_3,HBV-0-1-3-3,11,O82.0 经选择性剖宫产术的分娩,
HBV_0_1_3_3,HBV-0-1-3-3,12,O82.1 经急症剖宫产术的分娩,
HBV_0_1_3_3,HBV-0-1-3-3,13,O82.2 经剖宫产子宫切除术的分娩,
HBV_0_1_3_3,HBV-0-1-3-3,14,O82.8 经其他剖宫产术的单胎分娩,
HBV_0_1_3_3,HBV-0-1-3-3,15,O82.9 经未特指的剖宫产术分娩,
HBV_0_1_3_3,HBV-0-1-3-3,16,O83.0 胎臀牵引术,
HBV_0_1_3_3,HBV-0-1-3-3,17,O83.1 其他臀位助产,
HBV_0_1_3_3,HBV-0-1-3-3,18,O83.2 其他手法助产的分娩,
HBV_0_1_3_3,HBV-0-1-3-3,19,O83.3 腹腔妊娠中能活胎儿的分娩,
HBV_0_1_3_3,HBV-0-1-3-3,20,O83.4 毁胎手术分娩,
HBV_0_1_3_3,HBV-0-1-3-3,21,O83.8 其他特指助产的单胎分娩,
HBV_0_1_3_3,HBV-0-1-3-3,22,O83.9 未特指的助产的单胎分娩,
HBV_0_1_3_3,HBV-0-1-3-3,23,O84.0 多胎分娩均为顺产,
HBV_0_1_3_3,HBV-0-1-3-3,24,O84.1 多胎分娩均借助产钳和真空吸引器,
HBV_0_1_3_3,HBV-0-1-3-3,25,O84.2 多胎分娩均经剖宫产术,
HBV_0_1_3_3,HBV-0-1-3-3,26,O84.8 其他的多胎分娩,
HBV_0_1_3_3,HBV-0-1-3-3,27,O84.9 未特指的多胎分娩,
HBV_0_1_3_4,HBV-0-1-3-4,def,请选择,
HBV_0_1_3_4,HBV-0-1-3-4,UTD,无,
HBV_0_1_3_4,HBV-0-1-3-4,1,O80.000 头位顺产,
HBV_0_1_3_4,HBV-0-1-3-4,2,O80.100 臀位顺产,
HBV_0_1_3_4,HBV-0-1-3-4,3,O80.800 单胎顺产，其他的,
HBV_0_1_3_4,HBV-0-1-3-4,4,O80.900 单胎顺产,
HBV_0_1_3_4,HBV-0-1-3-4,5,O80.900x001 正常分娩,
HBV_0_1_3_4,HBV-0-1-3-4,6,O81.000 低位产钳术,
HBV_0_1_3_4,HBV-0-1-3-4,7,O81.000x001 低位产钳术的单胎分娩,
HBV_0_1_3_4,HBV-0-1-3-4,8,O81.100 中位产钳术,
HBV_0_1_3_4,HBV-0-1-3-4,9,O81.100x001 中位产钳术的单胎分娩,
HBV_0_1_3_4,HBV-0-1-3-4,10,O81.200 中位产钳术伴有旋转,
HBV_0_1_3_4,HBV-0-1-3-4,11,O81.200x001 中位产钳术伴旋转的单胎分娩,
HBV_0_1_3_4,HBV-0-1-3-4,12,O81.300 产钳术，其他的,
HBV_0_1_3_4,HBV-0-1-3-4,13,O81.300x001 产钳助产的单胎分娩,
HBV_0_1_3_4,HBV-0-1-3-4,14,O81.301 产钳助产,
HBV_0_1_3_4,HBV-0-1-3-4,15,O81.400 借助真空吸引器分娩,
HBV_0_1_3_4,HBV-0-1-3-4,16,O81.401 吸引器助产分娩,
HBV_0_1_3_4,HBV-0-1-3-4,17,O81.500 同时借助产钳和真空吸引器分娩,
HBV_0_1_3_4,HBV-0-1-3-4,18,O82.000 经选择性剖宫产术的分娩,
HBV_0_1_3_4,HBV-0-1-3-4,19,O82.100 经急症剖宫产术的分娩,
HBV_0_1_3_4,HBV-0-1-3-4,20,O82.200 经剖宫产子宫切除术的分娩,
HBV_0_1_3_4,HBV-0-1-3-4,21,O82.201 子宫切除分娩,
HBV_0_1_3_4,HBV-0-1-3-4,22,O82.800 经其他剖宫产术的单胎分娩,
HBV_0_1_3_4,HBV-0-1-3-4,23,O82.900 经剖宫产术分娩,
HBV_0_1_3_4,HBV-0-1-3-4,24,O82.900x001 无指征剖宫产的单胎分娩,
HBV_0_1_3_4,HBV-0-1-3-4,25,O83.000 胎臀牵引术,
HBV_0_1_3_4,HBV-0-1-3-4,26,O83.000x001 胎臀牵引术的单胎分娩,
HBV_0_1_3_4,HBV-0-1-3-4,27,O83.100 臀位助产，其他特指的,
HBV_0_1_3_4,HBV-0-1-3-4,28,O83.101 臀位分娩,
HBV_0_1_3_4,HBV-0-1-3-4,29,"O83.200 手法助产的分娩,其他的",
HBV_0_1_3_4,HBV-0-1-3-4,30,O83.200x001 转胎位术伴牵引术的单胎分娩,
HBV_0_1_3_4,HBV-0-1-3-4,31,O83.300 腹腔妊娠中能活胎儿的分娩,
HBV_0_1_3_4,HBV-0-1-3-4,32,O83.400 毁胎手术分娩,
HBV_0_1_3_4,HBV-0-1-3-4,33,O83.800 助产的单胎分娩，其他特指的,
HBV_0_1_3_4,HBV-0-1-3-4,34,O83.900 助产的单胎分娩,
HBV_0_1_3_4,HBV-0-1-3-4,35,O83.900x001 未特指助产的单胎分娩,
HBV_0_1_3_4,HBV-0-1-3-4,36,O84.000 多胎分娩均为顺产,
HBV_0_1_3_4,HBV-0-1-3-4,37,O84.100 多胎分娩均借助产钳和真空吸引器,
HBV_0_1_3_4,HBV-0-1-3-4,38,O84.100x001 多胎助产分娩,
HBV_0_1_3_4,HBV-0-1-3-4,39,O84.200 多胎分娩均经剖宫产术,
HBV_0_1_3_4,HBV-0-1-3-4,40,O84.800 多胎分娩，其他的,
HBV_0_1_3_4,HBV-0-1-3-4,41,O84.800x001 其他多胎分娩,
HBV_0_1_3_4,HBV-0-1-3-4,42,O84.900 多胎分娩,
CM_0_1_3_1,CM-0-1-3-1,def,请选择,
CM_0_1_3_1,CM-0-1-3-1,a,Z37.0 单一活产,
CM_0_1_3_1,CM-0-1-3-1,b,Z37.1 单一死产,
CM_0_1_3_1,CM-0-1-3-1,c,Z37.2 双胎，均为活产,
CM_0_1_3_1,CM-0-1-3-1,d,Z37.3 双胎，一为活产，一为死产,
CM_0_1_3_1,CM-0-1-3-1,e,Z37.4 双胎，均为死产,
CM_0_1_3_1,CM-0-1-3-1,f,Z37.5 其他多胎产，均为活产,
CM_0_1_3_1,CM-0-1-3-1,g,Z37.6 其他多胎产，某些为活产,
CM_0_1_3_1,CM-0-1-3-1,h,Z37.7 其他多胎产，均为死产,
CM_0_1_3_2,CM-0-1-3-2,def,请选择,
CM_0_1_3_2,CM-0-1-3-2,UTD,无,
CM_0_1_3_2,CM-0-1-3-2,1,Z37.000 单一活产,
CM_0_1_3_2,CM-0-1-3-2,2,Z37.000x001 单胎活产,
CM_0_1_3_2,CM-0-1-3-2,3,Z37.001 人工授精，单胎活产,
CM_0_1_3_2,CM-0-1-3-2,4,Z37.002 试管婴儿，单胎活产,
CM_0_1_3_2,CM-0-1-3-2,5,Z37.100 单一死产,
CM_0_1_3_2,CM-0-1-3-2,6,Z37.100x002 单胎死产,
CM_0_1_3_2,CM-0-1-3-2,7,Z37.200 双胎，均为活产,
CM_0_1_3_2,CM-0-1-3-2,8,Z37.200x003 双胎活产,
CM_0_1_3_2,CM-0-1-3-2,9,Z37.201 单卵双胎活产,
CM_0_1_3_2,CM-0-1-3-2,10,Z37.202 双卵双胎活产,
CM_0_1_3_2,CM-0-1-3-2,11,Z37.203 人工授精，双胎活产,
CM_0_1_3_2,CM-0-1-3-2,12,Z37.204 试管婴儿，双胎活产,
CM_0_1_3_2,CM-0-1-3-2,13,Z37.300 双胎，一为活产，一为死产,
CM_0_1_3_2,CM-0-1-3-2,14,"Z37.300x001 双胎,一胎活产,一胎死产",
CM_0_1_3_2,CM-0-1-3-2,15,Z37.301 双胎，一胎活产，一胎葡萄胎,
CM_0_1_3_2,CM-0-1-3-2,16,Z37.302 人工授精，一胎活产，一胎死产,
CM_0_1_3_2,CM-0-1-3-2,17,Z37.303 试管婴儿，一胎活产，一胎死产,
CM_0_1_3_2,CM-0-1-3-2,18,Z37.400 双胎，均为死产,
CM_0_1_3_2,CM-0-1-3-2,19,Z37.400x001 双胎死产,
CM_0_1_3_2,CM-0-1-3-2,20,Z37.500 多胎产，均为活产，其他的,
CM_0_1_3_2,CM-0-1-3-2,21,Z37.500x001 多胎活产,
CM_0_1_3_2,CM-0-1-3-2,22,Z37.501 三胎活产,
CM_0_1_3_2,CM-0-1-3-2,23,Z37.502 试管婴儿，三胎活产,
CM_0_1_3_2,CM-0-1-3-2,24,Z37.600 多胎产，某些为活产，其他的,
CM_0_1_3_2,CM-0-1-3-2,25,"Z37.600x001 多胎产,某些为活产",
CM_0_1_3_2,CM-0-1-3-2,26,Z37.600x011 三胎妊娠，二胎死产,
CM_0_1_3_2,CM-0-1-3-2,27,Z37.700 多胎产，均为死产，其他的,
CM_0_1_3_2,CM-0-1-3-2,28,Z37.700x001 多胎产死产,
CM_0_1_4_1,CM-0-1-4-1,def,请选择,
CM_0_1_4_1,CM-0-1-4-1,a,74.0 古典式剖宫产,
CM_0_1_4_1,CM-0-1-4-1,b,74.1 低位子宫下段剖宫产,
CM_0_1_4_1,CM-0-1-4-1,c,74.2 腹膜外剖宫产,
CM_0_1_4_1,CM-0-1-4-1,d,74.4 其他特指类型的剖宫产,
CM_0_1_4_1,CM-0-1-4-1,e,74.99 特指类型的剖宫产,
CM_0_1_4_2,CM-0-1-4-2,def,请选择,
CM_0_1_4_2,CM-0-1-4-2,UTD,无,
CM_0_1_4_2,CM-0-1-4-2,a,74.0x00 古典式剖宫产,
CM_0_1_4_2,CM-0-1-4-2,b,74.0x00x001 子宫体剖宫产,
CM_0_1_4_2,CM-0-1-4-2,c,74.0x00x002 子宫上段剖宫产,
CM_0_1_4_2,CM-0-1-4-2,d,74.1x00 低位子宫下段剖宫产,
CM_0_1_4_2,CM-0-1-4-2,e,74.1x01 剖宫产术，子宫下段横切口,
CM_0_1_4_2,CM-0-1-4-2,f,74.1x02 剖宫产术，子宫下段直切口,
CM_0_1_4_2,CM-0-1-4-2,g,74.2x00 腹膜外剖宫产,
CM_0_1_4_2,CM-0-1-4-2,h,74.4x00 其他特指类型的剖宫产,
CM_0_1_4_2,CM-0-1-4-2,i,74.4x01 腹腔妊娠剖宫产术,
CM_0_1_4_2,CM-0-1-4-2,j,74.9900 其他剖宫产,
HBV_0_1_4_1,HBV-0-1-4-1,def,请选择,
HBV_0_1_4_1,HBV-0-1-4-1,1,72.0 低位产钳手术,
HBV_0_1_4_1,HBV-0-1-4-1,2,72.1 低位产钳手术伴外阴切开术,
HBV_0_1_4_1,HBV-0-1-4-1,3,72.21 中位产钳手术伴外阴切开术,
HBV_0_1_4_1,HBV-0-1-4-1,4,72.31 高位产钳手术伴外阴切开术,
HBV_0_1_4_1,HBV-0-1-4-1,5,72.39 其他高位产钳手术,
HBV_0_1_4_1,HBV-0-1-4-1,6,72.4 产钳胎头旋转,
HBV_0_1_4_1,HBV-0-1-4-1,7,72.51 后出头产钳伴部分臀牵引术,
HBV_0_1_4_1,HBV-0-1-4-1,8,72.52 其他部分臀位牵引,
HBV_0_1_4_1,HBV-0-1-4-1,9,72.53 完全臀位牵引头后出产钳助产,
HBV_0_1_4_1,HBV-0-1-4-1,10,72.54 其他全部臀位牵引,
HBV_0_1_4_1,HBV-0-1-4-1,11,72.6 头后出产钳助产,
HBV_0_1_4_1,HBV-0-1-4-1,12,72.71 真空吸引术伴外阴切开术,
HBV_0_1_4_1,HBV-0-1-4-1,13,72.79 其他真空吸引术,
HBV_0_1_4_1,HBV-0-1-4-1,14,73.01 人工破膜引产,
HBV_0_1_4_1,HBV-0-1-4-1,15,73.09 其他人工破膜,
HBV_0_1_4_1,HBV-0-1-4-1,16,73.1 其他手术引产,
HBV_0_1_4_1,HBV-0-1-4-1,17,73.21 内倒转术与联合倒转术不伴牵引术,
HBV_0_1_4_1,HBV-0-1-4-1,18,73.22 内倒转术与联合倒转术伴牵引术,
HBV_0_1_4_1,HBV-0-1-4-1,19,73.4 药物引产,
HBV_0_1_4_1,HBV-0-1-4-1,20,73.51 手法旋转胎头,
HBV_0_1_4_1,HBV-0-1-4-1,21,73.59 其他手法助产,
HBV_0_1_4_1,HBV-0-1-4-1,22,73.6 外阴切开术,
HBV_0_1_4_1,HBV-0-1-4-1,23,73.8 对胎儿手术帮助分娩,
HBV_0_1_4_1,HBV-0-1-4-1,24,73.91 胎位外倒转术,
HBV_0_1_4_1,HBV-0-1-4-1,25,73.92 脐带脱垂复位,
HBV_0_1_4_1,HBV-0-1-4-1,26,73.93 子宫颈切开助产,
HBV_0_1_4_1,HBV-0-1-4-1,27,73.94 耻骨切开助产,
HBV_0_1_4_1,HBV-0-1-4-1,oth,其他,
HBV_0_1_4_3,HBV-0-1-4-3,def,请选择,
HBV_0_1_4_3,HBV-0-1-4-3,UTD,无,
HBV_0_1_4_3,HBV-0-1-4-3,1,72.0x00 低位产钳手术,
HBV_0_1_4_3,HBV-0-1-4-3,2,72.1x00 低位产钳手术伴外阴切开术,
HBV_0_1_4_3,HBV-0-1-4-3,3,72.2100 中位产钳手术伴外阴切开术,
HBV_0_1_4_3,HBV-0-1-4-3,4,72.2900 其他中位产钳手术,
HBV_0_1_4_3,HBV-0-1-4-3,5,72.2900x001 中位产钳术,
HBV_0_1_4_3,HBV-0-1-4-3,6,72.3100 高位产钳手术伴外阴切开术,
HBV_0_1_4_3,HBV-0-1-4-3,7,72.3900 其他高位产钳手术,
HBV_0_1_4_3,HBV-0-1-4-3,8,72.3900x001 高位产钳术,
HBV_0_1_4_3,HBV-0-1-4-3,9,72.4x00 产钳胎头旋转,
HBV_0_1_4_3,HBV-0-1-4-3,10,72.5100 部分臀位牵引头后出产钳助产,
HBV_0_1_4_3,HBV-0-1-4-3,11,72.5100x001 后出头产钳伴部分臀牵引术,
HBV_0_1_4_3,HBV-0-1-4-3,12,72.5200 其他部分臀位牵引,
HBV_0_1_4_3,HBV-0-1-4-3,13,72.5200x001 部分臀位牵引术,
HBV_0_1_4_3,HBV-0-1-4-3,14,72.5300 完全臀位牵引头后出产钳助产,
HBV_0_1_4_3,HBV-0-1-4-3,15,72.5400 其他全部臀位牵引,
HBV_0_1_4_3,HBV-0-1-4-3,16,72.5400x001 全部臀位牵引术,
HBV_0_1_4_3,HBV-0-1-4-3,17,72.6x00 头后出产钳助产,
HBV_0_1_4_3,HBV-0-1-4-3,18,72.7100 真空吸引术伴外阴切开术,
HBV_0_1_4_3,HBV-0-1-4-3,19,72.7100x001 胎头吸引伴会阴切开术,
HBV_0_1_4_3,HBV-0-1-4-3,20,72.7900 其他真空吸引术,
HBV_0_1_4_3,HBV-0-1-4-3,21,72.7900x001 胎头吸引术,
HBV_0_1_4_3,HBV-0-1-4-3,22,73.0100 人工破膜引产,
HBV_0_1_4_3,HBV-0-1-4-3,23,73.0900 其他人工破膜,
HBV_0_1_4_3,HBV-0-1-4-3,24,73.0900x001 分娩时人工破膜,
HBV_0_1_4_3,HBV-0-1-4-3,25,73.1x00 其他手术引产,
HBV_0_1_4_3,HBV-0-1-4-3,26,73.1x00x001 剥膜引产,
HBV_0_1_4_3,HBV-0-1-4-3,27,73.1x00x002 子宫颈扩张引产,
HBV_0_1_4_3,HBV-0-1-4-3,28,73.1x00x003 放置探条引产术,
HBV_0_1_4_3,HBV-0-1-4-3,29,73.1x01 水囊引产,
HBV_0_1_4_3,HBV-0-1-4-3,30,73.1x02 子宫颈扩张球囊引产,
HBV_0_1_4_3,HBV-0-1-4-3,31,73.2100 内倒转术与联合倒转术不伴牵引术,
HBV_0_1_4_3,HBV-0-1-4-3,32,73.2100x001 内倒转助产,
HBV_0_1_4_3,HBV-0-1-4-3,33,73.2200 内倒转术与联合倒转术伴牵引术,
HBV_0_1_4_3,HBV-0-1-4-3,34,73.4x00 药物引产,
HBV_0_1_4_3,HBV-0-1-4-3,35,73.4x00x004 米非司酮+米索引产,
HBV_0_1_4_3,HBV-0-1-4-3,36,73.4x00x008 前列腺素促子宫颈成熟[普贝生引产],
HBV_0_1_4_3,HBV-0-1-4-3,37,73.4x00x009 营养饮食引产,
HBV_0_1_4_3,HBV-0-1-4-3,38,73.4x01 催产素引产,
HBV_0_1_4_3,HBV-0-1-4-3,39,73.4x02 米索前列醇引产,
HBV_0_1_4_3,HBV-0-1-4-3,40,73.4x03 米非司酮引产,
HBV_0_1_4_3,HBV-0-1-4-3,41,73.4x04 前列腺素引产,
HBV_0_1_4_3,HBV-0-1-4-3,42,73.5100 手法旋转胎头,
HBV_0_1_4_3,HBV-0-1-4-3,43,73.5900 其他手法助产,
HBV_0_1_4_3,HBV-0-1-4-3,44,73.5900x001 臀助产术,
HBV_0_1_4_3,HBV-0-1-4-3,45,73.5900x002 头位阴道助产,
HBV_0_1_4_3,HBV-0-1-4-3,46,73.5900x003 克勒德手法助产[Crede],
HBV_0_1_4_3,HBV-0-1-4-3,47,73.6x00 外阴切开术,
HBV_0_1_4_3,HBV-0-1-4-3,48,73.6x00x002 会阴中切缝合术,
HBV_0_1_4_3,HBV-0-1-4-3,49,73.6x01 会阴侧切缝合术,
HBV_0_1_4_3,HBV-0-1-4-3,50,73.6x02 会阴直切缝合术,
HBV_0_1_4_3,HBV-0-1-4-3,51,73.8x00 对胎儿手术帮助分娩,
HBV_0_1_4_3,HBV-0-1-4-3,52,73.8x00x002 毁胎术,
HBV_0_1_4_3,HBV-0-1-4-3,53,73.8x00x003 钳夹术,
HBV_0_1_4_3,HBV-0-1-4-3,54,73.8x00x005 胎儿脑积水穿刺放液,
HBV_0_1_4_3,HBV-0-1-4-3,55,73.8x00x006 胎儿锁骨切断助产术,
HBV_0_1_4_3,HBV-0-1-4-3,56,73.8x01 选择性减胎术,
HBV_0_1_4_3,HBV-0-1-4-3,57,73.8x02 碎胎术,
HBV_0_1_4_3,HBV-0-1-4-3,58,73.9100 胎位外倒转术,
HBV_0_1_4_3,HBV-0-1-4-3,59,73.9200 脐带脱垂复位,
HBV_0_1_4_3,HBV-0-1-4-3,60,73.9300 子宫颈切开助产,
HBV_0_1_4_3,HBV-0-1-4-3,61,73.9400 耻骨切开助产,
HBV_0_1_4_3,HBV-0-1-4-3,oth,其他,
CM_0_1_5,CM-0-1-5,y,是,
CM_0_1_5,CM-0-1-5,n,否,
CM_0_2_1_2,CM-0-2-1-2,M,男,
CM_0_2_1_2,CM-0-2-1-2,F,女,
HBV_0_2_2_1,HBV-0-2-2-1,UTD,无法确定或无记录,
CM_0_2_3_1,CM-0-2-3-1,UTD,无法确定或无记录,
CM_0_3_1,CM-0-3-1,def,请选择,
CM_0_3_1,CM-0-3-1,a,城镇职工基本医疗保险,
CM_0_3_1,CM-0-3-1,b,城镇居民基本医疗保险,
CM_0_3_1,CM-0-3-1,c,新型农村合作医疗,
CM_0_3_1,CM-0-3-1,d,贫困救助,
CM_0_3_1,CM-0-3-1,e,商业医疗保险,
CM_0_3_1,CM-0-3-1,f,公费医疗,
CM_0_3_1,CM-0-3-1,g,全自费,
CM_0_3_1,CM-0-3-1,h,其他社会保险（ 生育保险、工伤保险、农民工保险等）,
CM_0_3_1,CM-0-3-1,i,其他,
CM_0_3_2,CM-0-3-2,def,请选择,
CM_0_3_2,CM-0-3-2,a,门诊,
CM_0_3_2,CM-0-3-2,b,急诊,
CM_0_3_2,CM-0-3-2,c,其他医疗机构转入,
CM_0_3_2,CM-0-3-2,d,院内其他临床科室转入,
CM_0_3_2,CM-0-3-2,e,其他,
CM_0_3_3,CM-0-3-3,def,请选择,
CM_0_3_3,CM-0-3-3,a,救护车,
CM_0_3_3,CM-0-3-3,b,出租车,
CM_0_3_3,CM-0-3-3,c,私家车,
CM_0_3_3,CM-0-3-3,d,其他,
HBV_1_1_2,HBV-1-1-2,a,乙肝病毒表面抗原 (HBsAg),
HBV_1_1_2,HBV-1-1-2,b,乙肝病毒表面抗体(HBsAb),
HBV_1_1_2,HBV-1-1-2,c,乙肝病毒e 抗原(HBeAg),
HBV_1_1_2,HBV-1-1-2,d,乙肝病毒e抗体(HBeAb),
HBV_1_1_2,HBV-1-1-2,e,乙肝病毒核心抗体(HBcAb),
HBV_1_1_3_1,HBV-1-1-3-1,def,请选择,
HBV_1_1_3_1,HBV-1-1-3-1,a,定性检测,
HBV_1_1_3_1,HBV-1-1-3-1,b,定量检测,
HBV_1_1_3_2,HBV-1-1-3-2,y,阳性,
HBV_1_1_3_2,HBV-1-1-3-2,n,阴性,
HBV_1_1_4_1,HBV-1-1-4-1,def,请选择,
HBV_1_1_4_1,HBV-1-1-4-1,a,定性检测,
HBV_1_1_4_1,HBV-1-1-4-1,b,定量检测,
HBV_1_1_4_2,HBV-1-1-4-2,y,阳性,
HBV_1_1_4_2,HBV-1-1-4-2,n,阴性,
HBV_1_1_5_1,HBV-1-1-5-1,def,请选择,
HBV_1_1_5_1,HBV-1-1-5-1,a,定性检测,
HBV_1_1_5_1,HBV-1-1-5-1,b,定量检测,
HBV_1_1_5_2,HBV-1-1-5-2,y,阳性,
HBV_1_1_5_2,HBV-1-1-5-2,n,阴性,
HBV_1_1_6_1,HBV-1-1-6-1,def,请选择,
HBV_1_1_6_1,HBV-1-1-6-1,a,定性检测,
HBV_1_1_6_1,HBV-1-1-6-1,b,定量检测,
HBV_1_1_6_2,HBV-1-1-6-2,y,阳性,
HBV_1_1_6_2,HBV-1-1-6-2,n,阴性,
HBV_1_1_7_1,HBV-1-1-7-1,def,请选择,
HBV_1_1_7_1,HBV-1-1-7-1,a,定性检测,
HBV_1_1_7_1,HBV-1-1-7-1,b,定量检测,
HBV_1_1_7_2,HBV-1-1-7-2,y,阳性,
HBV_1_1_7_2,HBV-1-1-7-2,n,阴性,
HBV_1_1_3,HBV-1-1-3,def,请选择,
HBV_1_1_3,HBV-1-1-3,a,高风险：HBV-DNA＞1*10⁶copeis/ml,
HBV_1_1_3,HBV-1-1-3,b,低风险：HBV-DNA＞1*10³-⁴copeis/ml,
HBV_1_1_3,HBV-1-1-3,c,极低风险：HBV-DNA＜1*10³-⁴copeis/ml,
HBV_1_1_6,HBV-1-1-6,a,腹水,
HBV_1_1_6,HBV-1-1-6,b,肝硬变,
HBV_1_1_6,HBV-1-1-6,c,弥漫性肝损害,
HBV_1_1_6,HBV-1-1-6,d,无阳性性发现,
HBV_1_1_6,HBV-1-1-6,UTD,无法确定或无记录,
HBV_1_1_7,HBV-1-1-7,def,请选择,
HBV_1_1_7,HBV-1-1-7,a,A级:5-6分 手术危险度小，预后最好，1~2年存活率100%~85%,
HBV_1_1_7,HBV-1-1-7,b,B级:7-9分 手术危险度中等，1~2年存活率80%~60%,
HBV_1_1_7,HBV-1-1-7,c,C级:≥10分 手术危险度较大，预后最差，1~2年存活率45%~35%,
HBV_1_1_8,HBV-1-1-8,def,请选择,
HBV_1_1_8,HBV-1-1-8,a,肝功能正常、无内科并发症的HBV感染孕妇,
HBV_1_1_8,HBV-1-1-8,b,肝功能轻中度异常、无内科并发症的HBV感染孕妇,
HBV_1_1_8,HBV-1-1-8,c,若肝功能持续异常，应充分评估肝脏功能及肝脏储备功能量化评估(Child-Pugh分级),
HBV_1_1_8,HBV-1-1-8,d,代偿期及失代偿期肝硬化患者，应充分评估肝脏功能及 Child-Pugh 分级,
HBV_1_2_1,HBV-1-2-1,def,请选择,
HBV_1_2_1,HBV-1-2-1,a,肝功能正常、无内科并发症HBV感染孕妇，建议根据产科情况决定分娩方式,
HBV_1_2_1,HBV-1-2-1,b,肝功能轻中度异常、无内科并发症的HBV感染孕妇，若经过保肝治疗肝功能正常且无产科禁忌证者可经阴道试产；若肝功能持续异常，应充分评估肝脏功能及 Child-Pugh 分级，适时剖宫产结束分娩。,
HBV_1_2_1,HBV-1-2-1,c,代偿期及失代偿期肝硬化患者，应充分评估肝脏功能及 Child-Pugh 分级，决定剖宫产手术时机，建议孕 33~35 周结束分娩 。,
HBV_1_2_1,HBV-1-2-1,oth,其他,
HBV_1_2_1,HBV-1-2-1,UTD,无法确定或无记录,
HBV_1_2_2,HBV-1-2-2,def,请选择,
HBV_1_2_2,HBV-1-2-2,a,陰道分娩,
HBV_1_2_2,HBV-1-2-2,b,急诊剖宫产手术,
HBV_1_2_2,HBV-1-2-2,c,择期剖宫产术,
HBV_1_3_1,HBV-1-3-1,y,是,
HBV_1_3_1,HBV-1-3-1,n,否,
HBV_1_3_2,HBV-1-3-2,a,出生后1min Apgar评分,
HBV_1_3_2,HBV-1-3-2,b,出生后5min Apgar评分,
HBV_1_3_2,HBV-1-3-2,c,出生后10min Apgar评分,
HBV_1_3_2,HBV-1-3-2,UTD,无法确定或无记录,
HBV_1_4_1,HBV-1-4-1,y,是,
HBV_1_4_1,HBV-1-4-1,n,否,
HBV_1_4_2,HBV-1-4-2,a,产后出血,
HBV_1_4_2,HBV-1-4-2,b,产褥期感染,
HBV_1_4_2,HBV-1-4-2,c,产科栓塞,
HBV_1_4_2,HBV-1-4-2,d,静脉栓塞病,
HBV_1_4_2,HBV-1-4-2,e,胎盘和胎膜滞留不伴有出血,
HBV_1_4_2,HBV-1-4-2,f,产科手术伤口的感染,
HBV_1_4_2,HBV-1-4-2,g,产科伤口裂开,
HBV_1_4_2,HBV-1-4-2,h,其他并发症,
HBV_1_4_2_1,HBV-1-4-2-1,def,请选择,
HBV_1_4_2_1,HBV-1-4-2-1,a,O72.0 第三产程出血,
HBV_1_4_2_1,HBV-1-4-2-1,b,O72.1 其他的即刻产后出血,
