表代号,表名,选择字母,内容,
CM_0_1_4_2,CM-0-1-4-2,87,13.7100x001 白内障摘除伴人工晶体一期置入术,
CM_0_1_4_2,CM-0-1-4-2,88,13.7200 眼内人工晶状体二期置入,
CM_0_1_4_2,CM-0-1-4-2,89,13.7200x001 人工晶体二期置入术,
CM_0_1_4_2,CM-0-1-4-2,90,13.7200x002 人工晶体再置入术,
CM_0_1_4_2,CM-0-1-4-2,91,13.8x00 去除置入的晶状体,
CM_0_1_4_2,CM-0-1-4-2,92,13.8x00x003 人工晶体取出术,
CM_0_1_4_2,CM-0-1-4-2,93,13.9000 晶状体手术,
CM_0_1_4_2,CM-0-1-4-2,94,13.9000x004 后囊切开术,
CM_0_1_4_2,CM-0-1-4-2,95,13.9000x005 张力环缝合术,
CM_0_1_4_2,CM-0-1-4-2,96,13.9000x006 虹膜隔晶体置入术,
CM_0_1_4_2,CM-0-1-4-2,97,13.9000x007 人工晶体缝合术,
CM_0_1_4_2,CM-0-1-4-2,98,13.9000x008 人工晶体前膜切除术,
CM_0_1_4_2,CM-0-1-4-2,99,13.9000x009 人工晶体睫状沟固定术,
CM_0_1_4_2,CM-0-1-4-2,100,13.9000x010 晶状体前囊切开术,
CM_0_1_4_2,CM-0-1-4-2,101,13.9000x011 晶状体囊膜剪开术,
CM_0_1_4_2,CM-0-1-4-2,102,13.9001 人工晶状体复位术,
CM_0_1_4_2,CM-0-1-4-2,103,13.9002 人工晶状体悬吊术,
CM_0_1_4_2,CM-0-1-4-2,104,13.9003 晶状体囊袋张力环植入术,
CM_0_1_4_2,CM-0-1-4-2,105,13.9100 眼内镜假体置入,
CM_0_1_4_2,CM-0-1-4-2,106,13.9100x001 可植入式隐形眼镜置入术[ICL置入术],
CM_0_1_4_2,CM-0-1-4-2,895,17.1100 腹腔镜腹股沟直疝修补术，伴有移植物或假体,
CM_0_1_4_2,CM-0-1-4-2,896,17.1100x001 腹腔镜下单侧腹股沟直疝无张力修补术,
CM_0_1_4_2,CM-0-1-4-2,897,17.1200 腹腔镜腹股沟斜疝修补术，伴有移植物或假体,
CM_0_1_4_2,CM-0-1-4-2,898,17.1200x001 腹腔镜下单侧腹股沟斜疝无张力修补术,
CM_0_1_4_2,CM-0-1-4-2,899,17.1300 腹腔镜腹股沟疝修补术，伴有移植物或假体,
CM_0_1_4_2,CM-0-1-4-2,900,17.1300x001 腹腔镜下经腹膜前腹股沟疝补片修补术（TAPP）,
CM_0_1_4_2,CM-0-1-4-2,901,17.1300x002 腹腔镜下全腹膜外腹股沟疝补片修补术（TEP）,
CM_0_1_4_2,CM-0-1-4-2,902,17.2100 腹腔镜双侧腹股沟直疝修补术，伴有移植物或假体,
CM_0_1_4_2,CM-0-1-4-2,903,17.2100x001 腹腔镜下双侧腹股沟直疝无张力修补术,
CM_0_1_4_2,CM-0-1-4-2,904,17.2200 腹腔镜双侧腹股沟斜疝修补术，伴有移植物或假体,
CM_0_1_4_2,CM-0-1-4-2,905,17.2200x001 腹腔镜下双侧腹股沟斜疝无张力修补术,
CM_0_1_4_2,CM-0-1-4-2,906,17.2300 腹腔镜双侧腹股沟疝修补术，一侧为直疝，另一侧为斜疝，伴有移植物或假体,
CM_0_1_4_2,CM-0-1-4-2,907,"17.2300x001 腹腔镜下双侧腹股沟疝无张力修补术,一侧直疝一侧斜疝",
CM_0_1_4_2,CM-0-1-4-2,908,17.2400 腹腔镜双侧腹股沟疝修补术，伴有移植物或假体,
CM_0_1_4_2,CM-0-1-4-2,909,17.2400x001 腹腔镜下双侧腹股沟疝无张力修补术,
CM_0_1_4_2,CM-0-1-4-2,107,53.0001 单侧腹股沟疝修补术,
CM_0_1_4_2,CM-0-1-4-2,108,53.0002 腹腔镜下单侧腹股沟疝修补术,
CM_0_1_4_2,CM-0-1-4-2,109,53.0100 其他和开放性腹股沟直疝修补术,
CM_0_1_4_2,CM-0-1-4-2,110,53.0100x001 单侧腹股沟直疝疝囊高位结扎术,
CM_0_1_4_2,CM-0-1-4-2,111,53.0101 单侧腹股沟直疝修补术,
CM_0_1_4_2,CM-0-1-4-2,112,53.0102 单侧腹股沟直疝斜疝修补术,
CM_0_1_4_2,CM-0-1-4-2,113,53.0200 其他和开放性腹股沟斜疝修补术,
CM_0_1_4_2,CM-0-1-4-2,114,53.0201 单侧腹股沟斜疝修补术,
CM_0_1_4_2,CM-0-1-4-2,115,53.0202 单侧腹股沟斜疝疝囊高位结扎术,
CM_0_1_4_2,CM-0-1-4-2,116,53.0203 腹腔镜下单侧腹股沟斜疝修补术,
CM_0_1_4_2,CM-0-1-4-2,117,53.0204 腹腔镜下单侧腹股沟斜疝疝囊高位结扎术,
CM_0_1_4_2,CM-0-1-4-2,118,53.0300 用移植物或假体的其他和开放性腹股沟直疝修补术,
CM_0_1_4_2,CM-0-1-4-2,119,53.0301 单侧腹股沟直疝斜疝无张力修补术,
CM_0_1_4_2,CM-0-1-4-2,120,53.0302 单侧腹股沟直疝无张力修补术,
CM_0_1_4_2,CM-0-1-4-2,121,53.0400 用移植物或假体的其他和开放性腹股沟斜疝修补术,
CM_0_1_4_2,CM-0-1-4-2,122,53.0401 单侧腹股沟斜疝无张力修补术,
CM_0_1_4_2,CM-0-1-4-2,123,53.0500 用移植物或假体的腹股沟疝修补术,
CM_0_1_4_2,CM-0-1-4-2,124,53.0501 单侧腹股沟疝无张力修补术,
CM_0_1_4_2,CM-0-1-4-2,125,53.1000 双侧腹股沟疝修补术,
CM_0_1_4_2,CM-0-1-4-2,126,53.1100 其他和开放性双侧腹股沟直疝修补术,
CM_0_1_4_2,CM-0-1-4-2,127,53.1101 双侧腹股沟直疝修补术,
CM_0_1_4_2,CM-0-1-4-2,128,53.1200 其他和开放性双侧腹股沟斜疝修补术,
CM_0_1_4_2,CM-0-1-4-2,129,53.1200x001 腹腔镜下双侧腹股沟斜疝疝囊高位结扎术,
CM_0_1_4_2,CM-0-1-4-2,130,53.1201 双侧腹股沟斜疝修补术,
CM_0_1_4_2,CM-0-1-4-2,131,53.1202 双侧腹股沟斜疝疝囊高位结扎术,
CM_0_1_4_2,CM-0-1-4-2,132,53.1203 腹腔镜下双侧腹股沟斜疝修补术,
CM_0_1_4_2,CM-0-1-4-2,133,53.1300 其他和开放性双侧腹股沟疝修补术，一侧直疝和一侧斜疝,
CM_0_1_4_2,CM-0-1-4-2,134,53.1301 腹股沟疝修补术，一侧直疝一侧斜疝,
CM_0_1_4_2,CM-0-1-4-2,135,53.1400 用移植物或假体的其他和开放性双侧腹股沟直疝修补术,
CM_0_1_4_2,CM-0-1-4-2,136,53.1401 双侧腹股沟直疝无张力修补术,
CM_0_1_4_2,CM-0-1-4-2,137,53.1500 用移植物或假体的其他和开放性双侧腹股沟斜疝修补术,
CM_0_1_4_2,CM-0-1-4-2,138,53.1501 双侧腹股沟斜疝无张力修补,
CM_0_1_4_2,CM-0-1-4-2,139,53.1600 用移植物或假体的其他和开放性双侧腹股沟疝修补术，一侧直疝和一侧斜疝,
CM_0_1_4_2,CM-0-1-4-2,140,53.1601 腹股沟疝无张力修补术，一侧直疝，一侧斜疝,
CM_0_1_4_2,CM-0-1-4-2,141,53.1700 用移植物或假体的双侧腹股沟疝修补术,
CM_0_1_4_2,CM-0-1-4-2,142,53.1701 双侧腹股沟疝无张力修补术,
CM_0_1_4_2,CM-0-1-4-2,143,85.2100 乳房病损局部切除术,
CM_0_1_4_2,CM-0-1-4-2,144,85.2100x003 乳房病损切除术,
CM_0_1_4_2,CM-0-1-4-2,145,85.2100x004 乳房病损微创旋切术,
CM_0_1_4_2,CM-0-1-4-2,146,85.2100x019 乳房腺体区段切除术,
CM_0_1_4_2,CM-0-1-4-2,147,85.2100x020 腔镜下乳房病损切除术,
CM_0_1_4_2,CM-0-1-4-2,148,85.2100x021 乳腺导管选择性切除术(单根),
CM_0_1_4_2,CM-0-1-4-2,149,85.2100x022 乳房病损消融术,
CM_0_1_4_2,CM-0-1-4-2,150,85.2100x023 腔镜下乳房腺体区段切除术,
CM_0_1_4_2,CM-0-1-4-2,151,85.2200 乳房象限切除术,
CM_0_1_4_2,CM-0-1-4-2,152,85.2300 乳房次全切除术,
CM_0_1_4_2,CM-0-1-4-2,153,85.2300x001 乳腺局部扩大切除术,
CM_0_1_4_2,CM-0-1-4-2,154,85.2301 乳腺部分切除术,
CM_0_1_4_2,CM-0-1-4-2,155,85.2400 异位乳房组织切除术,
CM_0_1_4_2,CM-0-1-4-2,156,85.2400x004 腔镜下双侧副乳切除术,
CM_0_1_4_2,CM-0-1-4-2,157,85.2400x005 腔镜下单侧副乳切除术,
CM_0_1_4_2,CM-0-1-4-2,158,85.2400x006 副乳病损切除术,
CM_0_1_4_2,CM-0-1-4-2,159,85.2401 副乳腺切除术,
CM_0_1_4_2,CM-0-1-4-2,160,85.2402 副乳头切除术,
CM_0_1_4_2,CM-0-1-4-2,161,85.2500 乳头切除术,
CM_0_1_4_2,CM-0-1-4-2,162,85.3100 单侧缩小性乳房成形术,
CM_0_1_4_2,CM-0-1-4-2,163,85.3200 双侧缩小性乳房成形术,
CM_0_1_4_2,CM-0-1-4-2,164,85.3300 单侧皮下乳房切除术伴同时植入术,
CM_0_1_4_2,CM-0-1-4-2,165,85.3300x001 单侧乳房腺体切除伴假体置入术,
CM_0_1_4_2,CM-0-1-4-2,166,85.3400 其他单侧皮下乳房切除术,
CM_0_1_4_2,CM-0-1-4-2,167,85.3400x002 单侧皮下乳房切除术,
CM_0_1_4_2,CM-0-1-4-2,168,85.3401 保留乳头的单侧皮下乳房切除术,
CM_0_1_4_2,CM-0-1-4-2,169,85.3500 双侧皮下乳房切除术伴同时植入术,
CM_0_1_4_2,CM-0-1-4-2,170,85.3500x001 双侧皮下乳房切除伴假体置入术,
CM_0_1_4_2,CM-0-1-4-2,171,85.3600 其他双侧皮下乳房切除术,
CM_0_1_4_2,CM-0-1-4-2,172,85.3600x001 双侧皮下乳房切除术,
CM_0_1_4_2,CM-0-1-4-2,173,85.3601 保留乳头的双侧皮下乳房切除术,
CM_0_1_4_2,CM-0-1-4-2,174,85.4100 单侧单纯乳房切除术,
CM_0_1_4_2,CM-0-1-4-2,175,85.4100x001 单侧乳房切除术,
CM_0_1_4_2,CM-0-1-4-2,176,85.4200 双侧单纯乳房切除术,
CM_0_1_4_2,CM-0-1-4-2,177,85.4200x001 双侧乳房切除术,
CM_0_1_4_2,CM-0-1-4-2,178,85.4200x003 腔镜下双侧乳房切除术,
CM_0_1_4_2,CM-0-1-4-2,179,85.4300 单侧扩大的单纯乳房切除术,
CM_0_1_4_2,CM-0-1-4-2,180,85.4300x003 单侧乳房切除伴同侧腋窝淋巴结活检术,
CM_0_1_4_2,CM-0-1-4-2,181,85.4300x004 腔镜下单侧乳房改良根治术,
CM_0_1_4_2,CM-0-1-4-2,182,85.4301 单侧乳腺改良根治术,
CM_0_1_4_2,CM-0-1-4-2,183,85.4302 单侧保乳乳腺改良根治术,
CM_0_1_4_2,CM-0-1-4-2,184,85.4303 单侧单纯乳房切除术伴区域性淋巴结切除术,
CM_0_1_4_2,CM-0-1-4-2,185,85.4400 双侧扩大的单纯乳房切除术,
CM_0_1_4_2,CM-0-1-4-2,186,85.4401 双侧乳腺改良根治术,
CM_0_1_4_2,CM-0-1-4-2,187,85.4402 双侧保乳乳腺改良根治术,
CM_0_1_4_2,CM-0-1-4-2,188,85.4403 双侧单纯乳房切除术伴区域性淋巴结切除术,
CM_0_1_4_2,CM-0-1-4-2,189,85.4500 单侧根治性乳房切除术,
CM_0_1_4_2,CM-0-1-4-2,190,85.4500x001 单侧乳房根治性切除伴同侧腋窝前哨淋巴结活检术,
CM_0_1_4_2,CM-0-1-4-2,191,85.4500x003 腔镜下单侧乳房根治性切除伴同侧腋窝前哨淋巴结活检术,
CM_0_1_4_2,CM-0-1-4-2,192,85.4501 腔镜单侧乳腺根治性切术,
CM_0_1_4_2,CM-0-1-4-2,193,85.4600 双侧根治性乳房切除术,
CM_0_1_4_2,CM-0-1-4-2,194,85.4700 单侧扩大根治性乳房切除术,
CM_0_1_4_2,CM-0-1-4-2,195,85.4800 双侧扩大根治性乳房切除术,
CM_0_1_4_2,CM-0-1-4-2,196,38.1000 动脉内膜切除术,
CM_0_1_4_2,CM-0-1-4-2,197,38.1000x002 动脉内膜剥脱术,
CM_0_1_4_2,CM-0-1-4-2,198,38.1100 颅内动脉内膜切除术,
CM_0_1_4_2,CM-0-1-4-2,199,38.1200 头和颈部其他血管内膜切除术,
CM_0_1_4_2,CM-0-1-4-2,200,38.1200x003 颈动脉内膜剥脱术,
CM_0_1_4_2,CM-0-1-4-2,201,38.1201 颈动脉内膜切除术,
CM_0_1_4_2,CM-0-1-4-2,202,38.1202 颈动脉内膜切除伴补片修补术,
CM_0_1_4_2,CM-0-1-4-2,203,38.1300 上肢血管内膜切除术,
CM_0_1_4_2,CM-0-1-4-2,204,38.1400 主动脉内膜切除术,
CM_0_1_4_2,CM-0-1-4-2,205,38.1400x001 主动脉内膜剥脱术,
CM_0_1_4_2,CM-0-1-4-2,206,38.1400x002 腹主动脉内膜切除术,
CM_0_1_4_2,CM-0-1-4-2,207,38.1400x003 胸主动脉内膜切除术,
CM_0_1_4_2,CM-0-1-4-2,208,38.1401 主动脉内膜切除伴补片修补术,
CM_0_1_4_2,CM-0-1-4-2,209,38.1500 其他胸部血管内膜切除术,
CM_0_1_4_2,CM-0-1-4-2,210,38.1500x001 肺动脉内膜剥脱术,
CM_0_1_4_2,CM-0-1-4-2,211,38.1501 肺动脉内膜切除术,
CM_0_1_4_2,CM-0-1-4-2,212,38.1600 腹动脉内膜切除术,
CM_0_1_4_2,CM-0-1-4-2,213,38.1600x002 髂动脉内膜剥除术,
CM_0_1_4_2,CM-0-1-4-2,214,38.1600x005 髂动脉内膜剥脱伴补片修补术,
CM_0_1_4_2,CM-0-1-4-2,215,38.1601 肾动脉内膜切除伴补片修补术,
CM_0_1_4_2,CM-0-1-4-2,216,38.1602 髂动脉内膜切除术,
CM_0_1_4_2,CM-0-1-4-2,217,38.1603 髂动脉内膜切除伴补片修补术,
CM_0_1_4_2,CM-0-1-4-2,218,38.1604 肾动脉内膜切除术,
CM_0_1_4_2,CM-0-1-4-2,219,38.1800 下肢动脉内膜切除术,
CM_0_1_4_2,CM-0-1-4-2,220,38.1800x001 股动脉内膜剥脱术,
CM_0_1_4_2,CM-0-1-4-2,221,38.1800x002 股动脉内膜剥脱伴血栓切除术,
CM_0_1_4_2,CM-0-1-4-2,222,38.1800x003 腘动脉内膜剥脱伴补片修补术,
CM_0_1_4_2,CM-0-1-4-2,223,38.1800x004 腘动脉内膜剥脱术,
CM_0_1_4_2,CM-0-1-4-2,224,38.1800x005 下肢动脉内膜剥脱伴血栓切除术,
CM_0_1_4_2,CM-0-1-4-2,225,38.1800x006 胫腓动脉内膜剥脱伴补片修补术,
CM_0_1_4_2,CM-0-1-4-2,226,38.1800x007 股动脉内膜剥脱伴补片修补术,
CM_0_1_4_2,CM-0-1-4-2,227,38.1801 股动脉内膜切除术,
CM_0_1_4_2,CM-0-1-4-2,228,38.1802 股动脉内膜切除伴补片修补术,
CM_0_1_4_2,CM-0-1-4-2,229,38.1803 腘动脉内膜切除术,
CM_0_1_4_2,CM-0-1-4-2,230,38.1804 腘动脉内膜切除伴补片修补术,
CM_0_1_4_2,CM-0-1-4-2,231,81.1100 踝融合术,
CM_0_1_4_2,CM-0-1-4-2,232,81.1100x003 踝关节镜下踝关节融合术,
CM_0_1_4_2,CM-0-1-4-2,233,81.1101 胫距关节融合术,
CM_0_1_4_2,CM-0-1-4-2,234,81.1200 三关节固定术,
CM_0_1_4_2,CM-0-1-4-2,235,81.1200x001 足三关节融合术,
CM_0_1_4_2,CM-0-1-4-2,236,81.1300 距骨下融合术,
CM_0_1_4_2,CM-0-1-4-2,237,81.1300x003 距下关节融合术,
CM_0_1_4_2,CM-0-1-4-2,238,81.1300x004 踝关节镜下距下关节融合术,
CM_0_1_4_2,CM-0-1-4-2,239,81.1400 跗骨间融合术,
CM_0_1_4_2,CM-0-1-4-2,240,81.1400x002 足外侧柱延长术,
CM_0_1_4_2,CM-0-1-4-2,241,81.1401 跟骰关节融合术,
CM_0_1_4_2,CM-0-1-4-2,242,81.1500 跗跖融合术,
CM_0_1_4_2,CM-0-1-4-2,243,81.1500x001 跖楔关节融合术,
CM_0_1_4_2,CM-0-1-4-2,244,81.1600 跖趾融合术,
CM_0_1_4_2,CM-0-1-4-2,245,81.1700 足的其他融合术,
CM_0_1_4_2,CM-0-1-4-2,246,81.1700x001 跟骨关节融合术,
CM_0_1_4_2,CM-0-1-4-2,247,81.1700x003 趾关节融合术,
CM_0_1_4_2,CM-0-1-4-2,248,81.1800 距下关节关节制动术,
CM_0_1_4_2,CM-0-1-4-2,249,01.2400 其他颅骨切开术,
CM_0_1_4_2,CM-0-1-4-2,250,01.2400x005 开颅探查术,
CM_0_1_4_2,CM-0-1-4-2,251,01.2400x009 颅内脓肿引流术,
CM_0_1_4_2,CM-0-1-4-2,252,01.2400x013 硬脑膜外血肿清除术,
CM_0_1_4_2,CM-0-1-4-2,253,01.2400x018 硬脑膜切开术,
CM_0_1_4_2,CM-0-1-4-2,254,01.2401 颅后窝血肿清除术,
CM_0_1_4_2,CM-0-1-4-2,255,01.2402 颅骨切开引流术,
CM_0_1_4_2,CM-0-1-4-2,256,01.2403 延髓前方减压术,
CM_0_1_4_2,CM-0-1-4-2,257,01.2404 环枕减压术,
CM_0_1_4_2,CM-0-1-4-2,258,01.2405 硬膜外脓肿清除术,
CM_0_1_4_2,CM-0-1-4-2,259,01.2406 神经内镜下环枕减压术,
CM_0_1_4_2,CM-0-1-4-2,260,01.2407 颅骨钻孔探查术,
CM_0_1_4_2,CM-0-1-4-2,261,01.2408 颅内血肿清除术,
CM_0_1_4_2,CM-0-1-4-2,262,01.2409 颅骨钻孔引流术,
CM_0_1_4_2,CM-0-1-4-2,263,01.2410 颞肌下减压术,
CM_0_1_4_2,CM-0-1-4-2,264,01.2411 颅骨切开减压术,
