表代号,表名,选择字母,内容,
CSE_1_2_12,CSE-1-2-12,UTD,无法确定或无记录,
CSE_2_1_1,CSE-2-1-1,def,请选择,
CSE_2_1_1,CSE-2-1-1,a,静脉注射地西泮,
CSE_2_1_1,CSE-2-1-1,b,肌肉注射咪达唑仑,
CSE_2_1_2,CSE-2-1-2,a,劳拉西泮,
CSE_2_1_2,CSE-2-1-2,b,地西泮,
CSE_2_1_2,CSE-2-1-2,c,苯妥英钠,
CSE_2_1_2,CSE-2-1-2,d,丙戊酸,
CSE_2_1_2,CSE-2-1-2,e,左乙拉西坦,
CSE_2_1_2,CSE-2-1-2,oth,其他,
CSE_2_1_2,CSE-2-1-2,UTD,无法确定或无记录,
CSE_2_1_4,CSE-2-1-4,def,请选择,
CSE_2_1_4,CSE-2-1-4,a,常规剂量10mg,
CSE_2_1_4,CSE-2-1-4,oth,其他,
CSE_2_1_4,CSE-2-1-4,UTD,无法确定或无记录,
CSE_2_2_0,CSE-2-2-0,y,是,
CSE_2_2_0,CSE-2-2-0,n,否,
CSE_2_2_1,CSE-2-2-1,a,临床发作停止,
CSE_2_2_1,CSE-2-2-1,b,脑电图痫样放电消失,
CSE_2_2_1,CSE-2-2-1,c,患者意识恢复,
CSE_2_2_1,CSE-2-2-1,UTD,无法确定或无记录,
CSE_2_2_2,CSE-2-2-2,def,请选择,
CSE_2_2_2,CSE-2-2-2,a,慢波,
CSE_2_2_2,CSE-2-2-2,b,尖波/棘波,
CSE_2_2_2,CSE-2-2-2,c,尖慢/棘慢复合波,
CSE_2_2_2,CSE-2-2-2,d,正常或大致正常EEG,
CSE_2_2_2,CSE-2-2-2,oth,其他,
CSE_2_2_2,CSE-2-2-2,UTD,无法确定或无记录,
CSE_2_2_4,CSE-2-2-4,def,请选择,
CSE_2_2_4,CSE-2-2-4,a,同种药物继续肌注,
CSE_2_2_4,CSE-2-2-4,b,同种药物继续囗服,
CSE_2_2_4,CSE-2-2-4,oth,其他,
CSE_2_2_4,CSE-2-2-4,c,未进行过渡治疗,
CSE_2_2_4,CSE-2-2-4,UTD,无法确定或无记录,
CSE_3_1_1,CSE-3-1-1,y,是,
CSE_3_1_1,CSE-3-1-1,n,否,
CSE_3_1_2,CSE-3-1-2,def,请选择,
CSE_3_1_2,CSE-3-1-2,a,丙戊酸钠：15-45mg/kg(&lt;6mg/kg.min)给药时间5min,
CSE_3_1_2,CSE-3-1-2,b,苯巴比妥：15-20mg/kg(50-100mg/min),
CSE_3_1_2,CSE-3-1-2,c,苯妥英钠：18mg/kg(&lt;50m/min),
CSE_3_1_2,CSE-3-1-2,d,左乙拉西坦：1000-3000mg,
CSE_3_1_2,CSE-3-1-2,oth,其他,
CSE_3_1_2,CSE-3-1-2,UTD,无法确定或无记录,
CSE_3_2_1,CSE-3-2-1,a,临床发作停止,
CSE_3_2_1,CSE-3-2-1,b,脑电图痫样放电消失,
CSE_3_2_1,CSE-3-2-1,c,患者意识恢复,
CSE_3_2_1,CSE-3-2-1,UTD,无法确定或无记录,
CSE_3_2_2,CSE-3-2-2,def,请选择,
CSE_3_2_2,CSE-3-2-2,a,慢波,
CSE_3_2_2,CSE-3-2-2,b,尖波/棘波,
CSE_3_2_2,CSE-3-2-2,c,尖慢/棘慢复合波,
CSE_3_2_2,CSE-3-2-2,d,正常或大致正常EEG,
CSE_3_2_2,CSE-3-2-2,oth,其他,
CSE_3_2_2,CSE-3-2-2,UTD,无法确定或无记录,
CSE_3_2_4,CSE-3-2-4,def,请选择,
CSE_3_2_4,CSE-3-2-4,a,同种药物继续肌注,
CSE_3_2_4,CSE-3-2-4,b,同种药物继续囗服,
CSE_3_2_4,CSE-3-2-4,oth,其他,
CSE_3_2_4,CSE-3-2-4,c,未进行过渡治疗,
CSE_3_2_4,CSE-3-2-4,UTD,无法确定或无记录,
CSE_4_1_1,CSE-4-1-1,y,是,
CSE_4_1_1,CSE-4-1-1,n,否,
CSE_4_1_2,CSE-4-1-2,a,转入ICU,
CSE_4_1_2,CSE-4-1-2,b,气管插管/机械通气,
CSE_4_1_2,CSE-4-1-2,c,持续脑电监测,
CSE_4_1_2,CSE-4-1-2,d,静脉给药: 咪达唑仑：0.2mg/kg负荷量静注，后续静脉泵注(0.05-0.40mg/(kg.h)),
CSE_4_1_2,CSE-4-1-2,e,静脉给药: 丙泊酚：2mg/kg负荷静注，可追加1-2mg/kg直至发作控制，然后1-10mg/(kg.h)维持(持续应用可能导致丙泊酚输注综合征),
CSE_4_1_2,CSE-4-1-2,oth,其他,
CSE_4_1_2,CSE-4-1-2,UTD,无法确定或无记录,
CSE_4_1_3,CSE-4-1-3,a,静脉用氯胺酮,
CSE_4_1_3,CSE-4-1-3,b,静脉麻醉药物,
CSE_4_1_3,CSE-4-1-3,c,吸入性麻醉剂,
CSE_4_1_3,CSE-4-1-3,d,电休克,
CSE_4_1_3,CSE-4-1-3,e,低温,
CSE_4_1_3,CSE-4-1-3,f,生酮饮食,
CSE_4_1_3,CSE-4-1-3,g,经颅磁剌激,
CSE_4_1_3,CSE-4-1-3,h,外科手术,
CSE_4_1_3,CSE-4-1-3,i,免疫调节,
CSE_4_1_3,CSE-4-1-3,oth,其他,
CSE_4_1_3,CSE-4-1-3,UTD,无法确定或无记录,
CSE_4_2_1,CSE-4-2-1,a,临床发作停止,
CSE_4_2_1,CSE-4-2-1,b,脑电图痫样放电消失患者意识恢复,
CSE_4_2_1,CSE-4-2-1,c,患者意识恢复,
CSE_4_2_1,CSE-4-2-1,UTD,无法确定或无记录,
CSE_4_2_2,CSE-4-2-2,def,请选择,
CSE_4_2_2,CSE-4-2-2,a,慢波,
CSE_4_2_2,CSE-4-2-2,b,尖波/棘波,
CSE_4_2_2,CSE-4-2-2,c,尖慢/棘慢复合波,
CSE_4_2_2,CSE-4-2-2,d,正常或大致正常EEG,
CSE_4_2_2,CSE-4-2-2,oth,其他,
CSE_4_2_2,CSE-4-2-2,UTD,无法确定或无记录,
CSE_4_2_4,CSE-4-2-4,def,请选择,
CSE_4_2_4,CSE-4-2-4,a,持续脑电图监测 ，痫样放电消失后24-48h,
CSE_4_2_4,CSE-4-2-4,b,持续静脉用药24-48h,
CSE_4_2_4,CSE-4-2-4,oth,其他,
CSE_4_2_4,CSE-4-2-4,UTD,无法确定或无记录,
CSE_5_1_1,CSE-5-1-1,UTD,不确定,
CSE_5_1_1,CSE-5-1-1,y,是,
CSE_5_1_1,CSE-5-1-1,n,否,
CSE_5_1_3,CSE-5-1-3,a,生命体征监测,
CSE_5_1_3,CSE-5-1-3,b,持续脑电图监测,
CSE_5_1_3,CSE-5-1-3,c,气管插管,
CSE_5_1_3,CSE-5-1-3,d,呼吸功能支持--无创正压通气,
CSE_5_1_3,CSE-5-1-3,e,呼吸功能支持--有创机械通气,
CSE_5_1_3,CSE-5-1-3,f,循环功能支持,
CSE_5_1_3,CSE-5-1-3,g,肝功能支持,
CSE_5_1_3,CSE-5-1-3,h,胃肠功能支持,
CSE_5_1_3,CSE-5-1-3,i,骨髓功能支持,
CSE_5_1_3,CSE-5-1-3,j,内环境监测，维持水、电解质平衡,
CSE_5_1_3,CSE-5-1-3,k,核心（膀胱或直肠）体温监测,
CSE_5_1_3,CSE-5-1-3,l,AEDs血药浓度监测,
CSE_5_1_3,CSE-5-1-3,oth,其他,
CSE_5_2_1,CSE-5-2-1,UTD,不确定,
CSE_5_2_1,CSE-5-2-1,y,是,
CSE_5_2_1,CSE-5-2-1,n,否,
CSE_5_3_1,CSE-5-3-1,UTD,不确定,
CSE_5_3_1,CSE-5-3-1,y,是,
CSE_5_3_1,CSE-5-3-1,n,否,
CSE_6_1_1,CSE-6-1-1,y,是,
CSE_6_1_1,CSE-6-1-1,n,否,
CSE_6_1_4,CSE-6-1-4,a,计算机断层扫描-非增强（NECT）,
CSE_6_1_4,CSE-6-1-4,b,CT灌注成像（CTP）,
CSE_6_1_4,CSE-6-1-4,c,CT血管成像（CTA）,
CSE_6_1_4,CSE-6-1-4,d,非增强磁共振（NEMR）,
CSE_6_1_4,CSE-6-1-4,e,MR扩散加权成像（DWI）,
CSE_6_1_4,CSE-6-1-4,f,MR灌注加权成像（PWI）,
CSE_6_1_4,CSE-6-1-4,g,磁共振血管造影（MRA）,
CSE_6_1_4,CSE-6-1-4,UTD,无法确定或无记录,
CSE_6_2_1,CSE-6-2-1,y,是,
CSE_6_2_1,CSE-6-2-1,n,否,
CSE_6_2_2,CSE-6-2-2,a,脑脊液常规,
CSE_6_2_2,CSE-6-2-2,b,脑脊液生化,
CSE_6_2_2,CSE-6-2-2,c,脑脊液病原学,
CSE_6_2_2,CSE-6-2-2,d,脑脊液肿瘤细胞,
CSE_6_2_2,CSE-6-2-2,e,脑脊液抗肿瘤抗体,
CSE_6_2_2,CSE-6-2-2,f,脑脊液自身抗体,
CSE_6_2_2,CSE-6-2-2,UTD,无法确定或无记录,
CSE_6_3_1,CSE-6-3-1,y,是,
CSE_6_3_1,CSE-6-3-1,n,否,
CSE_6_3_6,CSE-6-3-6,def,请选择,
CSE_6_3_6,CSE-6-3-6,a,两年以上无发作,
CSE_6_3_6,CSE-6-3-6,b,一年以上，两年以内无发作,
CSE_6_3_6,CSE-6-3-6,c,近一年仍有发作,
CSE_6_3_7,CSE-6-3-7,def,请选择,
CSE_6_3_7,CSE-6-3-7,a,平均每日至少1次发作,
CSE_6_3_7,CSE-6-3-7,b,平均每周至少1次发作,
CSE_6_3_7,CSE-6-3-7,c,平均每月至少1次发作,
CSE_6_3_7,CSE-6-3-7,d,平均每3月至少1次发作,
CSE_6_3_7,CSE-6-3-7,e,平均每半年至少1次发作,
CSE_6_3_7,CSE-6-3-7,f,近1年内仅1次发作,
CSE_6_3_3,CSE-6-3-3,UTD,不确定,
CSE_6_3_3,CSE-6-3-3,y,是,
CSE_6_3_3,CSE-6-3-3,n,否,
CSE_6_3_4,CSE-6-3-4,UTD,不确定,
CSE_6_3_4,CSE-6-3-4,y,是,
CSE_6_3_4,CSE-6-3-4,n,否,
CSE_6_3_5,CSE-6-3-5,UTD,不确定,
CSE_6_3_5,CSE-6-3-5,y,是,
CSE_6_3_5,CSE-6-3-5,n,否,
CSE_6_3_8,CSE-6-3-8,UTD,不确定,
CSE_6_3_8,CSE-6-3-8,y,是,
CSE_6_3_8,CSE-6-3-8,n,否,
CSE_6_3_9,CSE-6-3-9,a,运动,
CSE_6_3_9,CSE-6-3-9,b,非运动（失神）,
CSE_6_3_9,CSE-6-3-9,UTD,无法确定或无记录,
CSE_6_3_10,CSE-6-3-10,UTD,不确定,
CSE_6_3_10,CSE-6-3-10,y,是,
CSE_6_3_10,CSE-6-3-10,n,否,
CSE_6_3_11,CSE-6-3-11,UTD,不确定,
CSE_6_3_11,CSE-6-3-11,y,是,
CSE_6_3_11,CSE-6-3-11,n,否,
CSE_6_3_12,CSE-6-3-12,UTD,不确定,
CSE_6_3_12,CSE-6-3-12,y,是,
CSE_6_3_12,CSE-6-3-12,n,否,
CSE_6_3_13,CSE-6-3-13,a,丙戊酸,
CSE_6_3_13,CSE-6-3-13,b,左乙拉西坦,
CSE_6_3_13,CSE-6-3-13,c,奥卡西平,
CSE_6_3_13,CSE-6-3-13,d,卡马西平,
CSE_6_3_13,CSE-6-3-13,e,拉莫三嗪,
CSE_6_3_13,CSE-6-3-13,f,托吡酯,
CSE_6_3_13,CSE-6-3-13,g,苯巴比妥,
CSE_6_3_13,CSE-6-3-13,h,苯妥英,
CSE_6_3_13,CSE-6-3-13,oth,其他,
CSE_6_3_13,CSE-6-3-13,UTD,无法确定或无记录,
CSE_6_3_14,CSE-6-3-14,UTD,不确定,
CSE_6_3_14,CSE-6-3-14,y,是,
CSE_6_3_14,CSE-6-3-14,n,否,
CSE_6_3_15,CSE-6-3-15,UTD,不确定,
CSE_6_3_15,CSE-6-3-15,y,是,
CSE_6_3_15,CSE-6-3-15,n,否,
CSE_7_1_0,CSE-7-1-0,y,是,
CSE_7_1_0,CSE-7-1-0,n,否,
CSE_7_1_1,CSE-7-1-1,def,请选择,
CSE_7_1_1,CSE-7-1-1,a,自行走入院,
CSE_7_1_1,CSE-7-1-1,b,跛行,
CSE_7_1_1,CSE-7-1-1,c,扶拐,
CSE_7_1_1,CSE-7-1-1,d,平车,
CSE_7_1_1,CSE-7-1-1,e,轮椅,
CSE_7_1_1,CSE-7-1-1,UTD,无法确定或无记录,
CSE_7_1_2,CSE-7-1-2,def,请选择,
CSE_7_1_2,CSE-7-1-2,a,经鼻呼吸(正常呼吸),
CSE_7_1_2,CSE-7-1-2,b,张口呼吸,
CSE_7_1_2,CSE-7-1-2,c,异常呼吸,
CSE_7_1_2,CSE-7-1-2,UTD,无法确定或无记录,
CSE_7_1_3,CSE-7-1-3,def,请选择,
CSE_7_1_3,CSE-7-1-3,a,正常饮食,
CSE_7_1_3,CSE-7-1-3,b,软食,
CSE_7_1_3,CSE-7-1-3,c,半流食,
CSE_7_1_3,CSE-7-1-3,d,流食,
CSE_7_1_3,CSE-7-1-3,e,管饲食,
CSE_7_1_3,CSE-7-1-3,f,禁食水,
CSE_7_1_3,CSE-7-1-3,UTD,无法确定或无记录,
CSE_7_1_4,CSE-7-1-4,def,请选择,
CSE_7_1_4,CSE-7-1-4,a,Ⅰ级：可一口喝完，无噎呛,
CSE_7_1_4,CSE-7-1-4,b,Ⅱ级：分两次以上喝完，无噎呛,
CSE_7_1_4,CSE-7-1-4,c,Ⅲ级：能一次喝完，但有噎呛,
CSE_7_1_4,CSE-7-1-4,d,Ⅳ级：分两次以上喝完，且有噎呛,
CSE_7_1_4,CSE-7-1-4,e,Ⅴ级：常常呛住，难以全部喝完,
CSE_7_1_4,CSE-7-1-4,UTD,无法确定或无记录,
CSE_7_1_5_0,CSE-7-1-5-0,UTD,无法确定压疮评估分值,
CSE_7_1_5_1,CSE-7-1-5-1,def,请选择,
CSE_7_1_5_1,CSE-7-1-5-1,a,大于18分,
CSE_7_1_5_1,CSE-7-1-5-1,b,轻度危机：15-18分,
CSE_7_1_5_1,CSE-7-1-5-1,c,中度危机：13-14分,
CSE_7_1_5_1,CSE-7-1-5-1,d,高度危机：10-12分,
CSE_7_1_5_1,CSE-7-1-5-1,e,严重危机：小于等于9分,
CSE_7_1_5_2,CSE-7-1-5-2,y,告知预防压疮,
CSE_7_1_5_2,CSE-7-1-5-2,n,未告知预防压疮,
CSE_7_1_5_2,CSE-7-1-5-2,UTD,无法确定或无记录,
CSE_7_1_6,CSE-7-1-6,a,抗癫痫药物的规律使用,
CSE_7_1_6,CSE-7-1-6,b,避免高空等危险环境，出行需人陪伴,
CSE_7_1_6,CSE-7-1-6,c,发生癫痫持续状态院外急救措施宣教,
CSE_7_1_6,CSE-7-1-6,d,避免接触癫痫持续状态发生诱因,
CSE_7_1_6,CSE-7-1-6,e,出院后康复训练,
CSE_7_1_6,CSE-7-1-6,UTD,无法确定或无记录,
CSE_7_2_1,CSE-7-2-1,y,是,
CSE_7_2_1,CSE-7-2-1,n,否,
CSE_7_2_2_1,CSE-7-2-2-1,a,交与患者“出院小结”的副本，并出院时由医护人员向告知患者出院时风险因素(住院病历既往史)评估情况,
CSE_7_2_2_1,CSE-7-2-2-1,b,将出院医嘱及告知内容按规范的要求，通过短信或其他安全的方式发送至患者留置的信息平台,
CSE_7_2_2_1,CSE-7-2-2-1,c,出院时若患者认知障碍（如昏迷，反应迟钝，迷糊，短期记忆丧失）时则向其亲属交与患者“出院小结”的副本，告知患者出院时风险因素,
CSE_7_2_2_1,CSE-7-2-2-1,UTD,无法确定或无记录,
CSE_7_2_2_2,CSE-7-2-2-2,a,出院时由医护人员向患者再面授出院带药，使用要求应逐项交待告知（若是只是笼统地告知患者“回家继续吃药”，则定“否”）,
CSE_7_2_2_2,CSE-7-2-2-2,b,出院时若患者认知障碍（如昏迷，反应迟钝，迷糊，短期记忆丧失）时则向其亲属面授出院带药及使用要求,
CSE_7_2_2_2,CSE-7-2-2-2,UTD,无法确定或无记录,
CSE_7_2_2_3,CSE-7-2-2-3,a,明确告知如果突然意识丧失伴或不伴抽搐立即拨打“急救电话120”或其他急救电话,
CSE_7_2_2_3,CSE-7-2-2-3,b,由医护人员再面授紧急情况时应如何求援救治,
CSE_7_2_2_3,CSE-7-2-2-3,c,交与患者癫痫持续状态健康教育的相关材料（小册子，教学片，视频，DVD）,
CSE_7_2_2_3,CSE-7-2-2-3,UTD,无法确定或无记录,
CSE_7_2_2_4,CSE-7-2-2-4,a,由医护人员再面授癫痫持续状态教育要求内容,
CSE_7_2_2_4,CSE-7-2-2-4,b,由医护人员再告知随访要求与预约时间,
CSE_7_2_2_4,CSE-7-2-2-4,c,出院时由医护人员向患者再面授出院带药，使用要求应逐项交待告知（若是只是笼统地告知患者“回家继续吃药”，则定“否”）,
CSE_7_2_2_4,CSE-7-2-2-4,d,出院时若患者认知障碍（如昏迷，反应迟钝，迷糊，短期记忆丧失）时则向其亲属出院带药及使用要求,
CSE_7_2_2_4,CSE-7-2-2-4,e,交与患者癫痫持续状态健康教育的相关材料（小册子，教学片，视频，DVD）,
CSE_7_2_2_4,CSE-7-2-2-4,UTD,无法确定或无记录,
CSE_7_2_2_5,CSE-7-2-2-5,a,出院时由医护人员向患者/亲属告知应对癫痫持续状态的危险因素的策略,
CSE_7_2_2_5,CSE-7-2-2-5,b,告知 STESS（癫痫持续状态严重程度）评分结果,
CSE_7_2_2_5,CSE-7-2-2-5,c,突然出现呼之不应，意识障碍,
CSE_7_2_2_5,CSE-7-2-2-5,d,突然出现肢体抽搐,
CSE_7_2_2_5,CSE-7-2-2-5,e,突然出现异常行为,
CSE_7_2_2_5,CSE-7-2-2-5,f,突然出现发热、头痛，没有已知原因,
CSE_7_2_2_5,CSE-7-2-2-5,UTD,无法确定或无记录,
CM_4_3,CM-4-3,def,请选择,
CM_4_3,CM-4-3,a,医嘱离院,
CM_4_3,CM-4-3,b,医嘱转院,
CM_4_3,CM-4-3,c,医嘱转社区卫生服务机构/乡镇卫生院,
CM_4_3,CM-4-3,d,非医嘱离院,
CM_4_3,CM-4-3,e,死亡,
CM_4_3,CM-4-3,oth,其他方式离院,
CM_4_5,CM-4-5,a,经济原因,
CM_4_5,CM-4-5,b,医疗保险付费方式原因,
CM_4_5,CM-4-5,c,患者/家人要求原因,
CM_4_5,CM-4-5,d,医院技术原因,
CM_4_5,CM-4-5,e,医院环境原因,
CM_4_5,CM-4-5,f,媒体资讯原因,
CM_4_5,CM-4-5,oth,其他,
CM_4_5,CM-4-5,UTD,无法确定或无记录,
CM_4_6,CM-4-6,def,请选择,
CM_4_6,CM-4-6,a,死亡与CSE疾病/手术操作有直接关系,
CM_4_6,CM-4-6,b,死亡与CSE疾病/手术操作有间接关系,
CM_4_6,CM-4-6,c,死亡与CSE疾病/手术操作无关，即死于不相关的疾病，如癌症或其他意外,
CM_4_6,CM-4-6,UTD,无法确定或无记录,
CM_5_1,CM-5-1,y,是,
CM_5_1,CM-5-1,n,否,
CM_5_2_1,CM-5-2-1,def,请选择,
CM_5_2_1,CM-5-2-1,a,患者给医院整体评分9或10分,
CM_5_2_1,CM-5-2-1,b,患者给医院整体评分7或8分,
CM_5_2_1,CM-5-2-1,c,患者给医院整体评分6分及以下,
CM_5_2_2,CM-5-2-2,def,请选择,
CM_5_2_2,CM-5-2-2,a,说是的患者，他们肯定会给家人和朋友推荐这家医院,
CM_5_2_2,CM-5-2-2,b,说是的患者，他们可能会给家人和朋友推荐这家医院,
