表代号,表名,选择字母,内容,
CM_0_1_4_2,CM-0-1-4-2,7,37.3306 心脏射频消融改良迷宫术,
CM_0_1_4_2,CM-0-1-4-2,8,37.3307 心肌部分切除术,
CM_0_1_4_2,CM-0-1-4-2,9,37.3308 传导束切断术,
CM_0_1_4_2,CM-0-1-4-2,10,37.3400 心脏其他病损或组织的切除术或破坏术，血管内入路,
CM_0_1_4_2,CM-0-1-4-2,11,37.3400x001 经皮环肺静脉电隔离术,
CM_0_1_4_2,CM-0-1-4-2,12,37.3400x002 经皮室间隔心肌消融术（PTSMA）,
CM_0_1_4_2,CM-0-1-4-2,13,37.3401 经导管心脏射频消融术,
CM_0_1_4_2,CM-0-1-4-2,14,37.3402 经导管心脏射频消融改良迷宫术,
CM_0_1_4_2,CM-0-1-4-2,15,37.3403 经导管心脏冷冻消融术,
CM_0_1_4_2,CM-0-1-4-2,16,37.3404 经导管心脏化学消融术,
CM_0_1_4_2,CM-0-1-4-2,17,37.3405 经导管心脏微波消融术,
CM_0_1_4_2,CM-0-1-4-2,18,37.3600 左心耳破坏或切除术（LAA）,
CM_0_1_4_2,CM-0-1-4-2,19,37.3600x001 胸腔镜下左心耳切除术,
CM_0_1_4_2,CM-0-1-4-2,20,37.3600x005 左心耳切除术,
CM_0_1_4_2,CM-0-1-4-2,21,37.3600x006 左心耳夹闭术,
CM_0_1_4_2,CM-0-1-4-2,22,37.3600x007 左心耳结扎术,
CM_0_1_4_2,CM-0-1-4-2,23,37.3600x008 胸腔镜下左心耳结扎术,
CM_0_1_4_2,CM-0-1-4-2,24,37.3700 其他心脏组织或病损消融、切除或破坏，胸腔镜入路,
CM_0_1_4_2,CM-0-1-4-2,25,37.3701 胸腔镜下心房病损切除术,
CM_0_1_4_2,CM-0-1-4-2,26,37.3702 胸腔镜下心脏射频消融术,
CM_0_1_4_2,CM-0-1-4-2,27,37.3703 胸腔镜下心脏射频消融改良迷宫术,
CM_0_1_4_2,CM-0-1-4-2,28,37.3704 胸腔镜下心脏病损切除术,
CM_0_1_4_2,CM-0-1-4-2,29,37.9000 左心附加装置的置入,
CM_0_1_4_2,CM-0-1-4-2,30,37.9000x001 经皮左心耳封堵术,
CM_0_1_4_2,CM-0-1-4-2,oth,其他,
CM_0_1_5,CM-0-1-5,y,是,
CM_0_1_5,CM-0-1-5,n,否,
CM_0_2_1_2,CM-0-2-1-2,M,男,
CM_0_2_1_2,CM-0-2-1-2,F,女,
CM_0_2_2_1,CM-0-2-2-1,UTD,无法确定或无记录,
CM_0_2_3_1,CM-0-2-3-1,UTD,无法确定或无记录,
CM_0_3_1,CM-0-3-1,def,请选择,
CM_0_3_1,CM-0-3-1,a,城镇职工基本医疗保险,
CM_0_3_1,CM-0-3-1,b,城镇居民基本医疗保险,
CM_0_3_1,CM-0-3-1,c,新型农村合作医疗,
CM_0_3_1,CM-0-3-1,d,贫困救助,
CM_0_3_1,CM-0-3-1,e,商业医疗保险,
CM_0_3_1,CM-0-3-1,f,公费医疗,
CM_0_3_1,CM-0-3-1,g,全自费,
CM_0_3_1,CM-0-3-1,h,其他社会保险（ 生育保险、工伤保险、农民工保险等）,
CM_0_3_1,CM-0-3-1,i,其他,
CM_0_3_2,CM-0-3-2,def,请选择,
CM_0_3_2,CM-0-3-2,a,门诊,
CM_0_3_2,CM-0-3-2,b,急诊,
CM_0_3_2,CM-0-3-2,c,其他医疗机构转入,
CM_0_3_2,CM-0-3-2,d,院内其他临床科室转入,
CM_0_3_2,CM-0-3-2,e,其他,
CM_0_3_3,CM-0-3-3,def,请选择,
CM_0_3_3,CM-0-3-3,a,救护车,
CM_0_3_3,CM-0-3-3,b,出租车,
CM_0_3_3,CM-0-3-3,c,私家车,
CM_0_3_3,CM-0-3-3,d,其他,
AF_1_1_1_3,AF-1-1-1-3,def,请选择,
AF_1_1_1_3,AF-1-1-1-3,a,阵发性房颤,
AF_1_1_1_3,AF-1-1-1-3,b,持续性房颤,
AF_1_1_1_3,AF-1-1-1-3,c,长程持续性房颤,
AF_1_1_1_3,AF-1-1-1-3,d,永久性房颤,
AF_1_1_1_3,AF-1-1-1-3,UTD,无法确定或无记录,
AF_1_1_0,AF-1-1-0,a,经胸超声心动图（TTE）,
AF_1_1_0,AF-1-1-0,b,心电图(ECG),
AF_1_1_0,AF-1-1-0,c,动态心电图检测,
AF_1_1_0,AF-1-1-0,oth,其他,
AF_1_1_0,AF-1-1-0,UTD,无法确定或无记录,
AF_1_1_2,AF-1-1-2,def,请选择,
AF_1_1_2,AF-1-1-2,a,房颤不引起任何症状,
AF_1_1_2,AF-1-1-2,b,轻度，日常活动不受房颤相关症状的影响,
AF_1_1_2,AF-1-1-2,c,"中度,日常活动不受房颤相关症状的影响，但受症状困扰",
AF_1_1_2,AF-1-1-2,d,严重，日常活动受房颤相关症状的影响,
AF_1_1_2,AF-1-1-2,e,致残，正常日常活动终止,
AF_1_1_2,AF-1-1-2,UTD,无法确定或无记录,
AF_1_1_3,AF-1-1-3,y,是,
AF_1_1_3,AF-1-1-3,n,否,
AF_1_1_4,AF-1-1-4,a,收缩压&lt;90 mmHg，并有低灌注的表现（神志不安、躁动、迟钝；皮肤湿冷；尿量减少&lt;20 ml/h）,
AF_1_1_4,AF-1-1-4,b,肺水肿,
AF_1_1_4,AF-1-1-4,c,心肌缺血（持续性胸痛和/或有急性缺血的心电图表现）,
AF_1_1_4,AF-1-1-4,UTD,无法确定或无记录,
AF_1_2_1,AF-1-2-1,def,请选择,
AF_1_2_1,AF-1-2-1,a,CHADS₂评分,
AF_1_2_1,AF-1-2-1,b,CHA₂DS₂-VASc评分,
AF_1_2_3,AF-1-2-3,def,请选择,
AF_1_2_3,AF-1-2-3,a,高危≥2分,
AF_1_2_3,AF-1-2-3,b,中危 1分,
AF_1_2_3,AF-1-2-3,c,低危 0分,
AF_1_2_3,AF-1-2-3,UTD,无法确定或无记录,
AF_1_2_5,AF-1-2-5,def,请选择,
AF_1_2_5,AF-1-2-5,a,≥2分,
AF_1_2_5,AF-1-2-5,b,1分,
AF_1_2_5,AF-1-2-5,c,0分,
AF_1_2_5,AF-1-2-5,UTD,无法确定或无记录,
AF_1_3_1,AF-1-3-1,y,是,
AF_1_3_1,AF-1-3-1,n,否,
AF_1_3_4,AF-1-3-4,y,是,
AF_1_3_4,AF-1-3-4,n,否,
AF_1_6_1,AF-1-6-1,y,是,
AF_1_6_1,AF-1-6-1,n,否,
AF_1_6_2,AF-1-6-2,a,经胸超声心动图（TTE),
AF_1_6_2,AF-1-6-2,b,经食道超声心动图（TEE),
AF_1_6_2,AF-1-6-2,c,心腔内超声（ICE）,
AF_1_6_2,AF-1-6-2,oth,其他方法,
AF_1_6_3,AF-1-6-3,a,左室射血分数,
AF_1_6_3,AF-1-6-3,b,左室舒张末内径,
AF_1_6_3,AF-1-6-3,c,左房内径,
AF_1_6_4,AF-1-6-4,y,是,
AF_1_6_4,AF-1-6-4,n,否,
AF_1_6_5,AF-1-6-5,y,是,
AF_1_6_5,AF-1-6-5,n,否,
AF_1_6_6,AF-1-6-6,def,请选择,
AF_1_6_6,AF-1-6-6,a,"微量:2-3mm ,&lt;50ml:房室沟 下后壁",
AF_1_6_6,AF-1-6-6,b,"少量:3-5mm ,50-100ml: 下后壁",
AF_1_6_6,AF-1-6-6,c,"中量:5-10mm ,100-300ml:房室沟 下后壁 心尖区",
AF_1_6_6,AF-1-6-6,d,"大量:10-20mm ,300-1000ml整个心腔",
AF_1_6_6,AF-1-6-6,e,"极大量:20-60mm ,1000-40000ml:明显摆动",
AF_1_6_7,AF-1-6-7,y,是,
AF_1_6_7,AF-1-6-7,n,否,
AF_1_6_8,AF-1-6-8,def,请选择,
AF_1_6_8,AF-1-6-8,a,左主干LM病变（病变狭窄超过50%）,
AF_1_6_8,AF-1-6-8,b,前降支LAD系统病变（含左前降支、对角支、中间支病变狭窄超过50%）,
AF_1_6_8,AF-1-6-8,c,回旋支LCX系统病变（含回旋支、钝缘支病变狭窄超过50%）,
AF_1_6_8,AF-1-6-8,d,右冠脉RCA系统病变（含右冠脉、后降支、左室后支病变狭窄超过50%）,
AF_1_6_8,AF-1-6-8,e,无血管病变,
AF_1_6_9,AF-1-6-9,y,是,
AF_1_6_9,AF-1-6-9,n,否,
AF_1_6_10,AF-1-6-10,def,请选择,
AF_1_6_10,AF-1-6-10,a,心影增大,
AF_1_6_10,AF-1-6-10,b,肺淤血,
AF_1_6_10,AF-1-6-10,c,无阳性病变,
AF_1_6_10,AF-1-6-10,oth,其他,
AF_1_5_1,AF-1-5-1,a,血肌酐值,
AF_1_5_1,AF-1-5-1,b,总胆固醇,
AF_1_5_1,AF-1-5-1,c,低密度脂蛋白,
AF_1_5_1,AF-1-5-1,d,血糖,
AF_1_5_1,AF-1-5-1,e,血红蛋白,
AF_1_5_1,AF-1-5-1,f,CK-MB,
AF_1_5_1,AF-1-5-1,g,cTnI,
AF_1_5_1,AF-1-5-1,h,B型钠尿肽（BNP）检测,
AF_1_5_1,AF-1-5-1,i,N端B型钠尿肽前体（NT-ProBNP）检测,
AF_1_5_1,AF-1-5-1,j,TSH检测,
AF_1_5_1,AF-1-5-1,k,T3检测,
AF_1_5_1,AF-1-5-1,l,T4检测,
AF_2_1_1,AF-2-1-1,y,是,
AF_2_1_1,AF-2-1-1,n,否,
AF_2_2_1,AF-2-2-1,def,请选择,
AF_2_2_1,AF-2-2-1,a,≥50 ml／min,
AF_2_2_1,AF-2-2-1,b,30~49ml／min,
AF_2_2_1,AF-2-2-1,c,15~29ml／min,
AF_2_2_1,AF-2-2-1,d,＜15ml／min,
AF_2_2_1,AF-2-2-1,UTD,无法确定或无记录,
AF_2_3_1,AF-2-3-1,y,是,
AF_2_3_1,AF-2-3-1,n,否,
AF_2_3_2_3,AF-2-3-2-3,a,达比加群酯,
AF_2_3_2_3,AF-2-3-2-3,b,利伐沙班,
AF_2_3_2_3,AF-2-3-2-3,c,阿哌沙班,
AF_2_3_2_3,AF-2-3-2-3,d,艾多沙班,
AF_2_3_2_3,AF-2-3-2-3,e,华法林,
AF_2_3_2_3,AF-2-3-2-3,f,其他非维生素K拮抗剂口服抗凝药物（NOAC）,
AF_2_4_1,AF-2-4-1,UTD,不确定,
AF_2_4_1,AF-2-4-1,y,是,
AF_2_4_1,AF-2-4-1,n,否,
AF_3_1_1,AF-3-1-1,y,是,
AF_3_1_1,AF-3-1-1,n,否,
AF_3_1_2,AF-3-1-2,a,Ⅰa类,
AF_3_1_2,AF-3-1-2,b,Ⅰb类,
AF_3_1_2,AF-3-1-2,c,Ⅰc类,
AF_3_1_2,AF-3-1-2,d,Ⅱ类,
AF_3_1_2,AF-3-1-2,e,Ⅲ类,
AF_3_1_2,AF-3-1-2,f,Ⅳ类,
AF_3_1_2,AF-3-1-2,oth,其他,
AF_3_1_2_1,AF-3-1-2-1,a,奎尼丁,
AF_3_1_2_1,AF-3-1-2-1,b,普鲁卡因胺,
AF_3_1_2_1,AF-3-1-2-1,c,丙吡胺,
AF_3_1_2_2,AF-3-1-2-2,a,利多卡因,
AF_3_1_2_2,AF-3-1-2-2,b,苯妥英钠,
AF_3_1_2_2,AF-3-1-2-2,c,美西律,
AF_3_1_2_3,AF-3-1-2-3,a,普罗帕酮,
AF_3_1_2_3,AF-3-1-2-3,b,恩卡尼,
AF_3_1_2_3,AF-3-1-2-3,c,氟卡尼,
AF_3_1_2_4,AF-3-1-2-4,a,普萘洛尔,
AF_3_1_2_4,AF-3-1-2-4,b,阿替洛尔,
AF_3_1_2_4,AF-3-1-2-4,c,美托洛尔,
AF_3_1_2_4,AF-3-1-2-4,d,比索洛尔,
AF_3_1_2_5,AF-3-1-2-5,a,胺碘酮,
AF_3_1_2_5,AF-3-1-2-5,b,索他洛尔,
AF_3_1_2_5,AF-3-1-2-5,c,溴苄铵,
AF_3_1_2_5,AF-3-1-2-5,d,依布替利,
AF_3_1_2_5,AF-3-1-2-5,e,多非替利,
AF_3_1_2_5,AF-3-1-2-5,f,决奈达隆,
AF_3_1_2_6,AF-3-1-2-6,a,维拉帕米,
AF_3_1_2_6,AF-3-1-2-6,b,地尔硫䓬,
AF_4_1_1_1,AF-4-1-1-1,y,是,
AF_4_1_1_1,AF-4-1-1-1,n,否,
AF_4_1_1_2,AF-4-1-1-2,def,请选择,
AF_4_1_1_2,AF-4-1-1-2,a,ACEI抑制剂药物的选择,
AF_4_1_1_2,AF-4-1-1-2,b,使用ARB类药物的选择,
AF_4_1_1_3,AF-4-1-1-3,def,请选择,
AF_4_1_1_3,AF-4-1-1-3,a,福辛普利,
AF_4_1_1_3,AF-4-1-1-3,b,培哚普利,
AF_4_1_1_3,AF-4-1-1-3,c,雷米普利,
AF_4_1_1_3,AF-4-1-1-3,d,贝那普利,
AF_4_1_1_3,AF-4-1-1-3,oth,其他ACEI 药物,
AF_4_1_1_4,AF-4-1-1-4,def,请选择,
AF_4_1_1_4,AF-4-1-1-4,a,缬沙坦,
AF_4_1_1_4,AF-4-1-1-4,b,氯沙坦,
AF_4_1_1_4,AF-4-1-1-4,c,厄贝沙坦,
AF_4_1_1_4,AF-4-1-1-4,d,替米沙坦,
AF_4_1_1_4,AF-4-1-1-4,oth,其他ARB 药物,
AF_4_1_2_1,AF-4-1-2-1,y,是,
AF_4_1_2_1,AF-4-1-2-1,n,否,
AF_4_1_2_2,AF-4-1-2-2,def,请选择,
AF_4_1_2_2,AF-4-1-2-2,a,美托洛尔,
AF_4_1_2_2,AF-4-1-2-2,b,普萘洛尔,
AF_4_1_2_2,AF-4-1-2-2,c,阿替洛尔,
AF_4_1_2_2,AF-4-1-2-2,d,比索洛尔,
AF_4_1_2_2,AF-4-1-2-2,e,拉贝洛尔,
AF_4_1_2_2,AF-4-1-2-2,f,塞利洛尔,
AF_4_1_2_2,AF-4-1-2-2,g,卡维地洛,
AF_4_1_2_2,AF-4-1-2-2,oth,其他β-受体阻滞剂药物,
AF_4_1_3_1,AF-4-1-3-1,y,是,
AF_4_1_3_1,AF-4-1-3-1,n,否,
AF_4_1_3_2,AF-4-1-3-2,def,请选择,
AF_4_1_3_2,AF-4-1-3-2,a,螺内酯（安体舒通）,
AF_4_1_3_2,AF-4-1-3-2,b,依普利酮（Eplerenone）,
AF_4_1_3_2,AF-4-1-3-2,oth,其他醛固酮受体拮抗剂类药物）,
AF_4_2_1_1,AF-4-2-1-1,y,是,
AF_4_2_1_1,AF-4-2-1-1,n,否,
AF_4_2_1_2,AF-4-2-1-2,def,请选择,
AF_4_2_1_2,AF-4-2-1-2,a,ACEI抑制剂药物的选择,
AF_4_2_1_2,AF-4-2-1-2,b,使用ARB类药物的选择,
AF_4_2_1_3,AF-4-2-1-3,def,请选择,
AF_4_2_1_3,AF-4-2-1-3,a,福辛普利,
AF_4_2_1_3,AF-4-2-1-3,b,培哚普利,
AF_4_2_1_3,AF-4-2-1-3,c,雷米普利,
AF_4_2_1_3,AF-4-2-1-3,d,贝那普利,
AF_4_2_1_3,AF-4-2-1-3,oth,其他ACEI 药物,
AF_4_2_1_3,AF-4-2-1-3,UTD,无法确定或无记录,
AF_4_2_1_4,AF-4-2-1-4,def,请选择,
AF_4_2_1_4,AF-4-2-1-4,a,缬沙坦,
AF_4_2_1_4,AF-4-2-1-4,b,氯沙坦,
AF_4_2_1_4,AF-4-2-1-4,c,厄贝沙坦,
AF_4_2_1_4,AF-4-2-1-4,d,替米沙坦,
AF_4_2_1_4,AF-4-2-1-4,oth,其他ARB 药物,
AF_4_2_1_4,AF-4-2-1-4,UTD,无法确定或无记录,
AF_4_2_2_1,AF-4-2-2-1,y,是,
AF_4_2_2_1,AF-4-2-2-1,n,否,
AF_4_2_2_2,AF-4-2-2-2,def,请选择,
AF_4_2_2_2,AF-4-2-2-2,a,美托洛尔,
AF_4_2_2_2,AF-4-2-2-2,b,普萘洛尔,
AF_4_2_2_2,AF-4-2-2-2,c,阿替洛尔,
AF_4_2_2_2,AF-4-2-2-2,d,比索洛尔,
AF_4_2_2_2,AF-4-2-2-2,e,拉贝洛尔,
AF_4_2_2_2,AF-4-2-2-2,f,塞利洛尔,
AF_4_2_2_2,AF-4-2-2-2,g,卡维地洛,
AF_4_2_2_2,AF-4-2-2-2,oth,其他β-受体阻滞剂药物,
AF_4_2_2_2,AF-4-2-2-2,UTD,无法确定或无记录,
AF_4_2_3_1,AF-4-2-3-1,y,是,
AF_4_2_3_1,AF-4-2-3-1,n,否,
AF_4_2_3_2,AF-4-2-3-2,def,请选择,
AF_4_2_3_2,AF-4-2-3-2,a,螺内酯（安体舒通）,
AF_4_2_3_2,AF-4-2-3-2,b,依普利酮（Eplerenone）,
AF_4_2_3_2,AF-4-2-3-2,oth,其他醛固酮受体拮抗剂类药物,
AF_4_2_3_2,AF-4-2-3-2,UTD,无法确定或无记录,
AF_5_1_1,AF-5-1-1,UTD,不确定,
AF_5_1_1,AF-5-1-1,y,是,
AF_5_1_1,AF-5-1-1,n,否,
AF_5_1_2,AF-5-1-2,def,请选择,
AF_5_1_2,AF-5-1-2,a,症状性阵发性房颤患者，若经至少一种I类或Ⅲ类抗心律失常药物治疗后效果不佳或不能耐受者．可行导管消融(证据级别A),
AF_5_1_2,AF-5-1-2,b,反复发作、症状性阵发性房颤患者，使用I类或Ⅲ类抗心律失常药物之前。导管消融可作为一线治疗(证据级别B),
AF_5_1_2,AF-5-1-2,c,症状性持续性房颤患者．使用抗心律失常药物治疗后无效或不能耐受者．导管消融可作为合理选择(证据级别B),
AF_5_1_2,AF-5-1-2,d,症状性持续性房颤患者．使用抗心律失常药物治疗之前，权衡药物与导管消融风险及疗效后，导管消融可以作为一线治疗(证据级别C),
AF_5_1_2,AF-5-1-2,e,伴有心衰、肥厚型心肌病、年龄&gt;75岁的房颤患者．在应用抗心律失常药物之前或之后均可考虑行导管消融．但须慎重权衡导管消融风险及疗效(证据级别B),
AF_5_1_2,AF-5-1-2,f,伴有快慢综合征的房颤患者．导管消融可为合理治疗选择(证据级别B),
AF_5_1_2,AF-5-1-2,g,对于职业运动员，考虑到药物治疗对运动水平的影响．导管消融可以作为一线治疗(证据级别C),
AF_5_1_2,AF-5-1-2,h,对于症状性、长程持续性房颤患者．无论之前是否接受过抗心律失常药物治疗，权衡药物与导管消融风险及疗效后．均可行导管消融(证据级别C),
AF_5_1_2,AF-5-1-2,i,对于一些无症状阵发性或持续性房颤患者．权衡导管消融风险及疗效后均可行导管消融(证据级别C),
AF_5_1_2,AF-5-1-2,j,存在抗凝药物治疗禁忌的房颤患者选择导管消融(证据级别C),
AF_5_1_4_2,AF-5-1-4-2,y,血管内入路,
AF_5_1_4_2,AF-5-1-4-2,n,胸腔镜入路,
AF_5_1_3_2,AF-5-1-3-2,def,请选择,
AF_5_1_3_2,AF-5-1-3-2,a,射频消融,
AF_5_1_3_2,AF-5-1-3-2,b,冷冻消融,
AF_5_1_3_2,AF-5-1-3-2,c,超声消融,
AF_5_1_3_2,AF-5-1-3-2,d,激光消融,
AF_5_1_3_2,AF-5-1-3-2,oth,其他,
AF_5_1_3,AF-5-1-3,a,环肺静脉电隔离（CPVI）,
AF_5_1_3,AF-5-1-3,b,CPVI基础上联合线性消融,
AF_5_1_3,AF-5-1-3,c,非静脉触发灶消融,
AF_5_1_3,AF-5-1-3,d,基质标测消融,
AF_5_1_3,AF-5-1-3,e,肾去交感化,
AF_5_1_3,AF-5-1-3,f,碎裂电位（CFAEs）消融,
AF_5_1_3,AF-5-1-3,g,转子标测消融,
AF_5_1_3,AF-5-1-3,h,神经节（GP)消融,
AF_5_1_3,AF-5-1-3,oth,其他消融术,
AF_5_1_4_0,AF-5-1-4-0,y,是,
AF_5_1_4_0,AF-5-1-4-0,n,否,
AF_5_1_4,AF-5-1-4,a,心脏穿孔/压塞,
AF_5_1_4,AF-5-1-4,b,穿刺血管相关并发症,
AF_5_1_4,AF-5-1-4,c,食管-左房瘘,
AF_5_1_4,AF-5-1-4,d,膈神经损伤,
AF_5_1_4,AF-5-1-4,e,术中及术后卒中,
AF_5_1_4,AF-5-1-4,f,肺静脉狭窄,
AF_5_1_4,AF-5-1-4,g,房室传导阻滞,
AF_5_1_4,AF-5-1-4,h,冠状动脉损伤,
AF_5_1_4,AF-5-1-4,i,胃动力障碍,
AF_5_1_4,AF-5-1-4,oth,其他治疗并发症,
AF_5_1_4,AF-5-1-4,UTD,无法确定或无记录,
AF_5_1_5,AF-5-1-5,def,请选择,
AF_5_1_5,AF-5-1-5,a,按时出院,
AF_5_1_5,AF-5-1-5,b,延迟出院,
AF_5_1_5,AF-5-1-5,c,转科继续治疗,
AF_5_1_5,AF-5-1-5,d,死亡,
AF_5_2_1,AF-5-2-1,UTD,不确定,
AF_5_2_1,AF-5-2-1,y,是,
AF_5_2_1,AF-5-2-1,n,否,
AF_5_2_2,AF-5-2-2,def,请选择,
AF_5_2_2,AF-5-2-2,a,具有较高卒中风险(CHA2DS2-VASc评分男性≥2分，女性≥3分)对长期抗凝药有禁忌证，但能耐受短期（2-4周）单药抗凝或双联抗血小板药物治疗者,
AF_5_2_2,AF-5-2-2,b,具有较高卒中风险，口服抗凝药期间曾发生致命性或无法/难以止血的出血事件者,
AF_5_2_2,AF-5-2-2,c,具有较高卒中风险，长期口服抗凝治疗存在较高的出血风险（HAS,
AF_5_2_2,AF-5-2-2,BLED出血评分≥3分,d,
AF_5_2_2,AF-5-2-2,具有较高卒中风险，且服用抗凝药期间曾发生缺血性卒中或其他系统性血栓栓塞事件,e,
AF_5_2_2,AF-5-2-2,具有较高卒中风险，且存在不能依从/不耐受长期口服抗凝治疗的临床情况（如独居、痴呆、残疾等），但能耐受短期（2~4周）单药 抗凝或双联抗血小板药物治疗者,f,
AF_5_2_2,AF-5-2-2,无论卒中风险评分高低，既往TEE或CCTA检查曾探测到明确的左心耳内血栓形成，但经抗凝治疗后溶解者,g,
AF_5_2_2,AF-5-2-2,具有较高卒中风险，且HAS,BLED出血评分&lt;3分，不存在长期抗凝治疗禁忌者，如果抗凝治疗依从性差或不愿长期坚持者，可根 据患者意愿考虑LAAC,
AF_5_2_2,AF-5-2-2,h,左心耳曾进行电隔离消融治疗者，可在导管消融同期或分期行LAAC,
AF_5_2_2,AF-5-2-2,i,具有较低的卒中风险（CHA2DS2,
AF_5_2_2,AF-5-2-2,VASC评分≤1分），且既往TEE或CCTA检查未曾探测到明确的左心耳内血栓形成,j,
AF_5_2_2,AF-5-2-2,虽有较高卒中风险，但HAS,BLED出血评分&lt;3分，且没有抗凝禁忌，患者也愿意接受并坚持长期口服抗凝药者,
AF_5_2_2,AF-5-2-2,k,在NVAF基础上发生严重致残性缺血性卒中，虽经积极康复治疗仍残存严重肢体活动障碍、失语、长期卧床等情形或预期寿命&lt;1 年，预估临床获益价值不大者，不建议行LAAC,
AF_5_2_2,AF-5-2-2,oth,其他,
AF_5_3_1,AF-5-3-1,y,是,
AF_5_3_1,AF-5-3-1,n,否,
AF_5_2_9,AF-5-2-9,a,TEE（经食道超声心动图）,
AF_5_2_9,AF-5-2-9,b,TTE（经胸超声心动图）,
AF_5_2_9,AF-5-2-9,c,ICE（心腔内超声心动检查）,
AF_5_2_9,AF-5-2-9,oth,其他方法,
AF_5_2_9,AF-5-2-9,UTD,无法确定或无记录,
AF_5_2_4,AF-5-2-4,def,请选择,
AF_5_2_4,AF-5-2-4,a,协助房间隔穿刺定位,
AF_5_2_4,AF-5-2-4,b,跟踪导丝和猪尾巴导管在左心房内走行,
AF_5_2_4,AF-5-2-4,c,判断输送鞘管头端在左心耳的位置,
AF_5_2_4,AF-5-2-4,d,辅助左心耳封堵器的释放定位,
AF_5_2_4,AF-5-2-4,e,评价封堵效果和牵拉试验结果,
AF_5_2_4,AF-5-2-4,f,术中监测心包填塞和心腔内突发血栓等并发症,
AF_5_2_4,AF-5-2-4,UTD,无法确定或无记录,
AF_5_2_4_0,AF-5-2-4-0,y,是,
AF_5_2_4_0,AF-5-2-4-0,n,否,
AF_5_2_3,AF-5-2-3,a,心脏穿孔/压塞,
AF_5_2_3,AF-5-2-3,b,穿刺血管相关并发症,
AF_5_2_3,AF-5-2-3,c,器械脱载,
AF_5_2_3,AF-5-2-3,d,术中及术后卒中,
AF_5_2_3,AF-5-2-3,oth,其他治疗并发症,
AF_5_2_3,AF-5-2-3,UTD,无法确定或无记录,
AF_5_2_5,AF-5-2-5,def,请选择,
AF_5_2_5,AF-5-2-5,a,按时出院,
AF_5_2_5,AF-5-2-5,b,延迟出院,
AF_5_2_5,AF-5-2-5,c,转科继续治疗,
AF_5_2_5,AF-5-2-5,d,死亡,
AF_5_2_10,AF-5-2-10,def,请选择,
AF_5_2_10,AF-5-2-10,a,术前已服用治疗剂量的华法林,
AF_5_2_10,AF-5-2-10,b,术前已服用治疗剂量的或NOAC,
AF_5_2_10,AF-5-2-10,c,围术期未行抗凝,
AF_5_2_10,AF-5-2-10,oth,其他方法,
AF_5_2_10,AF-5-2-10,UTD,无法确定或无记录,
AF_5_2_8,AF-5-2-8,def,请选择,
AF_5_2_8,AF-5-2-8,a,达比加群酯,
AF_5_2_8,AF-5-2-8,b,利伐沙班,
AF_5_2_8,AF-5-2-8,c,阿派沙班,
AF_5_2_8,AF-5-2-8,d,艾多沙班,
AF_5_2_8,AF-5-2-8,e,华法林,
AF_5_2_8,AF-5-2-8,f,其他非维生素K拮抗剂口服抗凝药物（NOAC）,
AF_5_2_8,AF-5-2-8,oth,其他,
CM_3_1,CM-3-1,def,请选择,
CM_3_1,CM-3-1,a,剪刀清除毛发,
CM_3_1,CM-3-1,b,手工削刀刮毛,
CM_3_1,CM-3-1,c,电动削刀刮毛,
CM_3_1,CM-3-1,d,清洁,
