表代号,表名,选择字母,内容,
CM_0_1_3_2,CM-0-1-3-2,19,I63.300 大脑动脉血栓形成引起的脑梗死,
CM_0_1_3_2,CM-0-1-3-2,20,I63.301 血栓形成性脑软化,
CM_0_1_3_2,CM-0-1-3-2,21,I63.302 血栓性偏瘫,
CM_0_1_3_2,CM-0-1-3-2,22,I63.400 大脑动脉栓塞引起的脑梗死,
CM_0_1_3_2,CM-0-1-3-2,23,I63.401 栓塞性偏瘫,
CM_0_1_3_2,CM-0-1-3-2,24,I63.402 脑栓塞,
CM_0_1_3_2,CM-0-1-3-2,25,I63.500 大脑动脉的闭塞或狭窄引起的脑梗死,
CM_0_1_3_2,CM-0-1-3-2,26,I63.500x002 丘脑穿支动脉梗死,
CM_0_1_3_2,CM-0-1-3-2,27,I63.500x003 脑动脉未特指的闭塞或狭窄引起的脑梗死,
CM_0_1_3_2,CM-0-1-3-2,28,I63.501 大脑动脉狭窄脑梗死,
CM_0_1_3_2,CM-0-1-3-2,29,I63.502 大脑动脉闭塞脑梗死,
CM_0_1_3_2,CM-0-1-3-2,30,I63.600 大脑静脉血栓形成引起的脑梗死，非生脓性,
CM_0_1_3_2,CM-0-1-3-2,31,I63.800 脑梗死，其他的,
CM_0_1_3_2,CM-0-1-3-2,32,I63.802动脉硬化性脑软化,
CM_0_1_3_2,CM-0-1-3-2,33,I63.900 脑梗死,
CM_0_1_3_2,CM-0-1-3-2,34,I63.900x007 分水岭脑梗死[边缘带脑梗死],
CM_0_1_3_2,CM-0-1-3-2,35,I63.901 脑干梗死,
CM_0_1_3_2,CM-0-1-3-2,36,I63.902 大面积脑梗死,
CM_0_1_3_2,CM-0-1-3-2,37,I63.903 出血性脑梗死,
CM_0_1_3_2,CM-0-1-3-2,38,I63.904 小脑梗死,
CM_0_1_3_2,CM-0-1-3-2,39,I63.905 多发性脑梗死,
CM_0_1_3_2,CM-0-1-3-2,40,I63.906 基底节脑梗死,
CM_0_1_3_2,CM-0-1-3-2,41,I63.907 丘脑梗死,
CM_0_1_4_1,CM-0-1-4-1,def,请选择,
CM_0_1_4_1,CM-0-1-4-1,a,00.61 经皮颅外血管成形术（介入治疗),
CM_0_1_4_1,CM-0-1-4-1,b,00.62 经皮颅内血管成形术（介入治疗),
CM_0_1_4_1,CM-0-1-4-1,c,00.63颈动脉支架经皮置入（介入治疗),
CM_0_1_4_1,CM-0-1-4-1,d,00.64其他颅外动脉支架经皮置入（介入治疗),
CM_0_1_4_1,CM-0-1-4-1,e,00.65颅内血管支架经皮置入（介入治疗),
CM_0_1_4_1,CM-0-1-4-1,f,39.74头和颈部血管梗阻的近管内去除术（介入治疗),
CM_0_1_4_1,CM-0-1-4-1,g,99.10血栓溶解剂注射或输注 (治疗性操作),
CM_0_1_4_1,CM-0-1-4-1,oth,其他,
CM_0_1_4_2,CM-0-1-4-2,def,请选择,
CM_0_1_4_2,CM-0-1-4-2,UTD,无,
CM_0_1_4_2,CM-0-1-4-2,1,00.6100颅外血管经皮血管成形术,
CM_0_1_4_2,CM-0-1-4-2,2,00.6100x008经皮颈总动脉球囊扩张成形术,
CM_0_1_4_2,CM-0-1-4-2,3,00.6100x012经皮颈静脉球囊扩张成形术,
CM_0_1_4_2,CM-0-1-4-2,4,00.6101经皮颈动脉球囊扩张成形术,
CM_0_1_4_2,CM-0-1-4-2,5,00.6102经皮椎动脉球囊扩张成形术,
CM_0_1_4_2,CM-0-1-4-2,6,00.6200颅内血管经皮血管成形术,
CM_0_1_4_2,CM-0-1-4-2,7,00.6200x005经皮大脑中动脉球囊扩张成形术,
CM_0_1_4_2,CM-0-1-4-2,8,00.6200x006经皮大脑前动脉球囊扩张成形术,
CM_0_1_4_2,CM-0-1-4-2,9,00.6200x007经皮大脑后动脉球囊扩张成形术,
CM_0_1_4_2,CM-0-1-4-2,10,00.6200x008经皮椎动脉颅内段球囊扩张成形术,
CM_0_1_4_2,CM-0-1-4-2,11,00.6200x009经皮颈内动脉颅内段球囊扩张成形术,
CM_0_1_4_2,CM-0-1-4-2,12,00.6201经皮基底动脉球囊扩张成形术,
CM_0_1_4_2,CM-0-1-4-2,13,00.6202经皮交通动脉血管球囊扩张成形术,
CM_0_1_4_2,CM-0-1-4-2,14,00.6300颈动脉支架经皮置入术,
CM_0_1_4_2,CM-0-1-4-2,15,00.6300x005经皮颈动脉远端保护装置置入术,
CM_0_1_4_2,CM-0-1-4-2,16,00.6300x006经皮颈动脉覆膜支架置入术,
CM_0_1_4_2,CM-0-1-4-2,17,00.6300x007经皮颈动脉药物洗脱支架置入术,
CM_0_1_4_2,CM-0-1-4-2,18,00.6301脑保护伞下颈动脉支架置入术,
CM_0_1_4_2,CM-0-1-4-2,19,00.6400其他颅外动脉支架经皮置入,
CM_0_1_4_2,CM-0-1-4-2,20,00.6400x007经皮基底动脉支架置入术,
CM_0_1_4_2,CM-0-1-4-2,21,00.6400x009经皮椎动脉支架置入术,
CM_0_1_4_2,CM-0-1-4-2,22,00.6400x012经皮颅外远端保护装置置入术,
CM_0_1_4_2,CM-0-1-4-2,23,00.6400x013经皮椎动脉药物洗脱支架置入术,
CM_0_1_4_2,CM-0-1-4-2,24,00.6400x014经皮椎动脉覆膜支架置入术,
CM_0_1_4_2,CM-0-1-4-2,25,00.6401经皮椎动脉非药物洗脱支架置入术,
CM_0_1_4_2,CM-0-1-4-2,26,00.6500颅内血管支架经皮置入,
CM_0_1_4_2,CM-0-1-4-2,27,00.6500x008经皮颅内动脉支架置入术,
CM_0_1_4_2,CM-0-1-4-2,28,00.6500x010经皮颅内动脉远端保护装置置入术,
CM_0_1_4_2,CM-0-1-4-2,29,00.6500x011经皮颅内静脉窦支架置入术,
CM_0_1_4_2,CM-0-1-4-2,30,00.6500x012经皮大脑前动脉支架置入术,
CM_0_1_4_2,CM-0-1-4-2,31,00.6500x013经皮大脑后动脉支架置入术,
CM_0_1_4_2,CM-0-1-4-2,32,00.6500x014经皮大脑中动脉支架置入术,
CM_0_1_4_2,CM-0-1-4-2,33,39.7400头和颈部血管梗阻的血管内去除术,
CM_0_1_4_2,CM-0-1-4-2,34,39.7400x001经皮颅内静脉取栓术,
CM_0_1_4_2,CM-0-1-4-2,35,39.7400x002经皮颅内动脉取栓术,
CM_0_1_4_2,CM-0-1-4-2,36,39.7400x003经皮颈静脉取栓术,
CM_0_1_4_2,CM-0-1-4-2,37,39.7400x004经皮颈动脉取栓术,
CM_0_1_4_2,CM-0-1-4-2,38,39.7401经导管颅内血管血栓去除术,
CM_0_1_4_2,CM-0-1-4-2,39,39.7402经导管入脑前血管血栓去除术,
CM_0_1_4_2,CM-0-1-4-2,40,99.1005脑动脉血栓溶解剂灌注,
CM_0_1_4_2,CM-0-1-4-2,41,99.1006颈动脉血栓溶解剂灌注,
CM_0_1_4_2,CM-0-1-4-2,42,99.1008脑动脉内溶栓术,
CM_0_1_4_2,CM-0-1-4-2,43,99.1009脑静脉窦溶栓术,
CM_0_1_5,CM-0-1-5,y,是,
CM_0_1_5,CM-0-1-5,n,否,
CM_0_2_1_2,CM-0-2-1-2,M,男,
CM_0_2_1_2,CM-0-2-1-2,F,女,
CM_0_2_2_1,CM-0-2-2-1,UTD,无法确定或无记录,
CM_0_2_3_1,CM-0-2-3-1,UTD,无法确定或无记录,
CM_0_3_1,CM-0-3-1,def,请选择,
CM_0_3_1,CM-0-3-1,a,城镇职工基本医疗保险,
CM_0_3_1,CM-0-3-1,b,城镇居民基本医疗保险,
CM_0_3_1,CM-0-3-1,c,新型农村合作医疗,
CM_0_3_1,CM-0-3-1,d,贫困救助,
CM_0_3_1,CM-0-3-1,e,商业医疗保险,
CM_0_3_1,CM-0-3-1,f,公费医疗,
CM_0_3_1,CM-0-3-1,g,全自费,
CM_0_3_1,CM-0-3-1,h,其他社会保险（ 生育保险、工伤保险、农民工保险等）,
CM_0_3_1,CM-0-3-1,i,其他,
CM_0_3_2,CM-0-3-2,def,请选择,
CM_0_3_2,CM-0-3-2,a,门诊,
CM_0_3_2,CM-0-3-2,b,急诊,
CM_0_3_2,CM-0-3-2,c,其他医疗机构转入,
CM_0_3_2,CM-0-3-2,d,院内其他临床科室转入,
CM_0_3_2,CM-0-3-2,e,其他,
CM_0_3_3,CM-0-3-3,def,请选择,
CM_0_3_3,CM-0-3-3,a,救护车,
CM_0_3_3,CM-0-3-3,b,出租车,
CM_0_3_3,CM-0-3-3,c,私家车,
CM_0_3_3,CM-0-3-3,d,其他,
STK_0_4_1,STK-0-4-1,y,是,
STK_0_4_1,STK-0-4-1,n,否,
STK_0_4_2,STK-0-4-2,y,是,
STK_0_4_2,STK-0-4-2,n,否,
STK_0_4_3,STK-0-4-3,a,"吸氧,保持呼吸道通畅",
STK_0_4_3,STK-0-4-3,b,"心电,监测生命体征",
STK_0_4_3,STK-0-4-3,c,开放静脉通道,
STK_0_4_3,STK-0-4-3,d,监测血压，测血糖,
STK_0_4_4,STK-0-4-4,y,是,
STK_0_4_4,STK-0-4-4,n,否,
STK_1_1_1_1,STK-1-1-1-1,UTD,无法确定或无记录,
STK_1_2_1,STK-1-2-1,a,急诊,
STK_1_2_1,STK-1-2-1,b,入院后,
STK_1_2_1_1,STK-1-2-1-1,y,是,
STK_1_2_1_1,STK-1-2-1-1,n,否,
STK_1_2_2_1,STK-1-2-2-1,y,是,
STK_1_2_2_1,STK-1-2-2-1,n,否,
STK_1_3_1,STK-1-3-1,y,是,
STK_1_3_1,STK-1-3-1,n,否,
STK_1_3_2,STK-1-3-2,a,计算机断层扫描-非增强（NECT）,
STK_1_3_2,STK-1-3-2,b,CT灌注成像（CTP）,
STK_1_3_2,STK-1-3-2,c,CT血管成像（CTA）,
STK_1_3_2,STK-1-3-2,d,非增强磁共振（NEMR）,
STK_1_3_2,STK-1-3-2,e,MR扩散加权成像（DWI）,
STK_1_3_2,STK-1-3-2,f,MR灌注加权成像（PWI）,
STK_1_3_2,STK-1-3-2,g,磁共振血管造影（MRA）,
STK_1_3_2,STK-1-3-2,UTD,无法确定或无记录,
STK_2_1_3,STK-2-1-3,def,请选择,
STK_2_1_3,STK-2-1-3,b,常规CT检查：CT沒有明显颅内出血证据,
STK_2_1_3,STK-2-1-3,c,常规CT检查：CT低密度区小于MCA供血范围的1/3,
STK_2_1_3,STK-2-1-3,d,多模式CT检查：rCBF＜0.2或CBV异常范围小于MCA供血范围的1/3,
STK_2_1_3,STK-2-1-3,e,多模式CT检查：MTT/CBV不匹配区域大于20%,
STK_2_1_3,STK-2-1-3,oth,其他,
STK_2_1_3,STK-2-1-3,UTD,无法确定或无记录,
STK_1_4_1,STK-1-4-1,a,红血球计数RBC,
STK_1_4_1,STK-1-4-1,b,白细胞计数WBC,
STK_1_4_1,STK-1-4-1,c,血小板PLT,
STK_1_4_1_2,STK-1-4-1-2,y,无法确定或无记录,
STK_1_4_2_1,STK-1-4-2-1,a,血浆凝血酶原时间（PT）,
STK_1_4_2_1,STK-1-4-2-1,b,纤维蛋白原（FIB）,
STK_1_4_2_1,STK-1-4-2-1,c,活化部分凝血活酶时间（APTT）,
STK_1_4_2_1,STK-1-4-2-1,d,血浆凝血酶时间（TT）,
STK_1_4_2_1,STK-1-4-2-1,e,INR值,
STK_1_4_2_1,STK-1-4-2-1,UTD,无法确定或无记录,
STK_1_4_2_3,STK-1-4-2-3,UTD,无法确定或无记录,
STK_1_4_3_1,STK-1-4-3-1,a,快速血糖,
STK_1_4_3_1,STK-1-4-3-1,b,血电解质,
STK_1_4_3_1,STK-1-4-3-1,UTD,无法确定或无记录,
STK_1_4_3_3,STK-1-4-3-3,UTD,无法确定或无记录,
STK_1_4_2,STK-1-4-2,a,C-反应蛋白检测,
STK_1_4_2,STK-1-4-2,b,同型半胱氨酸（HCY）检测,
STK_1_4_2,STK-1-4-2,c,空腹血糖检测,
STK_1_4_2,STK-1-4-2,d,血清肌酐检测,
STK_1_4_2,STK-1-4-2,e,血清尿素氮检测,
STK_1_4_2,STK-1-4-2,f,尿酸检测,
STK_1_4_4_2,STK-1-4-4-2,UTD,无法确定或无记录,
STK_1_4_5_1,STK-1-4-5-1,a,肌钙蛋白T（TnT）检测,
STK_1_4_5_1,STK-1-4-5-1,b,肌钙蛋白I（TnI）检测,
STK_1_4_5_1,STK-1-4-5-1,c,肌酸激酶同工酶（CK-MB）检测,
STK_1_4_5_1,STK-1-4-5-1,d,心肌肌红蛋白（Myo）检测,
STK_1_4_5_1,STK-1-4-5-1,e,B型钠尿肽（BNP）检测,
STK_1_4_5_1,STK-1-4-5-1,f,N端B型钠尿肽前体（NT-ProBNP）检测,
STK_1_4_5_1,STK-1-4-5-1,UTD,无法确定或无记录,
STK_1_4_5_8,STK-1-4-5-8,UTD,无法确定或无记录,
STK_1_5_1,STK-1-5-1,y,是,
STK_1_5_1,STK-1-5-1,n,否,
STK_1_5_3,STK-1-5-3,def,请选择,
STK_1_5_3,STK-1-5-3,a,房颤/房扑,
STK_1_5_3,STK-1-5-3,d,新发LBBB/RBBB,
STK_1_5_3,STK-1-5-3,b,ST段抬高心肌梗死,
STK_1_5_3,STK-1-5-3,c,非ST段抬高心肌梗死,
STK_1_5_3,STK-1-5-3,e,正常或大致正常ECG,
STK_1_5_3,STK-1-5-3,oth,其他,
STK_1_5_3,STK-1-5-3,UTD,无法确定或无记录,
STK_2_1_1_1,STK-2-1-1-1,UTD,无法确定或无记录,
STK_2_1_2,STK-2-1-2,def,请选择,
STK_2_1_2,STK-2-1-2,a,发病3h以内,
STK_2_1_2,STK-2-1-2,b,发病3-4.5h,
STK_2_1_2,STK-2-1-2,c,发病6h以内,
STK_2_1_2,STK-2-1-2,d,发病6-24h,
STK_2_1_2,STK-2-1-2,e,发病24h以上或发病时间不明,
STK_2_2_1,STK-2-2-1,y,是,
STK_2_2_1,STK-2-2-1,n,否,
STK_2_2_2_2,STK-2-2-2-2,a,颅内出血(包括脑实质出血、脑室内出血、蛛网膜下腔出血、硬膜下/外血肿等),
STK_2_2_2_2,STK-2-2-2-2,b,既往颅内出血史,
STK_2_2_2_2,STK-2-2-2-2,c,近3个月有严重头颅外伤史或卒中史,
STK_2_2_2_2,STK-2-2-2-2,d,颅内肿瘤、巨大颅内动脉瘤,
STK_2_2_2_2,STK-2-2-2-2,e,近期(3个月)有颅内或椎管内手术,
STK_2_2_2_2,STK-2-2-2-2,f,近2周有大型外科手术,
STK_2_2_2_2,STK-2-2-2-2,g,近3周内有胃肠或泌尿系统出血,
STK_2_2_2_2,STK-2-2-2-2,h,活动性内脏出血,
STK_2_2_2_2,STK-2-2-2-2,i,主动脉弓夹层,
STK_2_2_2_2,STK-2-2-2-2,j,近1周内有在不易压迫止血部位的动脉穿刺,
STK_2_2_2_2,STK-2-2-2-2,k,血压升高：收缩压≥180mmHg或舒张压≥100mmHg,
STK_2_2_2_2,STK-2-2-2-2,l,急性出血倾向，包括血小板计数低于100×10⁹/L或其他情况,
STK_2_2_2_2,STK-2-2-2-2,m,24h内接受过低分子肝素治疗,
STK_2_2_2_2,STK-2-2-2-2,n,口服抗凝药且INR＞1.7或PT＞15s,
STK_2_2_2_2,STK-2-2-2-2,o,48h内使用凝血酶抑制剂或Xa因子抑制剂，或各种实验室检查异常(如APTT，INR，血小板计数，ECT，TT或Xa因子活性测定等),
STK_2_2_2_2,STK-2-2-2-2,p,血糖＜2.8mmol/L或＞22.22mmol/L,
STK_2_2_2_2,STK-2-2-2-2,q,头颅CT或MRI提示大面积梗死(梗死面积＞1/3大脑中动脉供血区),
STK_2_2_2_2,STK-2-2-2-2,oth,其他临床医师认定的其他禁忌症,
STK_2_3_1_1,STK-2-3-1-1,def,请选择,
STK_2_3_1_1,STK-2-3-1-1,a,发病3h以内（rtPA）,
STK_2_3_1_1,STK-2-3-1-1,b,发病3-4.5h（rtPA）,
STK_2_3_1_1,STK-2-3-1-1,c,发病6h内（尿激酶）,
STK_2_3_1_2,STK-2-3-1-2,a,年龄≥18岁,
STK_2_3_1_2,STK-2-3-1-2,e,缺血性卒中导致的神经功能缺损症状,
STK_2_3_1_2,STK-2-3-1-2,f,症状出现&lt;3h或3-4.5h,
STK_2_3_1_2,STK-2-3-1-2,d,患者或家属签署知情同意书,
STK_2_3_2,STK-2-3-2,def,请选择,
STK_2_3_2,STK-2-3-2,a,对缺血性脑发病3h内（Ⅰ级类推荐，A级证据）和3～4.5h（Ⅰ级类推荐，B级证据）的患者，应根据适应证严格筛选，尽快静脉给予rtPA溶栓治疗,
STK_2_3_2,STK-2-3-2,b,发病6h内的缺血性脑卒中患者，如不能使用rtPA可考虑静脉给予尿激酶,
STK_2_3_2,STK-2-3-2,e,有禁忌证等原因不适宜溶栓,
STK_2_4_3,STK-2-4-3,def,请选择,
STK_2_4_3,STK-2-4-3,a,组织型纤溶酶原激活剂(tPA),
STK_2_4_3,STK-2-4-3,b,尿激酶,
STK_2_4_3,STK-2-4-3,c,rt-PA+尿激酶,
STK_2_4_3,STK-2-4-3,d,其他血栓溶解药,
STK_2_4_4,STK-2-4-4,def,请选择,
STK_2_4_4,STK-2-4-4,a,静脉途径,
STK_2_4_4,STK-2-4-4,b,动脉导管,
STK_2_5_1_1,STK-2-5-1-1,y,是,
STK_2_5_1_1,STK-2-5-1-1,n,否,
STK_2_5_3_1,STK-2-5-3-1,y,是,
STK_2_5_3_1,STK-2-5-3-1,n,否,
STK_2_5_3_2,STK-2-5-3-2,a,非严重并发症,
STK_2_5_3_2,STK-2-5-3-2,b,严重并发症，36小时内发生症状性颅内出血,
STK_2_5_3_2,STK-2-5-3-2,c,威胁生命，36小时内发生严重的全身出血,
STK_2_5_3_2,STK-2-5-3-2,d,其他严重的并发症,
STK_2_5_3_2,STK-2-5-3-2,UTD,无法确定或无记录,
STK_2_6_1,STK-2-6-1,a,CT扫描/报告延误,
STK_2_6_1,STK-2-6-1,b,CT判读延误,
STK_2_6_1,STK-2-6-1,c,药品供给延误,
STK_2_6_1,STK-2-6-1,d,服务流程延误,
STK_2_6_1,STK-2-6-1,e,知情同意,
STK_2_6_1,STK-2-6-1,f,其他原因延误,
STK_2_6_2,STK-2-6-2,a,医院管理与支持系统的缺陷,
STK_2_6_2,STK-2-6-2,b,症状过于轻微或严重,
STK_2_6_2,STK-2-6-2,c,患者本人或家属拒绝,
STK_2_6_2,STK-2-6-2,d,经济原因（溶栓药物没有纳入医保）,
STK_2_6_2,STK-2-6-2,e,超过rt-PA静脉溶栓最佳时间窗（4.5小时),
STK_2_6_2,STK-2-6-2,f,其他原因,
STK_2_6_2,STK-2-6-2,UTD,无法确定或无记录,
STK_15_1_0,STK-15-1-0,UTD,不确定,
STK_15_1_0,STK-15-1-0,y,是,
STK_15_1_0,STK-15-1-0,n,否,
STK_15_1_0,STK-15-1-0,STK-15-2,def,
STK_15_1_0,STK-15-1-0,请选择,a,
STK_15_1_0,STK-15-1-0,择期,b,
STK_15_1_0,STK-15-1-0,急诊,STK-15-3,
STK_15_1_0,STK-15-1-0,def,请选择,
STK_15_1_0,STK-15-1-0,a,医师,
STK_15_1_0,STK-15-1-0,b,主治医师,
STK_15_1_0,STK-15-1-0,c,副主任医师,
STK_15_1_0,STK-15-1-0,d,主任医师,
STK_15_1_0,STK-15-1-0,STK-15-4,def,
STK_15_1_0,STK-15-1-0,请选择,a,
STK_15_1_0,STK-15-1-0,医师,b,
STK_15_1_0,STK-15-1-0,主治医师,c,
STK_15_1_0,STK-15-1-0,副主任医师,d,
STK_15_1_0,STK-15-1-0,主任医师,STK-15-6,
STK_15_1_0,STK-15-1-0,a,年龄18岁以上。,
STK_15_1_0,STK-15-1-0,b,前循环闭塞发病时间在6h以内；,
STK_15_1_0,STK-15-1-0,c,后循环大血管闭塞发病时间在24h内；,
STK_15_1_0,STK-15-1-0,d,前循环闭塞发病时间在8h以内；,
STK_15_1_0,STK-15-1-0,e,后循环大血管闭塞发病时间在24h内。,
STK_15_1_0,STK-15-1-0,f,CT排除颅内出血、蛛网膜下腔出血。,
STK_15_1_0,STK-15-1-0,g,急性缺血性脑卒中，影像学检查证实为大血管闭塞。,
STK_15_1_0,STK-15-1-0,h,患者或法定代理人签署知情同意书。,
STK_15_1_0,STK-15-1-0,oth,其他,
STK_15_5_1,STK-15-5-1,def,请选择,
STK_15_5_1,STK-15-5-1,a,动脉溶栓及静脉-动脉序贯溶栓,
STK_15_5_1,STK-15-5-1,b,机械取栓、碎栓,
STK_15_5_1,STK-15-5-1,c,急性期血管成形术及支架置入术,
STK_15_5_1,STK-15-5-1,STK-15-7,y,
STK_15_5_1,STK-15-5-1,是,n,
STK_15_7_1,STK-15-7-1,a,0级 无血流灌注,
STK_15_7_1,STK-15-7-1,b,1级 仅有微量血流通过闭塞段灌注,
STK_15_7_1,STK-15-7-1,c,2a级 远端缺血区有部分血流灌注（≤50%）,
STK_15_7_1,STK-15-7-1,d,2b级 远端缺血区有血流灌注（&gt;50%）,
STK_15_7_1,STK-15-7-1,e,3级 远端缺血区完全恢复血流灌注,
STK_15_7_1,STK-15-7-1,UTD,无法确定或无记录,
STK_3_1_1_1,STK-3-1-1-1,y,是,
STK_3_1_1_1,STK-3-1-1-1,n,否,
STK_3_1_1,STK-3-1-1,y,是,
STK_3_1_1,STK-3-1-1,n,否,
STK_3_1_3,STK-3-1-3,y,是,
STK_3_1_3,STK-3-1-3,n,否,
STK_3_4_1,STK-3-4-1,y,是,
STK_3_4_1,STK-3-4-1,n,否,
STK_3_4_3,STK-3-4-3,y,是,
STK_3_4_3,STK-3-4-3,n,否,
STK_3_5_1,STK-3-5-1,y,是,
STK_3_5_1,STK-3-5-1,n,否,
STK_3_5_3,STK-3-5-3,y,是,
STK_3_5_3,STK-3-5-3,n,否,
STK_3_2_1,STK-3-2-1,y,是,
STK_3_2_1,STK-3-2-1,n,否,
STK_3_2_2,STK-3-2-2,a,有出血疾病或出血倾向者：如脑出血、出血性脑梗死、活动性溃疡病、活动性肺结核等,
STK_3_2_2,STK-3-2-2,b,外科手术后：如脑、骨科手术后7~10天以内,
STK_3_2_2,STK-3-2-2,c,妊娠、分娩及产后,
STK_3_2_2,STK-3-2-2,d,严重肝、肾、心脏功能不良者,
STK_3_2_2,STK-3-2-2,e,恶病质、恶性高血压,
STK_3_2_2,STK-3-2-2,f,其他：严重创伤、血管瘤、严重感染、药物过敏者,
STK_3_2_2,STK-3-2-2,g,条件限制不能做凝血时间及凝血酶原时间检测者,
STK_3_3_1,STK-3-3-1,y,是,
STK_3_3_1,STK-3-3-1,n,否,
STK_3_3_3,STK-3-3-3,def,请选择,
STK_3_3_3,STK-3-3-3,a,华法林,
STK_3_3_3,STK-3-3-3,b,达比加群酯,
STK_3_3_3,STK-3-3-3,d,利伐沙班,
STK_3_3_3,STK-3-3-3,c,阿哌沙班,
STK_3_3_3,STK-3-3-3,j,依度沙班,
STK_3_3_3,STK-3-3-3,g,其他,
STK_4_1_1,STK-4-1-1,y,是,
STK_4_1_1,STK-4-1-1,n,否,
STK_4_1_2,STK-4-1-2,def,请选择,
STK_4_1_2,STK-4-1-2,a,抗血小板药物过敏，尿酸高,
STK_4_1_2,STK-4-1-2,b,到达医院时或到达医院后24小时内活动性出血,
STK_4_1_2,STK-4-1-2,c,华法林作为预防用药,
STK_4_1_2,STK-4-1-2,d,医师记录有不给予阿司匹林的其他原因,
STK_4_2_3,STK-4-2-3,def,请选择,
STK_4_2_3,STK-4-2-3,a,非溶栓患者给予首剂药,
STK_4_2_3,STK-4-2-3,b,溶栓后患者给予首剂药,
STK_4_3_2,STK-4-3-2,a,阿司匹林,
STK_4_3_2,STK-4-3-2,b,氯吡格雷,
STK_4_3_2,STK-4-3-2,c,替格瑞洛,
STK_4_3_2,STK-4-3-2,d,阿司匹林＋氯吡格雷（双联抗血小板）,
STK_4_3_2,STK-4-3-2,e,阿司匹林＋双嘧达莫,
STK_4_3_2,STK-4-3-2,f,吲哚布芬,
STK_4_3_2,STK-4-3-2,g,奥扎格雷,
STK_4_3_2,STK-4-3-2,h,双嘧达莫,
STK_4_3_2,STK-4-3-2,i,塞氯吡啶,
STK_4_3_2,STK-4-3-2,j,西洛他唑,
STK_4_3_2,STK-4-3-2,k,阿昔单抗,
STK_4_3_2,STK-4-3-2,l,替罗非班,
STK_4_3_2,STK-4-3-2,m,依替非巴肽,
STK_4_3_2,STK-4-3-2,n,有禁忌证，不需出院带药,
STK_4_3_2,STK-4-3-2,oth,其他抗血小板药物,
STK_4_3_2,STK-4-3-2,UTD,无法确定或无记录,
STK_5_1,STK-5-1,def,请选择,
STK_5_1,STK-5-1,a,入院前30天内已经做过血脂水平评估,
STK_5_1,STK-5-1,b,入院后首次血脂水平评估,
STK_5_1,STK-5-1,UTD,无法确定或无记录,
STK_5_2,STK-5-2,def,请选择,
STK_5_2,STK-5-2,a,低密度脂蛋白胆固醇LDL&gt;2.6mmol/L,
STK_5_2,STK-5-2,b,低密度脂蛋白胆固醇LDL≤2.6mmol/L,
STK_5_3_1,STK-5-3-1,y,是,
STK_5_3_1,STK-5-3-1,n,否,
