序号,字段名称,数据采集项,数据类型,上传时不能为空,举例,备注,序号,序号,,
26,CM-0-3-2,收入住院途径,字符串,是,"例:""a""",见,CM-0-3-2选择代码表,,,
27,CM-0-3-3,到院交通工具,字符串,是,"例:""a""",见,CM-0-3-3选择代码表,,,
28,BC-1-1-1,"是否为T1-2,N0M0 乳腺癌",字符串,是,"例:""y""",见,BC-1-1-1选择代码表,,,
29,BC-1-1-2,是否手术前接受乳房前哨淋巴结活检,字符串,参考备注,"例:""a""","是否为T1-2,N0M0 乳腺癌(BC-1-1-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,BC-1-1-2选择代码表,
30,BC-1-1-3,ICD-9-CM-3编码与名称,字符串,参考备注,"例:""a""","是否手术前接受乳房前哨淋巴结活检(BC-1-1-2)不等于""否""(n)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,BC-1-1-3选择代码表,
31,BC-1-2-1,是否乳腺 X 线摄影,字符串,参考备注,"例:""a""","是否手术前接受乳房前哨淋巴结活检(BC-1-1-2)不等于""否""(n)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,BC-1-2-1选择代码表,
32,BC-1-2-2,乳腺 X 线摄影（BI-RADS分级）,字符串,参考备注,"例:""a""","是否乳腺 X 线摄影(BC-1-2-1)不等于""否""(n)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,BC-1-2-2选择代码表,
33,BC-1-4-1,是否乳腺超声,字符串,参考备注,"例:""a""","是否手术前接受乳房前哨淋巴结活检(BC-1-1-2)不等于""否""(n)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,BC-1-4-1选择代码表,
34,BC-1-4-2,乳腺病灶的超声评估分类(BI-RADS分类标准）,字符串,参考备注,"例:""a""","是否乳腺超声(BC-1-4-1)不等于""否""(n)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,BC-1-4-2选择代码表,
35,BC-1-3-1,治疗前接受过2个或以上治疗科室会诊的患者,字符串,参考备注,"例:""y""","是否手术前接受乳房前哨淋巴结活检(BC-1-1-2)不等于""否""(n)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,BC-1-3-1选择代码表,
36,BC-2-1-1,是否乳腺癌治疗前 TNM 临床分期,字符串,是,"例:""y""",见,BC-2-1-1选择代码表,,,
37,BC-2-1-2,临床分期依据一: 主要有哪些临床表现及体征,数组,参考备注,"例:[""a"",""b""]","是否乳腺癌治疗前 TNM 临床分期(BC-2-1-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,BC-2-1-2选择代码表,
38,BC-2-1-2-1,临床分期依据一: 其他临床表现及体征,字符串,参考备注,"例:""填写文字说明""","临床分期依据一: 主要有哪些临床表现及体征(BC-2-1-2)等于""其他""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,文本长度不能超过20个字说明,,
39,BC-2-1-3,临床分期依据二: 主要有哪些辅助检查,数组,参考备注,"例:[""a"",""b""]","是否乳腺癌治疗前 TNM 临床分期(BC-2-1-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,BC-2-1-3选择代码表,
40,BC-2-1-3-1,临床分期依据二: 其他辅助检查,字符串,参考备注,"例:""填写文字说明""","临床分期依据二: 主要有哪些辅助检查(BC-2-1-3)等于""其他""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,文本长度不能超过20个字说明,,
41,BC-2-1-4,临床分期依据三: 组织学与细胞学检查,数组,参考备注,"例:[""a"",""b""]","是否乳腺癌治疗前 TNM 临床分期(BC-2-1-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,BC-2-1-4选择代码表,
42,BC-2-1-4-1,临床分期依据三: 其他组织学与细胞学检查,字符串,参考备注,"例:""填写文字说明""","临床分期依据三: 组织学与细胞学检查(BC-2-1-4)等于""其他""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,文本长度不能超过20个字说明,,
43,BC-2-2-1,临床TNM分期要素: 原发肿瘤（T）,字符串,参考备注,"例:""a""","是否乳腺癌治疗前 TNM 临床分期(BC-2-1-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,BC-2-2-1选择代码表,
44,BC-2-2-2,临床TNM分期要素:区域淋巴结（N）,字符串,参考备注,"例:""a""","是否乳腺癌治疗前 TNM 临床分期(BC-2-1-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,BC-2-2-2选择代码表,
45,BC-2-2-3,临床TNM分期要素:远处转移（M）,字符串,参考备注,"例:""a""","是否乳腺癌治疗前 TNM 临床分期(BC-2-1-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,BC-2-2-3选择代码表,
46,BC-2-2-4,临床分期结论,字符串,参考备注,"例:""a""","是否乳腺癌治疗前 TNM 临床分期(BC-2-1-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,BC-2-2-4选择代码表,
47,BC-3-1-1,是否乳腺癌手术治疗,字符串,是,"例:""y""",见,BC-3-1-1选择代码表,,,
48,BC-3-1-2,手术方式,数组,参考备注,"例:[""a"",""b""]","是否乳腺癌手术治疗(BC-3-1-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,BC-3-1-2选择代码表,
49,BC-3-1-2-1,其他手术方式,字符串,参考备注,"例:""填写文字说明""","手术方式(BC-3-1-2)等于""其他""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,文本长度不能超过20个字说明,,
50,BC-3-1-3,有无禁忌行乳房再造的情况,字符串,参考备注,"例:""y""","手术方式(BC-3-1-2)等于""乳腺癌保留乳房手术（简称保乳术）""(c)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,BC-3-1-3选择代码表,
51,BC-3-1-4,禁忌行乳房再造的情况,数组,参考备注,"例:[""a"",""b""]","有无禁忌行乳房再造的情况(BC-3-1-3)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,BC-3-1-4选择代码表,
52,BC-3-1-5,保乳术适应证,数组,参考备注,"例:[""a"",""b""]","有无禁忌行乳房再造的情况(BC-3-1-3)等于""是""(y)时无需填写;",若该字段无相应取值，则接口中不必提交该字段,见,BC-3-1-5选择代码表,
53,BC-3-3-1,其它保乳术适应证,字符串,参考备注,"例:""填写文字说明""","有无禁忌行乳房再造的情况(BC-3-1-3)等于""是""(y)时无需填写;","保乳术适应证(BC-3-1-5)等于""其他""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,文本长度不能超过20个字说明,
54,BC-3-2-4,是否有腋窝淋巴结清扫的指征,字符串,参考备注,"例:""y""","手术方式(BC-3-1-2)等于""乳腺癌保留乳房手术（简称保乳术）""(c)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,BC-3-2-4选择代码表,
55,BC-3-2-5,腋窝淋巴结清扫的指征,数组,参考备注,"例:[""a"",""b""]","是否有腋窝淋巴结清扫的指征(BC-3-2-4)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,BC-3-2-5选择代码表,
56,BC-3-3-2,是否术中接受腋窝淋巴结清扫,字符串,参考备注,"例:""y""","是否有腋窝淋巴结清扫的指征(BC-3-2-4)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,BC-3-3-2选择代码表,
57,BC-3-2-2,术中接受腋窝淋巴结清扫手术方式与ICD-9-CM-3的选择,字符串,参考备注,"例:""a""","是否术中接受腋窝淋巴结清扫(BC-3-3-2)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,BC-3-2-2选择代码表,
58,BC-3-2-2-1,术中接受腋窝淋巴结清扫手术其它方式,字符串,参考备注,"例:""填写文字说明""","术中接受腋窝淋巴结清扫手术方式与ICD-9-CM-3的选择(BC-3-2-2)等于""其他""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,文本长度不能超过20个字说明,,
59,BC-3-2-3,接受清扫腋窝淋巴结范围,字符串,参考备注,"例:""a""","是否术中接受腋窝淋巴结清扫(BC-3-3-2)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,BC-3-2-3选择代码表,
60,BC-3-2-6,术中是否采用示踪剂,字符串,参考备注,"例:""y""","是否术中接受腋窝淋巴结清扫(BC-3-3-2)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,BC-3-2-6选择代码表,
61,BC-3-2-7,示踪方法的选择,字符串,参考备注,"例:""a""","术中是否采用示踪剂(BC-3-2-6)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,BC-3-2-7选择代码表,
62,BC-4-1-1,"术后病理报告记录,是否有肿瘤大小、切缘、脉管浸润",字符串,是,"例:""y""",见,BC-4-1-1选择代码表,,,
63,BC-4-1-2,"术后病理报告记录,是否侵犯皮肤和/或胸壁",字符串,是,"例:""y""",见,BC-4-1-2选择代码表,,,
64,BC-4-1-3,"术后病理报告记录,是否有检查淋巴结组数",字符串,是,"例:""y""",见,BC-4-1-3选择代码表,,,
65,BC-4-1-3-1,检查淋巴结组数(个),数值,参考备注,例:10,"术后病理报告记录,是否有检查淋巴结组数(BC-4-1-3)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,,,
66,BC-4-1-3-2,淋巴结转移性癌数(个),数值,参考备注,例:10,"术后病理报告记录,是否有检查淋巴结组数(BC-4-1-3)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,,,
67,BC-4-1-4,"术后病理报告记录,是否有免疫组化检测内容",字符串,是,"例:""y""",见,BC-4-1-4选择代码表,,,
68,BC-4-1-4-1,免疫组化检测项目,数组,参考备注,"例:[""a"",""b""]","术后病理报告记录,是否有免疫组化检测内容(BC-4-1-4)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,BC-4-1-4-1选择代码表,
69,BC-4-1-4-2,免疫组化检测其他项目,字符串,参考备注,"例:""填写文字说明""","免疫组化检测项目(BC-4-1-4-1)等于""其他""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,文本长度不能超过20个字说明,,
70,BC-4-1-5,"术后病理报告记录,有无病理类型分级",字符串,是,"例:""y""",见,BC-4-1-5选择代码表,,,
71,BC-4-1-6,浸润性乳腺癌病理类型分级(Scarff-Bloom-Richardson分级)的选择,字符串,参考备注,"例:""a""","术后病理报告记录,有无病理类型分级(BC-4-1-5)等于""是""(y)时必填;","乳腺导管原位癌的分级(BC-4-1-7)等于""请选择""(def)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,BC-4-1-6选择代码表
72,BC-4-1-7,乳腺导管原位癌的分级,字符串,参考备注,"例:""a""","术后病理报告记录,有无病理类型分级(BC-4-1-5)等于""是""(y)时必填;","浸润性乳腺癌病理类型分级(Scarff-Bloom-Richardson分级)的选择(BC-4-1-6)等于""请选择""(def)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,BC-4-1-7选择代码表
73,BC-4-3-1,病理分期要素: T(原发肿瘤),字符串,是,"例:""a""",见,BC-4-3-1选择代码表,,,
74,BC-4-3-2,病理分期要素: N(局部淋巴结),字符串,是,"例:""a""",见,BC-4-3-2选择代码表,,,
75,BC-4-3-3,病理分期要素: M(远处转移),字符串,是,"例:""a""",见,BC-4-3-3选择代码表,,,
76,BC-4-3-4,乳腺癌 TNM 病理分期结论,字符串,是,"例:""a""",见,BC-4-3-4选择代码表,,,
77,CM-1-1-1,是否使用预防性抗菌药物,字符串,是,"例:""y""",见,CM-1-1-1选择代码表,,,
78,CM-1-2-1-2,预防性抗菌药物选择,数组,参考备注,"例:[""a"",""b""]","是否使用预防性抗菌药物(CM-1-1-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-1-2-1-2选择代码表,
79,CM-1-2-2-2,选择碳青霉烯类及替加环素等特殊使用级抗菌药物,数组,参考备注,"例:[""a"",""b""]","预防性抗菌药物选择(CM-1-2-1-2)等于""碳青霉烯类及替加环素等特殊使用级抗菌药物""(g)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-1-2-2-2选择代码表,
80,CM-1-2-2-1,其他特殊使用级抗菌药物名称,字符串,参考备注,"例:""填写文字说明""","选择碳青霉烯类及替加环素等特殊使用级抗菌药物 (CM-1-2-2-2)等于""其他特殊使用级抗菌药物""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,不能超过十个字,,
81,CM-1-3-1-2,选用“特殊使用级抗菌药物”或者其他类抗菌药物的因素,数组,参考备注,"例:[""a"",""b""]","预防性抗菌药物选择(CM-1-2-1-2)等于""碳青霉烯类及替加环素等特殊使用级抗菌药物""(g)时必填;","预防性抗菌药物选择(CM-1-2-1-2)等于""其他""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-1-3-1-2选择代码表
82,CM-1-3-1-1,选用“特殊使用级抗菌药物”或者其他类抗菌药物的因素填写,字符串,参考备注,"例:""填写文字说明""","选用“特殊使用级抗菌药物”或者其他类抗菌药物的因素(CM-1-3-1-2)等于""其他因素""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,不能超过十个字,,
83,CM-1-4-1,使用首剂抗菌药物起始时间,字符串,参考备注,"例:""1970-01-01 12:00""","是否使用预防性抗菌药物(CM-1-1-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,术前使用首剂抗菌药物起始时间应大于入院日期时间,,
84,CM-1-5-1,手术时间是否≥3小时,字符串,参考备注,"例:""y""","是否使用预防性抗菌药物(CM-1-1-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-1-5-1选择代码表,
85,CM-1-5-2,是否术中追加抗菌药物,字符串,参考备注,"例:""y""","手术时间是否≥3小时(CM-1-5-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-1-5-2选择代码表,
86,CM-1-5-3,术中出血量是否≥1500ml,字符串,参考备注,"例:""y""","是否使用预防性抗菌药物(CM-1-1-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-1-5-3选择代码表,
87,CM-1-5-4,是否术中追加抗菌药物,字符串,参考备注,"例:""y""","术中出血量是否≥1500ml(CM-1-5-3)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-1-5-4选择代码表,
88,CM-1-6-1,术后抗菌药物停止使用时间,字符串,参考备注,"例:""1970-01-01 12:00""","是否使用预防性抗菌药物(CM-1-1-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,术后抗菌药物停止使用时间应大于等于术前使用首剂抗菌药物起始时间;,术后抗菌药物停止使用时间应小于出院日期时间,
89,CM-1-6-2,使用抗菌药物时间使用时间分层,字符串,否,"例:""a""","该字段无需用户填写,由系统自动生成;",见,CM-1-6-2选择代码表,,
90,CM-1-6-3-2,术后72小时之后继续使用的原因,数组,参考备注,"例:[""a"",""b""]","使用抗菌药物时间使用时间分层(CM-1-6-2)等于""术后72小时之后继续使用""(d)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-1-6-3-2选择代码表,
91,CM-2-1,是否有手术后并发症,字符串,是,"例:""y""",见,CM-2-1选择代码表,,,
92,CM-2-2,手术后并发症类别及ICD-10四位亚目的选择,数组,参考备注,"例:[""a"",""b""]","是否有手术后并发症(CM-2-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-2-2选择代码表,
93,CM-2-3-1,介入操作与手术其他并发症,字符串,参考备注,"例:""a""","手术后并发症类别及ICD-10四位亚目的选择(CM-2-2)等于""手术并发症(O04.5，T81.1，T81.2，T81.3，T81.7，T81.8)""(a)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-2-3-1选择代码表,
94,CM-2-3-2,手术患者手术后肺栓塞,字符串,参考备注,"例:""a""","手术后并发症类别及ICD-10四位亚目的选择(CM-2-2)等于""手术患者手术后肺栓塞(I26.9，O04.2，O07.2，O88.2)""(b)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-2-3-2选择代码表,
95,CM-2-3-3,手术患者手术后深静脉血栓,字符串,参考备注,"例:""a""","手术后并发症类别及ICD-10四位亚目的选择(CM-2-2)等于""手术患者手术后深静脉血栓(I80.2，I82.8，O22.3，O87.1)""(c)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-2-3-3选择代码表,
96,CM-2-3-4,手术患者手术后败血症,字符串,参考备注,"例:""a""","手术后并发症类别及ICD-10四位亚目的选择(CM-2-2)等于""手术患者手术后败血症(T81.4)""(d)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-2-3-4选择代码表,
97,CM-2-3-5,手术患者手术后出血或血肿,字符串,参考备注,"例:""a""","手术后并发症类别及ICD-10四位亚目的选择(CM-2-2)等于""手术患者手术后出血或血肿(O04.1，O04.6，O04.8，O07.1，O07.6，T81.0)""(e)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-2-3-5选择代码表,
98,CM-2-3-6,手术患者手术伤口裂开,字符串,参考备注,"例:""a""","手术后并发症类别及ICD-10四位亚目的选择(CM-2-2)等于""手术患者手术伤口裂开(T81.3)""(f)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-2-3-6选择代码表,
99,CM-2-3-7,手术患者猝死,字符串,参考备注,"例:""a""","手术后并发症类别及ICD-10四位亚目的选择(CM-2-2)等于""手术患者猝死（手术后24小时内死亡）(R96.0，R96.1)""(g)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-2-3-7选择代码表,
100,CM-2-3-8,手术患者手术后呼吸道并发症,字符串,参考备注,"例:""a""","手术后并发症类别及ICD-10四位亚目的选择(CM-2-2)等于""手术患者手术后呼吸道并发症(J95.0至J95.9，J96.0，J96.9)""(h)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-2-3-8选择代码表,
101,CM-2-3-9,手术患者手术后生理/代谢紊乱,字符串,参考备注,"例:""a""","手术后并发症类别及ICD-10四位亚目的选择(CM-2-2)等于""手术患者手术后生理/代谢紊乱(E86.x0，E87.0至E87.8，E88.8，E88.9，E89.0至E89.9)""(i)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-2-3-9选择代码表,
102,CM-2-3-10,与手术/操作相关感染,字符串,参考备注,"例:""a""","手术后并发症类别及ICD-10四位亚目的选择(CM-2-2)等于""与手术/操作相关感染(O04.0，O07.0，T81.4)""(j)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-2-3-10选择代码表,
103,CM-2-3-11,手术过程中异物遗留,字符串,参考备注,"例:""a""","手术后并发症类别及ICD-10四位亚目的选择(CM-2-2)等于""手术过程中异物遗留(T81.5)""(k)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-2-3-11选择代码表,
104,CM-2-3-12,麻醉并发症,字符串,参考备注,"例:""a""","手术后并发症类别及ICD-10四位亚目的选择(CM-2-2)等于""麻醉并发症(T88.2，T88.3，T88.4，T88.5)""(l)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-2-3-12选择代码表,
105,CM-2-3-13,输注、输血反应,字符串,参考备注,"例:""a""","手术后并发症类别及ICD-10四位亚目的选择(CM-2-2)等于""输注、输血反应(T80.0至T80.9)""(m)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-2-3-13选择代码表,
106,BC-6-1-3,乳腺癌手术特指并发症,数组,参考备注,"例:[""a"",""b""]","是否有手术后并发症(CM-2-1)等于""是""(y)时可填写;",若该字段无相应取值，则接口中不必提交该字段,见,BC-6-1-3选择代码表,
107,CM-2-3-1-1,其他手术特指并发症,字符串,参考备注,"例:""填写文字说明""","乳腺癌手术特指并发症(BC-6-1-3)等于""其他""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,,,
108,CM-2-4,影响程度的选择,字符串,参考备注,"例:""a""","是否有手术后并发症(CM-2-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-2-4选择代码表,
109,BC-6-2-0,非计划二次手术,数组,参考备注,"例:[""a"",""b""]","是否有手术后并发症(CM-2-1)等于""是""(y)时可填写;",若该字段无相应取值，则接口中不必提交该字段,见,BC-6-2-0选择代码表,
110,BC-6-2-2,手术起始(切皮)日期,字符串,参考备注,"例:""1970-01-01 12:00""","是否有手术后并发症(CM-2-1)等于""是""(y)时可填写;","非计划二次手术(BC-6-2-0)等于""无 非计划二次手术""(d)时无需填写;","非计划二次手术(BC-6-2-0)等于""无法确定或无记录""(UTD)时无需填写;",若该字段无相应取值，则接口中不必提交该字段,
111,BC-6-2-3,手术结束(切口闭合)日期,字符串,参考备注,"例:""1970-01-01 12:00""","是否有手术后并发症(CM-2-1)等于""是""(y)时可填写;","非计划二次手术(BC-6-2-0)等于""无 非计划二次手术""(d)时无需填写;","非计划二次手术(BC-6-2-0)等于""无法确定或无记录""(UTD)时无需填写;",若该字段无相应取值，则接口中不必提交该字段,
112,BC-7-1-1,术后患者是否规范放疗,字符串,是,"例:""UTD""",默认初始化值:UTD见,BC-7-1-1选择代码表,,,
113,BC-7-1-2,术后规范放疗的患者选择,字符串,参考备注,"例:""a""","术后患者是否规范放疗(BC-7-1-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,BC-7-1-2选择代码表,
114,BC-7-1-2-1,其它术后规范放疗的患者,字符串,参考备注,"例:""填写文字说明""","术后规范放疗的患者选择(BC-7-1-2)等于""其他""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,文本长度不能超过30个字说明,,
115,BC-7-1-3,采用放疗技术的选择,字符串,参考备注,"例:""a""","术后患者是否规范放疗(BC-7-1-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,BC-7-1-3选择代码表,
116,BC-7-1-3-1,采用放疗其他技术,字符串,参考备注,"例:""填写文字说明""","采用放疗技术的选择(BC-7-1-3)等于""其他""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,文本长度不能超过30个字说明,,
117,BC-7-1-4,放射治疗记录内容选择,数组,参考备注,"例:[""a"",""b""]","术后患者是否规范放疗(BC-7-1-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,BC-7-1-4选择代码表,
118,BC-7-1-4-1,放射治疗记录其他内容,字符串,参考备注,"例:""填写文字说明""","放射治疗记录内容选择(BC-7-1-4)等于""其他""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,文本长度不能超过30个字说明,,
119,BC-8-1-1,雌激素受体ER的评价结果,字符串,是,"例:""UTD""",默认初始化值:UTD见,BC-8-1-1选择代码表,,,
120,BC-8-1-2,激素受体阳性患者乳腺癌术后是否辅助内分泌治疗,字符串,参考备注,"例:""y""","雌激素受体ER的评价结果(BC-8-1-1)等于""阳性结果""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,BC-8-1-2选择代码表,
121,BC-9-1-1,HER-2(受体蛋白) 的评价结果,字符串,是,"例:""UTD""",默认初始化值:UTD见,BC-9-1-1选择代码表,,,
122,BC-9-1-2,术后适合辅助曲妥珠单抗靶向治疗的患者选择,字符串,参考备注,"例:""a""","HER-2(受体蛋白) 的评价结果(BC-9-1-1)等于""阳性结果""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,BC-9-1-2选择代码表,
123,BC-9-1-2-1,其他术后适合辅助曲妥珠单抗靶向治疗的患者,字符串,参考备注,"例:""填写文字说明""","术后适合辅助曲妥珠单抗靶向治疗的患者选择(BC-9-1-2)等于""其他""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,文本长度不能超过30个字说明,,
124,BC-9-1-4-1,术后是否接受曲妥珠单抗靶向治疗,字符串,参考备注,"例:""y""","HER-2(受体蛋白) 的评价结果(BC-9-1-1)等于""阳性结果""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,BC-9-1-4-1选择代码表,
125,BC-9-1-5,术后是否接受超声心动图检查,字符串,参考备注,"例:""y""","HER-2(受体蛋白) 的评价结果(BC-9-1-1)等于""阳性结果""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,BC-9-1-5选择代码表,
126,BC-9-1-3,左室射血分(LVEF)测量值(%),数值,参考备注,例:10,"术后是否接受超声心动图检查(BC-9-1-5)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,,,
