表代号,表名,选择字母,内容,
CM_0_1_4_2,CM-0-1-4-2,2,10.4900x003 结膜修补术,
CM_0_1_4_2,CM-0-1-4-2,3,10.4901 结膜滤过泡瘘修补术,
CM_0_1_4_2,CM-0-1-4-2,4,10.4902 羊膜移植结膜修补术,
CM_0_1_4_2,CM-0-1-4-2,5,10.6x00x001 结膜缝合术,
CM_0_1_4_2,CM-0-1-4-2,6,10.9100 结膜下注射,
CM_0_1_4_2,CM-0-1-4-2,7,10.9900x003 结膜缝线拆除术,
CM_0_1_4_2,CM-0-1-4-2,8,12.1100 虹膜切开术伴贯穿术,
CM_0_1_4_2,CM-0-1-4-2,9,12.1100x002 虹膜激光切开贯通术,
CM_0_1_4_2,CM-0-1-4-2,10,12.1101 虹膜激光打孔术,
CM_0_1_4_2,CM-0-1-4-2,11,12.1200 其他虹膜切开术,
CM_0_1_4_2,CM-0-1-4-2,12,12.1200x001 虹膜切开术,
CM_0_1_4_2,CM-0-1-4-2,13,12.1201 瞳孔缘剪开术,
CM_0_1_4_2,CM-0-1-4-2,14,12.1202 虹膜激光切开术,
CM_0_1_4_2,CM-0-1-4-2,15,12.6400 外路小梁切除术,
CM_0_1_4_2,CM-0-1-4-2,16,12.6400x001 激光小梁成形术[ALP、KLP],
CM_0_1_4_2,CM-0-1-4-2,17,12.6400x003 滤帘切除术[小梁切除术],
CM_0_1_4_2,CM-0-1-4-2,18,12.6400x009 小梁切除术伴人造移植物,
CM_0_1_4_2,CM-0-1-4-2,19,12.6400x010 滤过道再通术,
CM_0_1_4_2,CM-0-1-4-2,20,12.6402 小梁消融术,
CM_0_1_4_2,CM-0-1-4-2,21,12.6403 氩激光小梁成形术[ALP],
CM_0_1_4_2,CM-0-1-4-2,22,12.6404 小梁切除术伴丝裂霉素注入,
CM_0_1_4_2,CM-0-1-4-2,23,12.6405 非穿透性小梁切除术,
CM_0_1_4_2,CM-0-1-4-2,24,12.6406 小梁切除术伴羊膜移植,
CM_0_1_4_2,CM-0-1-4-2,25,12.6407 小梁切除术伴移植物,
CM_0_1_4_2,CM-0-1-4-2,26,12.6408 非穿透小梁切除术伴移植物,
CM_0_1_4_2,CM-0-1-4-2,27,12.6600 巩膜造口术后修复术,
CM_0_1_4_2,CM-0-1-4-2,28,12.6601 滤泡修复术,
CM_0_1_4_2,CM-0-1-4-2,29,12.6700 眼房水引流装置置入,
CM_0_1_4_2,CM-0-1-4-2,30,12.6701 青光眼阀取出术,
CM_0_1_4_2,CM-0-1-4-2,31,12.6702 青光眼阀修复调位术,
CM_0_1_4_2,CM-0-1-4-2,32,12.6703 前房导管术,
CM_0_1_4_2,CM-0-1-4-2,33,12.6704 青光眼阀置入术,
CM_0_1_4_2,CM-0-1-4-2,34,12.6700x010 眼压调节器再次置入术,
CM_0_1_4_2,CM-0-1-4-2,35,12.7100 睫状体透热凝固术,
CM_0_1_4_2,CM-0-1-4-2,36,12.7200 睫状体冷冻疗法,
CM_0_1_4_2,CM-0-1-4-2,37,12.7300 睫状体光凝固法,
CM_0_1_4_2,CM-0-1-4-2,38,12.7900 其他青光眼操作,
CM_0_1_4_2,CM-0-1-4-2,39,12.7901 苏林氏管切开术,
CM_0_1_4_2,CM-0-1-4-2,40,12.7902 眼压调节器置入术,
CM_0_1_4_2,CM-0-1-4-2,41,12.7903 眼压调节器修正术,
CM_0_1_4_2,CM-0-1-4-2,42,12.7904 眼压调节器置换术,
CM_0_1_4_2,CM-0-1-4-2,43,12.8301 结膜瓣修补术,
CM_0_1_4_2,CM-0-1-4-2,44,12.8302 巩膜瓣剥离术,
CM_0_1_4_2,CM-0-1-4-2,45,12.8303 巩膜缝线调整术,
CM_0_1_4_2,CM-0-1-4-2,46,12.8500x002 异体巩膜移植术,
CM_0_1_4_2,CM-0-1-4-2,47,12.8700 用移植物的巩膜加固术,
CM_0_1_4_2,CM-0-1-4-2,48,12.8701 巩膜异体羊膜填充术,
CM_0_1_4_2,CM-0-1-4-2,49,12.8702 巩膜生物胶植入术,
CM_0_1_4_2,CM-0-1-4-2,50,12.9100x004 睫状体放液术,
CM_0_1_4_2,CM-0-1-4-2,51,12.9100x006 前房抽吸术,
CM_0_1_4_2,CM-0-1-4-2,52,12.9101 前房穿刺术,
CM_0_1_4_2,CM-0-1-4-2,53,12.9102 前房冲洗术,
CM_0_1_4_2,CM-0-1-4-2,54,12.9200 前房注射,
CM_0_1_4_2,CM-0-1-4-2,55,12.9201 前房注气术,
CM_0_1_4_2,CM-0-1-4-2,56,12.9202 前房注液术,
CM_0_1_4_2,CM-0-1-4-2,57,12.9203 前房药物注射术,
CM_0_1_4_2,CM-0-1-4-2,58,12.9900x004 滤过泡增生组织切除术,
CM_0_1_4_2,CM-0-1-4-2,59,12.9900x009 滤过泡分离术,
CM_0_1_4_2,CM-0-1-4-2,60,12.9903 前房成形术,
CM_0_1_4_2,CM-0-1-4-2,61,12.9904 前房导管修正术,
CM_0_1_4_2,CM-0-1-4-2,62,12.9905 前房导管取出术,
CM_0_1_4_2,CM-0-1-4-2,63,13.1900x007 晶状体囊内摘除术,
CM_0_1_4_2,CM-0-1-4-2,64,13.1902 白内障囊内摘除术,
CM_0_1_4_2,CM-0-1-4-2,65,13.3x00 晶状体囊外摘出术，用单纯抽吸(和冲洗术)法,
CM_0_1_4_2,CM-0-1-4-2,66,13.3x00x001 晶状体单纯抽吸囊外摘除术,
CM_0_1_4_2,CM-0-1-4-2,67,13.4100 白内障晶状体乳化和抽吸,
CM_0_1_4_2,CM-0-1-4-2,68,13.4100x001 白内障超声乳化抽吸术,
CM_0_1_4_2,CM-0-1-4-2,69,13.4101 飞秒激光白内障超声乳化抽吸术,
CM_0_1_4_2,CM-0-1-4-2,70,13.5900x001 白内障囊外摘除术,
CM_0_1_4_2,CM-0-1-4-2,71,13.7000 置入人工晶状体,
CM_0_1_4_2,CM-0-1-4-2,72,13.7100 眼内人工晶状体置入伴白内障摘出术，一期,
CM_0_1_4_2,CM-0-1-4-2,73,13.7100x001 白内障摘除伴人工晶体一期置入术,
CM_0_1_4_2,CM-0-1-4-2,74,13.9002 人工晶状体悬吊术,
CM_0_1_4_2,CM-0-1-4-2,75,13.9003 晶状体囊袋张力环植入术,
CM_0_1_4_2,CM-0-1-4-2,76,14.7300x001 前入路玻璃体切割术,
CM_0_1_4_2,CM-0-1-4-2,77,14.7401 后入路玻璃体切割术,
CM_0_1_4_2,CM-0-1-4-2,78,14.7903 玻璃体药物注射术,
CM_0_1_5,CM-0-1-5,y,是,
CM_0_1_5,CM-0-1-5,n,否,
CM_0_2_1_2,CM-0-2-1-2,M,男,
CM_0_2_1_2,CM-0-2-1-2,F,女,
CM_0_2_2_1,CM-0-2-2-1,UTD,无法确定或无记录,
CM_0_3_1,CM-0-3-1,def,请选择,
CM_0_3_1,CM-0-3-1,a,城镇职工基本医疗保险,
CM_0_3_1,CM-0-3-1,b,城镇居民基本医疗保险,
CM_0_3_1,CM-0-3-1,c,新型农村合作医疗,
CM_0_3_1,CM-0-3-1,d,贫困救助,
CM_0_3_1,CM-0-3-1,e,商业医疗保险,
CM_0_3_1,CM-0-3-1,f,公费医疗,
CM_0_3_1,CM-0-3-1,g,全自费,
CM_0_3_1,CM-0-3-1,h,其他社会保险（ 生育保险、工伤保险、农民工保险等）,
CM_0_3_1,CM-0-3-1,i,其他,
CM_0_3_2,CM-0-3-2,def,请选择,
CM_0_3_2,CM-0-3-2,a,门诊,
CM_0_3_2,CM-0-3-2,b,急诊,
CM_0_3_2,CM-0-3-2,c,其他医疗机构转入,
CM_0_3_2,CM-0-3-2,d,院内其他临床科室转入,
CM_0_3_2,CM-0-3-2,e,其他,
CM_0_3_3,CM-0-3-3,def,请选择,
CM_0_3_3,CM-0-3-3,a,救护车,
CM_0_3_3,CM-0-3-3,b,出租车,
CM_0_3_3,CM-0-3-3,c,私家车,
CM_0_3_3,CM-0-3-3,d,其他,
PACG_1_1_1,PACG-1-1-1,def,请选择,
PACG_1_1_1,PACG-1-1-1,a,患者年龄&lt;40岁,
PACG_1_1_1,PACG-1-1-1,b,患者年龄≥40岁,
PACG_1_1_2,PACG-1-1-2,a,视力下降,
PACG_1_1_2,PACG-1-1-2,b,眼痛,
PACG_1_1_2,PACG-1-1-2,c,头痛,
PACG_1_1_2,PACG-1-1-2,d,眼红,
PACG_1_1_2,PACG-1-1-2,e,体检偶然发现,
PACG_1_1_3,PACG-1-1-3,a,结膜充血,
PACG_1_1_3,PACG-1-1-3,b,角膜水肿,
PACG_1_1_3,PACG-1-1-3,c,角膜kp,
PACG_1_1_3,PACG-1-1-3,d,浅前房,
PACG_1_1_3,PACG-1-1-3,e,窄房角或房角关闭,
PACG_1_1_3,PACG-1-1-3,f,虹膜节段性萎缩,
PACG_1_1_3,PACG-1-1-3,g,瞳孔散大，对光反射迟钝或消失,
PACG_1_1_3,PACG-1-1-3,h,晶体混浊,
PACG_1_1_3,PACG-1-1-3,i,青光眼斑,
PACG_1_1_3,PACG-1-1-3,j,视乳头色淡或苍白，视杯凹陷,
PACG_1_1_3,PACG-1-1-3,k,C/D扩大，&gt;0.6或双眼C/D差值大于0.2,
PACG_1_1_3,PACG-1-1-3,l,盘沿变窄,
PACG_1_1_3,PACG-1-1-3,m,视网膜神经纤维层变薄和缺损,
PACG_1_1_3,PACG-1-1-3,n,视盘旁出血,
PACG_1_2_1,PACG-1-2-1,y,是,
PACG_1_2_1,PACG-1-2-1,n,否,
PACG_1_2_2,PACG-1-2-2,def,请选择,
PACG_1_2_2,PACG-1-2-2,a,&gt;=0.5,
PACG_1_2_2,PACG-1-2-2,b,"&gt;=0.3,且&lt;0.5",
PACG_1_2_2,PACG-1-2-2,c,"&lt;0.3,且&gt;=0.1",
PACG_1_2_2,PACG-1-2-2,d,&lt;0.1且&gt;=0.05,
PACG_1_2_2,PACG-1-2-2,e,&lt;0.05,
PACG_1_2_7,PACG-1-2-7,def,请选择,
PACG_1_2_7,PACG-1-2-7,a,&gt;=0.5,
PACG_1_2_7,PACG-1-2-7,b,"&gt;=0.3,且&lt;0.5",
PACG_1_2_7,PACG-1-2-7,c,"&lt;0.3,且&gt;=0.1",
PACG_1_2_7,PACG-1-2-7,d,&lt;0.1且&gt;=0.05,
PACG_1_2_7,PACG-1-2-7,e,&lt;0.05,
PACG_1_2_3,PACG-1-2-3,y,是,
PACG_1_2_3,PACG-1-2-3,n,否,
PACG_1_2_4,PACG-1-2-4,def,请选择,
PACG_1_2_4,PACG-1-2-4,a,&gt;=0.5,
PACG_1_2_4,PACG-1-2-4,b,"&gt;=0.3,且&lt;0.5",
PACG_1_2_4,PACG-1-2-4,c,"&lt;0.3,且&gt;=0.1",
PACG_1_2_4,PACG-1-2-4,d,&lt;0.1且&gt;=0.05,
PACG_1_2_4,PACG-1-2-4,e,&lt;0.05,
PACG_1_2_8,PACG-1-2-8,def,请选择,
PACG_1_2_8,PACG-1-2-8,a,&gt;=0.5,
PACG_1_2_8,PACG-1-2-8,b,"&gt;=0.3,且&lt;0.5",
PACG_1_2_8,PACG-1-2-8,c,"&lt;0.3,且&gt;=0.1",
PACG_1_2_8,PACG-1-2-8,d,&lt;0.1且&gt;=0.05,
PACG_1_2_8,PACG-1-2-8,e,&lt;0.05,
PACG_1_2_5,PACG-1-2-5,y,是,
PACG_1_2_5,PACG-1-2-5,n,否,
PACG_1_3_1,PACG-1-3-1,y,是,
PACG_1_3_1,PACG-1-3-1,n,否,
PACG_1_3_2,PACG-1-3-2,a,静态房角分级和描述,
PACG_1_3_2,PACG-1-3-2,b,动态房角开放程度描述,
PACG_1_3_2,PACG-1-3-2,c,虹膜形态,
PACG_1_3_2,PACG-1-3-2,d,房角色素分级,
PACG_1_3_2,PACG-1-3-2,e,有渗出、新生血管等,
PACG_1_3_2,PACG-1-3-2,oth,其他阳性发现,
PACG_1_3_3,PACG-1-3-3,a,静态房角镜下超过1个象限巩膜突不可见,
PACG_1_3_3,PACG-1-3-3,b,动态房角镜下存在部分房角关闭/周边虹膜前粘连,
PACG_1_3_3,PACG-1-3-3,c,虹膜膨隆,
PACG_1_3_3,PACG-1-3-3,d,高褶虹膜,
PACG_1_3_3,PACG-1-3-3,e,小梁网广泛色素沉着,
PACG_1_3_3,PACG-1-3-3,f,纤维渗出、出血等,
PACG_1_3_3,PACG-1-3-3,oth,其他阳性发现,
PACG_1_3_4,PACG-1-3-4,a,"宽,开房角",
PACG_1_3_4,PACG-1-3-4,b,窄，开房角,
PACG_1_3_4,PACG-1-3-4,c,房角关闭,
PACG_1_3_4,PACG-1-3-4,oth,其他,
PACG_1_4_1,PACG-1-4-1,y,是,
PACG_1_4_1,PACG-1-4-1,n,否,
PACG_1_4_2,PACG-1-4-2,a,中央前房深度,
PACG_1_4_2,PACG-1-4-2,b,房角宽窄和开放情况,
PACG_1_4_2,PACG-1-4-2,c,虹膜形态,
PACG_1_4_2,PACG-1-4-2,d,睫状体形态,
PACG_1_4_2,PACG-1-4-2,oth,其他阳性发现,
PACG_1_4_5,PACG-1-4-5,a,房角关闭象限,
PACG_1_4_5,PACG-1-4-5,b,虹膜膨隆,
PACG_1_4_5,PACG-1-4-5,c,虹膜根部肥厚或高褶虹膜,
PACG_1_4_5,PACG-1-4-5,d,睫状体前旋,
PACG_1_4_5,PACG-1-4-5,oth,其他阳性发现,
PACG_1_4_6,PACG-1-4-6,a,浅的中央前房,
PACG_1_4_6,PACG-1-4-6,b,宽房角,
PACG_1_4_6,PACG-1-4-6,c,窄房角,
PACG_1_4_6,PACG-1-4-6,d,房角关闭,
PACG_1_4_6,PACG-1-4-6,e,晶体前移,
PACG_1_4_6,PACG-1-4-6,f,虹膜膨隆（瞳孔阻滞型）,
PACG_1_4_6,PACG-1-4-6,g,高褶虹膜,
PACG_1_4_6,PACG-1-4-6,h,混合机制型,
PACG_1_4_6,PACG-1-4-6,oth,其他阳性发现,
PACG_1_5_1,PACG-1-5-1,y,是,
PACG_1_5_1,PACG-1-5-1,n,否,
PACG_1_5_2,PACG-1-5-2,a,视乳头充血,
PACG_1_5_2,PACG-1-5-2,b,C/D扩大，&gt;0.6或双眼C/D差值大于0.2,
PACG_1_5_2,PACG-1-5-2,c,存在视网膜神经纤维层缺损,
PACG_1_5_2,PACG-1-5-2,d,盘沿分布不符合ISNT原则，存在盘沿变窄或切记,
PACG_1_5_2,PACG-1-5-2,e,视盘旁出血,
PACG_1_5_2,PACG-1-5-2,oth,其他阳性发现,
PACG_1_5_2,PACG-1-5-2,f,未见异常,
PACG_1_6_1,PACG-1-6-1,y,是,
PACG_1_6_1,PACG-1-6-1,n,否,
PACG_1_6_2,PACG-1-6-2,a,RNFL平均厚度降低,
PACG_1_6_2,PACG-1-6-2,b,存在视乳头颞上或颞下方局部RNFL厚度变薄,
PACG_1_6_2,PACG-1-6-2,c,存在弥漫性RNFL厚度降低,
PACG_1_6_2,PACG-1-6-2,d,存在盘沿面积减少,
PACG_1_6_2,PACG-1-6-2,oth,其他阳性发现,
PACG_1_6_2,PACG-1-6-2,f,未见明显异常,
PACG_1_7_1,PACG-1-7-1,y,是,
PACG_1_7_1,PACG-1-7-1,n,否,
PACG_1_7_2,PACG-1-7-2,def,请选择,
PACG_1_7_2,PACG-1-7-2,a,未见异常,
PACG_1_7_2,PACG-1-7-2,b,存在早期青光眼特征性视野缺损 MD&gt;-6dB,
PACG_1_7_2,PACG-1-7-2,c,存在中期青光眼特征性视野缺损 -12&gt;MD&gt;=-6dB,
PACG_1_7_2,PACG-1-7-2,d,存在晚期青光眼特征性视野缺损 MD&lt;=-12dB,
PACG_1_7_2,PACG-1-7-2,e,存在非青光眼性视野缺损,
PACG_1_7_2,PACG-1-7-2,oth,其他阳性发现,
PACG_1_8_1,PACG-1-8-1,y,是,
PACG_1_8_1,PACG-1-8-1,n,否,
PACG_1_9_1,PACG-1-9-1,def,请选择,
PACG_1_9_1,PACG-1-9-1,a,原发性房角关闭可疑,
PACG_1_9_1,PACG-1-9-1,b,原发性房角关闭,
PACG_1_9_1,PACG-1-9-1,c,原发性闭角型青光眼,
PACG_1_9_1,PACG-1-9-1,d,急性房角关闭,
PACG_2_1_1,PACG-2-1-1,UTD,不确定,
PACG_2_1_1,PACG-2-1-1,y,是,
PACG_2_1_1,PACG-2-1-1,n,否,
PACG_2_1_2,PACG-2-1-2,UTD,不确定,
PACG_2_1_2,PACG-2-1-2,y,是,
PACG_2_1_2,PACG-2-1-2,n,否,
PACG_2_1_3,PACG-2-1-3,UTD,不确定,
PACG_2_1_3,PACG-2-1-3,y,是,
PACG_2_1_3,PACG-2-1-3,n,否,
PACG_2_2_1,PACG-2-2-1,a,动态房角镜下房角关闭&gt;180°,
PACG_2_2_1,PACG-2-2-1,b,药物和激光治疗无法控制眼压，IOP&gt;21mmHg,
PACG_2_2_1,PACG-2-2-1,c,药物和激光治疗眼压&lt;21mmHg，但视神经损伤持续进展,
PACG_2_2_1,PACG-2-2-1,d,患者用药依从性欠佳,
PACG_2_2_1,PACG-2-2-1,e,患者拒绝药物和激光治疗,
PACG_2_2_1,PACG-2-2-1,oth,其他,
PACG_2_2_1,PACG-2-2-1,UTD,无法确定或无记录,
PACG_2_2_2,PACG-2-2-2,a,青光眼外滤过性手术（小梁切除术、引流物植入等）,
PACG_2_2_2,PACG-2-2-2,b,青光眼内滤过性手术（粘小管成形术、房角切开术等）,
PACG_2_2_2,PACG-2-2-2,c,白内障摘除联合人工晶体植入联合房角分离,
PACG_2_2_2,PACG-2-2-2,d,滤过通道重建术,
PACG_2_2_2,PACG-2-2-2,e,睫状体破坏性手术,
PACG_2_2_2,PACG-2-2-2,oth,其他,
PACG_2_2_2,PACG-2-2-2,UTD,无法确定或无记录,
CM_1_1_1,CM-1-1-1,y,是,
CM_1_1_1,CM-1-1-1,n,否,
CM_1_1_1,CM-1-1-1,x,治疗性使用抗菌药物,
PACG_3_1_2,PACG-3-1-2,a,眼局部,
PACG_3_1_2,PACG-3-1-2,b,口服,
PACG_3_1_2,PACG-3-1-2,c,静脉,
PACG_3_1_2,PACG-3-1-2,d,联合,
CM_1_2_1_2,CM-1-2-1-2,a,青霉素类,
CM_1_2_1_2,CM-1-2-1-2,b,多西环素,
CM_1_2_1_2,CM-1-2-1-2,c,大环内酯类,
CM_1_2_1_2,CM-1-2-1-2,d,第一代或第二代头孢菌素,
CM_1_2_1_2,CM-1-2-1-2,e,喹诺酮类,
CM_1_2_1_2,CM-1-2-1-2,f,β-内酰胺类/β-内酰胺酶抑制剂,
CM_1_2_1_2,CM-1-2-1-2,g,碳青霉烯类及替加环素等特殊使用级抗菌药物,
CM_1_2_1_2,CM-1-2-1-2,oth,其他,
CM_1_2_2_2,CM-1-2-2-2,a,替加环素,
CM_1_2_2_2,CM-1-2-2-2,b,亚胺培南西司他丁钠,
CM_1_2_2_2,CM-1-2-2-2,c,美罗培南,
CM_1_2_2_2,CM-1-2-2-2,d,厄他培南,
CM_1_2_2_2,CM-1-2-2-2,e,比阿培南,
CM_1_2_2_2,CM-1-2-2-2,f,万古霉素,
CM_1_2_2_2,CM-1-2-2-2,g,去甲万古霉素,
CM_1_2_2_2,CM-1-2-2-2,oth,其他特殊使用级抗菌药物,
CM_1_3_1_2,CM-1-3-1-2,a,临床医师认为有使用规范内的抗菌药物治疗的禁忌症者,
CM_1_3_1_2,CM-1-3-1-2,b,甲氧西林葡萄球菌发生率高的医疗机构，可选用去甲万古霉素预防感染,
CM_1_3_1_2,CM-1-3-1-2,c,临床主任医师下达医嘱，认为有使用《特殊使用级抗菌药物》的指征,
CM_1_3_1_2,CM-1-3-1-2,oth,其他因素,
CM_1_3_1_2,CM-1-3-1-2,UTD,无法确定或无记录,
CM_1_5_1,CM-1-5-1,y,是,
CM_1_5_1,CM-1-5-1,n,否,
CM_1_5_2,CM-1-5-2,y,是,
CM_1_5_2,CM-1-5-2,n,否,
CM_1_5_3,CM-1-5-3,y,是,
CM_1_5_3,CM-1-5-3,n,否,
CM_1_5_4,CM-1-5-4,y,是,
CM_1_5_4,CM-1-5-4,n,否,
CM_1_6_2,CM-1-6-2,def,请选择,
CM_1_6_2,CM-1-6-2,a,术后24小时内结束使用,
CM_1_6_2,CM-1-6-2,b,术后48小时内结束使用,
CM_1_6_2,CM-1-6-2,c,术后72小时内结束使用,
CM_1_6_2,CM-1-6-2,d,术后72小时之后继续使用,
CM_1_6_3_2,CM-1-6-3-2,a,在主要或次要诊断中术前有感染或具备潜在高危感染因素的患者,
CM_1_6_3_2,CM-1-6-3-2,b,术前24小时-48小时内接受抗菌药物治疗的患者，术后仍需继续使用,
CM_1_6_3_2,CM-1-6-3-2,c,在手术两天后，被确诊为感染者并行治疗的患者,
CM_1_6_3_2,CM-1-6-3-2,d,临床医师认为有继续使用抗菌药物治疗的适应症的患者，并经上级医师认定,
CM_1_6_3_2,CM-1-6-3-2,UTD,无法确定或无记录,
PACG_4_1_1,PACG-4-1-1,y,是,
PACG_4_1_1,PACG-4-1-1,n,否,
PACG_4_1_2,PACG-4-1-2,a,前房积血,
PACG_4_1_2,PACG-4-1-2,b,虹膜和晶状体损伤,
PACG_4_1_2,PACG-4-1-2,c,角膜厚弹力层脱离,
PACG_4_1_2,PACG-4-1-2,d,脉络膜上腔爆发性出血,
PACG_4_1_2,PACG-4-1-2,e,睫状环阻滞性青光眼,
PACG_4_1_2,PACG-4-1-2,f,巩膜瓣撕裂或穿孔,
PACG_4_1_2,PACG-4-1-2,g,切口渗漏、低眼压、浅前房,
PACG_4_1_2,PACG-4-1-2,h,玻璃体脱出,
PACG_4_1_2,PACG-4-1-2,oth,其他,
PACG_4_2_1,PACG-4-2-1,def,请选择,
PACG_4_2_1,PACG-4-2-1,a,术中进行对症处理，不改变主要手术方式（如仅增加前房冲洗、前房注气或粘弹剂等），对预期手术效果无显著影响,
PACG_4_2_1,PACG-4-2-1,b,术中进行对症处理，适当增加手术操作（如前段玻璃体切割、后囊切开、人工晶体悬吊等），对预期手术效果无显著影响,
PACG_4_2_1,PACG-4-2-1,c,术中进行对症处理，增加手术操作，对预期手术效果产生一定影响,
PACG_4_2_1,PACG-4-2-1,d,需其他专科术中会诊治疗，或需术后转科继续治疗,
PACG_5_1_1,PACG-5-1-1,y,是,
PACG_5_1_1,PACG-5-1-1,n,否,
PACG_5_1_3,PACG-5-1-3,def,请选择,
PACG_5_1_3,PACG-5-1-3,a,无变化,
PACG_5_1_3,PACG-5-1-3,b,升高,
PACG_5_1_3,PACG-5-1-3,c,降低,
PACG_5_1_5,PACG-5-1-5,def,请选择,
PACG_5_1_5,PACG-5-1-5,a,无变化,
PACG_5_1_5,PACG-5-1-5,b,升高,
PACG_5_1_5,PACG-5-1-5,c,降低,
PACG_6_1_1,PACG-6-1-1,y,是,
PACG_6_1_1,PACG-6-1-1,n,否,
PACG_6_1_2,PACG-6-1-2,def,请选择,
PACG_6_1_2,PACG-6-1-2,a,&gt;=0.5,
PACG_6_1_2,PACG-6-1-2,b,"&gt;=0.3,且&lt;0.5",
PACG_6_1_2,PACG-6-1-2,c,"&lt;0.3,且&gt;=0.1",
PACG_6_1_2,PACG-6-1-2,d,&lt;0.1且&gt;=0.05,
PACG_6_1_2,PACG-6-1-2,e,&lt;0.05,
PACG_6_1_3,PACG-6-1-3,def,请选择,
PACG_6_1_3,PACG-6-1-3,a,无变化,
PACG_6_1_3,PACG-6-1-3,b,提高,
PACG_6_1_3,PACG-6-1-3,c,降低,
PACG_6_1_4,PACG-6-1-4,def,请选择,
