表代号,表名,选择字母,内容,
CM_0_1_4_2,CM-0-1-4-2,14,74.3x00 输卵管外异位妊娠清除术,
CM_0_1_4_2,CM-0-1-4-2,15,74.3x00x006 子宫韧带妊娠物去除术,
CM_0_1_4_2,CM-0-1-4-2,16,74.3x00x010 经阴道子宫颈妊娠物穿刺术,
CM_0_1_4_2,CM-0-1-4-2,17,74.3x00x011 经阴道输卵管间质部妊娠物穿刺术,
CM_0_1_4_2,CM-0-1-4-2,18,74.3x00x012 腹腔镜下卵巢切开胚胎清除术,
CM_0_1_4_2,CM-0-1-4-2,19,74.3x00x013 卵巢切开胚胎清除术,
CM_0_1_4_2,CM-0-1-4-2,20,74.3x00x014 腹腔镜下子宫韧带妊娠清除术,
CM_0_1_4_2,CM-0-1-4-2,21,74.3x00x015 腹腔镜下残角子宫妊娠清除术,
CM_0_1_4_2,CM-0-1-4-2,22,74.3x00x016 宫腔镜下子宫颈娠清除术,
CM_0_1_4_2,CM-0-1-4-2,23,74.3x00x017 宫腔镜下子宫角妊娠清除术,
CM_0_1_4_2,CM-0-1-4-2,24,74.3x00x018 宫腔镜下子宫瘢痕妊娠清除术,
CM_0_1_4_2,CM-0-1-4-2,25,74.3x00x019 经阴道子宫瘢痕妊娠切除术,
CM_0_1_4_2,CM-0-1-4-2,26,74.3x01 腹腔妊娠清除术,
CM_0_1_4_2,CM-0-1-4-2,27,74.3x02 子宫角妊娠清除术,
CM_0_1_4_2,CM-0-1-4-2,28,74.3x03 子宫颈妊娠清除术,
CM_0_1_4_2,CM-0-1-4-2,29,74.3x04 子宫瘢痕妊娠清除术,
CM_0_1_4_2,CM-0-1-4-2,30,74.3x05 腹腔镜腹腔妊娠清除术,
CM_0_1_4_2,CM-0-1-4-2,31,74.3x06 腹腔镜子宫角妊娠清除术,
CM_0_1_4_2,CM-0-1-4-2,32,74.3x07 腹腔镜子宫肌壁间妊娠清除术,
CM_0_1_4_2,CM-0-1-4-2,33,74.3x08 腹腔镜子宫瘢痕妊娠清除术,
CM_0_1_4_2,CM-0-1-4-2,34,74.3x09 宫腔镜子宫肌壁间妊娠清除术,
CM_0_1_4_2,CM-0-1-4-2,oth,其他,
CM_0_1_5,CM-0-1-5,y,是,
CM_0_1_5,CM-0-1-5,n,否,
CM_0_2_1_2,CM-0-2-1-2,M,男,
CM_0_2_1_2,CM-0-2-1-2,F,女,
CM_0_2_2_1,CM-0-2-2-1,UTD,无法确定或无记录,
CM_0_2_3_1,CM-0-2-3-1,UTD,无法确定或无记录,
CM_0_3_1,CM-0-3-1,def,请选择,
CM_0_3_1,CM-0-3-1,a,城镇职工基本医疗保险,
CM_0_3_1,CM-0-3-1,b,城镇居民基本医疗保险,
CM_0_3_1,CM-0-3-1,c,新型农村合作医疗,
CM_0_3_1,CM-0-3-1,d,贫困救助,
CM_0_3_1,CM-0-3-1,e,商业医疗保险,
CM_0_3_1,CM-0-3-1,f,公费医疗,
CM_0_3_1,CM-0-3-1,g,全自费,
CM_0_3_1,CM-0-3-1,h,其他社会保险（ 生育保险、工伤保险、农民工保险等）,
CM_0_3_1,CM-0-3-1,i,其他,
CM_0_3_2,CM-0-3-2,def,请选择,
CM_0_3_2,CM-0-3-2,a,门诊,
CM_0_3_2,CM-0-3-2,b,急诊,
CM_0_3_2,CM-0-3-2,c,其他医疗机构转入,
CM_0_3_2,CM-0-3-2,d,院内其他临床科室转入,
CM_0_3_2,CM-0-3-2,e,其他,
CM_0_3_3,CM-0-3-3,def,请选择,
CM_0_3_3,CM-0-3-3,a,救护车,
CM_0_3_3,CM-0-3-3,b,出租车,
CM_0_3_3,CM-0-3-3,c,私家车,
CM_0_3_3,CM-0-3-3,d,其他,
DG_1_2,DG-1-2,a,既往有过1次异位妊娠病史,
DG_1_2,DG-1-2,b,既往有过2次异位妊娠病史,
DG_1_2,DG-1-2,c,输卵管损伤史,
DG_1_2,DG-1-2,d,盆腔炎性疾病史,
DG_1_2,DG-1-2,e,盆腔或输卵管手术史,
DG_1_2,DG-1-2,f,不孕症病史,
DG_1_2,DG-1-2,g,吸烟史,
DG_1_2,DG-1-2,h,年龄&gt;35岁,
DG_1_2,DG-1-2,i,接受辅助生殖技术受孕的妇女,
DG_1_2,DG-1-2,j,使用宫内节育器带环妊娠,
DG_1_2,DG-1-2,oth,其他,
DG_1_2,DG-1-2,UTD,无法确定或无记录,
DG_1_3_1,DG-1-3-1,def,请选择,
DG_1_3_1,DG-1-3-1,a,＜42天,
DG_1_3_1,DG-1-3-1,b,42-56天,
DG_1_3_1,DG-1-3-1,c,＞56天,
DG_1_3_1,DG-1-3-1,UTD,无法确定或无记录,
DG_1_3_2,DG-1-3-2,def,请选择,
DG_1_3_2,DG-1-3-2,a,无,
DG_1_3_2,DG-1-3-2,b,隐痛,
DG_1_3_2,DG-1-3-2,c,剧痛,
DG_1_3_2,DG-1-3-2,UTD,无法确定或无记录,
DG_1_2_4,DG-1-2-4,def,请选择,
DG_1_2_4,DG-1-2-4,a,"血流动力学不稳定,低血压（＜100/60 mmHg）",
DG_1_2_4,DG-1-2-4,b,"血流动力学不稳定,心动过速（＞100次/min）",
DG_1_2_4,DG-1-2-4,c,生命体征平稳,
DG_1_2_4,DG-1-2-4,UTD,无法确定或无记录,
DG_1_3_4_1,DG-1-3-4-1,def,请选择,
DG_1_3_4_1,DG-1-3-4-1,a,经腹部超声,
DG_1_3_4_1,DG-1-3-4-1,b,经阴道超声,
DG_1_2_2_2,DG-1-2-2-2,a,附件区可见含有卵黄囊和（或）胚芽的宫外孕囊,
DG_1_2_2_2,DG-1-2-2-2,b,附件区独立于卵巢的肿块或包含低回声的肿块,
DG_1_2_2_2,DG-1-2-2-2,c,宫腔内囊性结构提示宫内妊娠,
DG_1_2_2_2,DG-1-2-2-2,d,宫腔内见无回声囊性结构、附件区未见包块,
DG_1_2_2_2,DG-1-2-2-2,e,无阳性记录,
DG_1_2_2_2,DG-1-2-2-2,oth,其他,
DG_1_2_2_2,DG-1-2-2-2,UTD,无法确定或无记录,
DG_1_3_4_2,DG-1-3-4-2,def,请选择,
DG_1_3_4_2,DG-1-3-4-2,a,＜3cm,
DG_1_3_4_2,DG-1-3-4-2,b,3～5cm,
DG_1_3_4_2,DG-1-3-4-2,c,＞5cm,
DG_1_3_4_2,DG-1-3-4-2,UTD,无法确定或无记录,
DG_1_3_4_3,DG-1-3-4-3,def,请选择,
DG_1_3_4_3,DG-1-3-4-3,a,＜3cm,
DG_1_3_4_3,DG-1-3-4-3,b,3～6cm,
DG_1_3_4_3,DG-1-3-4-3,c,＞6cm,
DG_1_3_4_3,DG-1-3-4-3,UTD,无法确定或无记录,
DG_1_3_1_1,DG-1-3-1-1,y,是,
DG_1_3_1_1,DG-1-3-1-1,n,否,
DG_1_3_0,DG-1-3-0,a,静脉血hCG测定值,
DG_1_3_0,DG-1-3-0,b,腹腔血hCG测定值,
DG_1_3_0,DG-1-3-0,c,阴道血hCG测定值,
DG_1_3_0,DG-1-3-0,d,尿hCG测定结果,
DG_1_3_0,DG-1-3-0,e,到院首次β-HCG测定报告的时间,
DG_1_3_0,DG-1-3-0,f,血清hCG阴道超声阈值,
DG_1_3_0,DG-1-3-0,g,腹腔血与静脉血hCG比值（Rp/v-hCG）,
DG_1_3_0,DG-1-3-0,h,静脉血与阴道血hCG比值（Rv/c-hCG）,
DG_1_3_5,DG-1-3-5,def,请选择,
DG_1_3_5,DG-1-3-5,a,阳性,
DG_1_3_5,DG-1-3-5,b,阴性,
DG_1_4_1,DG-1-4-1,y,是,
DG_1_4_1,DG-1-4-1,n,否,
DG_1_4_2,DG-1-4-2,def,请选择,
DG_1_4_2,DG-1-4-2,a,后穹隆穿刺,
DG_1_4_2,DG-1-4-2,b,腹腔穿刺,
DG_1_4_2,DG-1-4-2,UTD,无法确定或无记录,
DG_1_4_3,DG-1-4-3,def,请选择,
DG_1_4_3,DG-1-4-3,a,不凝红色液,
DG_1_4_3,DG-1-4-3,b,无阳性发现,
DG_1_4_4,DG-1-4-4,def,请选择,
DG_1_4_4,DG-1-4-4,a,不凝红色液,
DG_1_4_4,DG-1-4-4,b,无阳性发现,
DG_1_6,DG-1-6,def,请选择,
DG_1_6,DG-1-6,a,紧急手术,
DG_1_6,DG-1-6,b,择期手术,
DG_1_6,DG-1-6,c,药物治疗,
DG_1_6,DG-1-6,d,期待治疗,
DG_1_5_2,DG-1-5-2,def,请选择,
DG_1_5_2,DG-1-5-2,a,血流动力学不稳定,
DG_1_5_2,DG-1-5-2,b,存在异位妊娠病灶可能或即将破裂的表现（诸如盆腔痛）,
DG_1_5_2,DG-1-5-2,c,腹腔内出血表现,
DG_1_5_2,DG-1-5-2,oth,其他（用文字说明）,
DG_1_5_2,DG-1-5-2,UTD,无法确定或无记录,
DG_1_5_3,DG-1-5-3,a,无腹痛或合并轻微腹痛的病情稳定患者,
DG_1_5_3,DG-1-5-3,b,超声未提示有明显的腹腔内出血,
DG_1_5_3,DG-1-5-3,c,输卵管妊娠肿块平均直径不超过30 mm且没有心管搏动,
DG_1_5_3,DG-1-5-3,d,血清hCG水平&lt;1000~2000 U/L,
DG_1_5_3,DG-1-5-3,e,患者知情同意,
DG_1_5_3,DG-1-5-3,oth,其他（用文字说明）,
DG_1_5_3,DG-1-5-3,UTD,无法确定或无记录,
DG_2_1_1,DG-2-1-1,UTD,不确定,
DG_2_1_1,DG-2-1-1,y,是,
DG_2_1_1,DG-2-1-1,n,否,
DG_2_1_2,DG-2-1-2,y,是,
DG_2_1_2,DG-2-1-2,n,否,
DG_2_1_3,DG-2-1-3,a,哺乳,
DG_2_1_3,DG-2-1-3,b,有症状的或实验室证据表明有免疫缺陷疾病,
DG_2_1_3,DG-2-1-3,c,酗酒、酒精性肝脏疾病或其他的慢性肝脏疾病,
DG_2_1_3,DG-2-1-3,d,中到重度贫血、白细胞减少症、血小板减少症,
DG_2_1_3,DG-2-1-3,e,已知的对氨甲喋呤过敏,
DG_2_1_3,DG-2-1-3,f,活动期肺部疾患,
DG_2_1_3,DG-2-1-3,g,活动期消化性溃疡,
DG_2_1_3,DG-2-1-3,h,严重的肝脏、肾脏或凝血功能障碍,
DG_2_1_3,DG-2-1-3,i,生命体征不稳定或腹痛等症状明显,
DG_2_1_3,DG-2-1-3,j,输卵管妊娠包块直径＞4cm,
DG_2_1_3,DG-2-1-3,k,宫内妊娠,
DG_2_1_3,DG-2-1-3,oth,其他,
DG_2_1_3,DG-2-1-3,UTD,无法确定或无记录,
DG_2_1_4,DG-2-1-4,a,生命体征平稳,
DG_2_1_4,DG-2-1-4,b,低血清hCG水平（理想者低于1500 U/L，最高可至5000 U/L）,
DG_2_1_4,DG-2-1-4,c,输卵管妊娠未破裂,
DG_2_1_4,DG-2-1-4,d,无明显腹腔内出血,
DG_2_1_4,DG-2-1-4,e,输卵管肿块小于35~40 mm、未见心管搏动,
DG_2_1_4,DG-2-1-4,f,具备随访条件,
DG_2_1_4,DG-2-1-4,oth,其他,
DG_2_2,DG-2-2,a,甲氨蝶呤（MTX）,
DG_2_2,DG-2-2,b,米非司酮（RU-486）,
DG_2_2,DG-2-2,c,5-氟尿嘧啶,
DG_2_2,DG-2-2,d,中药治疗,
DG_2_2,DG-2-2,oth,其他药物,
DG_2_3,DG-2-3,def,请选择,
DG_2_3,DG-2-3,a,单剂量方案,
DG_2_3,DG-2-3,b,二次剂量方案,
DG_2_3,DG-2-3,c,多剂量方案,
DG_2_4_1,DG-2-4-1,a,告知患者输卵管妊娠破裂的风险，以及MTX具有潜在的导致宫内胎儿死亡或致畸风险,
DG_2_4_1,DG-2-4-1,b,建议患者在MTX治疗期间避免服用降低药效的含叶酸成分的保健品、食品和非甾体抗炎药（推荐等级C）,
DG_2_4_1,DG-2-4-1,c,患者应避免剧烈运动和性行为直至痊愈，以避免输卵管妊娠破裂,
DG_2_4_1,DG-2-4-1,d,建议患者在接受MTX治疗的最后一次剂量后至少3个月后再妊娠（推荐等级C）,
DG_2_4_1,DG-2-4-1,e,告知患者MTX治疗不会对患者的后续生育结局或卵巢储备功能产生不良影响（推荐等级B）,
DG_2_4_1,DG-2-4-1,UTD,无法确定或无记录,
DG_3_1_1,DG-3-1-1,def,请选择,
DG_3_1_1,DG-3-1-1,a,有生命体征不稳定，输卵管妊娠破裂的症状（盆腔疼痛、腹腔内出血）（推荐等级A），需在明确诊断30分钟内需要紧急手术,
DG_3_1_1,DG-3-1-1,b,有药物治疗绝对禁忌证,
DG_3_1_1,DG-3-1-1,c,药物治疗失败需行手术治疗,
DG_3_1_1,DG-3-1-1,d,有药物治疗相对禁忌证，经考虑行手术治疗,
DG_3_1_1,DG-3-1-1,e,临床病情稳定的患者，或与其他有指征的手术同时进行,
DG_3_1_1,DG-3-1-1,oth,其他（用文字说明）,
DG_3_2,DG-3-2,def,请选择,
DG_3_2,DG-3-2,a,腹腔镜手术,
DG_3_2,DG-3-2,b,开腹手术,
DG_3_2,DG-3-2,oth,其他,
DG_3_2_2,DG-3-2-2,def,请选择,
DG_3_2_2,DG-3-2-2,a,行输卵管切除术：有生育要求的患者如果对侧输卵管正常，也可以考虑行输卵管切除术（推荐等级B）,
DG_3_2_2,DG-3-2-2,b,行输卵管切开取胚术：既往有异位妊娠史、一侧输卵管损伤、腹部手术史、盆腔炎性疾病史的患者行输卵管切开取胚术，其术后自然妊娠率高于行输卵管切除术者（推荐等级B）,
DG_3_2_2,DG-3-2-2,oth,其他,
DG_4_1_1,DG-4-1-1,y,是,
DG_4_1_1,DG-4-1-1,n,否,
DG_4_1_2,DG-4-1-2,a,阴道流血≥7天,
DG_4_1_2,DG-4-1-2,b,"腹腔内积血≥7天,未完全吸收",
DG_4_1_2,DG-4-1-2,c,不使用者,
CM_1_2_1_2,CM-1-2-1-2,a,青霉素类,
CM_1_2_1_2,CM-1-2-1-2,b,多西环素,
CM_1_2_1_2,CM-1-2-1-2,c,大环内酯类,
CM_1_2_1_2,CM-1-2-1-2,d,第一代或第二代头孢菌素,
CM_1_2_1_2,CM-1-2-1-2,e,喹诺酮类,
CM_1_2_1_2,CM-1-2-1-2,f,β-内酰胺类/β-内酰胺酶抑制剂,
CM_1_2_1_2,CM-1-2-1-2,g,碳青霉烯类及替加环素等特殊使用级抗菌药物,
CM_1_2_1_2,CM-1-2-1-2,oth,其他,
CM_1_2_2_2,CM-1-2-2-2,a,替加环素,
CM_1_2_2_2,CM-1-2-2-2,b,亚胺培南西司他丁钠,
CM_1_2_2_2,CM-1-2-2-2,c,美罗培南,
CM_1_2_2_2,CM-1-2-2-2,d,厄他培南,
CM_1_2_2_2,CM-1-2-2-2,e,比阿培南,
CM_1_2_2_2,CM-1-2-2-2,f,万古霉素,
CM_1_2_2_2,CM-1-2-2-2,g,去甲万古霉素,
CM_1_2_2_2,CM-1-2-2-2,oth,其他特殊使用级抗菌药物,
CM_1_3_1_2,CM-1-3-1-2,a,临床医师认为有使用规范内的抗菌药物治疗的禁忌症者,
CM_1_3_1_2,CM-1-3-1-2,b,甲氧西林葡萄球菌发生率高的医疗机构，可选用去甲万古霉素预防感染,
CM_1_3_1_2,CM-1-3-1-2,c,临床主任医师下达医嘱，认为有使用《特殊使用级抗菌药物》的指征,
CM_1_3_1_2,CM-1-3-1-2,oth,其他因素,
CM_1_3_1_2,CM-1-3-1-2,UTD,无法确定或无记录,
CM_1_5_1,CM-1-5-1,y,是,
CM_1_5_1,CM-1-5-1,n,否,
CM_1_5_2,CM-1-5-2,y,是,
CM_1_5_2,CM-1-5-2,n,否,
CM_1_5_3,CM-1-5-3,y,是,
CM_1_5_3,CM-1-5-3,n,否,
CM_1_5_4,CM-1-5-4,y,是,
CM_1_5_4,CM-1-5-4,n,否,
CM_1_6_2,CM-1-6-2,def,请选择,
CM_1_6_2,CM-1-6-2,a,术后24小时内结束使用,
CM_1_6_2,CM-1-6-2,b,术后48小时内结束使用,
CM_1_6_2,CM-1-6-2,c,术后72小时内结束使用,
CM_1_6_2,CM-1-6-2,d,术后72小时之后继续使用,
CM_1_6_3_2,CM-1-6-3-2,a,在主要或次要诊断中术前有感染或具备潜在高危感染因素的患者,
CM_1_6_3_2,CM-1-6-3-2,b,术前24小时-48小时内接受抗菌药物治疗的患者，术后仍需继续使用,
CM_1_6_3_2,CM-1-6-3-2,c,在手术两天后，被确诊为感染者并行治疗的患者,
CM_1_6_3_2,CM-1-6-3-2,d,临床医师认为有继续使用抗菌药物治疗的适应症的患者，并经上级医师认定,
CM_1_6_3_2,CM-1-6-3-2,UTD,无法确定或无记录,
CM_2_1,CM-2-1,y,是,
CM_2_1,CM-2-1,n,否,
CM_2_2,CM-2-2,def,请选择,
CM_2_2,CM-2-2,a,手术并发症(O04.5，T81.1，T81.2，T81.3，T81.7，T81.8),
CM_2_2,CM-2-2,b,手术患者手术后肺栓塞(I26.9，O04.2，O07.2，O88.2),
CM_2_2,CM-2-2,c,手术患者手术后深静脉血栓(I80.2，I82.8，O22.3，O87.1),
CM_2_2,CM-2-2,d,手术患者手术后败血症(T81.4),
CM_2_2,CM-2-2,e,手术患者手术后出血或血肿(O04.1，O04.6，O04.8，O07.1，O07.6，T81.0),
CM_2_2,CM-2-2,f,手术患者手术伤口裂开(T81.3),
CM_2_2,CM-2-2,g,手术患者猝死（手术后24小时内死亡）(R96.0，R96.1),
CM_2_2,CM-2-2,h,手术患者手术后呼吸道并发症(J95.0至J95.9，J96.0，J96.9),
CM_2_2,CM-2-2,i,手术患者手术后生理/代谢紊乱(E86.x0，E87.0至E87.8，E88.8，E88.9，E89.0至E89.9),
CM_2_2,CM-2-2,j,与手术/操作相关感染(O04.0，O07.0，T81.4),
CM_2_2,CM-2-2,k,手术过程中异物遗留(T81.5),
CM_2_2,CM-2-2,l,麻醉并发症(T88.2，T88.3，T88.4，T88.5),
CM_2_2,CM-2-2,m,输注、输血反应(T80.0至T80.9),
CM_2_2,CM-2-2,n,住院患者发生压疮(L89.0至L89.9),
CM_2_2,CM-2-2,o,产后出血,
CM_2_2,CM-2-2,p,产褥期感染,
CM_2_2,CM-2-2,q,产科栓塞,
CM_2_2,CM-2-2,r,胎盘和胎膜滞留不伴有出血,
CM_2_2,CM-2-2,s,产科手术伤口的感染,
CM_2_2,CM-2-2,t,产科伤口裂开,
CM_2_2,CM-2-2,u,其他并发症,
CM_2_2,CM-2-2,oth,其他 (用ICD-10四位亚目和名称说明),
CM_2_2,CM-2-2,UTD,无法确定或无记录,
CM_2_3_1,CM-2-3-1,def,请选择,
CM_2_3_1,CM-2-3-1,a,"O04.5医疗性流产,完全性或未特指,并发生殖道和盆腔感染",
CM_2_3_1,CM-2-3-1,b,"T81.1在操作中发生或由于操作造成的休克,不可归类在他处者",
CM_2_3_1,CM-2-3-1,c,"T81.2在操作中意外的穿刺和撕裂,不可归类在他处者",
CM_2_3_1,CM-2-3-1,d,"T81.7操作后的血管并发症,不可归类在他处者",
CM_2_3_1,CM-2-3-1,e,"T81.8操作的其他并发症,不可归类在他处者",
CM_2_3_2,CM-2-3-2,def,请选择,
CM_2_3_2,CM-2-3-2,a,I26.9肺栓塞未提及急性肺源性心脏病,
CM_2_3_2,CM-2-3-2,b,"O04.2医疗性流产,不完全性,并发栓塞",
CM_2_3_2,CM-2-3-2,c,"O07.2医疗性流产失败,并发栓塞",
CM_2_3_2,CM-2-3-2,d,O88.2产科血凝块栓塞,
CM_2_3_3,CM-2-3-3,def,请选择,
CM_2_3_3,CM-2-3-3,a,I80.2下肢其他深部脉管的静脉炎和血栓性静脉炎,
CM_2_3_3,CM-2-3-3,b,I82.8其他特指的静脉栓塞和血栓形成,
CM_2_3_3,CM-2-3-3,c,O22.3妊娠期深静脉血栓形成,
CM_2_3_3,CM-2-3-3,d,O87.1产褥期深静脉血栓形成,
CM_2_3_4,CM-2-3-4,def,请选择,
CM_2_3_4,CM-2-3-4,a,"T81.4操作后的感染,不可归类在他处者",
CM_2_3_5,CM-2-3-5,def,请选择,
CM_2_3_5,CM-2-3-5,a,"O04.1医疗性流产,不完全性,并发延迟或过度出血",
CM_2_3_5,CM-2-3-5,b,"O04.6医疗性流产,完全性或未特指,并发延迟或过度出血",
CM_2_3_5,CM-2-3-5,c,"O04.8医疗性流产,完全性或未特指,伴有其他和未特指的并发症",
CM_2_3_5,CM-2-3-5,d,"O07.1医疗性流产失败,并发延迟或过度出血",
CM_2_3_5,CM-2-3-5,e,"O07.6其他和未特指的企图流产失败,并发延迟或过度出血",
CM_2_3_5,CM-2-3-5,f,"T81.0并发于操作的出血和血肿,不可归类在他处者",
CM_2_3_6,CM-2-3-6,def,请选择,
CM_2_3_6,CM-2-3-6,a,"T81.3手术伤口破裂,不可归类在他处者",
CM_2_3_7,CM-2-3-7,def,请选择,
CM_2_3_7,CM-2-3-7,a,R96.0瞬间死亡,
CM_2_3_7,CM-2-3-7,b,"R96.1死亡发生于症状起始后24小时以内,另无解释",
CM_2_3_8,CM-2-3-8,def,请选择,
CM_2_3_8,CM-2-3-8,a,J95.0气管造口术功能不全,
CM_2_3_8,CM-2-3-8,b,J95.1胸腔手术后的急性肺功能不全,
CM_2_3_8,CM-2-3-8,c,J95.2非胸腔手术后的急性肺功能不全,
CM_2_3_8,CM-2-3-8,d,J95.3手术后慢性肺功能不全,
CM_2_3_8,CM-2-3-8,e,J95.4门德尔松综合征,
CM_2_3_8,CM-2-3-8,f,J95.5操作后的声门下狭窄,
CM_2_3_8,CM-2-3-8,g,J95.8其他操作后的呼吸性疾患,
CM_2_3_8,CM-2-3-8,h,J95.9未特指的操作后的呼吸性疾患,
CM_2_3_8,CM-2-3-8,i,J96.0急性呼吸衰竭,
CM_2_3_8,CM-2-3-8,j,J96.9未特指的呼吸衰竭,
CM_2_3_9,CM-2-3-9,def,请选择,
CM_2_3_9,CM-2-3-9,a,E86.x0血容量缺失,
