表代号,表名,选择字母,内容,
CM_0_1_4_2,CM-0-1-4-2,m,35.6100x001 胸腔镜下房间隔缺损组织补片修补术,
CM_0_1_4_2,CM-0-1-4-2,n,35.6101 房间隔缺损组织补片修补术,
CM_0_1_4_2,CM-0-1-4-2,o,35.6102 卵圆孔未闭组织补片修补术,
CM_0_1_4_2,CM-0-1-4-2,p,35.7100 心房间隔缺损的其他和未特指的修补术,
CM_0_1_4_2,CM-0-1-4-2,q,35.7100x002 卵圆孔未闭修补术,
CM_0_1_4_2,CM-0-1-4-2,r,35.7100x003 房间隔部分闭合术,
CM_0_1_4_2,CM-0-1-4-2,s,35.7100x004 房间隔开窗闭合术,
CM_0_1_4_2,CM-0-1-4-2,t,35.7100x005 房间隔膨出瘤修补术,
CM_0_1_4_2,CM-0-1-4-2,u,35.7100x007 人工房间隔再造术,
CM_0_1_4_2,CM-0-1-4-2,v,35.7100x008 单心房矫治术,
CM_0_1_4_2,CM-0-1-4-2,w,35.7100x009 房间隔缺损修补术,
CM_0_1_4_2,CM-0-1-4-2,x,35.7100x010胸腔镜下卵圆孔未闭修补术,
CM_0_1_4_2,CM-0-1-4-2,y,35.7101 胸腔镜下房间隔缺损修补术,
CM_0_1_5,CM-0-1-5,y,是,
CM_0_1_5,CM-0-1-5,n,否,
CM_0_2_1_2,CM-0-2-1-2,M,男,
CM_0_2_1_2,CM-0-2-1-2,F,女,
CM_0_3_1,CM-0-3-1,def,请选择,
CM_0_3_1,CM-0-3-1,a,城镇职工基本医疗保险,
CM_0_3_1,CM-0-3-1,b,城镇居民基本医疗保险,
CM_0_3_1,CM-0-3-1,c,新型农村合作医疗,
CM_0_3_1,CM-0-3-1,d,贫困救助,
CM_0_3_1,CM-0-3-1,e,商业医疗保险,
CM_0_3_1,CM-0-3-1,f,公费医疗,
CM_0_3_1,CM-0-3-1,g,全自费,
CM_0_3_1,CM-0-3-1,h,其他社会保险（ 生育保险、工伤保险、农民工保险等）,
CM_0_3_1,CM-0-3-1,i,其他,
CM_0_3_2,CM-0-3-2,def,请选择,
CM_0_3_2,CM-0-3-2,a,门诊,
CM_0_3_2,CM-0-3-2,b,急诊,
CM_0_3_2,CM-0-3-2,c,其他医疗机构转入,
CM_0_3_2,CM-0-3-2,d,院内其他临床科室转入,
CM_0_3_2,CM-0-3-2,e,其他,
CM_0_3_3,CM-0-3-3,def,请选择,
CM_0_3_3,CM-0-3-3,a,救护车,
CM_0_3_3,CM-0-3-3,b,出租车,
CM_0_3_3,CM-0-3-3,c,私家车,
CM_0_3_3,CM-0-3-3,d,其他,
ASD_1_1_1,ASD-1-1-1,y,是,
ASD_1_1_1,ASD-1-1-1,n,否,
ASD_1_1_2_1,ASD-1-1-2-1,def,请选择,
ASD_1_1_2_1,ASD-1-1-2-1,a,＞50%,
ASD_1_1_2_1,ASD-1-1-2-1,b,30-50%,
ASD_1_1_2_1,ASD-1-1-2-1,c,＜30%,
ASD_1_1_3,ASD-1-1-3,def,请选择,
ASD_1_1_3,ASD-1-1-3,a,继发孔型,
ASD_1_1_3,ASD-1-1-3,b,静脉窦型,
ASD_1_1_3,ASD-1-1-3,c,原发孔型,
ASD_1_1_3,ASD-1-1-3,d,单心房,
ASD_1_1_3,ASD-1-1-3,e,冠状静脉窦型,
ASD_1_1_6_3,ASD-1-1-6-3,def,请选择,
ASD_1_1_6_3,ASD-1-1-6-3,a,直径,
ASD_1_1_6_3,ASD-1-1-6-3,b,未查,
ASD_1_1_4,ASD-1-1-4,def,请选择,
ASD_1_1_4,ASD-1-1-4,a,左向右,
ASD_1_1_4,ASD-1-1-4,b,右向左,
ASD_1_1_4,ASD-1-1-4,c,双向分流信号,
ASD_1_1_7_1,ASD-1-1-7-1,def,请选择,
ASD_1_1_7_1,ASD-1-1-7-1,a,比值,
ASD_1_1_7_1,ASD-1-1-7-1,b,未查,
ASD_1_2_1,ASD-1-2-1,y,是,
ASD_1_2_1,ASD-1-2-1,n,否,
ASD_1_2_2_3,ASD-1-2-2-3,def,请选择,
ASD_1_2_2_3,ASD-1-2-2-3,a,比值,
ASD_1_2_2_3,ASD-1-2-2-3,b,未查,
ASD_2_1_1,ASD-2-1-1,def,请选择,
ASD_2_1_1,ASD-2-1-1,a,房间隔缺损诊断明确,
ASD_2_1_1,ASD-2-1-1,b,患儿临床症状明显,
ASD_2_1_1,ASD-2-1-1,c,右心容量负荷增加,
ASD_2_1_1,ASD-2-1-1,d,合并其他需要手术矫治的心脏畸形,
ASD_2_1_1,ASD-2-1-1,e,心导管检查Qp/Qs&gt;1.5,
ASD_2_1_1,ASD-2-1-1,oth,其他,
ASD_2_1_1,ASD-2-1-1,UTD,无法确定或无记录,
ASD_2_1_2,ASD-2-1-2,def,请选择,
ASD_2_1_2,ASD-2-1-2,a,直视下房间隔缺损修补术,
ASD_2_1_2,ASD-2-1-2,b,经皮介入导管房间隔缺损封堵术,
ASD_2_1_2,ASD-2-1-2,c,杂交技术,
ASD_2_1_2,ASD-2-1-2,oth,其他,
ASD_2_1_3,ASD-2-1-3,def,请选择,
ASD_2_1_3,ASD-2-1-3,a,Amplatzer封堵器，是由镍钛记忆合金编织而成的，内部填充的是高分子聚合材料,
ASD_2_1_3,ASD-2-1-3,b,HELEX封堵器，是最新型封堵器，是由可以延伸的聚四氟乙烯补片，缝合在超弹性的镍肽合金丝支架上,
ASD_2_1_3,ASD-2-1-3,c,CardiolSEAL封堵器，是由镍钛金属臂构成，上面覆盖有高分子聚合材料,
ASD_2_1_3,ASD-2-1-3,d,BioSTAR封堵器，是把经过处理的猪小肠覆盖在MP35NSTARFlex支架上制成的，是一种可以吸收的封堵器,
ASD_2_1_3,ASD-2-1-3,oth,其他封堵器材料,
ASD_2_1_3,ASD-2-1-3,UTD,"无法确定,或者无记录",
ASD_3_1_0,ASD-3-1-0,y,是,
ASD_3_1_0,ASD-3-1-0,n,否,
ASD_3_2_1_1,ASD-3-2-1-1,y,是,
ASD_3_2_1_1,ASD-3-2-1-1,n,否,
ASD_3_2_1,ASD-3-2-1,y,是,
ASD_3_2_1,ASD-3-2-1,n,否,
ASD_3_2_1_2,ASD-3-2-1-2,y,是,
ASD_3_2_1_2,ASD-3-2-1-2,n,否,
ASD_3_3_1,ASD-3-3-1,y,是,
ASD_3_3_1,ASD-3-3-1,n,否,
ASD_3_4_1,ASD-3-4-1,y,是,
ASD_3_4_1,ASD-3-4-1,n,否,
ASD_3_4_4,ASD-3-4-4,y,是,
ASD_3_4_4,ASD-3-4-4,n,否,
CM_1_1_1,CM-1-1-1,y,是,
CM_1_1_1,CM-1-1-1,n,否,
CM_1_2_1_2,CM-1-2-1-2,a,青霉素类,
CM_1_2_1_2,CM-1-2-1-2,b,多西环素,
CM_1_2_1_2,CM-1-2-1-2,c,大环内酯类,
CM_1_2_1_2,CM-1-2-1-2,d,第一代或第二代头孢菌素,
CM_1_2_1_2,CM-1-2-1-2,e,喹诺酮类,
CM_1_2_1_2,CM-1-2-1-2,f,β-内酰胺类/β-内酰胺酶抑制剂,
CM_1_2_1_2,CM-1-2-1-2,g,碳青霉烯类及替加环素等特殊使用级抗菌药物,
CM_1_2_1_2,CM-1-2-1-2,oth,其他（需注明抗菌药物名称）,
CM_1_2_2_2,CM-1-2-2-2,a,替加环素,
CM_1_2_2_2,CM-1-2-2-2,b,亚胺培南西司他丁钠,
CM_1_2_2_2,CM-1-2-2-2,c,美罗培南,
CM_1_2_2_2,CM-1-2-2-2,d,厄他培南,
CM_1_2_2_2,CM-1-2-2-2,e,比阿培南,
CM_1_2_2_2,CM-1-2-2-2,f,万古霉素,
CM_1_2_2_2,CM-1-2-2-2,g,去甲万古霉素,
CM_1_2_2_2,CM-1-2-2-2,oth,其他特殊使用级抗菌药物,
CM_1_3_1_2,CM-1-3-1-2,a,临床医师认为有使用规范内的抗菌药物治疗的禁忌症者,
CM_1_3_1_2,CM-1-3-1-2,b,甲氧西林葡萄球菌发生率高的医疗机构，可选用去甲万古霉素预防感染,
CM_1_3_1_2,CM-1-3-1-2,c,临床主任医师下达医嘱，认为有使用《特殊使用级抗菌药物》的指征,
CM_1_3_1_2,CM-1-3-1-2,oth,其他因素,
CM_1_3_1_2,CM-1-3-1-2,UTD,无法确定或无记录,
CM_1_5_1,CM-1-5-1,y,是,
CM_1_5_1,CM-1-5-1,n,否,
CM_1_5_2,CM-1-5-2,y,是,
CM_1_5_2,CM-1-5-2,n,否,
CM_1_5_3,CM-1-5-3,y,是,
CM_1_5_3,CM-1-5-3,n,否,
CM_1_5_4,CM-1-5-4,y,是,
CM_1_5_4,CM-1-5-4,n,否,
CM_1_6_2,CM-1-6-2,def,请选择,
CM_1_6_2,CM-1-6-2,a,术后24小时内结束使用,
CM_1_6_2,CM-1-6-2,b,术后48小时内结束使用,
CM_1_6_2,CM-1-6-2,c,术后72小时内结束使用,
CM_1_6_2,CM-1-6-2,d,术后72小时之后继续使用,
CM_1_6_3_2,CM-1-6-3-2,a,在主要或次要诊断中术前有感染或具备潜在高危感染因素的患者/患儿家长,
CM_1_6_3_2,CM-1-6-3-2,b,术前24小时-48小时内接受抗菌药物治疗的患者/患儿家长，术后仍需继续使用,
CM_1_6_3_2,CM-1-6-3-2,c,在手术两天后，被确诊为感染者并行治疗的患者/患儿家长,
CM_1_6_3_2,CM-1-6-3-2,d,临床医师认为有继续使用抗菌药物治疗适应症的患者/患儿家长，并经上级医师认定,
CM_1_6_3_2,CM-1-6-3-2,UTD,无法确定或无记录,
ASD_5_1_1,ASD-5-1-1,y,是,
ASD_5_1_1,ASD-5-1-1,n,否,
ASD_5_1_2,ASD-5-1-2,def,请选择,
ASD_5_1_2,ASD-5-1-2,a,术后第一小时引流≥400毫升,
ASD_5_1_2,ASD-5-1-2,b,术后连续三小时每小时引流≥150毫升,
ASD_5_1_2,ASD-5-1-2,c,血肿形成,
ASD_5_1_2,ASD-5-1-2,UTD,无法确定或无记录,
ASD_5_1_3,ASD-5-1-3,y,是,
ASD_5_1_3,ASD-5-1-3,n,否,
CM_2_1,CM-2-1,y,是,
CM_2_1,CM-2-1,n,否,
CM_2_2,CM-2-2,def,请选择,
CM_2_2,CM-2-2,a,手术并发症(O04.5，T81.1，T81.2，T81.3，T81.7，T81.8),
CM_2_2,CM-2-2,b,手术患者手术后肺栓塞(I26.9，O04.2，O07.2，O88.2),
CM_2_2,CM-2-2,c,手术患者手术后深静脉血栓(I80.2，I82.8，O22.3，O87.1),
CM_2_2,CM-2-2,d,手术患者手术后败血症(T81.4),
CM_2_2,CM-2-2,e,手术患者手术后出血或血肿(O04.1，O04.6，O04.8，O07.1，O07.6，T81.0),
CM_2_2,CM-2-2,f,手术患者手术伤口裂开(T81.3),
CM_2_2,CM-2-2,g,手术患者猝死（手术后24小时内死亡）(R96.0，R96.1),
CM_2_2,CM-2-2,h,手术患者手术后呼吸道并发症(J95.0至J95.9，J96.0，J96.9),
CM_2_2,CM-2-2,i,手术患者手术后生理/代谢紊乱(E86.x0，E87.0至E87.8，E88.8，E88.9，E89.0至E89.9),
CM_2_2,CM-2-2,j,与手术/操作相关感染(O04.0，O07.0，T81.4),
CM_2_2,CM-2-2,k,手术过程中异物遗留(T81.5),
CM_2_2,CM-2-2,l,麻醉并发症(T88.2，T88.3，T88.4，T88.5),
CM_2_2,CM-2-2,m,输注、输血反应(T80.0至T80.9),
CM_2_2,CM-2-2,n,住院患者/患儿家长发生压疮(L89.0至L89.9),
CM_2_2,CM-2-2,o,循环系统术后并发症(I97.0至I97.9),
CM_2_2,CM-2-2,p,心脏和血管植入物的并发症（不包括脓毒症）(T82.0至T82.9),
CM_2_2,CM-2-2,q,术后并发脑卒中/脑血管事件(I61-I64),
CM_2_3_1,CM-2-3-1,def,请选择,
CM_2_3_1,CM-2-3-1,a,"O04.5医疗性流产,完全性或未特指,并发生殖道和盆腔感染",
CM_2_3_1,CM-2-3-1,b,"T81.1在操作中发生或由于操作造成的休克,不可归类在他处者",
CM_2_3_1,CM-2-3-1,c,"T81.2在操作中意外的穿刺和撕裂,不可归类在他处者",
CM_2_3_1,CM-2-3-1,d,"T81.7操作后的血管并发症,不可归类在他处者",
CM_2_3_1,CM-2-3-1,e,"T81.8操作的其他并发症,不可归类在他处者",
CM_2_3_2,CM-2-3-2,def,请选择,
CM_2_3_2,CM-2-3-2,a,I26.9肺栓塞未提及急性肺源性心脏病,
CM_2_3_2,CM-2-3-2,b,"O04.2医疗性流产,不完全性,并发栓塞",
CM_2_3_2,CM-2-3-2,c,"O07.2医疗性流产失败,并发栓塞",
CM_2_3_2,CM-2-3-2,d,O88.2产科血凝块栓塞,
CM_2_3_3,CM-2-3-3,def,请选择,
CM_2_3_3,CM-2-3-3,a,I80.2下肢其他深部脉管的静脉炎和血栓性静脉炎,
CM_2_3_3,CM-2-3-3,b,I82.8其他特指的静脉栓塞和血栓形成,
CM_2_3_3,CM-2-3-3,c,O22.3妊娠期深静脉血栓形成,
CM_2_3_3,CM-2-3-3,d,O87.1产褥期深静脉血栓形成,
CM_2_3_4,CM-2-3-4,def,请选择,
CM_2_3_4,CM-2-3-4,a,"T81.4操作后的感染,不可归类在他处者",
CM_2_3_5,CM-2-3-5,def,请选择,
CM_2_3_5,CM-2-3-5,a,"O04.1医疗性流产,不完全性,并发延迟或过度出血",
CM_2_3_5,CM-2-3-5,b,"O04.6医疗性流产,完全性或未特指,并发延迟或过度出血",
CM_2_3_5,CM-2-3-5,c,"O04.8医疗性流产,完全性或未特指,伴有其他和未特指的并发症",
CM_2_3_5,CM-2-3-5,d,"O07.1医疗性流产失败,并发延迟或过度出血",
CM_2_3_5,CM-2-3-5,e,"O07.6其他和未特指的企图流产失败,并发延迟或过度出血",
CM_2_3_5,CM-2-3-5,f,"T81.0并发于操作的出血和血肿,不可归类在他处者",
CM_2_3_6,CM-2-3-6,def,请选择,
CM_2_3_6,CM-2-3-6,a,"T81.3手术伤口破裂,不可归类在他处者",
CM_2_3_7,CM-2-3-7,def,请选择,
CM_2_3_7,CM-2-3-7,a,R96.0瞬间死亡,
CM_2_3_7,CM-2-3-7,b,"R96.1死亡发生于症状起始后24小时以内,另无解释",
CM_2_3_8,CM-2-3-8,def,请选择,
CM_2_3_8,CM-2-3-8,a,J95.0气管造口术功能不全,
CM_2_3_8,CM-2-3-8,b,J95.1胸腔手术后的急性肺功能不全,
CM_2_3_8,CM-2-3-8,c,J95.2非胸腔手术后的急性肺功能不全,
CM_2_3_8,CM-2-3-8,d,J95.3手术后慢性肺功能不全,
CM_2_3_8,CM-2-3-8,e,J95.4门德尔松综合征,
CM_2_3_8,CM-2-3-8,f,J95.5操作后的声门下狭窄,
CM_2_3_8,CM-2-3-8,g,J95.8其他操作后的呼吸性疾患,
CM_2_3_8,CM-2-3-8,h,J95.9未特指的操作后的呼吸性疾患,
CM_2_3_8,CM-2-3-8,i,J96.0急性呼吸衰竭,
CM_2_3_8,CM-2-3-8,j,J96.9未特指的呼吸衰竭,
CM_2_3_9,CM-2-3-9,def,请选择,
CM_2_3_9,CM-2-3-9,a,E86.x0血容量缺失,
CM_2_3_9,CM-2-3-9,b,E87.0高渗透性和高钠血症,
CM_2_3_9,CM-2-3-9,c,E87.1低渗透性和低钠血症,
CM_2_3_9,CM-2-3-9,d,E87.2酸中毒,
CM_2_3_9,CM-2-3-9,e,E87.3碱中毒,
CM_2_3_9,CM-2-3-9,f,E87.4混合性酸碱平衡失调,
CM_2_3_9,CM-2-3-9,g,E87.5高钾血症,
CM_2_3_9,CM-2-3-9,h,E87.6低钾血症,
CM_2_3_9,CM-2-3-9,i,E87.7体液过多,
CM_2_3_9,CM-2-3-9,j,"E87.8电解质和液体平衡的其他紊乱,不可归类在他处者",
CM_2_3_9,CM-2-3-9,k,E88.8其他特指的代谢紊乱,
CM_2_3_9,CM-2-3-9,l,E88.9未特指的代谢紊乱,
CM_2_3_9,CM-2-3-9,m,E89.0操作后甲状腺功能减退症,
CM_2_3_9,CM-2-3-9,n,E89.1操作后血内胰岛素不足,
CM_2_3_9,CM-2-3-9,o,E89.2操作后甲状旁腺功能减退症,
CM_2_3_9,CM-2-3-9,p,E89.3操作后垂体功能减退症,
CM_2_3_9,CM-2-3-9,q,E89.4操作后卵巢功能衰竭,
CM_2_3_9,CM-2-3-9,r,E89.5操作后睾丸功能减退,
CM_2_3_9,CM-2-3-9,s,E89.6操作后肾上腺皮质(髓质)功能减退,
CM_2_3_9,CM-2-3-9,t,E89.8其他操作后内分泌和代谢紊乱,
CM_2_3_9,CM-2-3-9,u,E89.9未特指的操作后内分泌和代谢紊乱,
CM_2_3_10,CM-2-3-10,def,请选择,
CM_2_3_10,CM-2-3-10,a,"O04.0医疗性流产,不完全性,并发生殖道和盆腔感染",
CM_2_3_10,CM-2-3-10,b,"O07.0医疗性流产失败,并发生殖道和盆腔",
CM_2_3_10,CM-2-3-10,c,"T81.4操作后的感染,不可归类在他处者",
CM_2_3_11,CM-2-3-11,def,请选择,
CM_2_3_11,CM-2-3-11,a,T81.5操作后意外遗留于体腔或手术伤口中的异物,
CM_2_3_11,CM-2-3-11,b,T81.6在操作中对意外遗留异物的急性反应,
CM_2_3_12,CM-2-3-12,def,请选择,
CM_2_3_12,CM-2-3-12,a,T88.2麻醉引起的休克,
CM_2_3_12,CM-2-3-12,b,T88.3麻醉引起的恶性高热,
CM_2_3_12,CM-2-3-12,c,T88.4插管失败或困难,
CM_2_3_12,CM-2-3-12,d,T88.5麻醉的其他并发症,
CM_2_3_12,CM-2-3-12,e,T80.0输注、输血和治疗性注射后的空气栓塞,
CM_2_3_13,CM-2-3-13,def,请选择,
CM_2_3_13,CM-2-3-13,a,T80.1输注、输血和治疗性注射后的血管并发症,
CM_2_3_13,CM-2-3-13,b,T80.2输注、输血和治疗性注射后的感染,
CM_2_3_13,CM-2-3-13,c,T80.3ABO血型不配合性反应,
CM_2_3_13,CM-2-3-13,d,T80.4Rh不配合性反应,
CM_2_3_13,CM-2-3-13,e,T80.5血清引起的过敏性休克,
CM_2_3_13,CM-2-3-13,f,T80.6其他血清反应,
CM_2_3_13,CM-2-3-13,g,T80.8输注、输血和治疗性注射后的其他并发症,
CM_2_3_13,CM-2-3-13,h,T80.9输注、输血和治疗性注射后未特指的并发症,
CM_2_3_14,CM-2-3-14,def,请选择,
CM_2_3_14,CM-2-3-14,a,L89.0受压区Ⅰ期压疮,
CM_2_3_14,CM-2-3-14,b,L89.1受压区Ⅱ期压疮,
CM_2_3_14,CM-2-3-14,c,L89.2受压区Ⅲ期压疮,
CM_2_3_14,CM-2-3-14,d,L89.3受压区Ⅳ期压疮,
CM_2_3_14,CM-2-3-14,e,L89.9未特指的受压区压疮,
CM_2_3_15,CM-2-3-15,def,请选择,
CM_2_3_15,CM-2-3-15,a,I97.0心脏切开术后综合征,
CM_2_3_15,CM-2-3-15,b,I97.1心脏外科手术后的其他功能性障碍,
CM_2_3_15,CM-2-3-15,c,"I97.8循环系统的其他操作后疾患,不可归类在他处者",
CM_2_3_15,CM-2-3-15,d,I97.9循环系统未特指的操作后疾患,
CM_2_3_16,CM-2-3-16,def,请选择,
CM_2_3_16,CM-2-3-16,a,T82.0心脏瓣膜假体的机械性并发症,
CM_2_3_16,CM-2-3-16,b,T82.1心脏电子装置的机械性并发症,
CM_2_3_16,CM-2-3-16,c,T82.2冠状动脉旁路(搭桥术)和瓣膜移植物的机械性并发症,
CM_2_3_16,CM-2-3-16,d,T82.3其他血管移植物的机械性并发症,
CM_2_3_16,CM-2-3-16,e,T82.4血管透析导管的机械性并发症,
CM_2_3_16,CM-2-3-16,f,T82.5其他心脏和血管装置及植入物的机械性并发症,
CM_2_3_16,CM-2-3-16,g,T82.6心脏瓣膜假体引起的感染和炎症性反应,
CM_2_3_16,CM-2-3-16,h,T82.7其他心脏和血管装置、植入物和移植物引起的感染和炎症性反应,
CM_2_3_16,CM-2-3-16,i,T82.8心脏和血管假体装置、植入物和移植物的其他并发症,
CM_2_3_16,CM-2-3-16,j,T82.9心脏和血管假体装置、植入物和移植物的未特指并发症,
CM_2_3_17,CM-2-3-17,def,请选择,
CM_2_3_17,CM-2-3-17,a,I61 脑内出血,
CM_2_3_17,CM-2-3-17,b,I62 其他非创伤性颅内出血,
CM_2_3_17,CM-2-3-17,c,I63 脑梗死,
CM_2_3_17,CM-2-3-17,d,"I64 脑卒中,未特指为出血或梗死",
CM_2_3,CM-2-3,1,I97.0心脏切开术后综合征,
CM_2_3,CM-2-3,2,I97.1心脏外科手术后的其他功能性障碍,
CM_2_3,CM-2-3,3,"I97.8循环系统的其他操作后疾患,不可归类在他处者",
CM_2_3,CM-2-3,4,I97.800x008房间隔缺损修补术后残余分流,
CM_2_3,CM-2-3,5,I97.9循环系统未特指的操作后疾患,
CM_2_3,CM-2-3,6,T82.0心脏瓣膜假体的机械性并发症,
CM_2_3,CM-2-3,7,T82.1心脏电子装置的机械性并发症,
CM_2_3,CM-2-3,8,T82.2冠状动脉旁路(搭桥术)和瓣膜移植物的机械性并发症,
CM_2_3,CM-2-3,9,T82.3其他血管移植物的机械性并发症,
CM_2_3,CM-2-3,10,T82.5其他心脏和血管装置及植入物的机械性并发症,
CM_2_3,CM-2-3,11,T82.504房间隔缺损手术后残余漏,
CM_2_3,CM-2-3,12,T82.6心脏瓣膜假体引起的感染和炎症性反应,
CM_2_3,CM-2-3,13,T82.7其他心脏和血管装置、植入物和移植物引起的感染和炎症性反应,
CM_2_3,CM-2-3,14,T82.8心脏和血管假体装置、植入物和移植物的其他并发症,
CM_2_3,CM-2-3,15,T82.800x201经皮房缺-室缺矫治术后冠状动脉分支闭塞,
CM_2_3,CM-2-3,16,T82.800x202经皮房缺-室缺矫治术后腹膜后血肿,
CM_2_3,CM-2-3,17,T82.800x203经皮房缺-室缺矫治术后穿刺血管血肿,
CM_2_3,CM-2-3,18,T82.800x204经皮房缺-室缺矫治术后穿刺假性动脉瘤,
CM_2_3,CM-2-3,19,T82.800x205经皮房缺-室缺矫治术后动静脉瘘,
CM_2_3,CM-2-3,20,T82.800x206经皮房缺-室缺矫治术后冠状动脉撕裂,
CM_2_3,CM-2-3,21,T82.800x207经皮房缺-室缺矫治术后冠状动脉穿孔,
CM_2_3,CM-2-3,22,T82.800x208经皮房缺-室缺矫治术后冠状动脉急性闭塞,
CM_2_3,CM-2-3,23,T82.9心脏和血管假体装置、植入物和移植物的未特指并发症,
CM_2_3,CM-2-3,24,N17.901急性肾功能衰竭,
CM_2_3,CM-2-3,25,N17.902急性肾功能不全尿毒症期,
CM_2_3,CM-2-3,26,N17.903急性肾功能不全,
CM_2_3,CM-2-3,27,N17.904急性肾功能不全氮质血症期,
ICD_9_CM_3: 54.93腹膜透析置管术,ICD-9-CM-3: 54.93腹膜透析置管术,UTD,无法确定或无记录,
CM_2_4,CM-2-4,def,请选择,
CM_2_4,CM-2-4,a,按时出院,
CM_2_4,CM-2-4,b,延迟出院,
CM_2_4,CM-2-4,c,转科继续治疗,
CM_2_4,CM-2-4,d,死亡,
ASD_7_1_0,ASD-7-1-0,y,是,
ASD_7_1_0,ASD-7-1-0,n,否,
ASD_7_1_1,ASD-7-1-1,a,合理饮食、控制高血脂和高血糖，饮酒者戒酒、控制并测量体重，宣教指导有记录,
ASD_7_1_1,ASD-7-1-1,b,训练呼吸功能，戒烟、预防呼吸道感染，宣教指导有记录,
ASD_7_1_1,ASD-7-1-1,c,按时服药，术前5-7天停口服P2Y12 受体抑制剂药物，调整药物剂量，宣教指导有记录,
ASD_7_1_1,ASD-7-1-1,d,完善术前检查，做术前准备（皮肤、牙齿等无感染），宣教指导有记录,
ASD_7_2_1,ASD-7-2-1,y,是,
ASD_7_2_1,ASD-7-2-1,n,否,
ASD_7_2_2,ASD-7-2-2,a,心功能不全,
ASD_7_2_2,ASD-7-2-2,b,呼吸系统疾病,
ASD_7_2_2,ASD-7-2-2,c,肺动脉高压,
ASD_7_2_2,ASD-7-2-2,d,其他,
ASD_7_3_1,ASD-7-3-1,a,交与患者“出院小结”的副本，并在出院时由医护人员告知患者出院时风险因素(住院病历既往史)评估情况,
ASD_7_3_1,ASD-7-3-1,b,将出院医嘱及告知内容按规范的要求，通过短信或其他安全的方式发送至患者留置的信息平台,
