表代号,表名,选择字母,内容,
CM_0_3_3,CM-0-3-3,def,请选择,
CM_0_3_3,CM-0-3-3,a,救护车,
CM_0_3_3,CM-0-3-3,b,出租车,
CM_0_3_3,CM-0-3-3,c,私家车,
CM_0_3_3,CM-0-3-3,d,其他,
MVR_1_1_1,MVR-1-1-1,y,是,
MVR_1_1_1,MVR-1-1-1,n,否,
MVR_1_1_3,MVR-1-1-3,def,请选择,
MVR_1_1_3,MVR-1-1-3,a,＞50%,
MVR_1_1_3,MVR-1-1-3,b,30-50%,
MVR_1_1_3,MVR-1-1-3,c,＜30%,
MVR_1_1_6,MVR-1-1-6,def,请选择,
MVR_1_1_6,MVR-1-1-6,a,≤60mL,
MVR_1_1_6,MVR-1-1-6,b,＞60mL,
MVR_1_1_9,MVR-1-1-9,y,是,
MVR_1_1_9,MVR-1-1-9,n,否,
MVR_1_2_1,MVR-1-2-1,y,是,
MVR_1_2_1,MVR-1-2-1,n,否,
MVR_1_2_2,MVR-1-2-2,y,是,
MVR_1_2_2,MVR-1-2-2,n,否,
MVR_1_2_3,MVR-1-2-3,def,请选择,
MVR_1_2_3,MVR-1-2-3,a,1支,
MVR_1_2_3,MVR-1-2-3,b,2支,
MVR_1_2_3,MVR-1-2-3,c,3支,
MVR_1_2_3,MVR-1-2-3,d,多支,
MVR_1_2_3,MVR-1-2-3,e,0支,
MVR_1_2_4,MVR-1-2-4,f,无病变,
MVR_1_2_4,MVR-1-2-4,a,左主干LM病变（病变狭窄超过50%）,
MVR_1_2_4,MVR-1-2-4,b,前降支LAD系统病变（含左前降支、对角支、中间支病变狭窄超过50%）,
MVR_1_2_4,MVR-1-2-4,c,回旋支LCX系统病变（含回旋支、钝缘支病变狭窄超过50%）,
MVR_1_2_4,MVR-1-2-4,d,右冠脉RCA系统病变（含右冠脉、后降支、左室后支病变狭窄超过50%）,
MVR_1_2_4,MVR-1-2-4,e,血管桥病变,
MVR_1_3_1,MVR-1-3-1,y,是,
MVR_1_3_1,MVR-1-3-1,n,否,
MVR_1_3_3,MVR-1-3-3,def,请选择,
MVR_1_3_3,MVR-1-3-3,a,0~2分，病人轻度危险，预期死亡率0.8%,
MVR_1_3_3,MVR-1-3-3,b,3~5分，病人中度危险，预期死亡率3%,
MVR_1_3_3,MVR-1-3-3,c,≥ 6分，病人重度危险，预期死亡率11.2%,
MVR_1_4_1,MVR-1-4-1,y,是,
MVR_1_4_1,MVR-1-4-1,n,否,
MVR_1_4_2,MVR-1-4-2,def,请选择,
MVR_1_4_2,MVR-1-4-2,a,得分0-3，患者轻度危险,
MVR_1_4_2,MVR-1-4-2,b,得分3-6，患者中度危险,
MVR_1_4_2,MVR-1-4-2,c,得分≥6，患者重度危险,
MVR_2_1_1,MVR-2-1-1,def,请选择,
MVR_2_1_1,MVR-2-1-1,a,二尖瓣重度狭窄，瓣口面积&lt;1.5 cm²，且存在严重症状,
MVR_2_1_1,MVR-2-1-1,b,二尖瓣重度狭窄，同时因其他疾病需要行心脏手术,
MVR_2_1_1,MVR-2-1-1,c,原发性二尖瓣重度关闭不全，左室射血分数&gt;30%，存在症状,
MVR_2_1_1,MVR-2-1-1,d,原发性二尖瓣重度关闭不全，且存在左室功能障碍（左室射血分数&gt;30%且&lt;60%，或左室舒张末期内径≥40 mm）,
MVR_2_1_1,MVR-2-1-1,oth,其他,
MVR_2_1_1,MVR-2-1-1,UTD,无法确定或无记录,
MVR_2_2_1,MVR-2-2-1,y,是,
MVR_2_2_1,MVR-2-2-1,n,否,
MVR_2_2_2,MVR-2-2-2,y,是,
MVR_2_2_2,MVR-2-2-2,n,否,
MVR_2_3_1,MVR-2-3-1,y,是,
MVR_2_3_1,MVR-2-3-1,n,否,
MVR_2_3_2,MVR-2-3-2,def,请选择,
MVR_2_3_2,MVR-2-3-2,a,合并房颤外科消融术,
MVR_2_3_2,MVR-2-3-2,b,合并冠状动脉旁路移植术,
MVR_2_3_2,MVR-2-3-2,c,合并其他瓣膜手术,
MVR_2_3_2,MVR-2-3-2,d,合并其他心外科手术,
MVR_2_4_1,MVR-2-4-1,def,请选择,
MVR_2_4_1,MVR-2-4-1,a,正中开胸,
MVR_2_4_1,MVR-2-4-1,b,小切口,
MVR_2_4_1,MVR-2-4-1,c,胸腔镜,
MVR_2_4_1,MVR-2-4-1,d,机器人,
MVR_2_4_1,MVR-2-4-1,oth,其他,
MVR_3_1_1,MVR-3-1-1,def,请选择,
MVR_3_1_1,MVR-3-1-1,a,风湿性二尖瓣膜病,
MVR_3_1_1,MVR-3-1-1,b,退行性二尖瓣膜病,
MVR_3_1_1,MVR-3-1-1,c,其他二尖瓣膜病,
MVR_3_1_2,MVR-3-1-2,def,请选择,
MVR_3_1_2,MVR-3-1-2,a,二尖瓣修复,
MVR_3_1_2,MVR-3-1-2,b,二尖瓣置换,
MVR_3_1_3,MVR-3-1-3,def,请选择,
MVR_3_1_3,MVR-3-1-3,a,生物瓣膜,
MVR_3_1_3,MVR-3-1-3,b,机械瓣膜,
MVR_3_1_3,MVR-3-1-3,c,其他置换术伴有组织移植物,
MVR_3_2_1,MVR-3-2-1,y,是,
MVR_3_2_1,MVR-3-2-1,n,否,
MVR_3_3_1,MVR-3-3-1,y,是,
MVR_3_3_1,MVR-3-3-1,n,否,
MVR_3_3_2,MVR-3-3-2,def,请选择,
MVR_3_3_2,MVR-3-3-2,a,0级，无返流,
MVR_3_3_2,MVR-3-3-2,b,1级，轻度返流,
MVR_3_3_2,MVR-3-3-2,c,2级，中度返流,
MVR_3_3_2,MVR-3-3-2,d,3级，重度返流,
MVR_3_4_1,MVR-3-4-1,y,是,
MVR_3_4_1,MVR-3-4-1,n,否,
MVR_3_5_0,MVR-3-5-0,y,是,
MVR_3_5_0,MVR-3-5-0,n,否,
MVR_3_5_1,MVR-3-5-1,y,是,
MVR_3_5_1,MVR-3-5-1,n,否,
CM_1_1_1,CM-1-1-1,y,是,
CM_1_1_1,CM-1-1-1,n,否,
CM_1_2_1_2,CM-1-2-1-2,a,青霉素类,
CM_1_2_1_2,CM-1-2-1-2,b,多西环素,
CM_1_2_1_2,CM-1-2-1-2,c,大环内酯类,
CM_1_2_1_2,CM-1-2-1-2,d,第一代或第二代头孢菌素,
CM_1_2_1_2,CM-1-2-1-2,e,喹诺酮类,
CM_1_2_1_2,CM-1-2-1-2,f,β-内酰胺类/β-内酰胺酶抑制剂,
CM_1_2_1_2,CM-1-2-1-2,g,碳青霉烯类及替加环素等特殊使用级抗菌药物,
CM_1_2_1_2,CM-1-2-1-2,oth,其他,
CM_1_2_2_2,CM-1-2-2-2,a,替加环素,
CM_1_2_2_2,CM-1-2-2-2,b,亚胺培南西司他丁钠,
CM_1_2_2_2,CM-1-2-2-2,c,美罗培南,
CM_1_2_2_2,CM-1-2-2-2,d,厄他培南,
CM_1_2_2_2,CM-1-2-2-2,e,比阿培南,
CM_1_2_2_2,CM-1-2-2-2,f,万古霉素,
CM_1_2_2_2,CM-1-2-2-2,g,去甲万古霉素,
CM_1_2_2_2,CM-1-2-2-2,oth,其他特殊使用级抗菌药物,
CM_1_3_1_2,CM-1-3-1-2,a,临床医师认为有使用规范内的抗菌药物治疗的禁忌症者,
CM_1_3_1_2,CM-1-3-1-2,b,甲氧西林葡萄球菌发生率高的医疗机构，可选用去甲万古霉素预防感染,
CM_1_3_1_2,CM-1-3-1-2,c,临床主任医师下达医嘱，认为有使用《特殊使用级抗菌药物》的指征,
CM_1_3_1_2,CM-1-3-1-2,oth,其他因素,
CM_1_3_1_2,CM-1-3-1-2,UTD,无法确定或无记录,
CM_1_5_1,CM-1-5-1,y,是,
CM_1_5_1,CM-1-5-1,n,否,
CM_1_5_2,CM-1-5-2,y,是,
CM_1_5_2,CM-1-5-2,n,否,
CM_1_5_3,CM-1-5-3,y,是,
CM_1_5_3,CM-1-5-3,n,否,
CM_1_5_4,CM-1-5-4,y,是,
CM_1_5_4,CM-1-5-4,n,否,
CM_1_6_2,CM-1-6-2,def,请选择,
CM_1_6_2,CM-1-6-2,a,术后24小时内结束使用,
CM_1_6_2,CM-1-6-2,b,术后48小时内结束使用,
CM_1_6_2,CM-1-6-2,c,术后72小时内结束使用,
CM_1_6_2,CM-1-6-2,d,术后72小时之后继续使用,
CM_1_6_3_2,CM-1-6-3-2,a,在主要或次要诊断中术前有感染或具备潜在高危感染因素的患者,
CM_1_6_3_2,CM-1-6-3-2,b,术前24小时-48小时内接受抗菌药物治疗的患者，术后仍需继续使用,
CM_1_6_3_2,CM-1-6-3-2,c,在手术两天后，被确诊为感染者并行治疗的患者,
CM_1_6_3_2,CM-1-6-3-2,d,临床医师认为有继续使用抗菌药物治疗的适应症的患者，并经上级医师认定,
CM_1_6_3_2,CM-1-6-3-2,UTD,无法确定或无记录,
MVR_5_1_1,MVR-5-1-1,y,是,
MVR_5_1_1,MVR-5-1-1,n,否,
MVR_5_1_2,MVR-5-1-2,def,请选择,
MVR_5_1_2,MVR-5-1-2,a,术后第一小时引流≥400毫升,
MVR_5_1_2,MVR-5-1-2,b,术后连续三小时每小时引流≥150毫升,
MVR_5_1_2,MVR-5-1-2,c,血肿形成,
MVR_5_1_2,MVR-5-1-2,UTD,无法确定或无记录,
MVR_5_2_1,MVR-5-2-1,y,是,
MVR_5_2_1,MVR-5-2-1,n,否,
MVR_5_2_2,MVR-5-2-2,a,出血或心包填塞再手术,
MVR_5_2_2,MVR-5-2-2,b,旁路血管栓塞再手术,
MVR_5_2_2,MVR-5-2-2,c,因胸骨裂开或钢丝切割再手术,
MVR_5_2_2,MVR-5-2-2,d,因瓣膜功能不全再手术,
MVR_5_2_2,MVR-5-2-2,e,因其他心脏问题再手术,
MVR_5_2_2,MVR-5-2-2,f,因其他非心脏问题再手术,
MVR_5_2_2,MVR-5-2-2,UTD,无法确定或无记录,
CM_2_1,CM-2-1,y,是,
CM_2_1,CM-2-1,n,否,
CM_2_2,CM-2-2,def,请选择,
CM_2_2,CM-2-2,a,手术并发症(O04.5，T81.1，T81.2，T81.3，T81.7，T81.8),
CM_2_2,CM-2-2,b,手术患者手术后肺栓塞(I26.9，O04.2，O07.2，O88.2),
CM_2_2,CM-2-2,c,手术患者手术后深静脉血栓(I80.2，I82.8，O22.3，O87.1),
CM_2_2,CM-2-2,d,手术患者手术后败血症(T81.4),
CM_2_2,CM-2-2,e,手术患者手术后出血或血肿(O04.1，O04.6，O04.8，O07.1，O07.6，T81.0),
CM_2_2,CM-2-2,f,手术患者手术伤口裂开(T81.3),
CM_2_2,CM-2-2,g,手术患者猝死（手术后24小时内死亡）(R96.0，R96.1),
CM_2_2,CM-2-2,h,手术患者手术后呼吸道并发症(J95.0至J95.9，J96.0，J96.9),
CM_2_2,CM-2-2,i,手术患者手术后生理/代谢紊乱(E86.x0，E87.0至E87.8，E88.8，E88.9，E89.0至E89.9),
CM_2_2,CM-2-2,j,与手术/操作相关感染(O04.0，O07.0，T81.4),
CM_2_2,CM-2-2,k,手术过程中异物遗留(T81.5),
CM_2_2,CM-2-2,l,麻醉并发症(T88.2，T88.3，T88.4，T88.5),
CM_2_2,CM-2-2,m,输注、输血反应(T80.0至T80.9),
CM_2_2,CM-2-2,n,住院患者发生压疮(L89.0至L89.9),
CM_2_2,CM-2-2,o,术后并发脑卒中/脑血管事件(I61-I64),
CM_2_3_1,CM-2-3-1,def,请选择,
CM_2_3_1,CM-2-3-1,a,"O04.5医疗性流产,完全性或未特指,并发生殖道和盆腔感染",
CM_2_3_1,CM-2-3-1,b,"T81.1在操作中发生或由于操作造成的休克,不可归类在他处者",
CM_2_3_1,CM-2-3-1,c,"T81.2在操作中意外的穿刺和撕裂,不可归类在他处者",
CM_2_3_1,CM-2-3-1,d,"T81.7操作后的血管并发症,不可归类在他处者",
CM_2_3_1,CM-2-3-1,e,"T81.8操作的其他并发症,不可归类在他处者",
CM_2_3_2,CM-2-3-2,def,请选择,
CM_2_3_2,CM-2-3-2,a,I26.9肺栓塞未提及急性肺源性心脏病,
CM_2_3_2,CM-2-3-2,b,"O04.2医疗性流产,不完全性,并发栓塞",
CM_2_3_2,CM-2-3-2,c,"O07.2医疗性流产失败,并发栓塞",
CM_2_3_2,CM-2-3-2,d,O88.2产科血凝块栓塞,
CM_2_3_3,CM-2-3-3,def,请选择,
CM_2_3_3,CM-2-3-3,a,I80.2下肢其他深部脉管的静脉炎和血栓性静脉炎,
CM_2_3_3,CM-2-3-3,b,I82.8其他特指的静脉栓塞和血栓形成,
CM_2_3_3,CM-2-3-3,c,O22.3妊娠期深静脉血栓形成,
CM_2_3_3,CM-2-3-3,d,O87.1产褥期深静脉血栓形成,
CM_2_3_4,CM-2-3-4,def,请选择,
CM_2_3_4,CM-2-3-4,a,"T81.4操作后的感染,不可归类在他处者",
CM_2_3_5,CM-2-3-5,def,请选择,
CM_2_3_5,CM-2-3-5,a,"O04.1医疗性流产,不完全性,并发延迟或过度出血",
CM_2_3_5,CM-2-3-5,b,"O04.6医疗性流产,完全性或未特指,并发延迟或过度出血",
CM_2_3_5,CM-2-3-5,c,"O04.8医疗性流产,完全性或未特指,伴有其他和未特指的并发症",
CM_2_3_5,CM-2-3-5,d,"O07.1医疗性流产失败,并发延迟或过度出血",
CM_2_3_5,CM-2-3-5,e,"O07.6其他和未特指的企图流产失败,并发延迟或过度出血",
CM_2_3_5,CM-2-3-5,f,"T81.0并发于操作的出血和血肿,不可归类在他处者",
CM_2_3_6,CM-2-3-6,def,请选择,
CM_2_3_6,CM-2-3-6,a,"T81.3手术伤口破裂,不可归类在他处者",
CM_2_3_7,CM-2-3-7,def,请选择,
CM_2_3_7,CM-2-3-7,a,R96.0瞬间死亡,
CM_2_3_7,CM-2-3-7,b,"R96.1死亡发生于症状起始后24小时以内,另无解释",
CM_2_3_8,CM-2-3-8,def,请选择,
CM_2_3_8,CM-2-3-8,a,J95.0气管造口术功能不全,
CM_2_3_8,CM-2-3-8,b,J95.1胸腔手术后的急性肺功能不全,
CM_2_3_8,CM-2-3-8,c,J95.2非胸腔手术后的急性肺功能不全,
CM_2_3_8,CM-2-3-8,d,J95.3手术后慢性肺功能不全,
CM_2_3_8,CM-2-3-8,e,J95.4门德尔松综合征,
CM_2_3_8,CM-2-3-8,f,J95.5操作后的声门下狭窄,
CM_2_3_8,CM-2-3-8,g,J95.8其他操作后的呼吸性疾患,
CM_2_3_8,CM-2-3-8,h,J95.9未特指的操作后的呼吸性疾患,
CM_2_3_8,CM-2-3-8,i,J96.0急性呼吸衰竭,
CM_2_3_8,CM-2-3-8,j,J96.9未特指的呼吸衰竭,
CM_2_3_9,CM-2-3-9,def,请选择,
CM_2_3_9,CM-2-3-9,a,E86.x0血容量缺失,
CM_2_3_9,CM-2-3-9,b,E87.0高渗透性和高钠血症,
CM_2_3_9,CM-2-3-9,c,E87.1低渗透性和低钠血症,
CM_2_3_9,CM-2-3-9,d,E87.2酸中毒,
CM_2_3_9,CM-2-3-9,e,E87.3碱中毒,
CM_2_3_9,CM-2-3-9,f,E87.4混合性酸碱平衡失调,
CM_2_3_9,CM-2-3-9,g,E87.5高钾血症,
CM_2_3_9,CM-2-3-9,h,E87.6低钾血症,
CM_2_3_9,CM-2-3-9,i,E87.7体液过多,
CM_2_3_9,CM-2-3-9,j,"E87.8电解质和液体平衡的其他紊乱,不可归类在他处者",
CM_2_3_9,CM-2-3-9,k,E88.8其他特指的代谢紊乱,
CM_2_3_9,CM-2-3-9,l,E88.9未特指的代谢紊乱,
CM_2_3_9,CM-2-3-9,m,E89.0操作后甲状腺功能减退症,
CM_2_3_9,CM-2-3-9,n,E89.1操作后血内胰岛素不足,
CM_2_3_9,CM-2-3-9,o,E89.2操作后甲状旁腺功能减退症,
CM_2_3_9,CM-2-3-9,p,E89.3操作后垂体功能减退症,
CM_2_3_9,CM-2-3-9,q,E89.4操作后卵巢功能衰竭,
CM_2_3_9,CM-2-3-9,r,E89.5操作后睾丸功能减退,
CM_2_3_9,CM-2-3-9,s,E89.6操作后肾上腺皮质(髓质)功能减退,
CM_2_3_9,CM-2-3-9,t,E89.8其他操作后内分泌和代谢紊乱,
CM_2_3_9,CM-2-3-9,u,E89.9未特指的操作后内分泌和代谢紊乱,
CM_2_3_10,CM-2-3-10,def,请选择,
CM_2_3_10,CM-2-3-10,a,"O04.0医疗性流产,不完全性,并发生殖道和盆腔感染",
CM_2_3_10,CM-2-3-10,b,"O07.0医疗性流产失败,并发生殖道和盆腔",
CM_2_3_10,CM-2-3-10,c,"T81.4操作后的感染,不可归类在他处者",
CM_2_3_11,CM-2-3-11,def,请选择,
CM_2_3_11,CM-2-3-11,a,T81.5操作后意外遗留于体腔或手术伤口中的异物,
CM_2_3_11,CM-2-3-11,b,T81.6在操作中对意外遗留异物的急性反应,
CM_2_3_12,CM-2-3-12,def,请选择,
CM_2_3_12,CM-2-3-12,a,T88.2麻醉引起的休克,
CM_2_3_12,CM-2-3-12,b,T88.3麻醉引起的恶性高热,
CM_2_3_12,CM-2-3-12,c,T88.4插管失败或困难,
CM_2_3_12,CM-2-3-12,d,T88.5麻醉的其他并发症,
CM_2_3_12,CM-2-3-12,e,T80.0输注、输血和治疗性注射后的空气栓塞,
CM_2_3_13,CM-2-3-13,def,请选择,
CM_2_3_13,CM-2-3-13,a,T80.1输注、输血和治疗性注射后的血管并发症,
CM_2_3_13,CM-2-3-13,b,T80.2输注、输血和治疗性注射后的感染,
CM_2_3_13,CM-2-3-13,c,T80.3ABO血型不配合性反应,
CM_2_3_13,CM-2-3-13,d,T80.4Rh不配合性反应,
CM_2_3_13,CM-2-3-13,e,T80.5血清引起的过敏性休克,
CM_2_3_13,CM-2-3-13,f,T80.6其他血清反应,
CM_2_3_13,CM-2-3-13,g,T80.8输注、输血和治疗性注射后的其他并发症,
CM_2_3_13,CM-2-3-13,h,T80.9输注、输血和治疗性注射后未特指的并发症,
CM_2_3_14,CM-2-3-14,def,请选择,
CM_2_3_14,CM-2-3-14,a,L89.0受压区Ⅰ期压疮,
CM_2_3_14,CM-2-3-14,b,L89.1受压区Ⅱ期压疮,
CM_2_3_14,CM-2-3-14,c,L89.2受压区Ⅲ期压疮,
CM_2_3_14,CM-2-3-14,d,L89.3受压区Ⅳ期压疮,
CM_2_3_14,CM-2-3-14,e,L89.9未特指的受压区压疮,
CM_2_3_15,CM-2-3-15,def,请选择,
CM_2_3_15,CM-2-3-15,a,I61 脑内出血,
CM_2_3_15,CM-2-3-15,b,I62 其他非创伤性颅内出血,
CM_2_3_15,CM-2-3-15,c,I63 脑梗死,
CM_2_3_15,CM-2-3-15,d,"I64 脑卒中,未特指为出血或梗死",
CM_6_1_3,CM-6-1-3,a,I97.0 心脏切开术后综合征,
CM_6_1_3,CM-6-1-3,b,I97.1 心脏外科手术后的其他功能性障碍,
CM_6_1_3,CM-6-1-3,c,"I97.8 循环系统的其他操作后疾患,不可归类在他处者",
CM_6_1_3,CM-6-1-3,d,I97.9 循环系统未特指的操作后疾患,
CM_6_1_3,CM-6-1-3,e,T82.0 心脏瓣膜假体的机械性并发症,
CM_6_1_3,CM-6-1-3,f,T82.1 心脏电子装置的机械性并发症,
CM_6_1_3,CM-6-1-3,g,T82.2 冠状动脉旁路(搭桥术)和瓣膜移植物的机械性并发症,
CM_6_1_3,CM-6-1-3,h,T82.3 其他血管移植物的机械性并发症,
CM_6_1_3,CM-6-1-3,i,T82.5 其他心脏和血管装置及植入物的机械性并发症,
CM_6_1_3,CM-6-1-3,j,T82.6 心脏瓣膜假体引起的感染和炎症性反应,
CM_6_1_3,CM-6-1-3,k,T82.7 其他心脏和血管装置、植入物和移植物引起的感染和炎症性反应,
