表代号,表名,选择字母,内容,
CM_0_1_4_2,CM-0-1-4-2,d,25.1x03 舌射频治疗术,
CM_0_1_4_2,CM-0-1-4-2,e,25.1x04 支撑喉镜下舌根部病损切除术,
CM_0_1_4_2,CM-0-1-4-2,f,25.1x05 支撑喉镜下舌病损激光烧灼术,
CM_0_1_4_2,CM-0-1-4-2,g,25.2x00 舌部分切除术,
CM_0_1_4_2,CM-0-1-4-2,h,25.2x01 半舌切除术,
CM_0_1_4_2,CM-0-1-4-2,i,25.3x00 舌全部切除术,
CM_0_1_4_2,CM-0-1-4-2,j,25.4x00 根治性舌切除术,
CM_0_1_4_2,CM-0-1-4-2,k,25.4x00x001 舌扩大性切除术,
CM_0_1_4_2,CM-0-1-4-2,l,40.4000 根治性颈淋巴结清扫,
CM_0_1_4_2,CM-0-1-4-2,m,40.4000x003 舌骨上颈淋巴结清扫术,
CM_0_1_4_2,CM-0-1-4-2,n,40.4100 根治性颈淋巴结清扫，单侧,
CM_0_1_4_2,CM-0-1-4-2,o,40.4200 根治性颈淋巴结清扫，双侧,
CM_0_1_5,CM-0-1-5,y,是,
CM_0_1_5,CM-0-1-5,n,否,
CM_0_2_1_2,CM-0-2-1-2,M,男,
CM_0_2_1_2,CM-0-2-1-2,F,女,
CM_0_2_2_1,CM-0-2-2-1,UTD,无法确定或无记录,
CM_0_3_1,CM-0-3-1,def,请选择,
CM_0_3_1,CM-0-3-1,a,城镇职工基本医疗保险,
CM_0_3_1,CM-0-3-1,b,城镇居民基本医疗保险,
CM_0_3_1,CM-0-3-1,c,新型农村合作医疗,
CM_0_3_1,CM-0-3-1,d,贫困救助,
CM_0_3_1,CM-0-3-1,e,商业医疗保险,
CM_0_3_1,CM-0-3-1,f,公费医疗,
CM_0_3_1,CM-0-3-1,g,全自费,
CM_0_3_1,CM-0-3-1,h,其他社会保险（ 生育保险、工伤保险、农民工保险等）,
CM_0_3_1,CM-0-3-1,i,其他,
CM_0_3_2,CM-0-3-2,def,请选择,
CM_0_3_2,CM-0-3-2,a,门诊,
CM_0_3_2,CM-0-3-2,b,急诊,
CM_0_3_2,CM-0-3-2,c,其他医疗机构转入,
CM_0_3_2,CM-0-3-2,d,院内其他临床科室转入,
CM_0_3_2,CM-0-3-2,e,其他,
CM_0_3_3,CM-0-3-3,def,请选择,
CM_0_3_3,CM-0-3-3,a,救护车,
CM_0_3_3,CM-0-3-3,b,出租车,
CM_0_3_3,CM-0-3-3,c,私家车,
CM_0_3_3,CM-0-3-3,d,其他,
TSCC_1_1_1,TSCC-1-1-1,a,头颈部CT,
TSCC_1_1_1,TSCC-1-1-1,b,胸部CT,
TSCC_1_1_1,TSCC-1-1-1,c,全身PET-CT,
TSCC_1_1_1,TSCC-1-1-1,d,头颈部MR,
TSCC_1_1_1,TSCC-1-1-1,e,血常规,
TSCC_1_1_1,TSCC-1-1-1,f,凝血,
TSCC_1_1_1,TSCC-1-1-1,g,血生化,
TSCC_1_1_1,TSCC-1-1-1,h,免疫全套,
TSCC_1_1_1,TSCC-1-1-1,i,血型检查,
TSCC_1_1_1,TSCC-1-1-1,j,心电图,
TSCC_1_1_1,TSCC-1-1-1,k,胸片,
TSCC_1_1_1,TSCC-1-1-1,l,尿常规,
TSCC_1_2_1,TSCC-1-2-1,y,是,
TSCC_1_2_1,TSCC-1-2-1,n,否,
TSCC_1_2_2,TSCC-1-2-2,def,请选择,
TSCC_1_2_2,TSCC-1-2-2,a,活检标本,
TSCC_1_2_2,TSCC-1-2-2,b,细胞学涂片,
TSCC_1_2_2,TSCC-1-2-2,c,转移病灶穿刺活检,
TSCC_1_2_2,TSCC-1-2-2,d,根治切除标本,
TSCC_1_2_2,TSCC-1-2-2,oth,其他来源标本,
TSCC_1_2_4,TSCC-1-2-4,def,请选择,
TSCC_1_2_4,TSCC-1-2-4,a,距入院时一个月之内,
TSCC_1_2_4,TSCC-1-2-4,b,距入院时二个月之内,
TSCC_1_2_4,TSCC-1-2-4,c,距入院时三个月之内,
TSCC_1_2_4,TSCC-1-2-4,d,距入院时六个月之内,
TSCC_1_2_4,TSCC-1-2-4,e,距入院时十二个月之内,
TSCC_1_2_4,TSCC-1-2-4,f,距入院时十二个月及以上,
TSCC_1_3_1,TSCC-1-3-1,y,是,
TSCC_1_3_1,TSCC-1-3-1,n,否,
TSCC_1_3_2,TSCC-1-3-2,def,请选择,
TSCC_1_3_2,TSCC-1-3-2,a,心血管系统,
TSCC_1_3_2,TSCC-1-3-2,b,神经系统,
TSCC_1_3_2,TSCC-1-3-2,c,消化系统,
TSCC_1_3_2,TSCC-1-3-2,d,呼吸系统,
TSCC_1_3_2,TSCC-1-3-2,e,泌尿系统,
TSCC_1_3_2,TSCC-1-3-2,f,内分泌系统,
TSCC_1_3_2,TSCC-1-3-2,g,精神疾病,
TSCC_1_3_2,TSCC-1-3-2,h,生殖系统,
TSCC_1_3_2,TSCC-1-3-2,i,骨关节及运动系统,
TSCC_1_3_2,TSCC-1-3-2,j,眼、耳鼻喉,
TSCC_1_3_2,TSCC-1-3-2,k,皮肤系统,
TSCC_1_4_1,TSCC-1-4-1,y,是,
TSCC_1_4_1,TSCC-1-4-1,n,否,
TSCC_2_1_1,TSCC-2-1-1,y,是,
TSCC_2_1_1,TSCC-2-1-1,n,否,
TSCC_2_1_2,TSCC-2-1-2,def,请选择,
TSCC_2_1_2,TSCC-2-1-2,a,Tx 原发肿瘤无法评估,
TSCC_2_1_2,TSCC-2-1-2,b,Tis 原位癌,
TSCC_2_1_2,TSCC-2-1-2,c,T1 肿瘤最大径≤2cm，浸润深度≤0.5cm,
TSCC_2_1_2,TSCC-2-1-2,d,T2 肿瘤最大径≤2cm，0.5cm&lt;浸润深度≤1cm；或2cm&lt;肿瘤最大径≤4cm，浸润深度≤1cm,
TSCC_2_1_2,TSCC-2-1-2,e,T3 肿瘤最大径&gt;4cm，或者任何大小的肿瘤浸润深度&gt;1cm,
TSCC_2_1_2,TSCC-2-1-2,f,T4 中等晚期局部疾病或极度晚期局部疾病,
TSCC_2_1_2,TSCC-2-1-2,g,T4a 中等晚期局部疾病；(唇）肿瘤侵犯骨皮质或侵犯下牙槽神经、口底，或面部皮肤（如颏或鼻部），（口腔）肿瘤只侵犯邻近组织（如穿透上颌骨或下颌骨的骨皮质、或累及上颌窦或面部皮肤）；侵犯浅表骨/牙槽骨的牙龈肿瘤不足以将其分类为T4。,
TSCC_2_1_2,TSCC-2-1-2,h,T4b 极度晚期局部疾病；肿瘤侵犯咀嚼肌间隙、翼板、或颅底和/或包绕颈内动脉,
TSCC_2_1_3,TSCC-2-1-3,def,请选择,
TSCC_2_1_3,TSCC-2-1-3,a,Nx 区域淋巴结无法评估,
TSCC_2_1_3,TSCC-2-1-3,b,N0 区域淋巴结无转移,
TSCC_2_1_3,TSCC-2-1-3,c,N1 同侧单个淋巴结转移，最大径≤3cm，ENE（-）,
TSCC_2_1_3,TSCC-2-1-3,d,N2 同侧单个淋巴结转移，3cm＜最大径≤6cm；ENE（-）；或同侧多个淋巴结转移，最大径≤6cm，ENE（-）；或双侧或对侧淋巴结转移，最大径≤6cm，ENE（-）,
TSCC_2_1_3,TSCC-2-1-3,e,N2a 同侧单个淋巴结转移，3cm&lt;最大径≤6cm，ENE（-）,
TSCC_2_1_3,TSCC-2-1-3,f,N2b 同侧多个淋巴结转移，最大径≤6cm，ENE（-）,
TSCC_2_1_3,TSCC-2-1-3,g,N2c 双侧或对侧淋巴结转移，最大径≤6cm，ENE（-）,
TSCC_2_1_3,TSCC-2-1-3,h,N3 转移淋巴结最大径＞6cm，ENE（-）；任何淋巴结转移，ENE（+）,
TSCC_2_1_3,TSCC-2-1-3,i,N3a 转移淋巴结最大径&gt;6cm，ENE（-）,
TSCC_2_1_3,TSCC-2-1-3,j,N3b 任何淋巴结转移，ENE（+）,
TSCC_2_1_4,TSCC-2-1-4,def,请选择,
TSCC_2_1_4,TSCC-2-1-4,a,M0 无远处转移,
TSCC_2_1_4,TSCC-2-1-4,b,M1 有远处转移,
TSCC_2_1_5,TSCC-2-1-5,def,请选择,
TSCC_2_1_5,TSCC-2-1-5,a,0期 Tis N0 M0,
TSCC_2_1_5,TSCC-2-1-5,b,I期 T1 N0 M0,
TSCC_2_1_5,TSCC-2-1-5,c,II期 T2 N0 M0,
TSCC_2_1_5,TSCC-2-1-5,d,III期 T3 N0 M0,
TSCC_2_1_5,TSCC-2-1-5,e,III期 T1 N1 M0,
TSCC_2_1_5,TSCC-2-1-5,f,III期 T2 N1 M0,
TSCC_2_1_5,TSCC-2-1-5,g,III期 T3 N1 M0,
TSCC_2_1_5,TSCC-2-1-5,h,IVA期 T4a N0 M0,
TSCC_2_1_5,TSCC-2-1-5,i,IVA期 T4a N1 M0,
TSCC_2_1_5,TSCC-2-1-5,j,IVA期 T1 N2 M0,
TSCC_2_1_5,TSCC-2-1-5,k,IVA期 T2 N2 M0,
TSCC_2_1_5,TSCC-2-1-5,l,IVA期 T3 N2 M0,
TSCC_2_1_5,TSCC-2-1-5,m,IVA期 T4 N2 M0,
TSCC_2_1_5,TSCC-2-1-5,n,IVA期 T4a N2 M0,
TSCC_2_1_5,TSCC-2-1-5,o,IVB期 任何T N3 M0,
TSCC_2_1_5,TSCC-2-1-5,p,IVB期 T4b 任何N M0,
TSCC_2_1_5,TSCC-2-1-5,q,IVC期 任何T 任何N M1,
TSCC_2_1_5,TSCC-2-1-5,UTD,"无法确定, 或者无记录",
TSCC_2_2_1,TSCC-2-2-1,y,是,
TSCC_2_2_1,TSCC-2-2-1,n,否,
TSCC_2_2_2,TSCC-2-2-2,a,cT1 肿瘤最大径≤2cm，浸润深度≤0.5cm,
TSCC_2_2_2,TSCC-2-2-2,b,cT2 肿瘤最大径≤2cm，0.5cm&lt;浸润深度≤1cm；或2cm&lt;肿瘤最大径≤4cm，浸润深度≤1cm,
TSCC_2_2_2,TSCC-2-2-2,c,cT3 肿瘤最大径&gt;4cm，或者任何大小的肿瘤浸润深度&gt;1cm,
TSCC_2_2_2,TSCC-2-2-2,d,cT4a 中等晚期局部疾病；(唇）肿瘤侵犯骨皮质或侵犯下牙槽神经、口底，或面部皮肤（如颏或鼻部），（口腔）肿瘤只侵犯邻近组织（如穿透上颌骨或下颌骨的骨皮质、或累及上颌窦或面部皮肤）；侵犯浅表骨/牙槽骨的牙龈肿瘤不足以将其分类为T4,
TSCC_2_2_2,TSCC-2-2-2,e,cT4b 极度晚期局部疾病；肿瘤侵犯咀嚼肌间隙、翼板、或颅底和/或包绕颈内动脉,
TSCC_2_2_2,TSCC-2-2-2,f,cN0 区域淋巴结无转移,
TSCC_2_2_2,TSCC-2-2-2,g,cN1 同侧单个淋巴结转移，最大径≤3cm，ENE（-）,
TSCC_2_2_2,TSCC-2-2-2,h,cN2 同侧单个淋巴结转移，3cm＜最大径≤6cm；ENE（-）；或同侧多个淋巴结转移，最大径≤6cm，ENE（-）；或双侧或对侧淋巴结转移，最大径≤6cm，ENE（-）,
TSCC_2_2_2,TSCC-2-2-2,i,cN2a 同侧单个淋巴结转移，3cm&lt;最大径≤6cm，ENE（-）,
TSCC_2_2_2,TSCC-2-2-2,j,cN2b 同侧多个淋巴结转移，最大径≤6cm，ENE（-）,
TSCC_2_2_2,TSCC-2-2-2,k,cN2c 双侧或对侧淋巴结转移，最大径≤6cm，ENE（-）,
TSCC_2_2_2,TSCC-2-2-2,l,cN3 转移淋巴结最大径＞6cm，ENE（-）；任何淋巴结转移，ENE（+）,
TSCC_2_2_2,TSCC-2-2-2,m,cN3a 转移淋巴结最大径&gt;6cm，ENE（-）,
TSCC_2_2_2,TSCC-2-2-2,n,cN3b 任何淋巴结转移，ENE（+）,
TSCC_2_2_2,TSCC-2-2-2,o,cM0 无远处转移,
TSCC_2_2_2,TSCC-2-2-2,p,cM1 有远处转移,
TSCC_2_2_2,TSCC-2-2-2,UTD,"无法确定,或者无记录",
TSCC_3_1_1,TSCC-3-1-1,def,请选择,
TSCC_3_1_1,TSCC-3-1-1,a,舌部病变切取活检术,
TSCC_3_1_1,TSCC-3-1-1,b,舌癌局灶扩大切除术（切除范围&lt;1/2舌体）,
TSCC_3_1_1,TSCC-3-1-1,c,半舌切除术,
TSCC_3_1_1,TSCC-3-1-1,d,大部分舌切除术（1/2&lt;舌体切除范围&lt;全舌）,
TSCC_3_1_1,TSCC-3-1-1,e,舌全切术,
TSCC_3_1_1,TSCC-3-1-1,f,舌扩大切除术,
TSCC_3_1_2,TSCC-3-1-2,y,是,
TSCC_3_1_2,TSCC-3-1-2,n,否,
TSCC_3_1_3,TSCC-3-1-3,def,请选择,
TSCC_3_1_3,TSCC-3-1-3,a,下颌骨部分切除,
TSCC_3_1_3,TSCC-3-1-3,b,下颌骨节段切除,
TSCC_3_1_3,TSCC-3-1-3,c,下颌骨半侧切除,
TSCC_3_1_3,TSCC-3-1-3,d,下颌骨全切除,
TSCC_3_1_4,TSCC-3-1-4,y,是,
TSCC_3_1_4,TSCC-3-1-4,n,否,
TSCC_3_1_5_1,TSCC-3-1-5-1,a,非cN0分期,
TSCC_3_1_5_1,TSCC-3-1-5-1,b,非cT1-2分期,
TSCC_3_1_5_1,TSCC-3-1-5-1,c,前哨淋巴结活检阳性,
TSCC_3_1_5_1,TSCC-3-1-5-1,d,术前病检提示分化差,
TSCC_3_1_5_1,TSCC-3-1-5-1,e,术前检查提示非I-III区有可疑淋巴结,
TSCC_3_1_5_1,TSCC-3-1-5-1,f,医师在术前病程记录或术前讨论中认定的其他理由,
TSCC_3_1_5_1,TSCC-3-1-5-1,UTD,"无法确定,或者无记录",
TSCC_3_1_6,TSCC-3-1-6,a,同侧Ia区,
TSCC_3_1_6,TSCC-3-1-6,b,同侧Ib区,
TSCC_3_1_6,TSCC-3-1-6,c,同侧II区,
TSCC_3_1_6,TSCC-3-1-6,d,同侧III区,
TSCC_3_1_6,TSCC-3-1-6,e,同侧IV区,
TSCC_3_1_6,TSCC-3-1-6,f,同侧Va区,
TSCC_3_1_6,TSCC-3-1-6,g,同侧Vb区,
TSCC_3_1_6,TSCC-3-1-6,h,同侧VI区,
TSCC_3_1_6,TSCC-3-1-6,i,对侧Ia区,
TSCC_3_1_6,TSCC-3-1-6,j,对侧Ib区,
TSCC_3_1_6,TSCC-3-1-6,k,对侧II区,
TSCC_3_1_6,TSCC-3-1-6,l,对侧III区,
TSCC_3_1_6,TSCC-3-1-6,m,对侧IV区,
TSCC_3_1_6,TSCC-3-1-6,n,对侧Va区,
TSCC_3_1_6,TSCC-3-1-6,o,对侧Vb区,
TSCC_3_1_6,TSCC-3-1-6,p,对侧VI区,
TSCC_3_1_7,TSCC-3-1-7,a,同侧I颌下腺,
TSCC_3_1_7,TSCC-3-1-7,b,同侧颈外静脉,
TSCC_3_1_7,TSCC-3-1-7,c,同侧颈内静脉,
TSCC_3_1_7,TSCC-3-1-7,d,同侧胸锁乳突肌,
TSCC_3_1_7,TSCC-3-1-7,e,同侧肩胛舌骨肌,
TSCC_3_1_7,TSCC-3-1-7,f,同侧副神经,
TSCC_3_1_7,TSCC-3-1-7,g,同侧颈丛皮支,
TSCC_3_1_7,TSCC-3-1-7,h,对侧I颌下腺,
TSCC_3_1_7,TSCC-3-1-7,i,对侧颈外静脉,
TSCC_3_1_7,TSCC-3-1-7,j,对侧颈内静脉,
TSCC_3_1_7,TSCC-3-1-7,k,对侧胸锁乳突肌,
TSCC_3_1_7,TSCC-3-1-7,l,对侧肩胛舌骨肌,
TSCC_3_1_7,TSCC-3-1-7,m,对侧副神经,
TSCC_3_1_7,TSCC-3-1-7,n,对侧颈丛皮支,
TSCC_3_1_8,TSCC-3-1-8,def,请选择,
TSCC_3_1_8,TSCC-3-1-8,a,舌癌切除的同时,
TSCC_3_1_8,TSCC-3-1-8,b,舌癌切除后1周以内,
TSCC_3_1_8,TSCC-3-1-8,c,舌癌切除后1-2周,
TSCC_3_1_8,TSCC-3-1-8,d,舌癌切除后2周以上,
TSCC_3_1_9,TSCC-3-1-9,def,请选择,
TSCC_3_1_9,TSCC-3-1-9,a,舌再造,
TSCC_3_1_9,TSCC-3-1-9,b,游离皮片修复,
TSCC_3_1_9,TSCC-3-1-9,c,带蒂皮瓣修复,
TSCC_3_1_9,TSCC-3-1-9,d,血管化游离皮瓣修复,
TSCC_3_1_10,TSCC-3-1-10,y,是,
TSCC_3_1_10,TSCC-3-1-10,n,否,
TSCC_3_1_11,TSCC-3-1-11,def,请选择,
TSCC_3_1_11,TSCC-3-1-11,a,游离骨修复,
TSCC_3_1_11,TSCC-3-1-11,b,血管化骨修复,
TSCC_3_1_11,TSCC-3-1-11,c,假体骨修复,
TSCC_3_2_1,TSCC-3-2-1,y,是,
TSCC_3_2_1,TSCC-3-2-1,n,否,
TSCC_3_2_2,TSCC-3-2-2,a,术中应记录扩大切除的范围，正常舌鳞状细胞癌应该争取2 cm的扩大切除,
TSCC_3_2_2,TSCC-3-2-2,b,术中冰冻切片检查近端边缘 ( 以上a项均不能实现时),
TSCC_3_2_2,TSCC-3-2-2,c,术中标尺定位拍照或冰冻切片检查,
TSCC_3_2_2,TSCC-3-2-2,UTD,"无法确定,或者无安全切缘证实措施的记录",
TSCC_4_1_1,TSCC-4-1-1,y,是,
TSCC_4_1_1,TSCC-4-1-1,n,否,
TSCC_4_2_1,TSCC-4-2-1,a,肿瘤大小,
TSCC_4_2_1,TSCC-4-2-1,b,侵犯深度,
TSCC_4_2_1,TSCC-4-2-1,c,淋巴结个数,
TSCC_4_2_1,TSCC-4-2-1,d,淋巴结转移个数,
TSCC_4_2_1,TSCC-4-2-1,e,切缘情况,
TSCC_4_2_1,TSCC-4-2-1,f,ENE情况,
TSCC_4_2_1,TSCC-4-2-1,g,TSCCNM 分期结论,
TSCC_4_2_1,TSCC-4-2-1,h,组织学分级（G）,
TSCC_4_2_1,TSCC-4-2-1,oth,其他,
TSCC_4_3_1,TSCC-4-3-1,y,是,
TSCC_4_3_1,TSCC-4-3-1,n,否,
TSCC_4_3_2,TSCC-4-3-2,def,请选择,
TSCC_4_3_2,TSCC-4-3-2,a,Tx 原发肿瘤无法评估,
TSCC_4_3_2,TSCC-4-3-2,b,Tis 原位癌,
TSCC_4_3_2,TSCC-4-3-2,c,T1 肿瘤最大径≤2cm，浸润深度≤0.5cm,
TSCC_4_3_2,TSCC-4-3-2,d,T2 肿瘤最大径≤2cm，0.5cm&lt;浸润深度≤1cm；或2cm&lt;肿瘤最大径≤4cm，浸润深度≤1cm,
TSCC_4_3_2,TSCC-4-3-2,e,T3 肿瘤最大径&gt;4cm，或者任何大小的肿瘤浸润深度&gt;1cm,
TSCC_4_3_2,TSCC-4-3-2,f,T4 中等晚期局部疾病或极度晚期局部疾病,
TSCC_4_3_2,TSCC-4-3-2,g,T4a 中等晚期局部疾病；(唇）肿瘤侵犯骨皮质或侵犯下牙槽神经、口底，或面部皮肤（如颏或鼻部），（口腔）肿瘤只侵犯邻近组织（如穿透上颌骨或下颌骨的骨皮质、或累及上颌窦或面部皮肤）；侵犯浅表骨/牙槽骨的牙龈肿瘤不足以将其分类为T4。,
TSCC_4_3_2,TSCC-4-3-2,h,T4b 极度晚期局部疾病；肿瘤侵犯咀嚼肌间隙、翼板、或颅底和/或包绕颈内动脉,
TSCC_4_3_3,TSCC-4-3-3,def,请选择,
TSCC_4_3_3,TSCC-4-3-3,a,Nx 区域淋巴结无法评估,
TSCC_4_3_3,TSCC-4-3-3,b,N0 区域淋巴结无转移,
TSCC_4_3_3,TSCC-4-3-3,c,N1 同侧单个淋巴结转移，最大径≤3cm，ENE（-）,
TSCC_4_3_3,TSCC-4-3-3,d,N2 同侧单个淋巴结转移，最大径≤3cm，ENE（+）；或3cm＜最大径≤6cm，ENE（-）；或同侧多个淋巴结转移，最大径≤6cm，ENE（-）；或双侧或对侧淋巴结转移，最大径≤6cm，ENE（-）,
TSCC_4_3_3,TSCC-4-3-3,e,N2a 单个同侧或者对侧淋巴结转移，最大径≤3cm，并且ENE（+）；或者同侧单个淋巴结转移，3cm＜最大径≤6cm，ENE（-）,
TSCC_4_3_3,TSCC-4-3-3,f,N2b 同侧多个淋巴结转移，最大径≤6cm，ENE（-）,
TSCC_4_3_3,TSCC-4-3-3,g,N2c 双侧或对侧淋巴结转移，最大径≤6cm，ENE（-）,
TSCC_4_3_3,TSCC-4-3-3,h,N3 转移淋巴结最大径＞6cm，ENE（-）；任何淋巴结转移，ENE（+）,
TSCC_4_3_3,TSCC-4-3-3,i,N3a 转移淋巴结最大径&gt;6cm，ENE（-）,
TSCC_4_3_3,TSCC-4-3-3,j,N3b 任何淋巴结转移，ENE（+）,
TSCC_4_3_4,TSCC-4-3-4,def,请选择,
TSCC_4_3_4,TSCC-4-3-4,a,M0 无远处转移,
TSCC_4_3_4,TSCC-4-3-4,b,M1 有远处转移,
TSCC_4_3_5,TSCC-4-3-5,def,请选择,
TSCC_4_3_5,TSCC-4-3-5,a,0期 Tis N0 M0,
TSCC_4_3_5,TSCC-4-3-5,b,I期 T1 N0 M0,
TSCC_4_3_5,TSCC-4-3-5,c,II期 T2 N0 M0,
TSCC_4_3_5,TSCC-4-3-5,d,III期 T3 N0 M0,
TSCC_4_3_5,TSCC-4-3-5,e,III期 T1 N1 M0,
TSCC_4_3_5,TSCC-4-3-5,f,III期 T2 N1 M0,
TSCC_4_3_5,TSCC-4-3-5,g,III期 T3 N1 M0,
TSCC_4_3_5,TSCC-4-3-5,h,IVA期 T4a N0 M0,
TSCC_4_3_5,TSCC-4-3-5,i,IVA期 T4a N1 M0,
TSCC_4_3_5,TSCC-4-3-5,j,IVA期 T1 N2 M0,
TSCC_4_3_5,TSCC-4-3-5,k,IVA期 T2 N2 M0,
TSCC_4_3_5,TSCC-4-3-5,l,IVA期 T3 N2 M0,
TSCC_4_3_5,TSCC-4-3-5,m,IVA期 T4 N2 M0,
TSCC_4_3_5,TSCC-4-3-5,n,IVA期 T4a N2 M0,
TSCC_4_3_5,TSCC-4-3-5,o,IVB期 任何T N3 M0,
TSCC_4_3_5,TSCC-4-3-5,p,IVB期 T4b 任何N M0,
TSCC_4_3_5,TSCC-4-3-5,q,IVC期 任何T 任何N M1,
TSCC_4_3_5,TSCC-4-3-5,UTD,"无法确定, 或者无记录",
TSCC_4_4_1,TSCC-4-4-1,y,是,
TSCC_4_4_1,TSCC-4-4-1,n,否,
TSCC_4_4_2,TSCC-4-4-2,def,请选择,
TSCC_4_4_2,TSCC-4-4-2,a,Gx分级无法评估,
TSCC_4_4_2,TSCC-4-4-2,b,G1高分化,
TSCC_4_4_2,TSCC-4-4-2,c,G2中分化,
TSCC_4_4_2,TSCC-4-4-2,d,G3低分化，未分化,
CM_1_1_1,CM-1-1-1,y,是,
CM_1_1_1,CM-1-1-1,n,否,
CM_1_1_1,CM-1-1-1,x,治疗性使用抗菌药物,
CM_1_2_1_2,CM-1-2-1-2,a,青霉素类,
CM_1_2_1_2,CM-1-2-1-2,b,多西环素,
CM_1_2_1_2,CM-1-2-1-2,c,大环内酯类,
CM_1_2_1_2,CM-1-2-1-2,d,第一代或第二代头孢菌素,
CM_1_2_1_2,CM-1-2-1-2,e,喹诺酮类,
CM_1_2_1_2,CM-1-2-1-2,f,β-内酰胺类/β-内酰胺酶抑制剂,
CM_1_2_1_2,CM-1-2-1-2,g,碳青霉烯类及替加环素等特殊使用级抗菌药物,
CM_1_2_1_2,CM-1-2-1-2,oth,其他,
CM_1_2_2_2,CM-1-2-2-2,a,替加环素,
CM_1_2_2_2,CM-1-2-2-2,b,亚胺培南西司他丁钠,
CM_1_2_2_2,CM-1-2-2-2,c,美罗培南,
CM_1_2_2_2,CM-1-2-2-2,d,厄他培南,
CM_1_2_2_2,CM-1-2-2-2,e,比阿培南,
CM_1_2_2_2,CM-1-2-2-2,f,万古霉素,
CM_1_2_2_2,CM-1-2-2-2,g,去甲万古霉素,
CM_1_2_2_2,CM-1-2-2-2,oth,其他特殊使用级抗菌药物,
CM_1_3_1_2,CM-1-3-1-2,a,临床医师认为有使用规范内的抗菌药物治疗的禁忌症者,
CM_1_3_1_2,CM-1-3-1-2,b,甲氧西林葡萄球菌发生率高的医疗机构，可选用去甲万古霉素预防感染,
CM_1_3_1_2,CM-1-3-1-2,c,临床主任医师下达医嘱，认为有使用《特殊使用级抗菌药物》的指征,
CM_1_3_1_2,CM-1-3-1-2,oth,其他因素,
