表代号,表名,选择字母,内容,
CM_0_1_3_2,CM-0-1-3-2,34,C71.804 顶颞叶恶性肿瘤,
CM_0_1_3_2,CM-0-1-3-2,35,C71.805 颞顶枕叶恶性肿瘤,
CM_0_1_3_2,CM-0-1-3-2,36,C71.806 额颞叶恶性肿瘤,
CM_0_1_3_2,CM-0-1-3-2,37,C71.807 颞叶脑岛恶性肿瘤,
CM_0_1_3_2,CM-0-1-3-2,38,C71.808 颞枕叶恶性肿瘤,
CM_0_1_3_2,CM-0-1-3-2,39,C71.809 脑桥小脑角恶性肿瘤,
CM_0_1_3_2,CM-0-1-3-2,40,C71.900 脑恶性肿瘤,
CM_0_1_3_2,CM-0-1-3-2,41,C71.900x001 蝶鞍上恶性肿瘤,
CM_0_1_3_2,CM-0-1-3-2,42,C71.900x002 颅内恶性肿瘤,
CM_0_1_3_2,CM-0-1-3-2,43,C71.900x005 颅前窝恶性肿瘤,
CM_0_1_3_2,CM-0-1-3-2,44,C71.900x006 颅底恶性肿瘤,
CM_0_1_3_2,CM-0-1-3-2,45,C71.900x007 颅中窝恶性肿瘤,
CM_0_1_3_2,CM-0-1-3-2,46,C71.900x008 颅后窝恶性肿瘤,
CM_0_1_3_2,CM-0-1-3-2,47,C71.900x011 前颅窝底恶性肿瘤,
CM_0_1_3_2,CM-0-1-3-2,48,C71.901 鞍上区恶性肿瘤,
CM_0_1_3_2,CM-0-1-3-2,49,C71.902 蝶鞍区恶性肿瘤,
CM_0_1_4_1,CM-0-1-4-1,def,请选择,
CM_0_1_4_1,CM-0-1-4-1,a,01.59 大脑病损或组织的其他切除术或破坏术,
CM_0_1_4_1,CM-0-1-4-1,b,01.52大脑半球切除术,
CM_0_1_4_1,CM-0-1-4-1,c,01.53脑叶切除术,
CM_0_1_4_2,CM-0-1-4-2,def,请选择,
CM_0_1_4_2,CM-0-1-4-2,UTD,无,
CM_0_1_4_2,CM-0-1-4-2,1,01.5900 大脑病损或组织的其他切除术或破坏术,
CM_0_1_4_2,CM-0-1-4-2,2,01.5900x022 多个脑室病损切除术,
CM_0_1_4_2,CM-0-1-4-2,3,01.5900x030 中颅窝病损切除术,
CM_0_1_4_2,CM-0-1-4-2,4,01.5900x032 颈静脉孔病损切除术,
CM_0_1_4_2,CM-0-1-4-2,5,01.5900x036 海马杏仁核切除术,
CM_0_1_4_2,CM-0-1-4-2,6,01.5900x037 大脑半球病损切除术,
CM_0_1_4_2,CM-0-1-4-2,7,01.5900x038 大脑深部病损切除术,
CM_0_1_4_2,CM-0-1-4-2,8,01.5900x040 蝶鞍旁病损切除术,
CM_0_1_4_2,CM-0-1-4-2,9,01.5900x041 额颞岛叶病损切除术,
CM_0_1_4_2,CM-0-1-4-2,10,01.5900x043 小脑病损切除术,
CM_0_1_4_2,CM-0-1-4-2,11,01.5900x044 小脑桥脑角病损切除术,
CM_0_1_4_2,CM-0-1-4-2,12,01.5900x048 岩斜区病损切除术,
CM_0_1_4_2,CM-0-1-4-2,13,01.5900x049 枕骨大孔区病损切除术,
CM_0_1_4_2,CM-0-1-4-2,14,01.5900x050 神经内镜下脑室病损切除术,
CM_0_1_4_2,CM-0-1-4-2,15,01.5900x051 神经内镜下脑病损切除术,
CM_0_1_4_2,CM-0-1-4-2,16,01.5901 脑病损切除术,
CM_0_1_4_2,CM-0-1-4-2,17,01.5902 鞍区病损切除术,
CM_0_1_4_2,CM-0-1-4-2,18,01.5903 侧脑室病损切除术,
CM_0_1_4_2,CM-0-1-4-2,19,01.5904 第三脑室病损切除术,
CM_0_1_4_2,CM-0-1-4-2,20,01.5905 后颅窝病损切除术,
CM_0_1_4_2,CM-0-1-4-2,21,01.5906 岛叶病损切除术,
CM_0_1_4_2,CM-0-1-4-2,22,01.5907 第四脑室病损切除术,
CM_0_1_4_2,CM-0-1-4-2,23,01.5908 顶叶病损切除术,
CM_0_1_4_2,CM-0-1-4-2,24,01.5909 额叶病损切除术,
CM_0_1_4_2,CM-0-1-4-2,25,01.5910 海绵窦病损切除术,
CM_0_1_4_2,CM-0-1-4-2,26,01.5911 经额脑病损切除术,
CM_0_1_4_2,CM-0-1-4-2,27,01.5912 经蝶窦脑病损切除术,
CM_0_1_4_2,CM-0-1-4-2,28,01.5913 颞叶病损切除术,
CM_0_1_4_2,CM-0-1-4-2,29,01.5914 经顶脑病损切除术,
CM_0_1_4_2,CM-0-1-4-2,30,01.5915 经颞脑病损切除术,
CM_0_1_4_2,CM-0-1-4-2,31,01.5916 经翼点脑病损切除术,
CM_0_1_4_2,CM-0-1-4-2,32,01.5917 经枕脑病损切除术,
CM_0_1_4_2,CM-0-1-4-2,33,01.5918 颅底病损切除术,
CM_0_1_4_2,CM-0-1-4-2,34,01.5919 经蝶脑病损切除术,
CM_0_1_4_2,CM-0-1-4-2,35,01.5920 脑干病损切除术,
CM_0_1_4_2,CM-0-1-4-2,36,01.5922 胼胝体病损切除术,
CM_0_1_4_2,CM-0-1-4-2,37,01.5923 小脑半球病损切除术,
CM_0_1_4_2,CM-0-1-4-2,38,01.5924 小脑蚓部病损切除术,
CM_0_1_4_2,CM-0-1-4-2,39,01.5926 内镜下前颅窝病损切除术,
CM_0_1_4_2,CM-0-1-4-2,40,01.5927 立体定向脑病损切除术,
CM_0_1_4_2,CM-0-1-4-2,41,01.5928 脑斜坡病损切除术,
CM_0_1_4_2,CM-0-1-4-2,42,01.5929 脑部分切除术,
CM_0_1_4_2,CM-0-1-4-2,43,01.5930 大脑病损切除术,
CM_0_1_4_2,CM-0-1-4-2,44,01.5931 内镜下颅底病损切除术,
CM_0_1_4_2,CM-0-1-4-2,45,01.5932 颞下窝病损切除术,
CM_0_1_4_2,CM-0-1-4-2,46,01.5933 选择性杏仁核海马切除术,
CM_0_1_4_2,CM-0-1-4-2,47,01.5935 小脑扁桃体部分切除术,
CM_0_1_4_2,CM-0-1-4-2,48,01.5936 神经导航下颅内病灶切除术,
CM_0_1_4_2,CM-0-1-4-2,49,01.5937 内镜下鞍旁病损切除术,
CM_0_1_4_2,CM-0-1-4-2,50,01.5938 脑室镜下颅底病损切除术,
CM_0_1_4_2,CM-0-1-4-2,51,01.5939 内镜下斜坡病损切除术,
CM_0_1_4_2,CM-0-1-4-2,52,01.5940 枕叶病损切除术,
CM_0_1_4_2,CM-0-1-4-2,53,01.5941 前胼胝体切除术,
CM_0_1_4_2,CM-0-1-4-2,54,01.5200大脑半球切除术,
CM_0_1_4_2,CM-0-1-4-2,55,01.5300脑叶切除术,
CM_0_1_4_2,CM-0-1-4-2,56,01.5301脑叶次全切除术,
CM_0_1_4_2,CM-0-1-4-2,57,01.5302额叶切除术,
CM_0_1_4_2,CM-0-1-4-2,58,01.5303颞叶切除术,
CM_0_1_4_2,CM-0-1-4-2,59,01.5304标准前颞叶切除术,
CM_0_1_5,CM-0-1-5,y,是,
CM_0_1_5,CM-0-1-5,n,否,
CM_0_2_1_2,CM-0-2-1-2,M,男,
CM_0_2_1_2,CM-0-2-1-2,F,女,
CM_0_2_2_1,CM-0-2-2-1,UTD,无法确定或无记录,
CM_0_2_3_1,CM-0-2-3-1,UTD,无法确定或无记录,
CM_0_3_1,CM-0-3-1,def,请选择,
CM_0_3_1,CM-0-3-1,a,城镇职工基本医疗保险,
CM_0_3_1,CM-0-3-1,b,城镇居民基本医疗保险,
CM_0_3_1,CM-0-3-1,c,新型农村合作医疗,
CM_0_3_1,CM-0-3-1,d,贫困救助,
CM_0_3_1,CM-0-3-1,e,商业医疗保险,
CM_0_3_1,CM-0-3-1,f,公费医疗,
CM_0_3_1,CM-0-3-1,g,全自费,
CM_0_3_1,CM-0-3-1,h,其他社会保险（ 生育保险、工伤保险、农民工保险等）,
CM_0_3_1,CM-0-3-1,i,其他,
CM_0_3_2,CM-0-3-2,def,请选择,
CM_0_3_2,CM-0-3-2,a,门诊,
CM_0_3_2,CM-0-3-2,b,急诊,
CM_0_3_2,CM-0-3-2,c,其他医疗机构转入,
CM_0_3_2,CM-0-3-2,d,院内其他临床科室转入,
CM_0_3_2,CM-0-3-2,e,其他,
CM_0_3_3,CM-0-3-3,def,请选择,
CM_0_3_3,CM-0-3-3,a,救护车,
CM_0_3_3,CM-0-3-3,b,出租车,
CM_0_3_3,CM-0-3-3,c,私家车,
CM_0_3_3,CM-0-3-3,d,其他,
GLI_1_1_1,GLI-1-1-1,y,是,
GLI_1_1_1,GLI-1-1-1,n,否,
GLI_1_1_2,GLI-1-1-2,a,计算机断层扫描（CT）,
GLI_1_1_2,GLI-1-1-2,b,磁共振成像（MRI）,
GLI_1_1_2,GLI-1-1-2,c,磁共振弥散加权成像（DWI）,
GLI_1_1_2,GLI-1-1-2,d,磁共振弥散张量成像（DTI）,
GLI_1_1_2,GLI-1-1-2,e,磁共振灌注成像（PWI）,
GLI_1_1_2,GLI-1-1-2,f,磁共振波谱成像（MRS）,
GLI_1_1_2,GLI-1-1-2,g,功能磁共振成像（fMRI）,
GLI_1_1_2,GLI-1-1-2,h,正电子发射计算机断层显像（PET）检查,
GLI_1_1_2,GLI-1-1-2,UTD,无法确定或无记录,
GLI_2_1_1_2,GLI-2-1-1-2,y,是,
GLI_2_1_1_2,GLI-2-1-1-2,n,否,
GLI_2_1_1,GLI-2-1-1,def,请选择,
GLI_2_1_1,GLI-2-1-1,a,T1、T2、T2-FLAIR、T1增强、任务态血氧水平依赖功能磁共振成像(BOLD-fMRI)、DTI、3D-T1WI,
GLI_2_1_1,GLI-2-1-1,b,MRS、静息态功能磁共振(Rs-fMRI)、PWI,
GLI_2_1_1,GLI-2-1-1,oth,其他需要记录的内容方面,
GLI_2_1_1,GLI-2-1-1,UTD,无法确定或无记录,
GLI_2_1_2_2,GLI-2-1-2-2,y,是,
GLI_2_1_2_2,GLI-2-1-2-2,n,否,
GLI_2_1_2,GLI-2-1-2,a,KPS评分,
GLI_2_1_2,GLI-2-1-2,b,ECOG评分,
GLI_2_1_2,GLI-2-1-2,c,爱丁堡利手检查,
GLI_2_1_2,GLI-2-1-2,d,简易精神状况量表（MMSE）,
GLI_2_1_2,GLI-2-1-2,oth,其他需要记录的内容方面,
GLI_2_1_2,GLI-2-1-2,UTD,无法确定或无记录,
GLI_2_1_3_2,GLI-2-1-3-2,y,是,
GLI_2_1_3_2,GLI-2-1-3-2,n,否,
GLI_2_1_3,GLI-2-1-3,a,患者的癫痫史,
GLI_2_1_3,GLI-2-1-3,b,癫痫发作的症状,
GLI_2_1_3,GLI-2-1-3,c,癫痫发作程度,
GLI_2_1_3,GLI-2-1-3,d,药物控制,
GLI_2_1_3,GLI-2-1-3,oth,其他需要记录的内容方面,
GLI_2_1_3,GLI-2-1-3,UTD,无法确定或无记录,
GLI_2_1_4,GLI-2-1-4,y,是,
GLI_2_1_4,GLI-2-1-4,n,否,
GLI_3_1_1,GLI-3-1-1,def,请选择,
GLI_3_1_1,GLI-3-1-1,a,肿瘤切除术,
GLI_3_1_1,GLI-3-1-1,b,病理活检术,
GLI_3_2_1,GLI-3-2-1,a,CT或MRI提示颅内占位,
GLI_3_2_1,GLI-3-2-1,b,存在明显的颅内高压及脑疝征象,
GLI_3_2_1,GLI-3-2-1,c,存在由于肿瘤占位而引起的神经功能障碍,
GLI_3_2_1,GLI-3-2-1,d,有明确癫痫发作史,
GLI_3_2_1,GLI-3-2-1,e,患者自愿接受手术,
GLI_3_2_1,GLI-3-2-1,f,无颅内高压和局灶神经系统症状患者，如胶质瘤诊断明确，仍建议手术治疗,
GLI_3_2_1,GLI-3-2-1,UTD,无法确定或无记录,
GLI_3_2_2,GLI-3-2-2,y,是,
GLI_3_2_2,GLI-3-2-2,n,否,
GLI_3_2_3,GLI-3-2-3,a,严重心、肺、肝、肾功能障碍及复发患者，一般状况差不能耐受手术,
GLI_3_2_3,GLI-3-2-3,b,其他不适合接受神经外科开颅手术的禁忌证,
GLI_3_2_3,GLI-3-2-3,UTD,无法确定或无记录,
GLI_3_3_1,GLI-3-3-1,def,请选择,
GLI_3_3_1,GLI-3-3-1,a,肿瘤位于优势半球，广泛浸润性生长或侵及双侧半球,
GLI_3_3_1,GLI-3-3-1,b,肿瘤位于功能区皮质、白质深部或脑干部位，且无法满意切除,
GLI_3_3_1,GLI-3-3-1,c,需要鉴别病变性质,
GLI_3_3_1,GLI-3-3-1,UTD,无法确定或无记录,
GLI_3_3_2,GLI-3-3-2,y,是,
GLI_3_3_2,GLI-3-3-2,n,否,
GLI_3_3_3,GLI-3-3-3,a,严重心、肺、肝、肾功能障碍及复发患者，一般状况差不能耐受手术,
GLI_3_3_3,GLI-3-3-3,b,其他不适合接受神经外科开颅手术的禁忌证,
GLI_3_3_3,GLI-3-3-3,UTD,无法确定或无记录,
GLI_3_3_4,GLI-3-3-4,a,立体定向或导航下活检,
GLI_3_3_4,GLI-3-3-4,b,开颅手术活检,
GLI_3_3_4,GLI-3-3-4,UTD,无法确定或无记录,
CM_1_1_1,CM-1-1-1,y,是,
CM_1_1_1,CM-1-1-1,n,否,
CM_1_2_1_2,CM-1-2-1-2,a,青霉素类,
CM_1_2_1_2,CM-1-2-1-2,b,多西环素,
CM_1_2_1_2,CM-1-2-1-2,c,大环内酯类,
CM_1_2_1_2,CM-1-2-1-2,d,第一代或第二代头孢菌素,
CM_1_2_1_2,CM-1-2-1-2,e,喹诺酮类,
CM_1_2_1_2,CM-1-2-1-2,f,β-内酰胺类/β-内酰胺酶抑制剂,
CM_1_2_1_2,CM-1-2-1-2,g,碳青霉烯类及替加环素等特殊使用级抗菌药物,
CM_1_2_1_2,CM-1-2-1-2,oth,其他,
CM_1_2_2_2,CM-1-2-2-2,a,替加环素,
CM_1_2_2_2,CM-1-2-2-2,b,亚胺培南西司他丁钠,
CM_1_2_2_2,CM-1-2-2-2,c,美罗培南,
CM_1_2_2_2,CM-1-2-2-2,d,厄他培南,
CM_1_2_2_2,CM-1-2-2-2,e,比阿培南,
CM_1_2_2_2,CM-1-2-2-2,f,万古霉素,
CM_1_2_2_2,CM-1-2-2-2,g,去甲万古霉素,
CM_1_2_2_2,CM-1-2-2-2,oth,其他特殊使用级抗菌药物,
CM_1_3_1_2,CM-1-3-1-2,a,临床医师认为有使用规范内的抗菌药物治疗的禁忌症者,
CM_1_3_1_2,CM-1-3-1-2,b,甲氧西林葡萄球菌发生率高的医疗机构，可选用去甲万古霉素预防感染,
CM_1_3_1_2,CM-1-3-1-2,c,临床主任医师下达医嘱，认为有使用特殊使用级抗菌药物的指征,
CM_1_3_1_2,CM-1-3-1-2,oth,其他因素,
CM_1_3_1_2,CM-1-3-1-2,UTD,无法确定或无记录,
CM_1_5_1,CM-1-5-1,y,是,
CM_1_5_1,CM-1-5-1,n,否,
CM_1_5_2,CM-1-5-2,y,是,
CM_1_5_2,CM-1-5-2,n,否,
CM_1_5_3,CM-1-5-3,y,是,
CM_1_5_3,CM-1-5-3,n,否,
CM_1_5_4,CM-1-5-4,y,是,
CM_1_5_4,CM-1-5-4,n,否,
CM_1_6_2,CM-1-6-2,def,请选择,
CM_1_6_2,CM-1-6-2,a,术后24小时内结束使用,
CM_1_6_2,CM-1-6-2,b,术后48小时内结束使用,
CM_1_6_2,CM-1-6-2,c,术后72小时内结束使用,
CM_1_6_2,CM-1-6-2,d,术后72小时之后继续使用,
CM_1_6_3_2,CM-1-6-3-2,a,在主要或次要诊断中术前有感染或具备潜在高危感染因素的患者,
CM_1_6_3_2,CM-1-6-3-2,b,术前24小时-48小时内接受抗菌药物治疗的患者，术后仍需继续使用,
CM_1_6_3_2,CM-1-6-3-2,c,在手术两天后，被确诊为感染者并行治疗的患者,
CM_1_6_3_2,CM-1-6-3-2,d,临床医师认为有继续使用抗菌药物治疗适应症的患者，并经上级医师认定,
CM_1_6_3_2,CM-1-6-3-2,UTD,无法确定或无记录,
GLI_5_1_1_1,GLI-5-1-1-1,y,是,
GLI_5_1_1_1,GLI-5-1-1-1,n,否,
GLI_5_1_1,GLI-5-1-1,a,肿瘤靠近功能区,
GLI_5_1_1,GLI-5-1-1,b,肿瘤部位深在,
GLI_5_1_1,GLI-5-1-1,c,术中难以判断肿瘤位置或边界边界,
GLI_5_1_1,GLI-5-1-1,d,其他需要神经功能保护的情况,
GLI_5_1_1,GLI-5-1-1,UTD,无法确定或无记录,
GLI_5_1_2,GLI-5-1-2,a,神经导航技术（含功能神经导航）,
GLI_5_1_2,GLI-5-1-2,b,神经电生理监测,
GLI_5_1_2,GLI-5-1-2,c,术中B超,
GLI_5_1_2,GLI-5-1-2,d,术中MRI,
GLI_5_1_2,GLI-5-1-2,e,术中肿瘤荧光显像技术,
GLI_5_1_2,GLI-5-1-2,f,术中唤醒技术,
GLI_5_1_2,GLI-5-1-2,UTD,无法确定或无记录,
GLI_5_1_4,GLI-5-1-4,y,是,
GLI_5_1_4,GLI-5-1-4,n,否,
GLI_5_1_3,GLI-5-1-3,def,请选择,
GLI_5_1_3,GLI-5-1-3,a,无法切除或仅活徂织检查,
GLI_5_1_3,GLI-5-1-3,b,部份切除,
GLI_5_1_3,GLI-5-1-3,c,大部份切除,
GLI_5_1_3,GLI-5-1-3,d,完全切除,
GLI_5_1_3,GLI-5-1-3,UTD,无法确定或无记录,
CM_2_1,CM-2-1,y,是,
CM_2_1,CM-2-1,n,否,
CM_2_2,CM-2-2,a,手术并发症,
CM_2_2,CM-2-2,b,手术患者手术后肺栓塞,
CM_2_2,CM-2-2,c,手术患者手术后深静脉血栓,
CM_2_2,CM-2-2,d,手术患者手术后败血症,
CM_2_2,CM-2-2,e,手术患者手术后出血或血肿,
CM_2_2,CM-2-2,f,手术患者手术伤口裂开,
CM_2_2,CM-2-2,g,手术患者猝死,
CM_2_2,CM-2-2,h,手术患者手术后呼吸道并发症,
CM_2_2,CM-2-2,i,手术患者手术后生理/代谢紊乱,
CM_2_2,CM-2-2,j,与手术/操作相关感染,
CM_2_2,CM-2-2,k,手术过程中异物遗留,
CM_2_2,CM-2-2,l,麻醉并发症,
CM_2_2,CM-2-2,m,输注、输血反应,
CM_2_2,CM-2-2,n,住院患者发生压疮,
CM_2_2,CM-2-2,o,术后急性肾功能损害,
CM_2_2,CM-2-2,oth,其他,
CM_2_3_1,CM-2-3-1,def,请选择,
CM_2_3_1,CM-2-3-1,a,"O04.5医疗性流产,完全性或未特指,并发生殖道和盆腔感染",
CM_2_3_1,CM-2-3-1,b,"T81.1在操作中发生或由于操作造成的休克,不可归类在他处者",
CM_2_3_1,CM-2-3-1,c,"T81.2在操作中意外的穿刺和撕裂,不可归类在他处者",
CM_2_3_1,CM-2-3-1,d,"T81.7操作后的血管并发症,不可归类在他处者",
CM_2_3_1,CM-2-3-1,e,"T81.8操作的其他并发症,不可归类在他处者",
CM_2_3_2,CM-2-3-2,def,请选择,
CM_2_3_2,CM-2-3-2,a,I26.9肺栓塞未提及急性肺源性心脏病,
CM_2_3_2,CM-2-3-2,b,"O04.2医疗性流产,不完全性,并发栓塞",
CM_2_3_2,CM-2-3-2,c,"O07.2医疗性流产失败,并发栓塞",
CM_2_3_2,CM-2-3-2,d,O88.2产科血凝块栓塞,
CM_2_3_3,CM-2-3-3,def,请选择,
CM_2_3_3,CM-2-3-3,a,I80.2下肢其他深部脉管的静脉炎和血栓性静脉炎,
CM_2_3_3,CM-2-3-3,b,I82.8其他特指的静脉栓塞和血栓形成,
CM_2_3_3,CM-2-3-3,c,O22.3妊娠期深静脉血栓形成,
CM_2_3_3,CM-2-3-3,d,O87.1产褥期深静脉血栓形成,
CM_2_3_4,CM-2-3-4,def,请选择,
CM_2_3_4,CM-2-3-4,a,"T81.4操作后的感染,不可归类在他处者",
CM_2_3_5,CM-2-3-5,def,请选择,
CM_2_3_5,CM-2-3-5,a,"O04.1医疗性流产,不完全性,并发延迟或过度出血",
CM_2_3_5,CM-2-3-5,b,"O04.6医疗性流产,完全性或未特指,并发延迟或过度出血",
CM_2_3_5,CM-2-3-5,c,"O04.8医疗性流产,完全性或未特指,伴有其他和未特指的并发症",
CM_2_3_5,CM-2-3-5,d,"O07.1医疗性流产失败,并发延迟或过度出血",
CM_2_3_5,CM-2-3-5,e,"O07.6其他和未特指的企图流产失败,并发延迟或过度出血",
CM_2_3_5,CM-2-3-5,f,"T81.0并发于操作的出血和血肿,不可归类在他处者",
CM_2_3_6,CM-2-3-6,def,请选择,
CM_2_3_6,CM-2-3-6,a,"T81.3手术伤口破裂,不可归类在他处者",
CM_2_3_7,CM-2-3-7,def,请选择,
CM_2_3_7,CM-2-3-7,a,R96.0瞬间死亡,
CM_2_3_7,CM-2-3-7,b,"R96.1死亡发生于症状起始后24小时以内,另无解释",
CM_2_3_8,CM-2-3-8,def,请选择,
CM_2_3_8,CM-2-3-8,a,J95.0气管造口术功能不全,
CM_2_3_8,CM-2-3-8,b,J95.1胸腔手术后的急性肺功能不全,
CM_2_3_8,CM-2-3-8,c,J95.2非胸腔手术后的急性肺功能不全,
CM_2_3_8,CM-2-3-8,d,J95.3手术后慢性肺功能不全,
CM_2_3_8,CM-2-3-8,e,J95.4门德尔松综合征,
CM_2_3_8,CM-2-3-8,f,J95.5操作后的声门下狭窄,
CM_2_3_8,CM-2-3-8,g,J95.8其他操作后的呼吸性疾患,
CM_2_3_8,CM-2-3-8,h,J95.9未特指的操作后的呼吸性疾患,
CM_2_3_8,CM-2-3-8,i,J96.0急性呼吸衰竭,
CM_2_3_8,CM-2-3-8,j,J96.9未特指的呼吸衰竭,
CM_2_3_9,CM-2-3-9,def,请选择,
CM_2_3_9,CM-2-3-9,a,E86.x0血容量缺失,
CM_2_3_9,CM-2-3-9,b,E87.0高渗透性和高钠血症,
CM_2_3_9,CM-2-3-9,c,E87.1低渗透性和低钠血症,
CM_2_3_9,CM-2-3-9,d,E87.2酸中毒,
CM_2_3_9,CM-2-3-9,e,E87.3碱中毒,
CM_2_3_9,CM-2-3-9,f,E87.4混合性酸碱平衡失调,
CM_2_3_9,CM-2-3-9,g,E87.5高钾血症,
CM_2_3_9,CM-2-3-9,h,E87.6低钾血症,
CM_2_3_9,CM-2-3-9,i,E87.7体液过多,
CM_2_3_9,CM-2-3-9,j,"E87.8电解质和液体平衡的其他紊乱,不可归类在他处者",
CM_2_3_9,CM-2-3-9,k,E88.8其他特指的代谢紊乱,
CM_2_3_9,CM-2-3-9,l,E88.9未特指的代谢紊乱,
CM_2_3_9,CM-2-3-9,m,E89.0操作后甲状腺功能减退症,
CM_2_3_9,CM-2-3-9,n,E89.1操作后血内胰岛素不足,
CM_2_3_9,CM-2-3-9,o,E89.2操作后甲状旁腺功能减退症,
CM_2_3_9,CM-2-3-9,p,E89.3操作后垂体功能减退症,
CM_2_3_9,CM-2-3-9,q,E89.4操作后卵巢功能衰竭,
CM_2_3_9,CM-2-3-9,r,E89.5操作后睾丸功能减退,
CM_2_3_9,CM-2-3-9,s,E89.6操作后肾上腺皮质(髓质)功能减退,
CM_2_3_9,CM-2-3-9,t,E89.8其他操作后内分泌和代谢紊乱,
CM_2_3_9,CM-2-3-9,u,E89.9未特指的操作后内分泌和代谢紊乱,
CM_2_3_10,CM-2-3-10,def,请选择,
CM_2_3_10,CM-2-3-10,a,"O04.0医疗性流产,不完全性,并发生殖道和盆腔感染",
CM_2_3_10,CM-2-3-10,b,"O07.0医疗性流产失败,并发生殖道和盆腔",
CM_2_3_10,CM-2-3-10,c,"T81.4操作后的感染,不可归类在他处者",
CM_2_3_11,CM-2-3-11,def,请选择,
CM_2_3_11,CM-2-3-11,a,T81.5操作后意外遗留于体腔或手术伤口中的异物,
CM_2_3_11,CM-2-3-11,b,T81.6在操作中对意外遗留异物的急性反应,
CM_2_3_12,CM-2-3-12,def,请选择,
CM_2_3_12,CM-2-3-12,a,T88.2麻醉引起的休克,
CM_2_3_12,CM-2-3-12,b,T88.3麻醉引起的恶性高热,
