表代号,表名,选择字母,内容,
CM_0_1_3_2,CM-0-1-3-2,71,F13.2 镇静剂或催眠剂依赖综合征,
CM_0_1_3_2,CM-0-1-3-2,72,F13.3 镇静剂或催眠剂戒断状态,
CM_0_1_3_2,CM-0-1-3-2,73,F13.4 镇静剂或催眠剂戒断状态伴谵妄,
CM_0_1_3_2,CM-0-1-3-2,74,F13.5 镇静剂或催眠剂精神病性障碍,
CM_0_1_3_2,CM-0-1-3-2,75,F13.6 镇静剂或催眠剂遗忘综合征,
CM_0_1_3_2,CM-0-1-3-2,76,F13.7 镇静剂或催眠剂残留性和迟发性精神病性障碍,
CM_0_1_3_2,CM-0-1-3-2,77,F13.8 镇静剂或催眠剂其他精神和行为不障碍,
CM_0_1_3_2,CM-0-1-3-2,78,F13.9 镇静剂或催眠剂未特指的精神和行为障碍,
CM_0_1_3_2,CM-0-1-3-2,79,F14.0 可卡因急性中毒,
CM_0_1_3_2,CM-0-1-3-2,80,F14.1 可卡因损害,
CM_0_1_3_2,CM-0-1-3-2,81,F14.2 可卡因依赖综合征,
CM_0_1_3_2,CM-0-1-3-2,82,F14.3 可卡因戒断状态,
CM_0_1_3_2,CM-0-1-3-2,83,F14.4 可卡因戒断状态伴谵妄,
CM_0_1_3_2,CM-0-1-3-2,84,F14.5 可卡因精神病性障碍,
CM_0_1_3_2,CM-0-1-3-2,85,F14.6 可卡因遗忘综合征,
CM_0_1_3_2,CM-0-1-3-2,86,F14.7 可卡因残留性和迟发性精神病性障碍,
CM_0_1_3_2,CM-0-1-3-2,87,F14.8 可卡因其他精神和行为障碍,
CM_0_1_3_2,CM-0-1-3-2,88,F14.9 可卡因未特指的精神和行为障碍,
CM_0_1_3_2,CM-0-1-3-2,89,F15.0 其他兴奋剂(包括咖啡因)急性中毒,
CM_0_1_3_2,CM-0-1-3-2,90,F15.1 其他兴奋剂(包括咖啡因)损害,
CM_0_1_3_2,CM-0-1-3-2,91,F15.2 其他兴奋剂(包括咖啡因)依赖综合征,
CM_0_1_3_2,CM-0-1-3-2,92,F15.3 其他兴奋剂(包括咖啡因)戒断状态,
CM_0_1_3_2,CM-0-1-3-2,93,F15.4 其他兴奋剂(包括咖啡因)戒断状态伴谵妄,
CM_0_1_3_2,CM-0-1-3-2,94,F15.5 其他兴奋剂(包括咖啡因)精神病性障碍,
CM_0_1_3_2,CM-0-1-3-2,95,F15.6 其他兴奋剂(包括咖啡因)遗忘综合征,
CM_0_1_3_2,CM-0-1-3-2,96,F15.7 其他兴奋剂(包括咖啡因)残留性和迟发性精神病性障碍,
CM_0_1_3_2,CM-0-1-3-2,97,F15.8 其他兴奋剂(包括咖啡因)其他精神和行为障碍,
CM_0_1_3_2,CM-0-1-3-2,98,F15.9 其他兴奋剂(包括咖啡因)未特指的精神和行为障碍,
CM_0_1_3_2,CM-0-1-3-2,99,F16.0 致幻剂急性中毒,
CM_0_1_3_2,CM-0-1-3-2,100,F16.1 致幻剂损害,
CM_0_1_3_2,CM-0-1-3-2,101,F16.2 致幻剂依赖综合征,
CM_0_1_3_2,CM-0-1-3-2,102,F16.3 致幻剂戒断状态,
CM_0_1_3_2,CM-0-1-3-2,103,F16.4 致幻剂戒断状态伴谵妄态,
CM_0_1_3_2,CM-0-1-3-2,104,F16.5 致幻剂精神病性障碍,
CM_0_1_3_2,CM-0-1-3-2,105,F16.6 致幻剂遗忘综合征,
CM_0_1_3_2,CM-0-1-3-2,106,F16.7 致幻剂残留性和迟发性精神病性障碍,
CM_0_1_3_2,CM-0-1-3-2,107,F16.8 致幻剂其他精神和行为障碍,
CM_0_1_3_2,CM-0-1-3-2,108,F16.9 致幻剂未特指的精神和行为障碍,
CM_0_1_3_2,CM-0-1-3-2,109,F17.0 烟草急性中毒,
CM_0_1_3_2,CM-0-1-3-2,110,F17.1 烟草损害,
CM_0_1_3_2,CM-0-1-3-2,111,F17.2 烟草依赖综合征,
CM_0_1_3_2,CM-0-1-3-2,112,F17.3 烟草戒断状态,
CM_0_1_3_2,CM-0-1-3-2,113,F17.4 烟草戒断状态伴谵妄态,
CM_0_1_3_2,CM-0-1-3-2,114,F17.5 烟草精神病性障碍,
CM_0_1_3_2,CM-0-1-3-2,115,F17.6 烟草遗忘综合,
CM_0_1_3_2,CM-0-1-3-2,116,F17.7 烟草残留性和迟发性精神病性障碍,
CM_0_1_3_2,CM-0-1-3-2,117,F17.8 烟草其他精神和行为障碍,
CM_0_1_3_2,CM-0-1-3-2,118,F17.9 烟草未特指的精神和行为障碍,
CM_0_1_3_2,CM-0-1-3-2,119,F18.0 挥发性溶剂急性中毒,
CM_0_1_3_2,CM-0-1-3-2,120,F18.1 挥发性溶剂损害,
CM_0_1_3_2,CM-0-1-3-2,121,F18.2 挥发性溶剂依赖综合征,
CM_0_1_3_2,CM-0-1-3-2,122,F18.3 挥发性溶剂戒断状态,
CM_0_1_3_2,CM-0-1-3-2,123,F18.4 挥发性溶剂戒断状态伴谵妄态,
CM_0_1_3_2,CM-0-1-3-2,124,F18.5 挥发性溶剂精神病性障碍,
CM_0_1_3_2,CM-0-1-3-2,125,F18.6 挥发性溶剂遗忘综合征,
CM_0_1_3_2,CM-0-1-3-2,126,F18.7 挥发性溶剂残留性和迟发性精神病性障碍,
CM_0_1_3_2,CM-0-1-3-2,127,F18.8 挥发性溶剂其他精神和行为障碍,
CM_0_1_3_2,CM-0-1-3-2,128,F18.9 挥发性溶剂未特指的精神和行为障碍,
CM_0_1_3_2,CM-0-1-3-2,129,F19.0 多种药物和其他精神活性物质急性中毒,
CM_0_1_3_2,CM-0-1-3-2,130,F19.1 多种药物和其他精神活性物质损害,
CM_0_1_3_2,CM-0-1-3-2,131,F19.2 多种药物和其他精神活性物质依赖综合征,
CM_0_1_3_2,CM-0-1-3-2,132,F19.3 多种药物和其他精神活性物质戒断状态,
CM_0_1_3_2,CM-0-1-3-2,133,F19.4 多种药物和其他精神活性物质戒断状态伴谵妄态,
CM_0_1_3_2,CM-0-1-3-2,134,F19.5 多种药物和其他精神活性物质精神病性障碍,
CM_0_1_3_2,CM-0-1-3-2,135,F19.6 多种药物和其他精神活性物质遗忘综合征,
CM_0_1_3_2,CM-0-1-3-2,136,F19.7 多种药物和其他精神活性物质残留性和迟发性精神病性障碍,
CM_0_1_3_2,CM-0-1-3-2,137,F19.8 多种药物和其他精神活性物质其他精神和行为障碍,
CM_0_1_3_2,CM-0-1-3-2,138,F19.9 多种药物和其他精神活性物质未特指的精神和行为障碍,
CM_0_1_3_2,CM-0-1-3-2,139,F20.0 偏执型精神分裂症,
CM_0_1_3_2,CM-0-1-3-2,140,F20.1 青春型精神分裂症,
CM_0_1_3_2,CM-0-1-3-2,141,F20.2 紧张型精神分裂症,
CM_0_1_3_2,CM-0-1-3-2,142,F20.3 未分化型精神分裂症,
CM_0_1_3_2,CM-0-1-3-2,143,F20.4 精神分裂症后抑郁,
CM_0_1_3_2,CM-0-1-3-2,144,F20.5 残留型精神分裂症,
CM_0_1_3_2,CM-0-1-3-2,145,F20.6 单纯型精神分裂症,
CM_0_1_3_2,CM-0-1-3-2,146,F20.8 其他精神分裂症,
CM_0_1_3_2,CM-0-1-3-2,147,F20.9 未特指的精神分裂症,
CM_0_1_3_2,CM-0-1-3-2,148,F21.x0 分裂型障碍,
CM_0_1_3_2,CM-0-1-3-2,149,F22.0 妄想性障碍,
CM_0_1_3_2,CM-0-1-3-2,150,F22.8 其他持久的妄想性障碍,
CM_0_1_3_2,CM-0-1-3-2,151,F22.9 未特指的持久的妄想性障碍,
CM_0_1_3_2,CM-0-1-3-2,152,F23.0 不伴有精神分裂症症状的急性多形性精神病性障碍,
CM_0_1_3_2,CM-0-1-3-2,153,F23.1 伴有精神分裂症症状的急性多形性精神病性障碍,
CM_0_1_3_2,CM-0-1-3-2,154,F23.2 急性精神分裂症样精神病性障碍,
CM_0_1_3_2,CM-0-1-3-2,155,F23.3 其他以妄想为主的急性精神病性障碍,
CM_0_1_3_2,CM-0-1-3-2,156,F23.8 其他急性而短暂的精神病性障碍,
CM_0_1_3_2,CM-0-1-3-2,157,F23.9 未特指的急性而短暂的精神病性障碍,
CM_0_1_3_2,CM-0-1-3-2,158,F24.x0 感应性妄想性障碍,
CM_0_1_3_2,CM-0-1-3-2,159,"F25.0 分裂情感性障碍,躁狂型",
CM_0_1_3_2,CM-0-1-3-2,160,"F25.1 分裂情感性障碍,抑郁型",
CM_0_1_3_2,CM-0-1-3-2,161,"F25.2 分裂情感性障碍,混合型",
CM_0_1_3_2,CM-0-1-3-2,162,F25.8 其他的分裂情感性障碍,
CM_0_1_3_2,CM-0-1-3-2,163,F25.9 未特指的分裂情感性障碍,
CM_0_1_3_2,CM-0-1-3-2,164,F28.x0 其他非器质性精神病性障碍,
CM_0_1_3_2,CM-0-1-3-2,165,F29.x0 未特指的非器质性精神病,
CM_0_1_3_2,CM-0-1-3-2,166,F30.0 轻躁狂,
CM_0_1_3_2,CM-0-1-3-2,167,F30.1 不伴有精神病性症状的躁狂,
CM_0_1_3_2,CM-0-1-3-2,168,F30.2 伴有精神病性症状的躁狂,
CM_0_1_3_2,CM-0-1-3-2,169,F30.8 其他躁狂发作,
CM_0_1_3_2,CM-0-1-3-2,170,F30.9 未特指的躁狂发作,
CM_0_1_3_2,CM-0-1-3-2,171,"F31.0 双相情感障碍,目前为轻躁狂发作",
CM_0_1_3_2,CM-0-1-3-2,172,"F31.1 双相情感障碍,目前为不伴有精神病性症状的躁狂发作",
CM_0_1_3_2,CM-0-1-3-2,173,"F31.2 双相情感障碍,目前为伴有精神病性症状的躁狂发作",
CM_0_1_3_2,CM-0-1-3-2,174,"F31.3 双相情感障碍,目前为轻度或中度抑郁发作",
CM_0_1_3_2,CM-0-1-3-2,175,"F31.4 双相情感障碍,目前为不伴有精神病性症状的重度抑郁发作",
CM_0_1_3_2,CM-0-1-3-2,176,"F31.5 双相情感障碍,目前为伴有精神病性症状的重度抑郁发作",
CM_0_1_3_2,CM-0-1-3-2,177,"F31.6 双相情感障碍,目前为混合性发作",
CM_0_1_3_2,CM-0-1-3-2,178,"F31.7 双相情感障碍,目前为缓解状态",
CM_0_1_3_2,CM-0-1-3-2,179,F31.8 其他双相情感障碍,
CM_0_1_3_2,CM-0-1-3-2,180,F31.9 未特指的双相情感障碍,
CM_0_1_3_2,CM-0-1-3-2,181,F32.0 轻度抑郁发作,
CM_0_1_3_2,CM-0-1-3-2,182,F32.1 中度抑郁发作,
CM_0_1_3_2,CM-0-1-3-2,183,F32.2 不伴有精神病性症状的重度抑郁发作,
CM_0_1_3_2,CM-0-1-3-2,184,F32.3 伴有精神病性症状的重度抑郁发作,
CM_0_1_3_2,CM-0-1-3-2,185,F32.8 其他抑郁发作,
CM_0_1_3_2,CM-0-1-3-2,186,F32.9 未特指的抑郁发作,
CM_0_1_3_2,CM-0-1-3-2,187,"F33.0 复发性抑郁障碍,目前为轻度发作",
CM_0_1_3_2,CM-0-1-3-2,188,"F33.1 复发性抑郁障碍,目前为中度发作",
CM_0_1_3_2,CM-0-1-3-2,189,"F33.2 复发性抑郁障碍,目前为不伴有精神病性症状的重度发作",
CM_0_1_3_2,CM-0-1-3-2,190,"F33.3 复发性抑郁障碍,目前为伴有精神病性症状的重度发作",
CM_0_1_3_2,CM-0-1-3-2,191,"F33.4 复发性抑郁障碍,目前为缓解状态",
CM_0_1_3_2,CM-0-1-3-2,192,F33.8 其他复发性抑郁障碍,
CM_0_1_3_2,CM-0-1-3-2,193,F33.9 未特指的复发性抑郁障碍,
CM_0_1_3_2,CM-0-1-3-2,194,F34.0 环性气质,
CM_0_1_3_2,CM-0-1-3-2,195,F34.1 恶劣心境,
CM_0_1_3_2,CM-0-1-3-2,196,F34.8 其他持久的心境[情感]障碍,
CM_0_1_3_2,CM-0-1-3-2,197,F34.9 未特指的持久的心境[情感]障碍,
CM_0_1_3_2,CM-0-1-3-2,198,F38.0 其他单次发作的心境[情感]障碍,
CM_0_1_3_2,CM-0-1-3-2,199,F38.1 其他复发性心境[情感]障碍,
CM_0_1_3_2,CM-0-1-3-2,200,F38.8 其他特指的心境[情感]障碍,
CM_0_1_3_2,CM-0-1-3-2,201,F39.x0 未特指的心境【情感】障碍,
CM_0_1_3_2,CM-0-1-3-2,202,F40.0 广场恐怖,
CM_0_1_3_2,CM-0-1-3-2,203,F40.1 社交恐怖,
CM_0_1_3_2,CM-0-1-3-2,204,F40.2 特定的(孤立的)恐怖,
CM_0_1_3_2,CM-0-1-3-2,205,F40.8 其他恐怖性焦虑障碍,
CM_0_1_3_2,CM-0-1-3-2,206,F40.9 未特指的恐怖性焦虑障碍,
CM_0_1_3_2,CM-0-1-3-2,207,F41.0 惊恐障碍[间歇发作性焦虑],
CM_0_1_3_2,CM-0-1-3-2,208,F41.1 广泛性焦虑障碍,
CM_0_1_3_2,CM-0-1-3-2,209,F41.2 混合性焦虑和抑郁障碍,
CM_0_1_3_2,CM-0-1-3-2,210,F41.3 其他混合性焦虑障碍,
CM_0_1_3_2,CM-0-1-3-2,211,F41.8 其他特指的焦虑障碍,
CM_0_1_3_2,CM-0-1-3-2,212,F41.9 未特指的焦虑障碍,
CM_0_1_3_2,CM-0-1-3-2,213,F42.0 以强迫思维或穷思竭虑为主,
CM_0_1_3_2,CM-0-1-3-2,214,F42.1 以强迫动作[强迫仪式]为主,
CM_0_1_3_2,CM-0-1-3-2,215,F42.2 混合性强迫思维和动作,
CM_0_1_3_2,CM-0-1-3-2,216,F42.8 其他强迫性障碍,
CM_0_1_3_2,CM-0-1-3-2,217,F42.9 未特指的强迫性障碍,
CM_0_1_3_2,CM-0-1-3-2,218,F43.0 急性应激反应,
CM_0_1_3_2,CM-0-1-3-2,219,F43.1 创伤后应激障碍,
CM_0_1_3_2,CM-0-1-3-2,220,F43.2 适应障碍,
CM_0_1_3_2,CM-0-1-3-2,221,F43.8 其他严重应激反应,
CM_0_1_3_2,CM-0-1-3-2,222,F43.9 未特指的严重应激反应,
CM_0_1_3_2,CM-0-1-3-2,223,F44.0 分离性遗忘,
CM_0_1_3_2,CM-0-1-3-2,224,F44.1 分离性神游,
CM_0_1_3_2,CM-0-1-3-2,225,F44.2 分离性木僵,
CM_0_1_3_2,CM-0-1-3-2,226,F44.3 昼游和附体障碍,
CM_0_1_3_2,CM-0-1-3-2,227,F44.4 分离性运动障碍,
CM_0_1_3_2,CM-0-1-3-2,228,F44.5 分离性抽搐,
CM_0_1_3_2,CM-0-1-3-2,229,F44.6 分离性感觉麻木和感觉丧失,
CM_0_1_3_2,CM-0-1-3-2,230,F44.7 混合性分离[转换]性障碍,
CM_0_1_3_2,CM-0-1-3-2,231,F44.8 其他分离[转换]性障碍,
CM_0_1_3_2,CM-0-1-3-2,232,F44.9 未特指的分离[转换]性障碍,
CM_0_1_3_2,CM-0-1-3-2,233,F45.0 躯体化障碍,
CM_0_1_3_2,CM-0-1-3-2,234,F45.1 未分化的躯体形式障碍,
CM_0_1_3_2,CM-0-1-3-2,235,F45.2 疑病障碍,
CM_0_1_3_2,CM-0-1-3-2,236,F45.3 躯体形式的自主神经功能紊乱,
CM_0_1_3_2,CM-0-1-3-2,237,F45.4 持久的躯体形式的疼痛障碍,
CM_0_1_3_2,CM-0-1-3-2,238,F45.8 其他躯体形式障碍,
CM_0_1_3_2,CM-0-1-3-2,239,F45.9 未特指的躯体形式障碍,
CM_0_1_3_2,CM-0-1-3-2,240,F48.0 神经衰弱,
CM_0_1_3_2,CM-0-1-3-2,241,F48.1 人格解体-现实解体综合征,
CM_0_1_3_2,CM-0-1-3-2,242,F48.8 其他特指的神经症性障碍,
CM_0_1_3_2,CM-0-1-3-2,243,F48.9 未特指的神经症性障碍,
CM_0_1_3_2,CM-0-1-3-2,244,F50.0 神经性厌食,
CM_0_1_3_2,CM-0-1-3-2,245,F50.1 非典型神经性厌食,
CM_0_1_3_2,CM-0-1-3-2,246,F50.2 神经性贪食,
CM_0_1_3_2,CM-0-1-3-2,247,F50.3 非典型神经性贪食,
CM_0_1_3_2,CM-0-1-3-2,248,F50.4 与其他心理紊乱有关的暴食,
CM_0_1_3_2,CM-0-1-3-2,249,F50.5 与其他心理紊乱有关的呕吐,
CM_0_1_3_2,CM-0-1-3-2,250,F50.8 其他进食障碍,
CM_0_1_3_2,CM-0-1-3-2,251,F50.9 未特指的进食障碍,
CM_0_1_3_2,CM-0-1-3-2,252,F51.0 非器质性失眠症,
CM_0_1_3_2,CM-0-1-3-2,253,F51.1 非器质性睡眠过度,
CM_0_1_3_2,CM-0-1-3-2,254,F51.2 非器质性睡眠-觉醒节律障碍,
CM_0_1_3_2,CM-0-1-3-2,255,F51.3 睡行症[夜游症],
CM_0_1_3_2,CM-0-1-3-2,256,F51.4 睡惊症[夜惊症],
CM_0_1_3_2,CM-0-1-3-2,257,F51.5 梦魇,
CM_0_1_3_2,CM-0-1-3-2,258,F51.8 其他非器质性睡眠障碍,
CM_0_1_3_2,CM-0-1-3-2,259,F51.9 未特指的非器质性睡眠障碍,
CM_0_1_3_2,CM-0-1-3-2,260,F52.0 性欲减退或缺失,
CM_0_1_3_2,CM-0-1-3-2,261,F52.1 性厌恶和性乐缺乏,
CM_0_1_3_2,CM-0-1-3-2,262,F52.2 生殖器反应丧失,
CM_0_1_3_2,CM-0-1-3-2,263,F52.3 性高潮功能障碍,
CM_0_1_3_2,CM-0-1-3-2,264,F52.4 早泄,
CM_0_1_3_2,CM-0-1-3-2,265,F52.5 非器质性阴道痉挛,
CM_0_1_3_2,CM-0-1-3-2,266,F52.6 非器质性性交疼痛,
CM_0_1_3_2,CM-0-1-3-2,267,F52.7 性欲亢进,
CM_0_1_3_2,CM-0-1-3-2,268,"F52.8 其他性功能障碍,非由器质性障碍或疾病引起",
CM_0_1_3_2,CM-0-1-3-2,269,"F52.9 未特指的性功能障碍,非由器质性障碍或疾病引起",
CM_0_1_3_2,CM-0-1-3-2,270,"F53.0 与产褥期有关的轻度精神和行为障碍,不可归类在他处者",
CM_0_1_3_2,CM-0-1-3-2,271,"F53.1 与产褥期有关的重度精神和行为障碍,不可归类在他处者",
CM_0_1_3_2,CM-0-1-3-2,272,"F53.8 其他与产褥期有关的精神和行为障碍,不可归类在他处者",
CM_0_1_3_2,CM-0-1-3-2,273,F53.9 未特指的产褥期精神障碍,
CM_0_1_3_2,CM-0-1-3-2,274,F54.x0 与归类在他处的障碍或疾病有关的心理和行为因素,
CM_0_1_3_2,CM-0-1-3-2,275,F55.x0 非致依赖性物质滥用,
CM_0_1_3_2,CM-0-1-3-2,276,F59.x0 与生理紊乱和躯体因素有关的未特指的行为综合征,
CM_0_1_3_2,CM-0-1-3-2,277,F60.0 偏执型人格障碍,
CM_0_1_3_2,CM-0-1-3-2,278,F60.1 分裂样人格障碍,
CM_0_1_3_2,CM-0-1-3-2,279,F60.2 社交紊乱型人格障碍,
CM_0_1_3_2,CM-0-1-3-2,280,F60.3 情绪不稳型人格障碍,
CM_0_1_3_2,CM-0-1-3-2,281,F60.4 表演型人格障碍,
CM_0_1_3_2,CM-0-1-3-2,282,F60.5 强迫型人格障碍,
CM_0_1_3_2,CM-0-1-3-2,283,F60.6 焦虑[回避]型人格障碍,
CM_0_1_3_2,CM-0-1-3-2,284,F60.7 依赖型人格障碍,
CM_0_1_3_2,CM-0-1-3-2,285,F60.8 其他特指的人格障碍,
CM_0_1_3_2,CM-0-1-3-2,286,F60.9 未特指的人格障碍,
CM_0_1_3_2,CM-0-1-3-2,287,F61.x0 混合型和其他人格障碍,
CM_0_1_3_2,CM-0-1-3-2,288,F62.0 灾难性经历后的持久性人格改变,
CM_0_1_3_2,CM-0-1-3-2,289,F62.1 精神科疾病后持久性人格改变,
CM_0_1_3_2,CM-0-1-3-2,290,F62.8 其他持久性人格改变,
CM_0_1_3_2,CM-0-1-3-2,291,F62.9 未特指的持久性人格改变,
CM_0_1_3_2,CM-0-1-3-2,292,F63.0 病理性赌博,
CM_0_1_3_2,CM-0-1-3-2,293,F63.1 病理性纵火[纵火狂],
CM_0_1_3_2,CM-0-1-3-2,294,F63.2 病理性偷窃[偷窃狂],
