表代号,表名,选择字母,内容,
CM_0_3_3,CM-0-3-3,b,出租车,
CM_0_3_3,CM-0-3-3,c,私家车,
CM_0_3_3,CM-0-3-3,oth,其他,
CABG_1_2_1,CABG-1-2-1,y,是,
CABG_1_2_1,CABG-1-2-1,n,否,
CABG_1_2_2_1,CABG-1-2-2-1,def,请选择,
CABG_1_2_2_1,CABG-1-2-2-1,a,1支,
CABG_1_2_2_1,CABG-1-2-2-1,b,2支,
CABG_1_2_2_1,CABG-1-2-2-1,c,3支,
CABG_1_2_2_1,CABG-1-2-2-1,d,多支,
CABG_1_2_2_2,CABG-1-2-2-2,a,左主干LM病变（病变狭窄超过50%）,
CABG_1_2_2_2,CABG-1-2-2-2,b,前降支LAD系统病变（含左前降支、对角支、中间支病变狭窄超过50%）,
CABG_1_2_2_2,CABG-1-2-2-2,c,回旋支LCX系统病变（含回旋支、钝缘支病变狭窄超过50%）,
CABG_1_2_2_2,CABG-1-2-2-2,d,右冠脉RCA系统病变（含右冠脉、后降支、左室后支病变狭窄超过50%）,
CABG_1_2_2_2,CABG-1-2-2-2,e,血管桥病变,
CABG_1_1_1,CABG-1-1-1,y,是,
CABG_1_1_1,CABG-1-1-1,n,否,
CABG_1_1_3,CABG-1-1-3,def,请选择,
CABG_1_1_3,CABG-1-1-3,a,低风险（得分0-3）病人轻度危险,
CABG_1_1_3,CABG-1-1-3,b,风险（得分4-18），病人中度危险,
CABG_1_1_3,CABG-1-1-3,c,高风险（得分≥19），病人重度危险,
CABG_1_3_1,CABG-1-3-1,y,是,
CABG_1_3_1,CABG-1-3-1,n,否,
CABG_1_3_5,CABG-1-3-5,def,请选择,
CABG_1_3_5,CABG-1-3-5,a,"0, 1 or 2分，病人轻度危险",
CABG_1_3_5,CABG-1-3-5,b,"3, 4 or 5分，病人中度危险",
CABG_1_3_5,CABG-1-3-5,c,≥ 6分，病人重度危险,
CABG_1_4_2_1,CABG-1-4-2-1,y,是,
CABG_1_4_2_1,CABG-1-4-2-1,n,否,
CABG_1_4_2_2,CABG-1-4-2-2,def,请选择,
CABG_1_4_2_2,CABG-1-4-2-2,a,美托洛尔,
CABG_1_4_2_2,CABG-1-4-2-2,b,普萘洛尔,
CABG_1_4_2_2,CABG-1-4-2-2,c,阿替洛尔,
CABG_1_4_2_2,CABG-1-4-2-2,d,比索洛尔,
CABG_1_4_2_2,CABG-1-4-2-2,e,拉贝洛尔,
CABG_1_4_2_2,CABG-1-4-2-2,f,塞利洛尔,
CABG_1_4_2_2,CABG-1-4-2-2,g,卡维地洛,
CABG_1_4_2_2,CABG-1-4-2-2,oth,其他β-受体阻滞剂,
CABG_1_4_1,CABG-1-4-1,a,血肌酐值,
CABG_1_4_1,CABG-1-4-1,b,总胆固醇,
CABG_1_4_1,CABG-1-4-1,c,低密度脂蛋白,
CABG_1_4_1,CABG-1-4-1,d,血糖,
CABG_1_4_1,CABG-1-4-1,e,血红蛋白,
CABG_1_4_1,CABG-1-4-1,f,最高血肌酐值,
CABG_1_4_1,CABG-1-4-1,g,最高CK-MB,
CABG_1_4_1,CABG-1-4-1,h,最高cTnI,
CABG_1_5_1,CABG-1-5-1,a,超声心动图左室射血分数,
CABG_1_5_1,CABG-1-5-1,b,左室舒张末内径,
CABG_1_5_1,CABG-1-5-1,c,左房内径,
CABG_1_5_1,CABG-1-5-1,d,三尖瓣收缩期返流流速,
CABG_1_5_1,CABG-1-5-1,e,主动脉瓣跨瓣压差,
CABG_2_1_1_1,CABG-2-1-1-1,a,左主干病变狭窄程度超过50%,
CABG_2_1_1_1,CABG-2-1-1-1,b,三支病变，且狭窄程度均超过70%,
CABG_2_1_1_1,CABG-2-1-1-1,c,前降支病变狭窄程度超过70%且同时存在其他冠脉主要分支的病变,
CABG_2_1_1_1,CABG-2-1-1-1,d,冠脉主要分支病变狭窄程度超过70%，且因此而导致的室性快速性心动过速,
CABG_2_1_1_1,CABG-2-1-1-1,e,两支冠脉主要分支病变狭窄程度超过70%，且存在严重或广泛的心肌缺血,
CABG_2_1_1_1,CABG-2-1-1-1,f,存在多支病变，且狭窄程度超过70%，且存在存活心肌,
CABG_2_1_1_1,CABG-2-1-1-1,g,存在前降支病变，且狭窄程度超过70%，且存在存活心肌,
CABG_2_1_1_1,CABG-2-1-1-1,h,冠脉单支病变狭窄程度超过70%，且存在心绞痛症状而最佳药物治疗无法改善，或存在用药禁忌,
CABG_2_1_1_1,CABG-2-1-1-1,oth,其他,
CABG_2_1,CABG-2-1,y,是,
CABG_2_1,CABG-2-1,n,否,
CABG_2_2,CABG-2-2,a,直接PCI失败或不能实施,
CABG_2_2,CABG-2-2,b,冠脉病变解剖适合进行CABG治疗,
CABG_2_2,CABG-2-2,c,患者在静息状态下有大面积心肌持续缺血和(或)血流动力学障碍，非手术治疗无效,
CABG_2_2,CABG-2-2,d,须同时治疗心肌梗死后相关机械性并发症,
CABG_2_2,CABG-2-2,e,患者出现心源性休克,
CABG_2_2,CABG-2-2,f,严重左主干或3支血管病变，出现危及生命的室性心律失常，并考虑由心肌缺血所致,
CABG_2_2,CABG-2-2,oth,其他,
CABG_2_2,CABG-2-2,UTD,无法确定或无记录,
CABG_2_3_1,CABG-2-3-1,def,请选择,
CABG_2_3_1,CABG-2-3-1,a,正中开胸,
CABG_2_3_1,CABG-2-3-1,b,小切口,
CABG_2_3_1,CABG-2-3-1,c,胸腔镜,
CABG_2_3_1,CABG-2-3-1,d,机器人,
CABG_2_3_1,CABG-2-3-1,oth,其他,
CABG_2_4_1_1,CABG-2-4-1-1,def,请选择,
CABG_2_4_1_1,CABG-2-4-1-1,a,合并瓣膜手术,
CABG_2_4_1_1,CABG-2-4-1-1,b,合并非瓣膜手术的其他心外科手术,
CABG_2_4_1_1,CABG-2-4-1-1,c,不合并搭桥以外的心外科手术,
CABG_2_5,CABG-2-5,def,请选择,
CABG_2_5,CABG-2-5,a,单纯CABG,
CABG_2_5,CABG-2-5,b,CABG+非CABG心脏手术,
CABG_2_5,CABG-2-5,c,杂合（Hybrid）手术（冠状动脉搭桥术的同时在手术室辅以内科介入手术）,
CABG_2_5,CABG-2-5,d,微创冠状动脉搭桥手术（MIDCAB）,
CABG_2_5,CABG-2-5,oth,其他,
CABG_2_6,CABG-2-6,y,体外循环辅助的旁路移植术,
CABG_2_6,CABG-2-6,n,非体外循环辅助的旁路移植术,
CABG_2_7,CABG-2-7,y,是,
CABG_2_7,CABG-2-7,n,否,
CABG_2_7,CABG-2-7,UTD,无法确定或无记录,
CABG_2_7_1,CABG-2-7-1,y,是,
CABG_2_7_1,CABG-2-7-1,n,否,
CABG_2_8_1,CABG-2-8-1,y,是,
CABG_2_8_1,CABG-2-8-1,n,否,
CABG_3_1_0,CABG-3-1-0,def,请选择,
CABG_3_1_0,CABG-3-1-0,a,―支,
CABG_3_1_0,CABG-3-1-0,b,二支,
CABG_3_1_0,CABG-3-1-0,c,三支,
CABG_3_1_0,CABG-3-1-0,d,四支,
CABG_3_1_0,CABG-3-1-0,e,五支,
CABG_3_1_0,CABG-3-1-0,f,六支,
CABG_3_1_0,CABG-3-1-0,g,七支,
CABG_3_1_0,CABG-3-1-0,h,八支,
CABG_3_1_0,CABG-3-1-0,i,九支,
CABG_3_1_0,CABG-3-1-0,j,十支,
CABG_3_10_1_1,CABG-3-10-1-1,def,请选择,
CABG_3_10_1_1,CABG-3-10-1-1,a,左乳房内动脉,
CABG_3_10_1_1,CABG-3-10-1-1,b,右乳房内动脉,
CABG_3_10_1_1,CABG-3-10-1-1,c,大隐静脉,
CABG_3_10_1_1,CABG-3-10-1-1,d,桡动脉,
CABG_3_10_1_1,CABG-3-10-1-1,e,带蒂胃网膜动脉,
CABG_3_10_1_1,CABG-3-10-1-1,f,其他肢体动静脉,
CABG_3_10_1_1,CABG-3-10-1-1,oth,其他（用文字说明）,
CABG_3_10_1_3,CABG-3-10-1-3,def,请选择,
CABG_3_10_1_3,CABG-3-10-1-3,a,左主干,
CABG_3_10_1_3,CABG-3-10-1-3,b,左前降支,
CABG_3_10_1_3,CABG-3-10-1-3,c,对角支,
CABG_3_10_1_3,CABG-3-10-1-3,d,中间支,
CABG_3_10_1_3,CABG-3-10-1-3,e,回旋支,
CABG_3_10_1_3,CABG-3-10-1-3,f,钝缘支,
CABG_3_10_1_3,CABG-3-10-1-3,g,右主干,
CABG_3_10_1_3,CABG-3-10-1-3,h,后降支,
CABG_3_10_1_3,CABG-3-10-1-3,i,左室后支,
CABG_3_10_1_5,CABG-3-10-1-5,y,是,
CABG_3_10_1_5,CABG-3-10-1-5,n,否,
CABG_3_10_2_1,CABG-3-10-2-1,def,请选择,
CABG_3_10_2_1,CABG-3-10-2-1,a,左乳房内动脉,
CABG_3_10_2_1,CABG-3-10-2-1,b,右乳房内动脉,
CABG_3_10_2_1,CABG-3-10-2-1,c,大隐静脉,
CABG_3_10_2_1,CABG-3-10-2-1,d,桡动脉,
CABG_3_10_2_1,CABG-3-10-2-1,e,带蒂胃网膜动脉,
CABG_3_10_2_1,CABG-3-10-2-1,f,其他肢体动静脉,
CABG_3_10_2_1,CABG-3-10-2-1,oth,其他,
CABG_3_10_2_3,CABG-3-10-2-3,def,请选择,
CABG_3_10_2_3,CABG-3-10-2-3,a,左主干,
CABG_3_10_2_3,CABG-3-10-2-3,b,左前降支,
CABG_3_10_2_3,CABG-3-10-2-3,c,对角支,
CABG_3_10_2_3,CABG-3-10-2-3,d,中间支,
CABG_3_10_2_3,CABG-3-10-2-3,e,回旋支,
CABG_3_10_2_3,CABG-3-10-2-3,f,钝缘支,
CABG_3_10_2_3,CABG-3-10-2-3,g,右主干,
CABG_3_10_2_3,CABG-3-10-2-3,h,后降支,
CABG_3_10_2_3,CABG-3-10-2-3,i,左室后支,
CABG_3_10_2_4,CABG-3-10-2-4,y,是,
CABG_3_10_2_4,CABG-3-10-2-4,n,否,
CABG_3_10_3_1,CABG-3-10-3-1,def,请选择,
CABG_3_10_3_1,CABG-3-10-3-1,a,左乳房内动脉,
CABG_3_10_3_1,CABG-3-10-3-1,b,右乳房内动脉,
CABG_3_10_3_1,CABG-3-10-3-1,c,大隐静脉,
CABG_3_10_3_1,CABG-3-10-3-1,d,桡动脉,
CABG_3_10_3_1,CABG-3-10-3-1,e,带蒂胃网膜动脉,
CABG_3_10_3_1,CABG-3-10-3-1,f,其他肢体动静脉,
CABG_3_10_3_1,CABG-3-10-3-1,oth,其他,
CABG_3_10_3_3,CABG-3-10-3-3,def,请选择,
CABG_3_10_3_3,CABG-3-10-3-3,a,左主干,
CABG_3_10_3_3,CABG-3-10-3-3,b,左前降支,
CABG_3_10_3_3,CABG-3-10-3-3,c,对角支,
CABG_3_10_3_3,CABG-3-10-3-3,d,中间支,
CABG_3_10_3_3,CABG-3-10-3-3,e,回旋支,
CABG_3_10_3_3,CABG-3-10-3-3,f,钝缘支,
CABG_3_10_3_3,CABG-3-10-3-3,g,右主干,
CABG_3_10_3_3,CABG-3-10-3-3,h,后降支,
CABG_3_10_3_3,CABG-3-10-3-3,i,左室后支,
CABG_3_10_3_4,CABG-3-10-3-4,y,是,
CABG_3_10_3_4,CABG-3-10-3-4,n,否,
CABG_3_10_4_1,CABG-3-10-4-1,def,请选择,
CABG_3_10_4_1,CABG-3-10-4-1,a,左乳房内动脉,
CABG_3_10_4_1,CABG-3-10-4-1,b,右乳房内动脉,
CABG_3_10_4_1,CABG-3-10-4-1,c,大隐静脉,
CABG_3_10_4_1,CABG-3-10-4-1,d,桡动脉,
CABG_3_10_4_1,CABG-3-10-4-1,e,带蒂胃网膜动脉,
CABG_3_10_4_1,CABG-3-10-4-1,f,其他肢体动静脉,
CABG_3_10_4_1,CABG-3-10-4-1,oth,其他,
CABG_3_10_4_3,CABG-3-10-4-3,def,请选择,
CABG_3_10_4_3,CABG-3-10-4-3,a,左主干,
CABG_3_10_4_3,CABG-3-10-4-3,b,左前降支,
CABG_3_10_4_3,CABG-3-10-4-3,c,对角支,
CABG_3_10_4_3,CABG-3-10-4-3,d,中间支,
CABG_3_10_4_3,CABG-3-10-4-3,e,回旋支,
CABG_3_10_4_3,CABG-3-10-4-3,f,钝缘支,
CABG_3_10_4_3,CABG-3-10-4-3,g,右主干,
CABG_3_10_4_3,CABG-3-10-4-3,h,后降支,
CABG_3_10_4_3,CABG-3-10-4-3,i,左室后支,
CABG_3_10_4_4,CABG-3-10-4-4,y,是,
CABG_3_10_4_4,CABG-3-10-4-4,n,否,
CABG_3_10_5_1,CABG-3-10-5-1,def,请选择,
CABG_3_10_5_1,CABG-3-10-5-1,a,左乳房内动脉,
CABG_3_10_5_1,CABG-3-10-5-1,b,右乳房内动脉,
CABG_3_10_5_1,CABG-3-10-5-1,c,大隐静脉,
CABG_3_10_5_1,CABG-3-10-5-1,d,桡动脉,
CABG_3_10_5_1,CABG-3-10-5-1,e,带蒂胃网膜动脉,
CABG_3_10_5_1,CABG-3-10-5-1,f,其他肢体动静脉,
CABG_3_10_5_1,CABG-3-10-5-1,oth,其他,
CABG_3_10_5_3,CABG-3-10-5-3,def,请选择,
CABG_3_10_5_3,CABG-3-10-5-3,a,左主干,
CABG_3_10_5_3,CABG-3-10-5-3,b,左前降支,
CABG_3_10_5_3,CABG-3-10-5-3,c,对角支,
CABG_3_10_5_3,CABG-3-10-5-3,d,中间支,
CABG_3_10_5_3,CABG-3-10-5-3,e,回旋支,
CABG_3_10_5_3,CABG-3-10-5-3,f,钝缘支,
CABG_3_10_5_3,CABG-3-10-5-3,g,右主干,
CABG_3_10_5_3,CABG-3-10-5-3,h,后降支,
CABG_3_10_5_3,CABG-3-10-5-3,i,左室后支,
CABG_3_10_5_4,CABG-3-10-5-4,y,是,
CABG_3_10_5_4,CABG-3-10-5-4,n,否,
CABG_3_10_6_1,CABG-3-10-6-1,def,请选择,
CABG_3_10_6_1,CABG-3-10-6-1,a,左乳房内动脉,
CABG_3_10_6_1,CABG-3-10-6-1,b,右乳房内动脉,
CABG_3_10_6_1,CABG-3-10-6-1,c,大隐静脉,
CABG_3_10_6_1,CABG-3-10-6-1,d,桡动脉,
CABG_3_10_6_1,CABG-3-10-6-1,e,带蒂胃网膜动脉,
CABG_3_10_6_1,CABG-3-10-6-1,f,其他肢体动静脉,
CABG_3_10_6_1,CABG-3-10-6-1,oth,其他,
CABG_3_10_6_3,CABG-3-10-6-3,def,请选择,
CABG_3_10_6_3,CABG-3-10-6-3,a,左主干,
CABG_3_10_6_3,CABG-3-10-6-3,b,左前降支,
CABG_3_10_6_3,CABG-3-10-6-3,c,对角支,
CABG_3_10_6_3,CABG-3-10-6-3,d,中间支,
CABG_3_10_6_3,CABG-3-10-6-3,e,回旋支,
CABG_3_10_6_3,CABG-3-10-6-3,f,钝缘支,
CABG_3_10_6_3,CABG-3-10-6-3,g,右主干,
CABG_3_10_6_3,CABG-3-10-6-3,h,后降支,
CABG_3_10_6_3,CABG-3-10-6-3,i,左室后支,
CABG_3_10_6_4,CABG-3-10-6-4,y,是,
CABG_3_10_6_4,CABG-3-10-6-4,n,否,
CABG_3_10_7_1,CABG-3-10-7-1,def,请选择,
CABG_3_10_7_1,CABG-3-10-7-1,a,左乳房内动脉,
CABG_3_10_7_1,CABG-3-10-7-1,b,右乳房内动脉,
CABG_3_10_7_1,CABG-3-10-7-1,c,大隐静脉,
CABG_3_10_7_1,CABG-3-10-7-1,d,桡动脉,
CABG_3_10_7_1,CABG-3-10-7-1,e,带蒂胃网膜动脉,
CABG_3_10_7_1,CABG-3-10-7-1,f,其他肢体动静脉,
CABG_3_10_7_1,CABG-3-10-7-1,oth,其他,
CABG_3_10_7_3,CABG-3-10-7-3,def,请选择,
CABG_3_10_7_3,CABG-3-10-7-3,a,左主干,
CABG_3_10_7_3,CABG-3-10-7-3,b,左前降支,
CABG_3_10_7_3,CABG-3-10-7-3,c,对角支,
CABG_3_10_7_3,CABG-3-10-7-3,d,中间支,
CABG_3_10_7_3,CABG-3-10-7-3,e,回旋支,
CABG_3_10_7_3,CABG-3-10-7-3,f,钝缘支,
CABG_3_10_7_3,CABG-3-10-7-3,g,右主干,
CABG_3_10_7_3,CABG-3-10-7-3,h,后降支,
CABG_3_10_7_3,CABG-3-10-7-3,i,左室后支,
CABG_3_10_7_4,CABG-3-10-7-4,y,是,
CABG_3_10_7_4,CABG-3-10-7-4,n,否,
CABG_3_10_8_1,CABG-3-10-8-1,def,请选择,
CABG_3_10_8_1,CABG-3-10-8-1,a,左乳房内动脉,
CABG_3_10_8_1,CABG-3-10-8-1,b,右乳房内动脉,
CABG_3_10_8_1,CABG-3-10-8-1,c,大隐静脉,
CABG_3_10_8_1,CABG-3-10-8-1,d,桡动脉,
CABG_3_10_8_1,CABG-3-10-8-1,e,带蒂胃网膜动脉,
CABG_3_10_8_1,CABG-3-10-8-1,f,其他肢体动静脉,
CABG_3_10_8_1,CABG-3-10-8-1,oth,其他,
CABG_3_10_8_3,CABG-3-10-8-3,def,请选择,
CABG_3_10_8_3,CABG-3-10-8-3,a,左主干,
CABG_3_10_8_3,CABG-3-10-8-3,b,左前降支,
CABG_3_10_8_3,CABG-3-10-8-3,c,对角支,
CABG_3_10_8_3,CABG-3-10-8-3,d,中间支,
CABG_3_10_8_3,CABG-3-10-8-3,e,回旋支,
CABG_3_10_8_3,CABG-3-10-8-3,f,钝缘支,
CABG_3_10_8_3,CABG-3-10-8-3,g,右主干,
CABG_3_10_8_3,CABG-3-10-8-3,h,后降支,
CABG_3_10_8_3,CABG-3-10-8-3,i,左室后支,
CABG_3_10_8_4,CABG-3-10-8-4,y,是,
CABG_3_10_8_4,CABG-3-10-8-4,n,否,
CABG_3_10_9_1,CABG-3-10-9-1,def,请选择,
CABG_3_10_9_1,CABG-3-10-9-1,a,左乳房内动脉,
CABG_3_10_9_1,CABG-3-10-9-1,b,右乳房内动脉,
CABG_3_10_9_1,CABG-3-10-9-1,c,大隐静脉,
CABG_3_10_9_1,CABG-3-10-9-1,d,桡动脉,
CABG_3_10_9_1,CABG-3-10-9-1,e,带蒂胃网膜动脉,
CABG_3_10_9_1,CABG-3-10-9-1,f,其他肢体动静脉,
CABG_3_10_9_1,CABG-3-10-9-1,oth,其他,
CABG_3_10_9_3,CABG-3-10-9-3,def,请选择,
CABG_3_10_9_3,CABG-3-10-9-3,a,左主干,
CABG_3_10_9_3,CABG-3-10-9-3,b,左前降支,
CABG_3_10_9_3,CABG-3-10-9-3,c,对角支,
CABG_3_10_9_3,CABG-3-10-9-3,d,中间支,
CABG_3_10_9_3,CABG-3-10-9-3,e,回旋支,
CABG_3_10_9_3,CABG-3-10-9-3,f,钝缘支,
CABG_3_10_9_3,CABG-3-10-9-3,g,右主干,
CABG_3_10_9_3,CABG-3-10-9-3,h,后降支,
CABG_3_10_9_3,CABG-3-10-9-3,i,左室后支,
CABG_3_10_9_4,CABG-3-10-9-4,y,是,
CABG_3_10_9_4,CABG-3-10-9-4,n,否,
CABG_3_10_10_1,CABG-3-10-10-1,def,请选择,
CABG_3_10_10_1,CABG-3-10-10-1,a,左乳房内动脉,
CABG_3_10_10_1,CABG-3-10-10-1,b,右乳房内动脉,
CABG_3_10_10_1,CABG-3-10-10-1,c,大隐静脉,
CABG_3_10_10_1,CABG-3-10-10-1,d,桡动脉,
CABG_3_10_10_1,CABG-3-10-10-1,e,带蒂胃网膜动脉,
CABG_3_10_10_1,CABG-3-10-10-1,f,其他肢体动静脉,
CABG_3_10_10_1,CABG-3-10-10-1,oth,其他,
CABG_3_10_10_3,CABG-3-10-10-3,def,请选择,
CABG_3_10_10_3,CABG-3-10-10-3,a,左主干,
CABG_3_10_10_3,CABG-3-10-10-3,b,左前降支,
CABG_3_10_10_3,CABG-3-10-10-3,c,对角支,
CABG_3_10_10_3,CABG-3-10-10-3,d,中间支,
CABG_3_10_10_3,CABG-3-10-10-3,e,回旋支,
CABG_3_10_10_3,CABG-3-10-10-3,f,钝缘支,
CABG_3_10_10_3,CABG-3-10-10-3,g,右主干,
CABG_3_10_10_3,CABG-3-10-10-3,h,后降支,
CABG_3_10_10_3,CABG-3-10-10-3,i,左室后支,
CABG_3_10_10_4,CABG-3-10-10-4,y,是,
CABG_3_10_10_4,CABG-3-10-10-4,n,否,
CABG_3_12,CABG-3-12,y,是,
CABG_3_12,CABG-3-12,n,否,
CABG_3_13,CABG-3-13,y,是,
CABG_3_13,CABG-3-13,n,否,
CM_1_1_1,CM-1-1-1,y,是,
CM_1_1_1,CM-1-1-1,n,否,
CM_1_2_1_2,CM-1-2-1-2,def,请选择,
CM_1_2_1_2,CM-1-2-1-2,a,青霉素类,
CM_1_2_1_2,CM-1-2-1-2,b,多西环素,
CM_1_2_1_2,CM-1-2-1-2,c,大环内酯类,
CM_1_2_1_2,CM-1-2-1-2,d,第一代或第二代头孢菌素,
CM_1_2_1_2,CM-1-2-1-2,e,喹诺酮类,
CM_1_2_1_2,CM-1-2-1-2,f,β-内酰胺类/β-内酰胺酶抑制剂,
CM_1_2_1_2,CM-1-2-1-2,g,碳青霉烯类及替加环素等特殊使用级抗菌药物,
CM_1_2_1_2,CM-1-2-1-2,oth,其他,
CM_1_2_2_2,CM-1-2-2-2,UTD,请选择,
CM_1_2_2_2,CM-1-2-2-2,a,替加环素,
CM_1_2_2_2,CM-1-2-2-2,b,亚胺培南西司他丁钠,
CM_1_2_2_2,CM-1-2-2-2,c,美罗培南,
CM_1_2_2_2,CM-1-2-2-2,d,厄他培南,
CM_1_2_2_2,CM-1-2-2-2,e,比阿培南,
CM_1_2_2_2,CM-1-2-2-2,f,万古霉素,
CM_1_2_2_2,CM-1-2-2-2,g,去甲万古霉素,
CM_1_2_2_2,CM-1-2-2-2,oth,其他特殊使用级抗菌药物,
CM_1_3_1_2,CM-1-3-1-2,a,临床医师认为有使用规范内的抗菌药物治疗的禁忌症者,
CM_1_3_1_2,CM-1-3-1-2,b,甲氧西林葡萄球菌发生率高的医疗机构，可选用去甲万古霉素预防感染,
CM_1_3_1_2,CM-1-3-1-2,c,临床主任医师下达医嘱，认为有使用《特殊使用级抗菌药物》的指征,
CM_1_3_1_2,CM-1-3-1-2,oth,其他因素,
CM_1_3_1_2,CM-1-3-1-2,UTD,无法确定或无记录,
CM_1_5_1,CM-1-5-1,y,是,
CM_1_5_1,CM-1-5-1,n,否,
