表代号,表名,选择字母,内容,
CACC_1_1_1_2,CACC-1-1-1-2,c,哮喘持续状态经紧急处理后症状未能改善。,
CACC_1_2_1,CACC-1-2-1,a,存在个人过敏史,
CACC_1_2_1,CACC-1-2-1,b,存在哮喘家族史,
CACC_1_2_1,CACC-1-2-1,c,存在特应性皮炎和（或）过敏性 鼻炎,
CACC_1_2_1,CACC-1-2-1,d,有喘息史，,
CACC_1_2_1,CACC-1-2-1,e,IgE水平升高,
CACC_1_2_1,CACC-1-2-1,f,"PM2.5, NO2, SO2",
CACC_1_2_1,CACC-1-2-1,g,黑炭,
CACC_1_2_1,CACC-1-2-1,h,烟雾,
CACC_1_2_1,CACC-1-2-1,i,急性上呼吸道感染,
CACC_1_2_1,CACC-1-2-1,j,肥胖,
CACC_1_2_1,CACC-1-2-1,oth,其他危险因素,
CACC_1_2_1,CACC-1-2-1,UTD,无法确定或无记录,
CACC_1_3_1,CACC-1-3-1,a,血氧饱和度/血气分析监测（血气监测报告单）,
CACC_1_3_1,CACC-1-3-1,b,血氧饱和度和血气分析监测（血气监测报告单）,
CACC_1_3_1,CACC-1-3-1,c,肺功能评估（肺功能监测报告单）,
CACC_1_3_1,CACC-1-3-1,d,呼出气一氧化氮（FeNO）检测（监测报告单）,
CACC_1_3_1,CACC-1-3-1,e,X-ray或CT检查（医学影像检查报告单）,
CACC_1_3_1,CACC-1-3-1,f,电解质检测（检验报告单）,
CACC_1_3_1,CACC-1-3-1,g,感染性病原检测（必要时）（检验报告单）,
CACC_1_3_1,CACC-1-3-1,h,细胞、体液免疫功能检测（必要时）（检验报告单）,
CACC_1_3_1,CACC-1-3-1,i,支气管肺泡灌洗液（BALF）等检测（必要时）（检验报告单）,
CACC_1_3_1,CACC-1-3-1,j,过敏原检测（监测报告单）,
CACC_1_3_1,CACC-1-3-1,oth,其他,
CACC_1_3_2,CACC-1-3-2,y,是,
CACC_1_3_2,CACC-1-3-2,n,否,
CACC_1_3_3,CACC-1-3-3,def,请选择,
CACC_1_3_3,CACC-1-3-3,a,轻度,
CACC_1_3_3,CACC-1-3-3,b,重度,
CACC_1_3_4,CACC-1-3-4,def,请选择,
CACC_1_3_4,CACC-1-3-4,a,轻度,
CACC_1_3_4,CACC-1-3-4,b,中度,
CACC_1_3_4,CACC-1-3-4,c,重度,
CACC_1_3_4,CACC-1-3-4,d,危重度,
CACC_2_1_1,CACC-2-1-1,def,请选择,
CACC_2_1_1,CACC-2-1-1,a,氧气驱动雾化吸入,
CACC_2_1_1,CACC-2-1-1,b,鼻导管吸氧,
CACC_2_1_1,CACC-2-1-1,c,Venturi面罩,
CACC_2_1_1,CACC-2-1-1,UTD,无法确定或无记录,
CACC_2_1_2,CACC-2-1-2,y,是,
CACC_2_1_2,CACC-2-1-2,n,否,
CACC_2_2_1,CACC-2-2-1,y,是,
CACC_2_2_1,CACC-2-2-1,n,否,
CACC_2_2_2,CACC-2-2-2,def,请选择,
CACC_2_2_2,CACC-2-2-2,a,雾化吸入: 速效β2受体激动剂（SABA）,
CACC_2_2_2,CACC-2-2-2,b,口服: SABA,
CACC_2_2_2,CACC-2-2-2,c,静脉滴注: SABA（经吸入或口服SABA和其他治疗无效的患儿）,
CACC_2_2_3,CACC-2-2-3,def,请选择,
CACC_2_2_3,CACC-2-2-3,a,沙丁胺醇(Salbutamol),
CACC_2_2_3,CACC-2-2-3,b,特布他林(Terbutalin),
CACC_2_2_3,CACC-2-2-3,c,非诺特罗及其复方制剂,
CACC_2_2_3,CACC-2-2-3,d,丙卡特罗（含片剂及溶液）,
CACC_2_2_3,CACC-2-2-3,oth,其他药物,
CACC_2_3_1,CACC-2-3-1,y,是,
CACC_2_3_1,CACC-2-3-1,n,否,
CACC_2_3_2,CACC-2-3-2,def,请选择,
CACC_2_3_2,CACC-2-3-2,a,布地奈德雾化混悬液,
CACC_2_3_2,CACC-2-3-2,b,丙酸倍氯米松雾化混悬液,
CACC_2_3_2,CACC-2-3-2,c,丙酸氟替卡松雾化混悬液,
CACC_2_3_2,CACC-2-3-2,oth,其他药物,
CACC_2_3_3,CACC-2-3-3,def,请选择,
CACC_2_3_3,CACC-2-3-3,a,大剂量（µg）,
CACC_2_3_3,CACC-2-3-3,b,中剂量（µg）,
CACC_2_3_3,CACC-2-3-3,c,低剂量（µg）,
CACC_2_4_3,CACC-2-4-3,y,是,
CACC_2_4_3,CACC-2-4-3,n,否,
CACC_2_4_1,CACC-2-4-1,def,请选择,
CACC_2_4_1,CACC-2-4-1,a,短效剂型有异丙托溴铵,
CACC_2_4_1,CACC-2-4-1,b,长效剂型有噻托溴铵,
CACC_2_4_1,CACC-2-4-1,oth,其他抗胆碱能药物,
CACC_2_4_4,CACC-2-4-4,y,是,
CACC_2_4_4,CACC-2-4-4,n,否,
CACC_2_4_2,CACC-2-4-2,def,请选择,
CACC_2_4_2,CACC-2-4-2,a,氨茶碱,
CACC_2_4_2,CACC-2-4-2,b,二羟丙茶碱,
CACC_2_4_2,CACC-2-4-2,c,胆茶碱,
CACC_2_4_2,CACC-2-4-2,d,茶碱乙醇胺和思普菲林,
CACC_2_4_2,CACC-2-4-2,e,硫酸镁,
CACC_2_4_2,CACC-2-4-2,oth,其他茶碱类药物,
CACC_3_1_1,CACC-3-1-1,y,是,
CACC_3_1_1,CACC-3-1-1,n,否,
CACC_3_1_2,CACC-3-1-2,def,请选择,
CACC_3_1_2,CACC-3-1-2,a,沙美特罗,
CACC_3_1_2,CACC-3-1-2,b,福莫特罗,
CACC_3_1_2,CACC-3-1-2,oth,其他长效β2受体激动剂（LABA）药物,
CACC_3_2_1,CACC-3-2-1,y,是,
CACC_3_2_1,CACC-3-2-1,n,否,
CACC_3_2_2,CACC-3-2-2,def,请选择,
CACC_3_2_2,CACC-3-2-2,a,白三烯受体拮抗剂(LTRA),
CACC_3_2_2,CACC-3-2-2,b,白三烯合成酶(5-脂氧化酶)抑制剂,
CACC_3_2_2,CACC-3-2-2,oth,其他白三烯调节剂药物,
CACC_3_3_1,CACC-3-3-1,UTD,不确定,
CACC_3_3_1,CACC-3-3-1,y,是,
CACC_3_3_1,CACC-3-3-1,n,否,
CACC_3_3_2,CACC-3-3-2,def,请选择,
CACC_3_3_2,CACC-3-3-2,a,畅迪(粉尘螨滴剂),
CACC_3_3_2,CACC-3-3-2,b,其他,
CACC_3_3_3,CACC-3-3-3,def,请选择,
CACC_3_3_3,CACC-3-3-3,a,皮下注射,
CACC_3_3_3,CACC-3-3-3,b,口服,
CACC_3_3_3,CACC-3-3-3,c,鼻粘膜,
CACC_3_3_3,CACC-3-3-3,d,舌下,
CACC_4_1_1,CACC-4-1-1,y,是,
CACC_4_1_1,CACC-4-1-1,n,否,
CACC_4_1_2,CACC-4-1-2,def,请选择,
CACC_4_1_2,CACC-4-1-2,a,口服,
CACC_4_1_2,CACC-4-1-2,b,静脉滴注,
CACC_4_1_3,CACC-4-1-3,def,请选择,
CACC_4_1_3,CACC-4-1-3,a,泼尼松或泼尼松龙 1~2 mg/(kg·d)，疗程 3~5 d,
CACC_4_1_3,CACC-4-1-3,b,静脉滴注甲泼尼龙 1~2 mg/(kg·次)或琥珀酸氢化可的松 5~10 mg/(kg·次)，可间隔4~8 h重复使用,
CACC_4_1_3,CACC-4-1-3,oth,其他药,
CACC_4_1_3,CACC-4-1-3,UTD,无法确定或无记录,
CACC_5_1_1,CACC-5-1-1,a,临床症状、体征、精神状况明显好转,
CACC_5_1_1,CACC-5-1-1,b,肺功能检查明显好转,
CACC_5_1_1,CACC-5-1-1,c,继发感染有效控制,
CACC_5_2_1,CACC-5-2-1,a,糖皮质激素（ICS）药物,
CACC_5_2_1,CACC-5-2-1,b,长效β2受体激动剂（LABA）吸入药物,
CACC_5_2_1,CACC-5-2-1,c,白三烯受体拮抗剂（LTRA）药物,
CACC_5_2_1,CACC-5-2-1,d,过敏性鼻炎等并存症的治疗药物,
CACC_5_2_1,CACC-5-2-1,oth,其他药物,
CACC_6_1_1,CACC-6-1-1,y,是,
CACC_6_1_1,CACC-6-1-1,n,否,
CACC_6_1_2,CACC-6-1-2,a,告知患儿家长常用哮喘吸入给药系统 包 括 压 力 定 量 气 雾 吸 入 器、pMDI+储雾罐、干粉吸入器和 雾化吸入器鼓励,
CACC_6_1_2,CACC-6-1-2,b,告知患儿家长与患儿共同选择适合自身的吸入装 置,
CACC_6_1_2,CACC-6-1-2,c,对患儿家长与患儿应通过口头教育、演示、 多媒体教学等方法来加强对吸入技术的指导和吸 入器的正确使用和监督,
CACC_6_1_2,CACC-6-1-2,d,让患儿反馈使用情况并提供指导，以提高患儿吸入装置的正确使用率,
CACC_6_1_2,CACC-6-1-2,oth,其他危险因素,
CACC_6_1_2,CACC-6-1-2,UTD,无法确定或无记录,
CM_7_2_1,CM-7-2-1,a,交与患儿家长“出院小结”的副本，并在出院时由医护人员告知患儿出院时哮喘儿童急性发作后进入慢性持续期和临床缓解期，需要进一步控制治疗,
CM_7_2_1,CM-7-2-1,b,将出院医嘱及告知内容按规范的要求，通过短信或其他安全的方式发送至患者留置的信息平台,
CM_7_2_1,CM-7-2-1,UTD,无法确定或无记录,
CM_7_2_2,CM-7-2-2,a,出院时由医护人员向患儿家长再面授出院带药，使用要求应逐项交待告知（若是只是笼统地告知患者“回家继续吃药”，则定“否”）,
CM_7_2_2,CM-7-2-2,b,出若患儿家长认知不到位时，向向其向他亲属面授出院带药及使用要求,
CM_7_2_2,CM-7-2-2,UTD,无法确定或无记录,
CM_7_2_3,CM-7-2-3,a,明确告知如果哮喘儿童急性发作，严重缺氧、发绀、呼吸困难，吸入缓解药物不能缓解，立即拨打“急救电话120”或其他急救电话,
CM_7_2_3,CM-7-2-3,b,由医护人员再面授紧急情况时应如何求援救治,
CM_7_2_3,CM-7-2-3,UTD,无法确定或无记录,
CACC_6_2_4,CACC-6-2-4,a,哮喘基本的发病机制；,
CACC_6_2_4,CACC-6-2-4,b,哮喘急性发作的常见诱发因素与避免；,
CACC_6_2_4,CACC-6-2-4,c,哮喘急性发作的常见症状的识别，家庭与自我处理；,
CACC_6_2_4,CACC-6-2-4,d,哮喘患儿自我管理：哮喘日记、PEF监测、控制水平自我评估；,
CACC_6_2_4,CACC-6-2-4,e,哮喘患儿需急诊的状况识别。,
CACC_6_2_4,CACC-6-2-4,UTD,无法确定或无记录,
CM_7_2_5,CM-7-2-5,a,有关儿童哮喘的基本知识教育书面材料,
CM_7_2_5,CM-7-2-5,b,建立医生与患儿及家长的伙伴关系,
CM_7_2_5,CM-7-2-5,c,其他教育管理,
CM_7_2_5,CM-7-2-5,UTD,无法确定或无记录,
CM_4_3,CM-4-3,def,请选择,
CM_4_3,CM-4-3,a,医嘱离院,
CM_4_3,CM-4-3,b,医嘱转院,
CM_4_3,CM-4-3,c,医嘱转社区卫生服务机构/乡镇卫生院,
CM_4_3,CM-4-3,d,非医嘱离院,
CM_4_3,CM-4-3,e,死亡,
CM_4_3,CM-4-3,oth,其他方式离院,
CM_4_5,CM-4-5,a,经济原因,
CM_4_5,CM-4-5,b,医疗保险付费方式原因,
CM_4_5,CM-4-5,c,患者/家人要求原因,
CM_4_5,CM-4-5,d,医院技术原因,
CM_4_5,CM-4-5,e,医院环境原因,
CM_4_5,CM-4-5,f,媒体资讯原因,
CM_4_5,CM-4-5,oth,其他,
CM_4_5,CM-4-5,UTD,无法确定或无记录,
CM_4_6,CM-4-6,def,请选择,
CM_4_6,CM-4-6,a,死亡与CAC有直接关系,
CM_4_6,CM-4-6,b,死亡与CAC有间接关系,
CM_4_6,CM-4-6,c,死亡与CAC无关，即死于不相关的疾病，如癌症或其他意外,
CM_4_6,CM-4-6,UTD,无法确定或无记录,
CM_5_1,CM-5-1,y,是,
CM_5_1,CM-5-1,n,否,
CM_5_2_1,CM-5-2-1,def,请选择,
CM_5_2_1,CM-5-2-1,a,患儿家长给医院整体评分9或10分,
CM_5_2_1,CM-5-2-1,b,患儿家长给医院整体评分7或8分,
CM_5_2_1,CM-5-2-1,c,患儿家长给医院整体评分6分及以下,
CM_5_2_2,CM-5-2-2,def,请选择,
CM_5_2_2,CM-5-2-2,a,说是的患儿家长，他们肯定会给家人和朋友推荐这家医院,
CM_5_2_2,CM-5-2-2,b,说是的患儿家长，他们可能会给家人和朋友推荐这家医院,
CM_5_2_2,CM-5-2-2,c,说不的患儿家长，他们可能或肯定不会给家人和朋友推荐这家医院,
CM_5_2_3,CM-5-2-3,def,请选择,
CM_5_2_3,CM-5-2-3,a,患儿家长说他们的房间和浴室“总是”干净,
CM_5_2_3,CM-5-2-3,b,患儿家长说他们的房间和浴室“经常”干净,
CM_5_2_3,CM-5-2-3,c,患儿家长说他们的房间和浴室“有时”或“从不”干净,
CM_5_2_5,CM-5-2-5,def,请选择,
CM_5_2_5,CM-5-2-5,a,患儿家长说他们房间周边在晚上“总是”安静,
CM_5_2_5,CM-5-2-5,b,患儿家长说他们房间周边在晚上“经常”安静,
CM_5_2_5,CM-5-2-5,c,患儿家长说他们房间周边在晚上“有时”或“从不”安静,
CM_5_2_6,CM-5-2-6,def,请选择,
CM_5_2_6,CM-5-2-6,a,患儿家长说他们的医生“总是”很好沟通,
CM_5_2_6,CM-5-2-6,b,患儿家长说他们的医生“经常”很好沟通,
CM_5_2_6,CM-5-2-6,c,患儿家长说他们的医生“有时”或“从不”很好沟通,
CM_5_2_7,CM-5-2-7,def,请选择,
CM_5_2_7,CM-5-2-7,a,患儿家长说他们的护士“总是”很好沟通,
CM_5_2_7,CM-5-2-7,b,患儿家长说他们的护士“经常”很好沟通,
CM_5_2_7,CM-5-2-7,c,患儿家长说他们的护士“有时”或“从不”很好沟通,
CM_5_2_8,CM-5-2-8,def,请选择,
CM_5_2_8,CM-5-2-8,a,患儿家长说医院员工在给药前“总是”进行药品说明,
CM_5_2_8,CM-5-2-8,b,患儿家长说医院员工在给药前“经常”进行药品说明,
CM_5_2_8,CM-5-2-8,c,患儿家长说医院员工在给药前“有时”或“从不”进行药品说明,
CM_5_2_9,CM-5-2-9,def,请选择,
CM_5_2_9,CM-5-2-9,a,患儿家长说医生护士已经提供了出院后在家康复期间应该做什么的信息,
CM_5_2_9,CM-5-2-9,b,患儿家长说医生护士说了出院后要在家做康复，但没有理解应该具体如何做,
CM_5_2_9,CM-5-2-9,c,患儿家长说医生护士没有提供出院后在家康复期间应该做什么的信息,
CM_5_2_10,CM-5-2-10,def,请选择,
CM_5_2_10,CM-5-2-10,a,患儿家长强烈同意医生护士在离院时理解了他们的知情告知,
CM_5_2_10,CM-5-2-10,b,患儿家长同意医生护士在离院时理解了他们的知情告知,
CM_5_2_10,CM-5-2-10,c,患儿家长在离院时不理解医生护士的知情告知,
CM_5_2_11,CM-5-2-11,def,请选择,
CM_5_2_11,CM-5-2-11,a,患儿家长给医院膳食评分9或10分,
CM_5_2_11,CM-5-2-11,b,患儿家长给医院膳食评分7或8分,
CM_5_2_11,CM-5-2-11,c,患儿家长给医院膳食评分6分及以下,
